	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31
c020	-0.18672428	0.14097722	-0.26817715	0.12153184	-0.021599894	-0.062554605	0.110286795	-0.18741687	0.04085436	0.14989215	0.272365	0.12113884	0.11186084	0.23446906	-0.24593239	0.22225632	0.09981011	0.1696371	-0.4783932	-0.24390304	-0.113855526	-0.3011614	-0.22839826	0.1605291	-0.05201488	-0.09381101	0.34478214	0.08039031	0.10940702	0.12982848	-0.31551206	0.2784729
c021	-0.29552525	0.07095498	-0.27897605	-0.20165761	-0.21904662	-0.1676694	-0.016776204	0.26036152	0.052934412	0.062804535	-0.011736509	0.14706844	0.2133408	-0.09435022	-0.12172851	-0.024570076	0.17609903	0.18411967	0.2548503	0.17530277	-0.18018799	0.007234377	0.25997263	-0.104819454	-0.1913489	-0.13002561	-0.10454975	0.28103864	-0.24004881	0.018029138	0.059077557	-0.123580635
c022	-0.1740209	0.14504223	-0.11048716	0.3186917	-0.17701608	0.29585502	-0.0694902	-0.1412396	-0.12895072	0.07596001	0.10962202	0.24764086	0.12695177	0.009836345	0.1452747	0.31858477	0.36020654	0.21970737	-0.2461061	0.02751161	0.37030095	-0.20831211	-0.010042457	0.33776343	-0.32450464	-0.15699139	0.29258725	-0.19754796	-0.027689407	-0.043242756	-0.15975475	0.22189778
c028	0.05360899	-0.18742527	0.064339876	0.008494882	-0.19113107	0.38996947	-0.12050458	-0.034029838	0.31650868	-0.22749257	0.05028723	0.0969331	-0.11839582	0.07981321	-0.22491606	0.12302377	0.05131019	-0.28027132	-0.3660375	-0.21129237	0.3075745	-0.23762615	0.2751275	0.21541093	-0.14722045	-0.13403478	0.27143744	-0.15462796	-0.08843983	-0.5452635	0.13848558	0.18076354
c029	0.0156616	0.08364731	-0.06814351	-0.007041336	0.11032398	0.029038459	0.2648453	0.046753567	0.25012994	0.2381346	-0.0657989	-0.15959547	0.065988824	-0.33036137	-0.20152868	-0.14027932	-0.1859373	0.15479551	-0.07734071	-0.1749183	-0.037666697	-0.033853382	0.03598494	-0.053326357	-0.21681502	0.14500602	-0.100858755	-0.14100882	0.120702304	-0.36024284	-0.39482144	-0.1008161
c048	0.26383838	0.037804585	0.20388183	-0.063960284	-0.10901538	-0.21457887	0.07316602	0.08459814	-0.12741981	0.23216759	0.27243528	-0.23102076	0.27124512	0.066194065	0.18532763	0.17024158	0.2497723	-0.08591414	-0.03865751	-0.11311756	0.33510977	-0.034897514	-0.024059853	0.12919113	-0.20493485	-0.14947048	0.08063899	0.1414527	0.32155412	0.17442869	-0.138207	-0.0008034688
c051	0.15064654	0.30419937	-0.34375936	-0.10519336	0.05197741	0.3605806	0.09856284	0.23850213	0.023819592	-0.21291032	-0.22136204	0.106442526	0.39953148	0.06845759	0.05061837	-0.1923425	0.38348147	0.24744704	-0.1012098	0.18133038	0.5229328	-0.14261709	0.0992411	-0.1490888	-0.048262894	0.22547555	0.2328269	0.29997727	0.035772845	0.14518371	-0.24050324	-0.40423718
c052	-0.111689724	0.08256424	0.08452069	0.47466528	0.24897915	-0.045128092	0.40888113	0.1347484	-0.18907958	0.26326966	0.20441423	0.052269027	0.2857509	0.024049012	-0.08489577	0.36455557	-0.16282605	-0.062749185	0.04638756	-0.09290464	-0.031593945	-0.3680113	-0.051366284	0.2552432	-0.31894583	-0.16141666	0.29760802	0.10437291	0.20060731	-0.34295347	-0.36681682	0.12467786
c058	0.10510878	-0.2589589	0.09889072	0.04014719	-0.2211014	0.2325592	-0.10663603	0.122080326	-0.11603997	-0.017729871	0.086771555	0.039472733	0.14979467	0.14435233	0.21131097	-0.06988564	0.20899828	-0.3206919	-0.19386423	-0.5639293	-0.04153414	0.22947977	-0.19368818	0.19161178	-0.34548908	-0.087739184	0.039151702	0.2265556	0.33258677	0.29877636	0.1210183	0.108502425
c068	0.32039815	-0.20471899	-0.1379014	0.100228146	-0.22214596	0.10587833	0.3459138	-0.23491772	0.23804146	-0.14010704	0.34654322	0.039265748	0.26958436	-0.2814266	-0.23649082	0.077338465	0.17390291	0.05845551	-0.30479684	-0.08370848	-0.0070445174	-0.14390804	-0.17456631	0.26488078	0.054049093	-0.08009241	0.067313366	0.13249882	0.18836586	0.037138835	-0.16032153	-0.11886216
