	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31	dim_32	dim_33	dim_34	dim_35	dim_36	dim_37	dim_38	dim_39	dim_40	dim_41	dim_42	dim_43	dim_44	dim_45	dim_46	dim_47	dim_48	dim_49	dim_50	dim_51	dim_52	dim_53	dim_54	dim_55	dim_56	dim_57	dim_58	dim_59	dim_60	dim_61	dim_62	dim_63	dim_64	dim_65	dim_66	dim_67	dim_68	dim_69	dim_70	dim_71	dim_72	dim_73	dim_74	dim_75	dim_76	dim_77	dim_78	dim_79	dim_80	dim_81	dim_82	dim_83	dim_84	dim_85	dim_86	dim_87	dim_88	dim_89	dim_90	dim_91	dim_92	dim_93	dim_94	dim_95	dim_96	dim_97	dim_98	dim_99	dim_100	dim_101	dim_102	dim_103	dim_104	dim_105	dim_106	dim_107	dim_108	dim_109	dim_110	dim_111	dim_112	dim_113	dim_114	dim_115	dim_116	dim_117	dim_118	dim_119	dim_120	dim_121	dim_122	dim_123	dim_124	dim_125	dim_126	dim_127
bin_0	0.14767927	0.018428823	-0.47368583	-0.97589684	0.52892965	-0.0340691	-0.5188189	-0.3064463	-0.24786167	0.16469118	0.7632845	0.034099724	0.271498	0.8752462	-0.3746745	0.10752419	-0.12512927	0.49609604	-0.0049581053	0.11012443	-0.07775326	0.528514	0.8438172	0.56255597	0.5747345	-0.14931196	0.20174247	0.109167054	-0.09720505	-0.6575251	0.28149068	-0.6434357	-0.2034926	0.2702887	0.37990898	0.12336836	0.28881127	0.17367812	-0.016779922	-0.20111857	-0.26373792	-0.17580284	0.20104124	0.20990613	-0.3717482	-0.1705365	-0.26549992	-0.025474893	0.1504787	-0.78774124	-0.2061315	-0.53163975	0.518467	0.3062261	0.19804695	0.7802024	-0.3911813	0.017600037	0.43154463	0.15217257	0.3155986	-0.10203254	-0.27811295	-0.5409057	0.29252174	-0.55941534	0.7864394	-0.5468378	0.1336675	-0.46382263	-0.10434003	-0.3365948	0.43725464	-0.10438236	0.14281236	0.49814013	-0.041338086	-0.048440803	-0.6637218	0.49625883	-0.21763404	0.26843983	0.3836202	-0.6075793	0.3290604	-0.24464169	0.19971424	0.09107948	0.072773054	-0.000982562	0.656212	-0.0024131841	0.33275872	0.26011038	-0.9654015	0.2238592	-0.16384655	-0.27029827	0.34934536	0.09221776	-0.17458236	0.2744154	-0.30201	0.70470923	0.205598	0.37069857	-0.06968933	0.48505425	-0.21108574	-0.54264617	0.44446707	-0.5098632	0.4808427	-1.292548	0.12496083	-0.4087703	-0.4574972	0.5910931	0.48127812	-0.5384244	-0.031154936	0.22301854	-0.48286185	-0.9150616	0.99722373	0.3222449	-0.12554124	-0.07384731
bin_1	0.025689334	-0.21584831	-0.022655778	-0.33586678	0.35633105	0.10424252	0.09256768	-0.37678498	-0.18286532	0.30135614	0.23488952	0.67142916	-0.29313383	0.07286507	0.12687956	0.006735028	-0.50486404	-0.21477988	-0.630605	-0.39238137	-0.22696954	0.9331151	0.40592974	0.82956046	0.6929182	-0.25097474	0.7682341	0.60418504	0.7659052	0.33123603	-0.19984576	-0.01755948	0.09266992	0.053912736	-0.38185722	0.08357944	0.2608559	0.36631417	0.2751595	0.051499967	-0.31205893	0.91749746	-0.13270475	0.09098669	-0.19323294	0.44115558	0.53835523	-0.20513967	-0.036757376	-0.24895781	0.3371145	0.24585271	-0.06302095	0.17982233	0.2419923	-0.3758715	0.17277853	0.0026792977	-0.8078052	0.49932405	-0.29504097	0.7396723	-0.75403523	0.08049011	-0.32260045	0.23104452	0.025424276	-0.4032065	-0.09920088	-0.123741224	-0.18942259	0.16016324	-0.2768974	0.11966873	-0.23887418	0.039139394	-0.50984	-0.05990221	1.1681798	-0.13140695	0.41873348	0.04187657	-0.40711433	0.61910325	-0.42108113	-0.39931688	-0.35977393	-0.2902469	-0.2068861	-0.53561723	-0.17287683	0.27225944	-0.17290345	0.52345556	0.48141176	-0.5564706	0.2809826	-0.25896025	-0.14724366	0.33203366	0.025003135	0.4054282	-0.08765479	0.39717877	0.20991184	-0.48307085	-0.2766863	-0.24871469	0.38928258	0.20506617	-0.3645947	-0.52628225	-0.13742669	0.64129794	-0.32240278	-0.03522348	0.4856432	-0.22410399	-0.076592684	-0.26537803	-0.34054404	-0.0903752	-0.17105888	-0.3399166	0.77312493	-0.03472464	0.16783428	-0.22795624
bin_2	0.04645866	-0.86246324	-0.2530457	-0.30105716	0.059273414	-0.39290014	-0.551391	-0.4917668	0.08235129	-0.6019994	0.0073166057	-0.10823691	-0.25168982	-0.20044853	0.44608754	0.20552681	0.6697081	0.40432775	-0.28402373	0.2962184	0.56314874	0.40263516	-0.16937925	-0.634401	-0.10510723	0.23365824	-0.36407384	-0.49526834	-0.1614698	0.24498619	-0.20763269	-0.1689855	-0.005097344	0.3536798	-0.43973792	0.29716346	0.084017344	-0.15704128	0.10787357	-0.10702171	-0.106565066	-0.18662415	-0.43689802	-1.0656354	0.06942209	-0.021627333	0.0035534543	-0.07893951	-0.01723895	-1.1601906	-0.0030087996	-0.56828415	-0.28727955	0.25329342	0.27715364	-0.10397773	0.43515733	-0.099236295	-0.21171977	-0.33578017	0.7592587	0.40116978	-0.034244865	-0.68666244	0.29094526	-0.09670535	0.3619603	-0.21994448	0.39686137	0.057486907	-0.2898453	-0.19979931	0.6301107	-0.4190418	-0.12222706	0.23758712	-0.7706661	0.10232599	0.06189498	0.28227508	-0.17365898	0.25777796	0.655443	0.3239875	-0.05949701	-0.38175228	-0.2509513	-0.43391234	-0.8731308	0.3252525	0.021356683	0.5565474	0.25594318	-0.57116675	0.07232498	0.00013446208	-0.108645186	-0.11772215	0.4647701	0.12669025	-0.33939692	0.6922267	0.07512195	0.08426279	1.005114	-0.64937156	-0.054820362	-0.07675429	0.23684286	-0.05945677	0.054951664	0.2100628	-0.07944198	-0.13955714	-0.27950197	-0.20754254	-0.15642041	0.3910705	0.14354078	0.042728946	-0.28062403	-0.1525081	-0.07335531	0.031849645	-0.21522503	0.032167226	-0.20270334	-0.3103113
bin_3	0.0745233	-0.16783035	-0.048937306	-0.2979987	0.4103007	-0.063448854	0.019984245	-0.28580636	-0.06364089	1.1013248	0.09982087	-0.49409592	0.081685	0.19267209	-0.30260256	0.5044448	0.41462496	0.5673668	-0.47358766	0.15472142	0.16619726	-0.15733926	0.6331651	-0.15370393	-0.10038774	-0.23652388	-0.17959927	-0.032838058	-0.2920843	0.22252944	-0.2198768	-0.16195361	-0.34387738	-0.24700825	0.29856154	-0.07552705	0.10214616	0.09989632	-0.1991162	-0.22398476	8.09421e-05	0.3740852	0.08083088	-0.13050607	-0.092253715	0.103565335	-0.038608655	0.18554476	0.027366953	-0.12115907	-0.20371394	-0.04970457	0.56764257	-0.42574573	-0.38216603	0.2086228	0.40975004	-0.23337021	-0.13217312	0.21691993	-0.42750704	0.11401839	0.07738282	-0.013308613	-0.031124787	0.067235865	0.114759326	-0.19350791	-0.9103948	0.10626231	-0.3416834	-0.11398913	0.30495256	0.029950889	0.33306408	0.11368051	0.17469405	0.022391267	-0.20007686	0.6454861	0.14861205	0.076677404	-0.08393944	0.11352725	0.6057186	-0.6032054	0.022335153	-0.061294354	0.027194787	-0.25658554	0.19405444	1.1187276	-0.13175295	0.032507002	-0.1644249	0.37062427	-0.13690762	0.16458978	-0.20129107	0.07377191	-0.27567872	0.33222243	0.3210846	0.5934733	0.5045184	-0.18928112	0.3934356	0.04383467	-0.22014591	-0.15146883	-0.0039509344	-0.068598986	0.40737355	-0.5854088	0.07078733	-0.06665154	0.23304267	0.08374442	-0.0082798125	0.27296454	0.057790156	-0.46097115	-0.3343771	0.09738869	0.14220655	0.20406367	-0.58976704	-0.51393497
bin_4	-0.29297855	-0.0999539	-0.061084516	0.05998585	0.11377355	0.27458054	-0.028868265	0.013735277	-0.18191372	-0.21248823	0.26632747	0.057650834	-0.43799326	-0.44995388	-0.08197889	-0.5818763	0.24588764	-0.079424836	-0.18429421	-0.12076903	-0.13101535	0.12418465	-0.16931985	-0.3821638	-0.3620801	0.16332515	-0.124186516	-0.13489705	0.11836316	0.08639795	0.069703445	-0.3425346	-0.08300906	0.15495975	-0.28021047	0.4201883	0.005297416	-0.44914785	0.020050908	0.09940032	-0.06637312	-0.5411767	0.096816905	-0.3992624	-0.3712448	0.35925668	-0.08274043	0.16442598	0.23103487	-0.06962786	0.069024324	-0.4181048	-0.24079467	0.056299303	-0.07169949	0.066823155	0.10068151	-0.24293244	-0.16629845	0.1139192	0.2712005	0.025437957	-0.04397501	0.21989383	-0.32126918	0.038685553	-0.19675043	0.30561784	0.32470006	0.028670164	0.60895514	0.19791156	-0.09260219	0.056172136	-0.026271101	0.040405825	-0.25342974	-0.13269137	0.15795209	0.3076987	0.069194704	-0.0444655	-0.03249626	0.36230245	-0.13533828	0.093446	-0.11796975	0.32482946	0.075561084	-0.052746963	-0.09192898	-0.0626398	0.32386312	-0.08815136	0.21784407	-0.12453474	-0.08214373	0.12570907	-0.25274622	-0.4603704	0.3202601	0.14019233	0.0020628166	-0.03160744	-0.3165632	0.0723162	-0.03613804	-0.40789962	-0.13041821	0.2576145	-0.31136093	0.2074207	-0.2780948	0.14975466	-0.118749835	-0.068717875	0.12283104	0.23162533	-0.38390088	0.051285956	-0.11635844	-0.026794901	-0.20255305	0.036737334	-0.37299785	-0.25704387	-0.0010390527	0.060312036
bin_5	-0.1813685	0.13862637	0.13404061	0.20443447	-0.19360787	0.28492257	-0.045395225	0.43037438	0.23487258	0.20059617	-0.58370876	0.079179615	-0.27498266	-0.23779143	-0.0029787733	-0.034214195	0.13478948	0.123911425	0.07683357	0.017038958	0.34684995	-0.40662068	-0.1988706	-0.043859232	-0.32408515	-0.015865568	0.024751157	-0.058907483	0.04138659	0.12568876	-0.002367074	-0.06573919	-0.20958963	-0.22035438	-0.13652687	-0.034330554	0.21853268	-0.4750362	-0.41463408	0.05557091	0.0034602268	-0.34083274	-0.0039121048	-0.3190577	0.24188457	0.1723223	-0.021344384	-0.05332099	0.29919934	0.14394511	0.09347489	0.2261474	-0.16044931	-0.0059134625	-0.008639549	0.06528319	0.057658955	-0.6045866	-0.19671099	-0.16635542	-0.14855383	-0.18118894	0.007252026	0.07547486	-0.19767068	0.13530663	-0.19729076	0.3533424	0.18508317	0.0036756713	0.08995915	0.124846086	0.15887934	0.15206435	-0.07299219	-0.109507404	-0.01280569	0.16936196	0.04728539	-0.031499058	0.17341806	-0.057668425	-0.062258895	0.1052383	-0.06777282	0.19690566	-0.109677024	0.15257426	0.07205834	0.08183614	0.38752455	0.27245137	0.024332989	-0.19826485	-0.09783541	-0.21469651	0.21865228	0.31497508	0.00808416	-0.24808893	-0.2184807	-0.030381601	0.11034281	-0.09842215	0.008731905	0.5972483	-0.21810192	-0.21707547	-0.26004565	0.2799014	-0.38113147	-0.03662852	-0.2348243	-0.19179559	-0.26500624	0.20498616	-0.21376763	-0.03687617	-0.2779457	0.10868746	0.101297975	-0.37718943	0.08277831	0.17110693	-0.26747036	-0.34213132	-0.2686187	-0.027340008
bin_6	-0.00020175893	0.07979955	0.11894973	0.20523946	-0.07116013	-0.041848965	-0.21209686	0.32912323	0.05080553	0.036167014	-0.44569403	0.12833102	-0.029940652	-0.14505532	0.17679167	0.0019269094	0.13290307	-0.039833024	0.29771358	0.35965306	0.051827222	-0.33254737	-0.06442145	0.023317272	-0.323733	0.19034244	-0.03711647	0.010056166	0.04490661	0.060127135	-0.055095017	-0.25658107	0.063545555	-0.4301526	0.017532501	0.22338036	0.08401544	-0.33560368	-0.29867792	-0.061825916	0.23044024	-0.15676156	-0.17776972	-0.02909387	-0.040447082	0.05103591	0.14831488	0.18715958	0.16345958	0.2703299	0.0724509	0.07178465	-0.3120545	0.0010933082	0.1264537	-0.14828469	-0.023308983	-0.29129818	-0.14926079	-0.29408142	0.010791488	-0.1567279	-0.05414101	0.027129352	0.020690406	-0.075898536	-0.24524695	0.19152647	0.20753087	-0.23140258	0.20562702	0.035645187	0.06353913	0.06980027	-0.009386037	-0.09841666	0.19601016	0.02676512	0.16660973	-0.12030564	-0.065005645	0.1232882	0.19722077	0.21257971	-0.101172686	0.19529125	-0.053810343	0.11547399	0.043231085	-0.08197736	0.31232813	0.07786254	0.018008709	-0.3276969	0.019293196	-0.24226461	0.22748578	0.0010643234	0.15057199	-0.08510688	-0.33594424	-0.32392612	0.07758887	-0.061039053	0.07961365	0.31044662	-0.094869085	0.050649155	0.040616468	0.1818372	-0.17851734	0.08263043	-0.19626528	0.020899907	-0.2473408	-0.051196348	-0.0044813994	-0.19608653	-0.31338933	0.20214564	-0.06914008	-0.296748	0.012785924	0.17459333	-0.2391883	-0.16143106	-0.064799264	0.21025285
bin_7	-0.19260608	0.007901789	0.4490865	0.29155305	0.029811986	-0.09550337	-0.07070902	0.14294615	-0.03005624	0.010546087	-0.6179851	0.09185311	0.21094334	-0.24872462	0.36138985	-0.006826241	-0.04037245	0.15348521	0.16288045	0.14342101	-0.0069377567	-0.14502563	0.09757657	-0.01694677	0.09295679	0.28255513	0.14400598	0.041662443	-0.06590134	0.27201328	-0.118514426	0.036550827	0.2800075	0.10130209	-0.010907912	0.02175526	-0.036755025	-0.13268998	-0.04632984	0.068152405	0.40305218	-0.045722727	-0.24967495	-0.14113358	0.03074665	-0.06649198	-0.017814005	0.20110057	0.06823764	0.27723017	0.0018331795	0.13711408	0.14059901	-0.1825077	-0.18494107	-0.05339906	-0.13757725	0.1001463	-0.091519654	-0.20529261	-0.022466471	-0.13674009	0.25349772	-0.0862041	-0.1501501	0.08496045	0.1644384	0.45470083	0.09183144	-0.08360076	0.08227134	0.15935674	0.12951176	-0.115386866	-0.28699848	0.014286729	0.18827832	0.34951714	0.12945038	-0.14014374	-0.014379907	0.2217447	0.2793496	-0.14122802	0.025702892	0.07823538	-0.055959076	0.06962402	0.036837604	0.017293671	0.07422031	-0.22656193	-0.12121009	-0.3195748	-0.036894087	-0.10700991	0.31610045	-0.107867636	0.25378048	-0.28951195	-0.27949962	-0.30352783	-0.033251047	-0.11795418	-0.14280209	0.33957478	-0.03958434	-0.1828097	-0.08542016	0.119520016	0.011639265	0.13139714	-0.12081874	-0.31967068	-0.23011792	0.11760665	-0.24939011	-0.094238386	-0.2206038	0.35945135	-0.15454513	-0.15080039	0.1950271	0.11528257	-0.09750767	-0.048556726	-0.12947717	0.17111135
bin_8	-0.16999277	0.14019486	0.3982006	0.062111855	0.10420196	0.11073649	0.050406795	0.23705852	-0.051890697	-0.1077136	-0.25322792	0.04519511	0.008175117	-0.15615094	0.104369774	-0.17480248	0.12417552	0.108410574	0.32190374	0.14894336	0.042014897	-0.15689132	-0.075701185	-0.036879513	-0.39114395	0.21420443	0.015713936	-0.01917738	0.025147146	0.35933167	-0.10808098	-0.051982448	0.14586733	-0.13868408	-0.12275437	0.048268627	0.10920049	-0.5220319	-0.29459167	0.018470092	0.339448	-0.22984649	0.040713467	-0.27914813	0.057203528	0.2286216	-0.07051121	0.10317844	0.21734826	0.038341425	0.18459713	0.1871453	-0.17558867	0.037742015	-0.07210105	0.06714323	0.14697695	-0.48238906	-0.116992526	-0.23012826	-0.058441292	-0.017335474	0.11028695	-0.023320658	-0.30031464	0.13380346	-0.06262943	0.2002536	0.05965012	-0.053303607	0.11347415	0.12319596	0.018578585	0.009121701	-0.18280043	-0.15291548	0.3066348	0.18116654	0.09246182	-0.1794477	0.053252574	0.0747241	0.08816944	0.30466443	-0.15857887	0.03543898	-0.21995556	0.1895133	0.13550763	-0.015963303	0.34798327	0.1783934	-0.11691189	-0.203934	-0.026028553	-0.07652147	0.12375408	0.199911	0.0018374263	-0.24784705	-0.31353498	-0.088116944	0.07371399	-0.011057029	-0.0017844154	0.36634803	-0.3116968	-0.10972875	-0.11032744	0.16225624	-0.30980492	0.23354325	-0.23304021	-0.16179237	0.035538226	0.1450136	-0.27252102	-0.13941483	-0.26906452	0.2466613	0.049931724	-0.3438475	-0.08203563	0.11835244	-0.08146167	-0.22447957	-0.18800454	0.010697499
bin_9	-0.09263706	-0.013702561	0.07224296	0.043436054	-0.124143295	0.26984534	-0.09753117	0.51321614	0.08864554	0.11444769	-0.16128737	-0.120876126	-0.34136724	-0.09705359	-0.13437292	0.059981562	-0.22561474	0.20200132	-0.04291041	-0.31920993	0.29508832	-0.02313719	-0.058681328	-0.036632285	-0.22335859	0.12232552	0.2177686	-0.017677903	-0.13709724	0.17646834	0.05736542	0.08359509	-0.12608151	-0.24870032	-0.12233006	0.09258077	-0.12780605	-0.28184915	-0.22910023	0.14784658	-0.28152177	-0.2263235	0.106681004	-0.2786589	-0.2623047	0.4302297	0.09628431	-0.08324517	0.3167384	0.43549296	-0.12218397	-0.1954943	-0.0021631296	-0.0067483834	-0.15335795	0.15679745	0.1988188	-0.20163527	-0.15138559	0.031041052	-0.12362018	-0.3088725	0.013885273	-0.16560346	0.0092055295	-0.010931945	0.0055924417	0.4107394	-0.18564403	-0.27441627	0.013488248	0.082562625	-0.0110332845	0.0834165	-0.17462437	-0.31345168	0.1054549	0.013428647	-0.2788344	0.026609212	0.19787136	-0.14523	-0.29075426	0.15859403	-0.094153054	0.31386775	0.04058582	0.045702502	0.054582074	-0.1481622	0.16617526	0.5051657	-0.0075538587	0.06336838	-0.07503365	-0.020112569	0.15102118	0.35582486	-0.017733473	-0.088911854	0.029793497	-0.2704267	0.037291963	0.12085474	-0.06663638	0.64182144	-0.059230037	-0.16316584	-0.5355641	0.12167661	-0.43001637	-0.09420487	-0.1859621	-0.22250679	-0.120007545	0.26042086	0.13310038	-0.069259584	-0.29662007	0.18591322	0.35682198	-0.05791516	-0.42961952	0.19702044	-0.27205122	-0.47069764	0.04856708	-0.12259966
