,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
1,11.686817,2.649134,6.6287675,4.3457966,6.533555,7.212284,4.8947663,5.375468,5.2934,3.6806753,5.805357,5.079816,5.264148,4.9970403,6.9735494,5.7063837,6.493705,4.3981676,3.2964063,4.808334,3.9823213,5.1050935,7.2241125,4.747762,5.687766,4.7828846,3.4173625,5.99341,4.7286777,6.744519,5.244806,2.6413295
2,12.628917,1.8888028,7.5352097,4.002438,6.8454638,7.090448,4.843515,5.3439207,4.9615393,3.604554,5.917742,5.5792675,5.3019724,5.0020494,7.1664286,5.780015,6.392327,4.502342,3.230644,4.748832,3.985786,5.2594113,7.2967987,4.8280697,5.653096,4.7936134,3.4186122,6.042325,4.806337,6.958936,5.557385,2.4911165
3,2.5832145,1.8047861,7.1456466,5.6670613,4.562413,8.130716,6.4699345,5.5637074,4.1255627,5.5621457,6.049374,4.8815966,7.2661123,5.509247,4.922985,4.064258,5.527627,4.3643866,3.1461694,6.0892,4.6019273,4.264703,7.330623,3.7337732,4.2573547,4.984753,3.6147308,7.1394215,4.6684775,5.174884,4.258658,3.519273
4,10.02759,1.5308372,7.416944,4.507107,6.7109227,7.3590403,5.4113474,5.603827,5.8096495,3.616195,5.4709578,6.236817,5.532271,4.8808374,7.160557,5.979289,6.6900783,4.1262474,3.5116422,4.4872866,3.5456557,4.9505386,6.7065997,4.8585553,5.3626833,5.0750494,3.3979506,5.798107,4.8269753,6.8917103,5.142081,2.5933468
5,2.7842,2.3846638,6.9688435,5.73127,4.629179,8.023179,6.421547,5.5991044,4.172942,5.518668,6.0500927,5.0368814,7.0140553,5.7897644,5.3226624,4.6500487,5.696023,4.405502,3.5214012,5.8898964,4.4243727,4.7092934,6.8461576,4.1428037,4.098393,5.0302563,3.4861386,6.811082,4.400986,5.176058,3.9420545,3.4404879
6,4.417391,2.2839549,6.421079,4.8490915,5.725735,7.9816813,6.55968,5.719271,4.653054,4.857357,5.4213357,5.717977,6.698185,5.5609946,6.4944873,5.5906706,6.5493164,3.874765,3.557834,5.235694,3.5630627,4.7629013,6.8127065,3.89841,4.878604,5.1044707,3.4425874,6.2924304,4.3226604,5.6406875,3.7769947,2.965166
7,11.48903,2.6514933,6.5826235,4.3568234,6.6405926,7.1399198,5.0185237,5.4539337,5.539421,3.628371,5.6912875,5.147154,5.3312798,5.053071,7.1013246,5.7849927,6.56326,4.3602824,3.3642323,4.71785,3.9449759,5.1181397,7.121369,4.751005,5.666314,4.859909,3.4456563,5.931092,4.7623115,6.8088326,5.1483607,2.613975
8,4.260614,2.7539277,6.3043275,5.10486,5.4484677,7.8453083,6.4313865,5.86312,4.6896067,4.898157,5.4233594,5.7405033,6.6635756,5.6033316,6.5427303,5.7953687,6.462356,4.044578,3.798199,5.266127,3.6881073,5.0442085,6.520565,4.20655,4.682209,5.156499,3.4335926,6.23238,4.2141476,5.3716664,3.8826478,3.0200262
9,12.331431,0.7428223,7.8142037,4.375084,6.4219027,7.3518414,4.997499,5.4702334,5.001629,3.9684634,6.025373,6.22236,5.4107413,4.349516,6.7477336,5.516974,6.140959,4.3602653,3.027962,4.7241964,3.9657843,5.384214,7.339327,4.7039404,5.4284368,4.899983,3.4656146,5.998638,4.783625,6.769721,5.442719,2.460958
10,12.325164,0.6004412,7.8771143,4.411672,6.361608,7.3942227,4.998013,5.4620657,4.926608,4.0312734,6.060021,6.3293223,5.3920183,4.2689652,6.6949186,5.483896,6.1021204,4.348128,2.981969,4.7383685,3.9571826,5.416403,7.381019,4.7066894,5.372128,4.897752,3.468191,6.029798,4.748328,6.708229,5.4792566,2.4491699
11,12.039855,2.7614424,6.593081,4.284828,6.722685,7.040841,4.8691006,5.418719,5.565053,3.4972882,5.7095213,4.9785,5.2477813,5.1025643,7.200306,5.889322,6.62101,4.4521823,3.3936944,4.758439,3.958446,5.1734586,7.1595263,4.851035,5.712282,4.83308,3.4669695,5.9068594,4.711076,6.8431096,5.1701007,2.6083875
12,12.650883,1.9292694,7.5553827,3.9938195,6.8685393,7.1005745,4.865525,5.313531,4.9522023,3.5999286,5.8883395,5.5934377,5.294189,5.030181,7.186568,5.7749333,6.3910556,4.4849286,3.242738,4.7170324,3.939616,5.232177,7.266859,4.835719,5.662491,4.7774477,3.3957455,6.0326996,4.8302073,6.9925313,5.5962195,2.483616
