	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31
Leukocytes [#/volume] in Blood	-0.3369597	-0.099729195	-0.17365514	0.2336636	-0.102363154	-0.31308472	0.020464374	0.0667783	-0.37391236	0.2456979	0.05361691	-0.003824718	0.19876967	0.244132	0.34130496	-0.031000026	-0.120926335	0.14102791	0.38515344	-0.41877732	-0.069042005	-0.082692154	0.022083068	0.13151085	-0.06007739	-0.22336839	0.124075346	0.59758025	-0.021797981	-0.31598273	-0.13577875	0.08047607
Hemoglobin [Mass/volume] in Blood	0.06656677	0.04023247	-0.033607885	0.017768763	0.033303883	-0.19778162	0.1532536	0.03705403	0.26622316	0.07816766	-0.124887615	-0.005664404	0.046258513	0.22229117	-0.11175162	0.108722076	-0.035190444	0.3471404	0.08934635	-0.07398402	0.14277783	-0.36270192	0.18826576	0.2719861	-0.04162753	-0.26356214	0.13101125	0.15916863	-0.20367572	-0.17736757	-0.3321166	0.07055828
Platelets [#/volume] in Blood	-0.042196494	0.21248586	0.029676512	0.13123167	-0.24359637	-0.34626678	-0.07194253	-0.010208752	0.1973441	0.027291741	0.0004721433	0.2702679	0.15192969	-0.27988565	-0.043523684	-0.2571717	-0.45332682	0.10998531	-0.043060206	-0.12923285	-0.3063973	0.11718013	-0.053803165	0.27813703	0.10538659	0.04733694	0.39876842	0.7575628	-0.08531149	0.12513371	-0.32536212	0.17449996
Erythrocytes [#/volume] in Blood	-0.08452469	-0.015634704	0.23079939	-0.1400838	-0.016697448	-0.15126882	0.17896822	0.3386152	0.22877666	-0.08159067	0.20240004	-0.08620747	0.05781877	-0.2714135	-0.18115388	-0.26606247	-0.12991428	0.2751113	-0.32567912	-0.09485069	-0.04705576	0.0634207	-0.041231807	0.117264956	-0.17742729	0.17370613	0.30890447	0.22774042	0.12995608	-0.19630672	-0.02257776	-0.18124424
Hematocrit [Volume Fraction] of Blood	0.21950814	0.12613319	-0.0033979649	0.33523163	0.0847221	0.021330055	0.024339432	-0.3622409	0.12585403	-0.03699674	0.040521756	0.121955775	0.16518101	-0.0916679	-0.08897469	0.05652861	0.006424189	0.012455152	-0.21499531	-0.13125765	-0.28761283	-0.21231164	-0.18089865	0.21844803	-0.27317134	-0.13120502	0.26272008	0.11892969	0.09984558	-0.14282815	-0.3293986	-0.20606138
Erythrocyte mean corpuscular hemoglobin [Entitic mass]	-0.08154842	0.12156882	0.016390897	0.06932167	0.0076636863	-0.36047968	-0.19455808	0.12644126	-0.22834314	0.028971758	0.1643076	0.15399478	0.24115594	0.3224039	-0.21460244	-0.004506757	-0.20226978	-0.04165932	-0.20212805	0.11717326	0.021506973	0.0043781004	0.15959144	-0.31471026	-0.13367574	-0.0694066	0.13493782	0.07817662	0.11061275	0.04217961	0.10849671	-0.036693178
Erythrocyte mean corpuscular volume [Entitic volume]	-0.24251898	-0.010360417	-0.038236994	0.08052487	0.1276752	-0.13559642	-0.080598496	0.026890276	-0.08313167	0.109939784	0.010625849	0.22199938	-0.21190022	-0.38868615	0.24790357	0.4062713	0.104274705	0.14683105	0.21522167	0.014660633	-0.3741508	-0.40512893	0.23001635	-0.07119002	0.030300515	0.19896945	-0.16612628	0.5054194	0.13820735	0.032698426	-0.17819482	0.07462233
Erythrocyte mean corpuscular hemoglobin concentration [Mass/volume]	-0.052047916	-0.19582841	-0.055411126	0.24909581	-0.025719404	-0.070686534	-0.17242172	0.37473378	-0.0023898368	0.18073454	0.042167522	-0.04343706	0.13925019	-0.24688742	0.17545764	-0.40038693	0.023240605	-0.07417818	0.0544721	-0.43200368	-0.05607612	-0.117744915	-0.05508118	-0.17955795	0.034634624	-0.0688627	-0.5829193	0.6863097	0.21375568	-0.13460512	0.17351942	-0.06352838
Erythrocyte distribution width [Ratio]	0.22368011	-0.22900337	-0.16328993	0.21969807	0.30156654	0.110836476	0.16767277	0.23014371	-0.23337068	0.033203818	-0.4648667	-0.28946853	-0.24015929	-0.5435563	0.22151531	-0.016270896	0.014010894	-0.23145063	0.049062986	-0.23890607	-0.31230944	-0.46200648	-0.04366857	0.21457124	-0.26738644	0.28156713	-0.21680886	-0.080686785	0.088239186	0.093419336	-0.8286886	0.32764068
Platelet mean volume [Entitic volume] in Blood	0.019925214	-0.012081325	0.003022134	0.16803163	0.39787278	-0.6611004	-0.2158864	0.3969184	-0.1435699	-0.3218575	-0.13326472	0.0850375	0.21356802	0.13522819	0.12026702	-0.27665013	-0.005464809	0.48881456	0.23988655	0.10081983	0.11029966	0.10541866	0.21570425	0.14246422	-0.30610088	-0.0919376	-0.21804735	0.64083374	-0.17112459	-0.25928393	-0.39044592	0.01592936
Granulocytes [#/volume] in Blood	-0.14743929	-0.13388921	-0.20205863	-0.14281118	0.30615184	-0.42295197	-0.13812408	-0.11450093	0.2772678	0.2002382	-0.1836232	0.070633836	-0.11967968	0.17769252	0.102710836	0.24156193	-0.24404497	0.1810113	-0.22806548	-0.103730254	0.16176419	0.16020726	0.26410013	-0.005749464	-0.08898604	-0.29025838	0.41439503	0.59829354	0.37997198	-0.26835114	0.20786704	-0.12176141
Eosinophils [#/volume] in Blood	-0.2943726	0.27620813	-0.060475137	0.19228919	0.26071537	0.024456605	0.05490058	-0.18159917	0.2989108	0.39694628	-0.0016190587	-0.19842327	0.33673656	-0.09854386	0.24789475	0.010263677	0.19305669	0.055807307	-0.18835133	-0.34930864	-0.38988927	0.0682138	-0.16063353	-0.1203979	0.323102	-0.233509	-0.07322173	0.26125556	0.35702378	-0.04503382	-0.015299186	0.1264014
Basophils [#/volume] in Blood	-0.2703904	0.040700275	0.16591784	-0.19486511	-0.17025253	-0.56889045	0.08568396	0.008473788	-0.110266276	0.22220905	-0.41307953	-0.16014835	0.3690736	-0.015910562	-0.20537207	0.26082113	-0.29216507	-0.12745862	0.27442765	-0.0270399	0.24548514	-0.07484185	-0.094513975	0.18803406	0.29729316	0.18946594	-0.1335978	0.21770385	0.17380668	-0.022581832	-0.15588	0.044575505
Lymphocytes [#/volume] in Blood	-0.2978242	0.42328963	0.28206193	-0.28734982	0.27324426	-0.17582063	0.17691742	-0.1618546	0.29942536	-0.07283975	0.22291599	0.2631559	0.13188899	-0.035051648	-0.026058177	-0.26395026	-0.115337916	0.22696176	-0.12167309	0.07929369	0.24277118	-0.20901799	0.14460586	0.23298492	0.18629253	0.08868911	0.059531927	0.23986205	0.14382738	-0.02707074	-0.03983772	-0.15172921
Monocytes [#/volume] in Blood	-0.2669762	-0.28321776	0.32639277	-0.3835229	0.22991891	-0.39931217	0.26138473	0.17485131	0.10026141	-0.051010646	-0.06457927	0.2948475	0.1070226	0.12072723	0.09182742	0.19592927	-0.24390943	0.052344486	-0.15273604	-0.101382434	0.055209517	0.12343874	-0.1166577	-0.2236105	-0.20646048	-0.22677006	0.14635843	0.64113516	-0.3024116	0.22366649	-0.13837491	-0.008117185
Platelet distribution width [Entitic volume] in Blood by Automated count	0.11894498	0.30570695	0.0662196	-0.066062205	0.057293076	-0.811795	-0.028578663	-0.0596739	0.21079122	-0.26224172	-0.030318739	0.29086766	0.22443528	-0.19779852	-0.13687597	0.1514148	-0.21183889	-0.0024604637	-0.16791338	0.08732553	0.094690606	0.11163573	0.1411983	-0.060275953	-0.33318168	0.096319064	0.20394447	0.5181137	-0.39211437	-0.14708409	-0.2973742	-0.13516065
cd3_z	-0.34230518	0.16787252	-0.014527774	-0.011016773	-0.17665075	0.30642045	0.08328429	0.018369522	-0.08382149	0.012874879	0.10281668	0.08197996	-0.062486917	0.2573644	0.2642761	0.08286617	0.11621615	-0.14531767	-0.112146184	-0.2062706	0.16365193	0.12697548	-0.2858693	-0.08450306	0.21980569	0.23028153	0.060686372	0.17224683	-0.017131586	-0.1689946	-0.048452247	-0.028361851
cd3_inv	-0.25060678	0.33592764	0.24305008	0.09181497	-0.15753216	-0.009524185	0.07258163	0.118227236	0.3143608	-0.045435745	-0.20779385	-0.09427246	-0.2312069	0.25993103	0.043394748	0.11895606	0.10160108	0.20004658	0.055209804	-0.27615052	0.0025877466	-0.042920765	0.024136715	0.18660529	0.064239845	0.17924915	-0.14182921	0.45472682	-0.25772324	-0.28129587	0.10510767	0.26080889
cd8_z	0.23017676	0.20025662	0.27113622	0.049685784	-0.13466267	0.04473289	0.21841139	-0.025753846	0.12427108	-0.08560221	-0.11374449	0.09565694	0.25044382	-0.15215982	-0.017832324	0.08316334	-0.08938658	0.13150255	-0.23954281	0.045136217	-0.18578404	-0.15650754	-0.028153118	0.08087295	0.046476368	-0.31646523	-0.1567038	0.36769852	0.26112494	0.17906563	0.24038997	-0.03462107
cd8_inv	-0.3182867	0.034784116	-0.18506716	-0.08296412	0.17001036	0.52095455	0.04220066	0.12392916	-0.043848753	0.3378255	0.014826926	0.08501022	-0.19218987	0.103279494	-0.27507168	0.21365689	-0.016741082	0.16010517	-0.31288	0.26455098	-0.0035513756	0.20018768	0.00845323	0.25458968	0.32040015	0.22515868	-0.33635738	0.041509897	-0.28755465	0.04069082	-0.39343604	0.049970567
number_of_positive_lymph_nodes	0.24732839	0.06388222	0.20090088	0.28008673	-0.08556593	0.119146496	-0.24323212	-0.15239307	0.18731421	-0.060667798	-0.35561165	0.25906533	-0.13971289	0.0057214396	0.26346502	-0.20943113	-0.06573712	0.1919661	-0.09260465	0.03750632	0.18104488	0.2619565	-0.05354315	-0.08358332	-0.30379224	0.034656763	-0.0033989416	0.4217702	-0.15933299	0.16254269	-0.29398638	0.26125178
infiltration_depth_in_mm	0.17515703	0.16566756	0.12053079	0.107720315	-0.2096187	-0.08723462	-0.034707256	0.22816007	-0.22826762	-0.14797649	-0.0003608319	-0.090732954	0.2395515	-0.08390615	0.21704665	0.31567344	-0.29875767	-0.16508165	-0.00547912	-0.038213972	0.06390721	0.08613016	-0.20194073	0.56251365	-0.24795711	-0.30066282	0.31476316	-0.13854933	0.24303004	0.0276351	0.1232114	0.2830908
age_at_initial_diagnosis	0.032209594	0.3240644	0.3588193	-0.32537833	0.27756733	-0.3442188	-0.2555599	-0.19968444	-0.19904968	0.07446314	0.3114375	-0.20781918	0.058185782	-0.058963213	0.3481681	0.24558592	-0.20932178	-0.059742272	-0.24600305	-0.35207158	-0.0812858	0.12369803	0.21638621	0.34555206	0.03975568	-0.2284699	-0.47702894	0.620295	0.0451253	0.08488967	-0.3007075	0.16796803
