	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31
Leukocytes [#/volume] in Blood	-0.65819925	0.43312028	-0.14680281	0.351969	0.13280857	-0.022288183	0.3777573	-0.34128255	0.21107483	0.14519534	0.010412631	0.30791703	-0.07366274	0.4250083	0.34974197	-0.16532087	0.23536924	-0.005859094	-0.49784285	-0.09825063	-0.20226447	-0.24015877	-0.019756341	0.13021775	0.00074216904	-0.6168204	0.3349859	0.14288601	-0.24894646	0.11589416	-0.10933592	-0.30314094
Hemoglobin [Mass/volume] in Blood	-0.1117642	0.33422825	0.032887314	0.29643953	-0.2890258	-0.2464559	-0.019166699	-0.3755467	-0.041919414	-0.17980196	-0.31016278	0.006392044	0.16050875	-0.015458767	-0.08224731	0.41308773	0.41563934	0.18854058	0.35134566	0.093572125	0.060657684	-0.2526325	0.015707364	0.17307322	-0.14280756	0.2510882	-0.016624317	0.24217136	-0.048049487	0.07515439	-0.14754371	0.031873956
Platelets [#/volume] in Blood	-0.52046525	0.1988263	-0.24007407	-0.030481173	-0.11378032	0.18732485	0.27257943	0.4986832	-0.18593071	-0.05025679	-0.21591252	0.05663505	0.4279146	0.13540174	-0.5270601	-0.06619103	-0.019893676	-0.2065067	-0.5545168	0.06862522	-0.12670653	-0.119491935	0.48499426	-0.3461817	0.13987075	-0.44930795	-0.037737306	0.059919387	-0.1429572	0.05134699	0.31716055	-0.029430596
Erythrocytes [#/volume] in Blood	0.23274237	0.4862939	0.29893324	0.12753132	-0.11293118	-0.41167402	0.0008435407	0.15987208	-0.3659008	-0.09391069	-0.041868307	0.099787466	0.34463298	0.09982629	0.16827358	-0.62252724	-0.12111208	-0.021854984	-0.07369147	0.113714024	-0.30725604	-0.47550577	0.1886748	0.1348066	-0.27504396	-0.058229897	0.23814921	-0.022185743	-0.14694802	0.21676776	-0.06289815	0.13867207
Hematocrit [Volume Fraction] of Blood	-0.35264346	-0.033706598	0.21319787	-0.1218349	0.34586972	-0.3910367	0.13609722	-0.4650401	-0.004575964	-0.17870414	-0.1456759	-0.040879983	-0.14644136	0.3251552	0.034423962	0.4030777	-0.0102461055	-0.24022104	-0.16759452	-0.1017568	-0.22340882	-0.2954053	0.020224506	0.091483474	-0.15281563	-0.06520616	0.24983416	0.1448404	-0.19341671	0.101692855	-0.13223691	-0.36431065
Erythrocyte mean corpuscular hemoglobin [Entitic mass]	-0.13929512	-0.049732693	-0.091839835	-0.09000123	-0.056483533	-0.18908352	-0.09165405	0.0017860051	-0.419422	-0.11979157	0.24915378	0.04197671	0.113503344	0.29408467	0.21393077	0.44342265	-0.053982995	0.30716866	-0.03730945	-0.3386894	0.06823188	0.14130856	0.11536649	-0.06793482	-0.18958855	0.024403917	-0.10877469	-0.07303242	0.038948607	0.08070855	0.05191523	-0.27678457
Erythrocyte mean corpuscular volume [Entitic volume]	-0.19623816	-0.17994569	-0.2978063	-0.022180256	0.11944098	-0.02604779	0.1835687	0.28075162	0.16368274	0.18834442	0.107886404	0.19719091	-0.1212438	0.19171835	0.29896513	-0.008070263	-0.013400942	0.3992344	0.17081967	-0.27187547	0.21149918	0.22239037	-0.22817835	0.3157199	-0.2299878	0.053378824	-0.07461391	-0.29217926	-0.107128814	0.036743343	0.007311191	-0.25357503
Erythrocyte mean corpuscular hemoglobin concentration [Mass/volume]	0.015773825	0.04747983	-0.11037936	-0.13104561	-0.2208348	0.3289739	-0.24177802	0.078851156	0.11605367	0.3697569	0.00077393925	0.056459796	-0.165081	-0.16741757	0.029125258	-0.09499834	0.21683773	0.39342764	-0.4247458	0.14813682	-0.1261829	-0.22932406	-0.12958336	-0.25054422	0.1900479	0.170134	-0.062443387	-0.1881126	0.14163722	0.11008163	0.24521522	0.01872012
Erythrocyte distribution width [Ratio]	0.25129247	0.32854095	-0.2363024	0.16571827	0.023245769	0.13775894	-0.027306173	-0.2391847	0.013643783	-0.013048606	-0.10878667	-0.31406623	0.25115913	-0.017272504	-0.07915131	-0.40000567	0.0748363	-0.107357666	-0.18809895	-0.15773769	-0.021961851	0.115317374	-0.015222491	-0.16303504	0.13910663	0.12209184	-0.23599131	-0.26968998	0.24104899	0.058472916	-0.10084411	-0.3583643
Platelet mean volume [Entitic volume] in Blood	0.031791832	0.18720223	0.21573065	0.2899737	-0.12222199	-0.284796	-0.08086275	0.40740937	0.1751674	0.07288607	-0.09847865	-0.35106423	0.06256939	0.037469316	-0.25153884	0.20472847	0.11352557	-0.12527482	0.09385478	0.0286805	-0.27955204	-0.34486288	0.25369957	0.22189462	0.25115636	0.27787584	-0.019303318	-0.057084315	-0.26598755	-0.028782664	0.1366725	0.096935466
Granulocytes [#/volume] in Blood	-0.32040912	0.20274836	-0.13743486	0.30275694	-0.21044639	0.26708782	0.29994184	-0.048547667	0.19072317	-0.011736265	-0.29709324	0.25870472	0.12989356	-0.04810867	-0.07273848	0.2087292	0.18779643	0.078108355	-0.1757235	-0.22449742	-0.10520997	-0.3929157	0.060040053	0.13644065	-0.2709583	-0.14889865	-0.01753937	-0.108050704	-0.3715037	-0.19186416	-0.15562828	0.039039306
Eosinophils [#/volume] in Blood	-0.11327999	0.15887892	0.32550496	-0.102560066	0.33766317	-0.23240271	-0.15529925	-0.107618585	-0.5636332	-0.111616306	0.20672572	0.34665933	-0.004541508	0.16641855	0.010904189	0.15274681	-0.009480477	-0.5558871	-0.6440767	0.07855881	0.2633537	0.27912834	-0.09797591	-0.14452016	-0.10176072	0.12161006	0.011781536	-0.09935409	-0.19921292	0.2264559	-0.20262852	-0.27151796
Basophils [#/volume] in Blood	0.13505381	0.3177721	0.1927569	0.19290733	0.108195975	0.21209887	0.071220756	0.0014515221	0.13973814	-0.2067938	0.07339142	0.1718965	-0.1873349	0.11212121	0.22510111	0.19515082	0.33834976	-0.32379425	-0.094189465	-0.15948017	0.108170316	0.21549186	0.054637697	-0.28231156	-0.13368545	-0.075748034	-0.120970525	0.32332703	0.0030434965	-0.35813838	-0.07480626	0.15322988
Lymphocytes [#/volume] in Blood	0.026823083	-0.26661658	-0.37054563	-0.016016835	0.32219726	-0.23977466	-0.020680832	0.053316806	-0.019299382	0.20026271	0.12607633	0.020743541	-0.20346646	-0.1886897	-0.04587066	0.5680243	0.25289008	-0.40290874	-0.05440832	-0.013237289	0.23139362	0.18330136	0.29358858	-0.03605774	0.038219627	0.2542946	0.363283	0.36985764	0.069148205	0.17251919	-0.21761589	-0.21349065
Monocytes [#/volume] in Blood	0.20237134	-0.05514905	0.19752531	0.187009	-0.03882046	0.1311219	0.16634634	0.09058733	-0.30365306	-0.23581672	-0.21107927	-0.06791236	0.09461675	-0.1577538	-0.118018605	-0.053779375	0.19786885	-0.11227586	-0.2630116	0.19704534	0.18763049	0.26087415	-0.11846337	-0.33493316	-0.21233697	-0.02171892	0.2891046	-0.02178439	0.10117484	-0.19539517	0.090038806	-0.17225994
Platelet distribution width [Entitic volume] in Blood by Automated count	0.42471206	-0.0692514	-0.20240405	-0.31773204	0.2377417	0.35004073	-0.16346236	-0.1183161	0.13967383	0.09326796	-0.30112484	-0.2701996	-0.068316475	-0.07104231	0.2977532	-0.13770148	0.07124569	-0.35004008	-0.25225675	0.147394	-0.24115688	-0.23925003	-0.22749767	0.32968426	0.032197736	0.006588106	-0.16419676	0.1274795	-0.058493596	-0.16709554	0.09728172	0.19014049
c020	-0.034259405	0.24619754	-0.102760874	0.015395653	0.27147004	0.21459547	-0.25769037	0.16586177	-0.16066116	0.18335676	-0.20363413	0.0012286521	-0.089026354	0.05853567	0.13619617	0.28500274	0.038991064	0.21453187	0.16760698	0.35169157	0.45479482	-0.29364613	-0.07038124	0.3814654	-0.10599538	-0.30723938	0.11969658	0.19617526	0.11047059	0.033334877	-0.070709035	0.042783987
c021	-0.17227747	0.2621959	-0.045044303	-0.032876875	-0.15601447	-0.34788042	-0.23323947	0.014522561	0.18918179	0.14718872	-0.25540093	-0.22690801	-0.037952308	-0.11520113	-0.09194908	0.09513403	-0.033357497	-0.115950905	-0.57288	0.3930379	0.2816826	-0.2366354	0.2540518	0.21069303	-0.12830427	-0.09450591	0.2499333	0.24145468	-0.015032977	-0.21590103	-0.07330699	-0.29756382
c022	-0.2912952	0.06608036	-0.37999922	-0.08247509	0.21251372	0.22605549	0.11575316	-0.28887787	-0.0687855	0.2852749	0.101330966	0.022432474	-0.11389971	-0.1426264	0.22421263	-0.0382147	0.302919	0.1419176	-0.019384535	0.053355586	0.47575906	-0.099898726	0.17932741	0.053514976	-0.015087854	-0.527873	0.10132003	-0.03512712	-0.3260134	-0.45376208	-0.003032034	-0.032762613
c028	0.17259873	0.61734134	-0.35719892	-0.08236794	0.07519894	-0.1383711	-0.04554537	0.23519571	-0.1338834	0.36199895	-0.15980989	0.08698676	0.09483129	-0.09739191	-0.11511429	-0.12409235	0.22263074	-0.050642066	-0.0047603683	0.47673488	0.09685247	-0.20829378	0.26443872	-0.054495305	-0.29525828	-0.20707752	-0.011978619	0.021018375	0.17608623	-0.30368245	-0.062419355	0.021711081
c029	-0.13466796	-0.0017634253	-0.22796847	-0.1309235	0.15619932	-0.20247695	-0.27344772	0.06603011	-0.34290567	0.15548247	-0.3396436	0.0036040416	0.07623084	0.07200225	0.21962498	0.24280097	0.12208002	0.31703267	0.53992593	-0.048817698	0.03853562	0.13626815	0.23383756	0.042737894	0.16795601	-0.120738775	0.025386734	-0.059201594	0.225107	-0.38143077	-0.08014312	0.13819693
c048	0.013397536	0.26184246	-0.45368397	-0.09208284	-0.14025106	0.030969858	0.12335279	-0.28608698	0.15212777	-0.035778742	-0.1704992	0.06259984	0.08539346	0.07712395	0.015620663	0.21843311	0.11081382	0.1863819	0.3461001	0.07436663	0.14141949	-0.24105062	-0.22042161	-0.10352145	-0.25621936	-0.30230302	0.030314846	0.10040924	-0.06257303	0.08780347	-0.28793916	0.042870678
c051	-0.21306242	-0.17761093	-0.34000584	-0.05092588	0.15137994	-0.11409255	-0.0635965	0.2183219	0.24026123	0.2958551	0.15547375	-0.17204365	-0.13251229	0.029674822	0.059895005	0.43221557	0.18416469	-0.022176841	0.041843623	0.34240612	-0.072695315	-0.19015811	-0.3369921	-0.11345876	0.20768182	0.10087558	-0.12622124	0.10089847	-0.019063214	0.049957752	0.23797156	-0.37316567
c052	0.20306802	0.37309587	-0.019634943	-0.08832204	0.15881565	0.25616708	-0.29946122	-0.14515041	0.1431739	0.11823101	0.14193222	-0.19667163	0.032676734	0.064254515	-0.02720098	0.060744137	-0.14369375	0.23403132	0.06872954	-0.02948897	0.10338444	-0.27168056	0.20463966	-0.035194494	0.045212764	-0.2690197	0.22836335	-0.15947133	-0.3402294	-0.20643829	0.084173754	-0.49266845
c058	0.10724332	0.17882198	-0.16479681	-0.07676563	-0.037757687	-0.108872496	0.16780332	0.08297977	-0.11959635	0.38865665	-0.17823556	0.07791664	-0.11974722	-0.101221785	-0.30759495	0.20499519	0.10689925	-0.09977193	0.15828224	0.0106288595	-0.12729335	0.03534997	0.013424566	-0.1256287	0.2513081	0.0666183	0.097671606	-0.14936005	0.27068943	-0.3320258	0.12967154	0.09300994
c068	-0.22372268	-0.021569656	-0.32910794	0.23836036	0.27541044	0.12634563	-0.2592604	0.1131074	-0.23558679	-0.05516431	0.16685154	-0.18885544	0.15750507	0.33005366	-0.051392972	0.31490624	0.016625952	0.26507956	0.25020185	0.10337716	0.41209054	-0.02576024	0.09752795	-0.052104946	0.09506281	0.052278813	-0.24907205	-0.10461278	-0.01166373	-0.33954015	0.19784173	-0.014450184
c090	0.17260662	0.1765314	0.02812367	0.083863065	0.3149706	0.17659055	-0.3483687	0.19608061	-0.22574936	-0.15544678	0.020779876	0.20926811	-0.0072957063	0.14103058	-0.040970616	0.23973475	-0.2193883	0.32284164	-0.36107585	-0.050232727	-0.15428127	-0.22161965	0.08935909	0.1366494	0.18100972	-0.22676788	-0.19226162	-0.53339297	0.03657627	-0.39445144	-0.0052337665	-0.21493402
c091	-0.16093361	0.12545212	-0.36428466	-0.1942982	0.15798913	-0.12881641	-0.11362128	-0.030411439	-0.27476114	0.3497675	-0.15579595	0.22944997	-0.0028244515	0.008790528	0.20828384	0.22722651	0.07304077	-0.13364704	-0.23010558	-0.11358231	0.02652454	-0.46423477	-0.23196355	0.3509332	-0.1545612	0.23381287	-0.19722037	0.10023479	-0.16304496	-0.41432914	-0.2471253	-0.0021040698
c098	0.1683225	0.12848279	-0.18820372	0.29977012	0.35972285	0.1374963	0.286414	0.1592791	-0.07530861	0.071559	-0.31338942	-0.105191156	0.060024362	-0.13326488	0.10255877	0.054489482	-0.03436715	-0.11630731	-0.032563385	-0.3070692	0.0882748	0.009174237	-0.26120743	-0.0492348	-0.15603416	-0.23094128	0.31053907	0.28486642	0.035515703	-0.19495924	-0.26522225	-0.28146738
c099	0.070668995	0.28932118	-0.21481863	0.12532009	-0.06683267	0.23346083	0.10011227	0.06677054	-0.24279061	-0.1511479	0.10121357	0.0926409	0.21512231	0.29062307	-0.1661408	0.31037447	0.35058692	-0.35592598	-0.23692378	0.0878894	0.4549394	-0.25173846	0.04656143	0.07753469	0.03683005	-0.28271696	0.26529932	0.08204591	-0.073612414	-0.027500069	0.1937421	-0.014918514
c100	-0.05199575	-0.11599929	-0.11542363	0.114698	0.14949933	0.02026878	0.07192711	-0.12183769	0.16820122	0.26751122	-0.36526048	0.10075677	-0.14077237	0.23598856	-0.0046080514	-0.09963729	0.114278995	0.23280232	0.02251171	-0.021873709	-0.17067815	0.10240898	0.17431322	-0.11210472	0.2705645	-0.26671284	0.34900236	-0.074039824	0.14536317	0.085967034	0.1936576	-0.2434503
c102	-0.42934102	0.23314932	0.062244803	-0.027078511	0.60290617	-0.07213927	0.05477417	-0.009854116	-0.5985034	-0.15397571	0.17212059	0.1657219	0.24519512	-0.20210235	0.2241696	-0.15740204	0.24483554	-0.038620837	0.05452128	-0.31291652	-0.20455842	-0.1831591	0.14266022	-0.201665	-0.054538064	-0.31110477	0.1459364	-0.179935	-0.1344799	0.11226632	0.04623284	-0.26052284
c108	-0.009805499	-0.13978282	-0.13632162	-0.061025772	0.14146584	-0.29439542	-0.12804303	0.25270808	-0.32187548	0.35433745	-0.10771971	0.31822065	0.18248698	0.12733303	0.24732372	-0.14363223	-0.04698083	-0.36967036	0.0013765715	-0.15485956	-0.28170127	-0.16489804	-0.05338682	-0.19892521	0.19769156	-0.029622257	0.19369002	-0.025687523	-0.14989765	0.15513666	-0.2686366	-0.26022077
c109	0.03362178	-0.046775814	-0.00326995	-0.016394086	0.25533542	0.004268956	-0.14203031	0.12154903	0.24171166	0.35380602	0.04210061	0.33843026	-0.042404737	0.058857463	0.14850365	-0.28248417	-0.16841231	-0.0761466	-0.2930306	0.054146968	-0.08060181	-0.3337413	0.19429359	0.1298395	0.09595916	-0.15330502	0.4415299	-0.062541366	-0.06794088	-0.2290691	0.15999344	-0.015410296
c111	-0.07625902	0.36182964	0.017068092	-0.20779297	0.029248917	0.1828955	0.13759401	0.25911364	0.036014944	0.03648653	0.23062521	0.23424946	0.05654759	-0.16713843	0.24316162	-0.02828868	-0.05907388	-0.07091781	-0.062040985	0.10312708	0.23790686	-0.28239757	-0.25030845	0.16745533	-0.1991623	-0.28260997	0.22330573	-0.26959017	-0.09026147	-0.09565062	0.17515899	-0.14966027
c130	0.15859486	0.25916743	-0.06580965	-0.030010972	0.061616037	0.07777551	-0.28843302	-0.18088634	0.03286146	-0.20660514	-0.3412047	-0.025270974	0.16293034	-0.08939736	-0.11264759	0.098115355	-0.21638332	-0.0031248983	0.04643852	0.26445144	0.5653719	0.1808018	-0.033001862	-0.10342519	-0.004529144	0.060831778	0.31109455	-0.078772016	-0.14734676	0.019609766	-0.1803711	-0.31366634
