	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31
Leukocytes [#/volume] in Blood	-0.24614334	-0.38831505	0.25708953	0.2292365	0.1446997	0.17167759	0.17185819	0.08463591	-0.12991412	0.12570356	-0.24876292	-0.26485032	0.123944655	0.1476038	-0.047819383	-0.21216254	0.080248706	-0.33199197	0.13004203	-0.31527743	-0.28027722	0.08945427	-0.23368216	-0.22905593	-0.27819872	-0.18642326	-0.43556532	0.15206686	-0.12989311	0.06101118	0.30441582	0.060174868
Hemoglobin [Mass/volume] in Blood	-0.101881586	-0.11584674	0.0013755094	-0.38144624	0.00751523	-0.08099385	-0.2869498	-0.11669785	-0.22612996	-0.19032066	-0.34639528	-0.10086364	0.11950182	0.44867128	-0.061135385	-0.15437332	-0.18850394	-0.051640328	-0.35559464	-0.15257983	-0.2967842	-0.048994087	-0.21260424	0.1371028	-0.27002746	0.099162355	-0.004237228	-0.044732977	0.2434899	-0.19604707	0.29216245	-0.15570566
Platelets [#/volume] in Blood	-0.17955707	-0.26980364	-0.01711188	-0.20703983	-0.31819972	-0.101347536	-0.28519103	0.094156936	-0.29775387	-0.44955316	0.04475841	0.40850064	0.16934735	-0.21271312	0.10450093	-0.18914068	0.16015558	-0.34343323	0.2676849	0.2544885	-0.10975122	0.28303742	-0.06697378	-0.3058502	-0.1402027	0.3494982	-0.099183105	-0.2368651	0.30009735	0.003147229	-0.3625193	0.24296196
Erythrocytes [#/volume] in Blood	-0.15184999	-0.15755178	-0.057078958	-0.86839265	-0.1540848	0.21560752	-0.27636608	-0.202114	-0.0093710255	-0.4739012	0.010723737	0.071768515	-0.02350311	-0.30392227	0.22781846	-0.4037137	-0.009921674	-0.09212677	-0.24946183	0.06461996	0.06736907	-0.19686739	-0.29641542	0.20360579	0.17001508	0.39814624	-0.09560237	-0.12815237	0.08862984	0.058743227	0.1193796	-0.23064408
Hematocrit [Volume Fraction] of Blood	0.24421805	-0.2606859	-0.027999029	-0.05792047	0.12330236	-0.036844105	0.021114247	0.027216693	-0.032695193	-0.087226905	0.1627943	0.082873374	0.0013227261	0.29727083	0.34563792	-0.36850744	0.27641752	-0.03428782	0.2500277	-0.037886947	0.1316394	-0.16280887	-0.30625835	-0.3407013	0.024206987	-0.036038373	-0.15479705	0.13841619	0.23721142	0.23072754	0.32606342	0.0038415284
Erythrocyte mean corpuscular hemoglobin [Entitic mass]	-0.19525361	-0.22870956	0.11946332	0.16089639	0.13420798	-0.29076737	0.22234952	-0.10558748	-0.31597152	0.28595012	0.07115063	0.27084944	0.044712216	-0.34970248	0.031410463	-0.28230062	0.3080161	0.005297417	-0.18702364	-0.045296855	0.14497471	0.08642238	0.16729045	0.3708264	-0.37100095	0.2918443	-0.18868056	0.0025076312	0.096368074	-0.024507152	0.09443016	0.05826957
Erythrocyte mean corpuscular volume [Entitic volume]	0.0064002033	-0.011879476	-0.116931565	0.12813936	-0.20890881	-0.28444785	-0.15044975	0.024344767	-0.09930881	-0.020185715	-0.18019389	0.1367958	-0.21530555	-0.21307443	0.052345686	0.15282583	0.29492116	-0.30975267	-0.17493191	0.016457338	0.24248014	-0.32818773	-0.07099824	-0.27218825	-0.1675606	-0.08182706	-0.37624267	0.2815265	0.38939765	0.17411013	-0.17475092	0.29086795
Erythrocyte mean corpuscular hemoglobin concentration [Mass/volume]	-0.23388968	0.10495868	-0.19048506	0.15166625	-0.024297852	-0.024310073	0.1518855	0.1374207	-0.19423752	0.24990462	0.13657305	-0.24656005	-0.22271875	-0.03404993	0.35407445	0.18203358	0.04091686	-0.121633396	-0.18351361	0.29678774	0.13997196	-0.24023257	-0.36393106	0.29780293	0.14592823	0.483513	-0.37302193	-0.068474755	-0.22746165	0.12584057	0.23656036	0.14465076
Erythrocyte distribution width [Ratio]	-0.14386748	-0.053546526	0.37851375	0.35511038	0.28808358	0.1912398	0.07256897	-0.06897556	-0.29861674	-0.22792007	0.12840334	0.46805283	-0.03360083	0.55438346	-0.035935707	0.039656375	-0.27438107	0.2016815	0.008326185	0.17106009	-0.10286177	-0.25407434	-0.16210617	-0.021191921	0.1496741	0.45792487	-0.27290112	-0.09852092	0.11420553	0.26238436	-0.02443146	-0.18944132
Platelet mean volume [Entitic volume] in Blood	-0.13549496	-0.31183138	-0.39760488	-0.3669825	0.38044614	0.21077056	-0.06698707	0.043533403	-0.13582948	-0.31446648	-0.38272017	-0.048016783	0.15667094	-0.32938132	0.2511369	0.04579872	-0.15108766	0.25013033	-0.043747976	0.3482102	-0.08774171	0.058383778	0.09945874	-0.28631794	-0.18939006	0.3050722	-0.016037563	0.35688442	-0.041643538	0.20655598	0.15372247	-0.18505515
