	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31
bin_0	-0.1456412	0.042092867	0.048029404	-0.18075587	0.20444055	0.18174249	-0.23315266	0.0279025	-0.29173237	0.26462597	0.08678419	0.25756246	-0.1221606	-0.21474697	0.08425203	0.19941789	-0.26720005	-0.18706702	-0.1656589	-0.30513412	-0.12890463	-0.068016686	-0.15627286	-0.12077908	-0.19027768	0.12248199	-0.25941822	0.11374528	-0.059177924	0.038548756	0.21684353	-0.0672221
bin_1	-0.25268877	-0.120856956	0.12605903	0.14468838	0.20648979	-0.07148883	-0.03904129	0.20136426	0.27045843	0.017604554	0.07084145	-0.3026034	0.026342155	-0.007521783	0.015135738	0.27416605	0.03705072	-0.14264652	-0.07867513	0.24091636	0.034165062	-0.26016527	0.20979947	-0.19825357	0.1018605	0.010329711	-0.30407104	-0.10367058	0.19457687	-0.10127502	-0.2933898	-0.250392
bin_2	0.22375365	0.18443032	-0.16211922	0.17157346	-0.17352131	-0.040368836	-0.076867305	0.10185954	-0.26971114	-0.035197515	-0.15856867	-0.17808129	-0.1758654	-0.03540153	0.114469476	-0.104303814	-0.06207104	0.12685534	0.012786676	0.024499385	-0.11348033	0.050150257	-0.34310415	0.23394498	-0.17394009	0.041655555	-0.3370502	-0.32960477	-0.102530725	-0.20745365	0.08984126	-0.3174368
bin_3	-0.0017701673	-0.3094434	0.14621513	-0.19482143	-0.23420948	-0.2652633	0.13263622	-0.16321985	0.14341226	0.19444747	-0.046861403	-0.23081012	0.09660269	0.27854022	0.13970895	0.13712345	0.18395995	-0.082291275	0.06709334	-0.1165925	0.23245762	-0.2162875	-0.2233848	0.007590945	-0.102032006	0.25807908	-0.21493569	0.11954314	0.015654366	-0.089968435	-0.23676457	0.1580744
bin_4	0.23881015	0.115745075	-0.18532659	0.107318625	0.10433488	0.2299096	0.2367991	-0.3020837	-0.25459793	-0.14364421	0.18873177	0.13554883	-0.2820804	0.044973508	-0.055315726	0.08580018	0.077975705	-0.09979816	-0.2546154	0.038494937	0.1657865	0.16264406	-0.21254224	-0.2857	-0.16128042	-0.046373256	0.024638241	0.09493922	-0.2245294	-0.017908152	-0.033762857	-0.29737595
bin_5	0.11039734	-0.044719584	-0.041523486	0.28560632	-0.2251595	-0.2140928	-0.09234245	-0.0537923	0.19903268	-0.09705837	-0.2690608	-0.02341948	0.2629552	0.12435974	0.11768753	-0.29298383	-0.25636154	0.22066493	0.20074604	-0.14527543	0.037645694	-0.12928717	-0.22715135	0.18531777	0.07790444	-0.078159414	0.014715571	-0.12969458	0.22508343	-0.21767376	0.2831033	0.031446088
bin_6	0.123693645	0.21125902	-0.2133127	0.14087193	0.18173492	-0.07771437	-0.08391948	0.0067650857	0.18258479	-0.0039474866	-0.20803438	-0.1958095	-0.026800755	0.092469804	-0.31134948	-0.06906372	0.2608457	-0.015822908	-0.26637587	-0.19230287	-0.16502286	-0.10084775	-0.31223086	0.10348966	-0.1947293	0.10998224	-0.23290876	-0.10347949	-0.04956075	0.2236544	-0.25266495	-0.22248964
bin_7	-0.23487008	-0.026249232	0.25210425	-0.007618495	-0.28451568	-0.049800314	-0.14996542	-0.15624976	-0.038184077	-0.16254625	-0.24161291	0.2125818	-0.2788384	-0.2846026	-0.13432471	-0.18604097	-0.19185534	0.2857641	-0.2505278	0.19958276	0.28565007	-0.12569289	0.13188948	0.048084613	0.0004928824	-0.12290739	-0.121297605	0.12287515	-0.024956515	0.12472189	0.06658341	0.060418293
bin_8	0.072698526	-0.054915145	0.26953143	0.31262308	-0.050099652	-0.20395142	-0.1607221	-0.021406349	-0.069985986	-0.20936556	0.11073635	0.19331402	0.14217421	0.34163016	0.018612416	0.024463376	-0.07896948	-0.045414228	-0.19865274	-0.094990775	0.08912611	-0.08474069	0.022588877	0.15314296	0.2320566	0.23258221	-0.32998887	0.1572167	-0.2079192	-0.31196043	-0.1606645	-0.10439845
bin_9	0.14829655	0.021467967	-0.1502546	0.21339434	0.07679635	0.26623487	0.22526954	0.013161169	0.17643848	-0.23538135	-0.22020502	0.21645266	0.014729882	-0.092489436	-0.10815162	-0.27818534	0.18582611	0.24130973	-0.17823596	-0.26723975	-0.03583533	0.03251514	-0.26269227	-0.06232821	-0.21124712	0.10806461	-0.09578633	-0.14877832	-0.2651828	-0.07676093	0.25883415	0.0005662519
bin_10	0.14662553	0.07761095	-0.29684785	0.18020138	0.12908521	-0.2914623	-0.10121256	0.10189978	0.23398398	-0.26955992	0.08021456	0.12117445	0.101570316	-0.10584544	0.17779571	0.19655631	0.24293716	-0.2473326	0.29352683	0.14189897	0.108506694	-0.18900208	0.19811189	0.011988845	0.11969087	-0.21585655	0.13651644	-0.06318178	-0.09364839	0.28288728	0.009652289	-0.05951232
bin_11	0.03444918	0.05547237	-0.16172723	-0.112293206	-0.06841092	-0.2713114	0.30453596	-0.009449171	0.17884812	0.23939045	-0.1896131	0.0753547	-0.036965515	-0.20067823	0.06538529	-0.31282634	0.2660457	-0.12254544	0.1263203	-0.094791524	0.14571315	-0.08499108	0.21665609	0.1773317	0.22338061	0.23786137	0.16019128	0.21826096	0.19271839	-0.0378367	-0.17010969	0.2151328
bin_12	0.28355697	-0.1411397	-0.21309951	0.0035007084	-0.12494659	0.037667353	0.048846148	0.20541935	-0.020796098	-0.24196847	-0.1459207	-0.1912468	0.21445182	0.24651147	0.14415057	-0.17194325	-0.16518016	0.24690749	-0.006844769	0.25826573	-0.06630658	0.08427141	-0.18986103	0.18663631	0.13545564	-0.023674602	0.21639106	0.09339538	0.23716976	-0.2116352	0.28874034	-0.14982072
bin_13	0.119699046	0.026539702	0.162116	-0.24589331	0.29816997	-0.1525721	0.02910524	-0.29596788	-0.0030509941	0.030341327	0.015915351	0.24320255	-0.2221626	-0.09421497	-0.005791803	0.008592626	-0.10759013	0.31205612	0.09407744	-0.22057077	0.22200033	-0.018165778	-0.23522447	-0.19293249	0.25474268	0.17423147	0.1368628	-0.034476835	-0.18707117	0.2169105	0.014412858	0.2699553
bin_14	-0.26944533	0.2661357	0.27002457	-0.1330015	0.16186018	-0.098483175	0.06422128	0.2726172	0.11494832	-0.16553505	0.2750643	0.086013384	-0.22448167	-0.21285911	-0.26747727	0.18244065	-0.03183063	-0.24440752	0.26872352	0.016364928	-0.019296765	-0.008743787	0.030706955	-0.18589488	-0.028950423	0.09574659	0.07916402	-0.24647588	-0.0067658355	0.08887114	0.26999024	-0.019605251
