	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15
c020	0.19683091	-0.118931174	-0.0828173	0.07245717	-0.25968018	-0.35732588	-0.65060616	0.019071132	-0.0045525334	0.016514659	0.31365612	0.02564408	-0.22803171	-0.19473419	0.35111916	-0.06325061
c021	-0.08366988	-0.111322045	0.16671522	0.24554493	-0.63858765	-0.0020573782	-0.028565897	0.3682225	-0.51148736	0.17008922	-0.28793606	-0.22648343	-0.06520845	-0.2859017	-0.55763954	-0.30421865
c022	-0.34978342	-0.0012044132	-0.43125233	0.33504573	0.3728187	-0.425503	-0.5626806	0.11214759	-0.13064376	0.2343811	0.0015640231	-0.042899903	0.10303476	0.07754059	-0.25660896	0.055442777
c028	0.2796206	0.23976757	-0.2509017	0.2573929	-0.14842041	-0.15049933	0.24424314	0.12366782	-0.40192664	0.36431608	0.27050823	-0.010557105	0.24249117	-0.28351444	0.05896132	-0.26691994
c029	0.2192491	0.05410705	-0.33333647	0.3679553	-0.03257342	-0.06817436	-0.41100124	0.044627562	-0.20158914	0.12412534	-0.04974739	0.022658119	0.030720916	-0.25631452	-0.3893603	-0.42681444
c048	0.0378228	0.102890514	0.103746064	0.34548542	-0.3310071	-0.1861902	-0.6246577	-0.028681835	0.3257199	-0.13885026	-0.12916055	0.30303866	-0.09067519	-0.45278135	0.258071	-0.16473876
c051	0.2707645	0.28032237	-0.11446034	0.06095417	-0.48631737	-0.19282229	-0.36115173	0.22257195	-0.25403908	0.4254743	-0.1995582	0.40756783	-0.5122111	-0.42497417	-0.48901823	0.07954501
c052	0.04417161	0.0019658427	-0.33949146	0.23879574	-0.27244857	0.054848365	0.15275572	-0.18808359	-0.37809634	0.3458855	-0.19770704	0.47080827	-0.19708055	-0.00033507132	-0.3918589	-0.32338247
c058	-0.17968741	0.2909104	-0.3020583	0.23267968	-0.20518246	-0.31517497	-0.20800488	0.30794212	-0.33277023	0.15526117	-0.32574004	0.28417444	-0.24988496	-0.21470204	-0.16680606	-0.25131384
c068	-0.48446643	-0.15597674	-0.055531498	-0.070126005	-0.007991745	0.16545919	-0.48567128	-0.049457915	0.15108584	0.28961623	-0.04143987	0.37847465	-0.18224774	-0.037723843	0.068379626	-0.05638992
c090	-0.05516033	-0.10670639	-0.15174896	-0.22736706	-0.45674565	0.1382622	-0.34268424	0.31433687	-0.43466586	-0.05657334	0.43951038	-0.22365627	-0.26009575	0.15211143	0.17199036	-0.05397496
c091	-0.1884022	-0.018687913	0.21076147	0.47881177	0.3453153	0.057151705	-0.11678629	0.11943988	-0.32412967	-0.17480746	-0.058862045	0.077195585	0.38609675	0.04491021	0.51447386	0.33213824
