	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31	dim_32	dim_33	dim_34	dim_35	dim_36	dim_37	dim_38	dim_39	dim_40	dim_41	dim_42	dim_43	dim_44	dim_45	dim_46	dim_47	dim_48	dim_49	dim_50	dim_51	dim_52	dim_53	dim_54	dim_55	dim_56	dim_57	dim_58	dim_59	dim_60	dim_61	dim_62	dim_63
bin_0	0.11429775	0.08920491	0.18742263	-0.18037874	-0.0924651	-0.14254566	0.087919325	-0.15543276	0.20652498	0.08998577	0.18986122	0.0052075223	-0.006054787	0.081001885	-0.07928271	-0.15506813	-0.03094279	-0.17324305	0.13584252	0.08217131	-0.14088808	-0.17617631	-0.123628	-0.09256777	-0.029254705	-0.20590334	0.10140314	0.16683146	0.115775816	-0.13377403	0.20333795	0.16675076	0.10485587	-0.14355104	0.053383976	0.08661805	0.10170722	-0.05262738	-0.13696449	-0.07686438	0.04193446	0.14837116	0.011037524	0.14596811	-0.06963703	0.0966966	0.13386843	-0.12804164	0.011791419	0.13496009	-0.17504635	-0.076160006	-0.0018723712	-0.13532826	-0.06368506	-0.18165803	-0.027681578	0.20490973	0.109937444	-0.09838741	0.05982144	-0.15591054	-0.0012470412	0.19503659
bin_1	0.17772149	-0.056632984	0.06960502	-0.089655526	0.008421904	0.0679817	-0.048172604	0.095737	0.23371482	0.21754743	0.024398962	0.065141045	-0.07822699	-0.11225526	-0.14813162	-0.05584989	-0.0016207048	-0.17451273	-0.13517335	-0.14376785	0.052766956	-0.23244488	-0.06791177	0.14080842	-0.21256575	0.0027207423	0.034567367	-0.10834716	0.068838686	0.034452647	-0.18807293	0.08270546	0.25251627	-0.03924605	-0.047157172	-0.06932881	0.042596933	0.13594192	-0.09514442	0.17299673	-0.05389256	-0.037743025	0.112274155	-0.074007064	-0.09541746	0.16047232	0.13727503	0.023390578	0.2496778	-0.12274858	0.11990878	-0.015242294	0.16088398	-0.12288631	-0.19830531	0.13936359	0.133273	0.09126207	0.1782211	0.100561045	-0.05297101	0.07710273	-0.21335006	-0.080047086
bin_2	0.17782387	0.112366475	0.15041718	0.033687595	0.14101996	0.12735607	0.14773402	0.17319927	-0.06399927	-0.08703071	0.13471973	0.09962748	-0.18684888	-0.15558137	-0.13661802	0.15335244	-0.07177334	0.04487097	-0.0036652852	0.18654798	-0.12872136	-0.06085925	0.105088934	-0.14374506	0.083396636	-0.1457141	0.01130587	-0.17938215	0.09965289	0.1915122	0.16613927	-0.19466421	0.03926154	0.05608177	0.1588986	0.16394946	0.0018899763	0.14772777	0.09960014	0.15425465	0.15978763	-0.04581646	0.108736284	0.11282344	-0.07449799	-0.091493666	-0.117573254	-0.16702852	-0.1715815	0.059036545	-0.1422214	-0.035907816	0.032665316	0.17588603	-0.19021827	0.021471512	0.08180796	-0.13024355	-0.047193974	0.14504138	0.015666006	-0.107980676	0.16241373	0.08936864
bin_3	-0.09437122	-0.105225265	-0.2074651	-0.11261426	0.04324967	0.0228757	0.21462524	-0.20353392	0.13899736	-0.014056153	0.12233557	0.09552737	-0.053790454	-0.16692053	-0.0778995	-0.06657223	0.109791696	0.019468652	-0.20738117	0.07388705	0.06239184	-0.2146535	0.17900881	-0.06159669	0.17745484	-0.10684917	0.10545977	-0.0015681215	-0.03693695	0.21558426	-0.09482678	0.20721026	0.0010017989	-0.00041076407	0.043280613	-0.1440485	0.15353212	0.06449372	-0.16905169	-0.10051711	-0.05033421	-0.15255477	-0.049608573	0.05777965	-0.009337887	0.1973493	0.15469919	0.12417702	0.003768851	0.08312421	-0.18019147	0.17286606	0.085379794	-0.09312271	-0.18940389	0.072638184	0.07477137	0.114736654	-0.18986404	-0.06667408	-0.15994489	-0.13285285	-0.12763537	0.06966144
bin_4	0.023350187	0.013667244	-0.1953189	0.12940486	0.15522276	0.022853576	-0.08640206	0.11618437	0.17549774	-0.048051037	0.18180992	-0.02760201	-0.13164496	-0.19511758	-0.18631369	-0.124133706	-0.08880045	0.047294192	0.19927283	-0.11047929	0.1724776	-0.17157191	-0.008350103	-0.16799828	0.052634776	-0.14119147	0.18772814	-0.0023591358	0.050065637	-0.019590467	-0.04309451	0.19445468	-0.14638124	-0.06265015	0.064911045	0.14077768	0.21222347	0.06387015	-0.1820019	0.08657391	0.05661112	-0.12530681	-0.011017071	-0.09061393	0.05805181	0.08290707	-0.13465516	0.15231436	-0.1848514	-0.18051496	-0.1319847	-0.17550176	0.11767379	0.020191219	0.025255239	0.079242766	-0.16251363	0.1488317	-0.04337465	0.14545749	0.0790892	0.13685195	-0.019954504	-0.1588941
bin_5	0.012233065	0.11466136	0.10628954	0.21746562	0.011466233	-0.13883348	-0.1253158	0.06609683	-0.0039533298	0.06774974	0.15165095	-0.07352898	-0.042549707	-0.08386719	0.0030779196	0.13226107	-0.013881711	0.119194224	0.10844041	-0.047254786	0.1598942	0.18876718	0.20873876	-0.004924566	0.08746827	-0.21513923	-0.039787482	0.0025444299	-0.19880635	0.013813466	0.11355588	-0.0668003	-0.047588974	0.1997817	-0.05506598	-0.14524832	-0.0007072911	0.21331435	-0.14263842	-0.17089456	-0.037128434	-0.15695593	-0.12096256	-0.14486088	0.185434	0.04837651	-0.13461268	-0.18427704	0.17300008	0.009255519	-0.15435535	0.17310704	0.06210621	0.13548146	0.030267077	-0.15349102	0.13653594	-0.1381315	-0.17054462	0.09026888	-0.20092574	-0.10259914	0.12103468	-0.026458472
bin_6	0.17145512	-0.036935244	0.19410935	-0.2005073	0.09976928	-0.2064552	-0.03210961	-0.081713185	0.029015971	0.09478799	-0.08896874	-0.059761535	-0.19168681	0.14129147	-0.14495099	0.17464036	-0.07857596	-0.17307518	0.08068669	0.1546961	-0.21321474	-0.103123285	-0.12411454	-0.19994019	0.033694945	0.030349437	-0.012258085	-0.13947944	0.106008336	-0.08310805	0.05978869	-0.03081974	0.055619784	0.14307447	-0.16511948	-0.12712654	0.025202561	-0.09184175	0.09532458	-0.13353887	-0.21274658	0.14560011	0.02835362	0.05741102	0.04233821	0.11181669	0.06269176	-0.005626203	0.19795687	0.17881379	-0.07368486	0.13648836	-0.063001126	0.116830625	0.1491295	0.0021611596	0.16595823	-0.17701724	0.16954824	-0.0034445403	-0.1508518	0.007796836	-0.02668786	-0.20278078
bin_7	-0.15289299	-0.00679834	-0.078360535	0.032423314	-0.06316738	-0.027940877	0.12321881	0.12462928	-0.08625003	-0.17112719	0.1718622	0.03804501	-0.17662407	-0.016096322	-0.15733083	0.21037067	0.070656575	-0.18255876	0.056384988	-0.10174256	-0.19352545	0.14756633	-0.09813369	-0.08490505	-0.038888674	0.17061244	-0.12502934	0.01780789	-0.072431624	-0.035210684	-0.19073698	-0.2047142	0.17939599	0.21439992	-0.10334789	-0.20736384	0.07747018	0.13221814	0.02909315	0.046425957	0.0043687928	-0.1351556	0.0923791	-0.057883646	-0.06871014	0.15875721	0.052296393	0.20601234	0.11461841	-0.08691415	-0.18505463	0.09327555	-0.02260321	-0.18388467	0.043008223	0.0042331405	-0.18713811	0.025758633	-0.15306865	-0.18200429	-0.11952745	0.02197875	-0.043032333	0.18489836
bin_8	0.017222168	-0.13803816	0.13975997	0.078380674	-0.22814652	0.23161657	0.19497707	-0.09083965	-0.1689606	-0.0138634285	0.071970336	-0.046928234	-0.23499258	0.10732027	0.09831142	0.0046140547	0.06317267	-0.15972973	-0.069737054	-0.07004439	0.22578582	0.12010425	0.06554821	0.015567186	-0.10119202	0.0021685776	0.22976513	-0.16593832	-0.019341514	-0.09122097	0.045076475	0.2185172	-0.008427279	-0.09367374	-0.18182161	-0.13178793	0.07668217	0.082950436	0.056522816	0.05830786	-0.067241244	-0.10155932	-0.012607515	-0.2121595	-0.112075	0.12648283	0.12771451	0.15920566	-0.012477484	0.038193252	-0.21115746	-0.15941371	-0.15264772	-0.1152745	-0.039699405	-0.13078962	-0.0070041404	0.14197657	-0.035719838	0.06921397	-0.15606982	-0.053925134	-0.14966509	0.1432433
bin_9	0.14101203	0.109528236	0.08435046	-0.048234403	-0.14003895	0.17139247	0.041130252	-0.07696563	0.17574216	-0.17293613	0.19480395	0.089800626	0.02600035	-0.1926465	0.043850973	0.06930809	0.13314423	-0.13286076	-0.010701658	-0.009299228	-0.051429734	0.21268594	0.10812494	-0.20630914	0.15913203	0.038159247	0.15522182	0.026515124	-0.16075842	0.013922195	0.07270686	-0.03630693	0.12020509	-0.20494975	0.07790759	0.094334565	-0.019406628	-0.05046086	0.19545498	-0.18641217	-0.0570939	-0.2108702	-0.053810585	-0.08761107	0.13337807	0.11033458	0.053920038	0.000800819	-0.19642074	-0.023334723	-0.1956996	0.10639257	0.14823717	0.017092662	-0.1634458	-0.042953216	-0.19486867	-0.21972719	0.0029211624	0.08604839	0.15708275	-0.02394158	0.08636898	-0.15624738
