Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
TCGA-44-7670-01,4.225737,3.546522,3.6023433,5.305714,5.210853,4.8169074,4.982543,7.6405053,4.0391545,4.642482,5.1162004,5.8854933,5.7857366,5.576783,5.9414797,3.57205,4.42006,4.9570065,4.680237,6.3125033,4.12122,4.11449,5.6590614,4.995938,2.8541822,4.7294483,5.349146,2.91052,4.4902587,5.6628923,5.4765143,5.4739738
TCGA-38-6178-01,4.1679845,3.2722154,2.9305491,5.2181406,6.275014,4.4899096,4.962176,7.3090916,3.1663754,4.328164,5.264395,6.1606264,6.3474865,4.952981,5.138048,4.398905,4.1111917,4.9569516,5.732533,5.685806,4.4577055,4.0808673,6.2566104,5.358179,2.1256497,4.7291546,6.2784967,3.4909778,3.4696112,5.8423104,5.4650393,5.5574536
TCGA-38-4628-01,3.815098,3.084826,2.8374386,5.3475943,5.881936,4.4024763,4.9341135,7.6554556,3.4000125,4.7538977,5.0750394,6.253135,5.7347636,5.18284,5.3493714,3.9565992,4.0928774,4.635845,5.3737144,5.8304186,4.4990907,4.016584,6.2795424,5.2118134,2.5364501,4.7276006,5.717144,3.2340581,3.700154,5.489103,5.767842,5.6960196
TCGA-MP-A4TC-01,3.8319952,3.3405378,2.802474,5.174814,6.2236214,3.9917853,4.396674,7.261018,3.027691,4.778347,5.117431,6.499221,5.724126,4.9419956,4.916692,4.0141497,4.722159,4.2558503,5.439784,5.605848,4.6828,4.286927,6.2103114,5.3063,2.447502,4.271522,5.5851603,3.695787,3.8237174,5.5216885,5.6497188,5.84187
TCGA-69-8255-01,3.8927562,3.4804184,3.040715,5.3774476,5.6552877,4.3400426,4.738339,7.6101327,3.5004208,4.910045,4.955257,6.3673186,5.460091,5.189064,5.403809,3.6201236,4.445968,4.3435974,5.1309695,5.9984007,4.6021905,4.104436,6.073555,5.2274165,2.8503282,4.4507203,5.122453,3.2884374,4.083426,5.3509083,5.783699,5.923585
TCGA-05-4398-01,3.946334,3.722724,3.485044,5.2979603,5.317611,4.6723557,5.171897,7.495906,3.6620224,4.6794515,5.0098634,6.106976,5.8459115,5.490954,5.754345,3.4909906,4.475765,4.627006,5.0009494,6.18706,4.27293,3.94659,5.927771,5.430537,2.9195924,4.5762672,5.0017424,3.1182504,4.326266,5.5932903,5.929859,5.7661676
TCGA-69-7764-01,4.129781,3.0571144,2.7953823,5.1721554,6.36889,4.521281,4.854245,7.1445727,3.0687153,4.2882605,5.1950517,6.3259516,6.481495,5.0041246,5.0408926,4.583691,4.080131,5.086271,5.797738,5.47411,4.383738,4.0615854,6.1167703,5.410802,2.0198538,4.9158273,6.362009,3.7161777,3.3369176,5.754335,5.5893965,5.4838834
TCGA-49-AAR0-01,3.7493196,2.715483,2.3430426,5.0754595,6.3368697,4.3437724,4.65054,7.409973,3.0531092,4.8488655,5.0202093,6.5521526,5.543732,5.169199,4.999692,4.4858146,4.101265,4.884899,5.6092963,5.54637,4.261683,4.038549,6.2312317,5.1712227,2.4279366,4.8127103,6.0111227,3.7415483,3.432993,5.5181355,5.745468,5.4828954
TCGA-38-4631-01,3.909108,3.2473736,3.3333163,5.279515,5.2490616,4.757774,5.1154637,7.5947843,3.8640826,4.778552,5.037834,6.149977,5.65825,5.526275,5.8438973,3.6085145,4.2426934,4.8361764,4.905524,6.162574,4.139344,3.9287016,5.873372,5.150181,2.9114904,4.781856,5.167023,3.116332,4.197079,5.5218163,5.859985,5.549435
TCGA-50-5935-01,4.0500226,2.8890483,2.644436,5.150773,6.4082904,4.486572,4.7851534,7.2311296,3.0749555,4.426027,5.1442323,6.3912816,6.2275014,5.0524845,5.029552,4.6029778,4.0166163,5.089732,5.7847915,5.4760256,4.3335247,4.0495443,6.1519217,5.3195095,2.098367,4.952261,6.342741,3.7241273,3.3044152,5.7053733,5.602633,5.423288
TCGA-97-8552-01,4.557656,3.4531627,3.4802647,4.949617,6.4727845,4.5564666,4.6488886,6.6598606,2.9774141,3.9325964,5.2298636,6.353011,6.7699156,4.943845,4.9695907,4.5034137,4.790676,4.979303,5.681422,5.647463,4.469623,4.1940546,5.699058,5.241284,2.1611133,4.3012037,5.979101,3.9780707,3.9379792,6.2473893,5.000162,5.485518
TCGA-73-4668-01,3.8155804,3.2939997,3.1708415,5.366609,5.390674,4.542589,5.0596037,7.7572775,3.7505767,4.8767858,5.0328436,6.1455555,5.562305,5.4124236,5.7101164,3.5638394,4.2291055,4.5906925,4.950585,6.130087,4.3542,3.944741,6.1059027,5.1230254,2.906913,4.6626806,5.2478037,2.9881396,4.1437745,5.458109,5.7904925,5.737605
TCGA-62-A470-01,3.937037,2.7007997,2.4532971,5.0905213,6.4302354,4.4439616,4.654985,7.2930555,3.0638106,4.6181984,5.0547376,6.52067,5.904883,5.1068244,5.013552,4.6244802,3.9931822,5.0567784,5.7391815,5.4650598,4.287286,4.0399585,6.13689,5.1961975,2.2353642,4.951967,6.2310133,3.769049,3.3279588,5.6280055,5.628343,5.3858676
TCGA-97-7546-01,3.8709373,3.5717142,2.78827,5.359118,6.0378604,3.983439,4.3581204,7.497857,3.162973,4.942136,4.9624505,6.503279,5.4461865,4.9525437,4.997326,3.7325127,4.696439,4.0471005,5.303562,5.771293,4.842259,4.307586,6.1805954,5.22624,2.6266477,4.187942,5.2560716,3.5116918,3.9872823,5.347718,5.5960364,6.0709724
TCGA-44-3918-01,4.195793,3.573506,3.5681548,5.2469153,5.19925,4.848863,4.9870954,7.479451,3.975968,4.578228,5.1810746,5.8932447,5.8497186,5.591649,5.9039054,3.6300302,4.4738994,5.0814276,4.7906013,6.2125344,4.0166316,4.1553373,5.6128645,5.0833178,2.6980062,4.7666125,5.41665,3.0788624,4.4081955,5.7236633,5.5611567,5.359768
TCGA-97-A4LX-01,3.6252205,2.6615703,2.1263185,5.0752816,6.402526,4.158784,4.431259,7.5886035,3.0333948,5.161233,4.8726754,6.6687956,5.0167255,5.180388,4.9590335,4.4063687,4.138989,4.6745987,5.5471344,5.6065884,4.371519,4.12238,6.307359,4.9984307,2.585917,4.695265,5.8243012,3.6739364,3.4684014,5.4080815,5.7466574,5.572822
TCGA-55-8616-01,4.03988,3.91585,3.5552897,5.330655,5.2792034,4.626401,5.1579127,7.6704855,3.7741966,4.7197433,5.031828,5.961523,5.756386,5.404361,5.825993,3.44423,4.498654,4.573805,4.8197355,6.359813,4.432316,4.021482,5.9587708,5.206421,2.9304123,4.426505,5.12864,2.825712,4.522008,5.741626,5.662639,5.840217
TCGA-44-A4SS-01,3.8638139,3.9855015,3.5641549,5.34204,5.256536,4.5779037,5.4436994,7.678423,3.642621,4.7173276,5.060646,5.9682055,5.801969,5.340083,5.784081,3.3618846,4.4128585,4.425724,5.0149364,6.371176,4.543791,3.8758128,6.2010584,5.4271317,2.975745,4.3376265,5.043371,2.8196216,4.4232903,5.781524,5.923776,5.9783683
TCGA-44-5643-01,3.8820984,2.6878207,2.3945098,5.114924,6.3995495,4.426063,4.6015415,7.342071,3.0609682,4.7219486,4.9967456,6.5738473,5.7338963,5.084518,5.009973,4.588047,3.9792826,4.9781113,5.7010965,5.478158,4.3476233,4.0214224,6.149112,5.1349473,2.314703,4.917312,6.17072,3.7407308,3.3374615,5.5742507,5.6856546,5.440735
TCGA-44-3919-01,4.340313,3.445428,3.211034,5.051807,6.3478107,4.490462,4.69468,6.7670226,3.011992,4.122882,5.282891,6.3123727,6.7135153,4.745303,4.9649487,4.610844,4.4929333,4.8526773,5.766036,5.5962048,4.4611707,4.178023,5.9019117,5.4869137,2.0410676,4.479746,6.1934886,4.047187,3.645587,5.9942584,5.3496156,5.557612
TCGA-NJ-A4YG-01,3.7338226,2.7438397,2.241735,5.0880733,6.4429345,4.2813396,4.5409064,7.4342237,2.9810553,4.9534454,4.91006,6.634252,5.3182735,5.15532,4.9461665,4.476555,4.138964,4.7837844,5.6397433,5.547333,4.364626,4.079277,6.2412095,5.1108904,2.4695153,4.7297606,5.902304,3.7535598,3.4285674,5.494315,5.724097,5.5709143
TCGA-44-2655-01,3.7105963,2.8451066,2.3240702,5.147095,6.2920766,4.084873,4.314232,7.6200385,3.1408076,5.163781,4.8948097,6.653378,5.053535,5.0118475,4.989019,4.2535834,4.22838,4.4937024,5.4527135,5.681408,4.62516,4.167323,6.262971,4.937352,2.6454513,4.5408354,5.7715564,3.581103,3.590079,5.3960896,5.662847,5.686302
TCGA-17-Z025-01,3.8934054,3.5395026,2.6723711,5.354503,5.9633,4.03466,4.3359303,7.59161,3.2453363,5.0556693,4.953578,6.5303755,5.2447724,4.8960905,5.027241,3.7571907,4.534975,4.1380653,5.3269253,5.818286,4.857279,4.2193246,6.1931777,5.1776376,2.801872,4.2329326,5.3697734,3.476889,3.9485788,5.2840805,5.627711,6.0757275
TCGA-55-7727-01,3.983406,3.3102086,2.8296998,5.247462,6.114336,4.261199,4.4548616,7.463279,3.2588556,4.9041514,4.8749123,6.593163,5.416919,4.814789,5.1348968,4.0235577,4.360797,4.3792014,5.3610816,5.8748426,4.899152,4.156247,6.086408,4.949518,2.6912508,4.2823977,5.469367,3.485058,3.8904314,5.620892,5.4505525,5.9148192
TCGA-05-4403-01,4.030049,2.995148,2.7884226,4.9531446,6.437082,4.323468,4.476251,6.9857874,2.9871054,4.5663238,5.1025743,6.5926256,5.9182043,5.0271716,4.8968387,4.501929,4.551469,4.796917,5.601664,5.532489,4.373397,4.149712,5.95446,5.2203736,2.3670306,4.517101,5.9001856,4.045611,3.6629708,5.7526035,5.4847107,5.505088
TCGA-17-Z030-01,4.020741,3.6252344,3.6645832,5.257125,5.27507,4.7998013,5.3000975,7.4300156,3.7612493,4.5795064,5.0819163,6.0564857,5.9751787,5.4883513,5.8086405,3.5250905,4.4426613,4.7748947,4.97194,6.261113,4.237609,3.8868992,5.8509073,5.36865,2.9500425,4.574384,5.067121,3.174222,4.3688583,5.717804,5.8185797,5.6744924
TCGA-91-A4BC-01,4.0687523,3.949694,3.5811946,5.289184,5.318052,4.643636,5.142657,7.6011825,3.7435281,4.7123647,5.004528,6.018756,5.766716,5.3677483,5.7975698,3.4791675,4.542515,4.58344,4.8225064,6.370447,4.456511,4.0090394,5.912302,5.195078,2.9634047,4.366682,5.0901823,2.902393,4.557781,5.7949634,5.6155863,5.8579435
TCGA-L9-A444-01,3.9641504,3.8601534,3.48932,5.3570104,5.3143845,4.5958276,5.190058,7.7392783,3.7465606,4.811452,4.9715915,6.0404263,5.6229057,5.3575644,5.796406,3.4139316,4.4313717,4.4703536,4.8388004,6.3951235,4.5350914,3.9858189,6.042882,5.2039604,3.018716,4.3830543,5.0234356,2.8357418,4.47986,5.6809254,5.730867,5.936677
TCGA-50-5044-01,4.054546,3.1109922,2.8607895,4.961746,6.483185,4.2423573,4.4499216,6.907958,2.900483,4.487235,5.166517,6.5725,6.0465236,4.987699,4.8227434,4.4407845,4.686251,4.6912003,5.651111,5.504494,4.4231043,4.179321,5.9799213,5.3129725,2.3554618,4.4015455,5.855754,4.0867496,3.6932437,5.7539134,5.45162,5.5713143
TCGA-91-7771-01,3.7547584,3.081409,2.4543815,5.24327,6.0980906,4.117676,4.3338223,7.7210774,3.2699525,5.204946,4.868705,6.5941277,4.974324,4.972466,5.104773,4.0334744,4.2655363,4.3558645,5.332162,5.828509,4.749798,4.159992,6.2379265,4.915163,2.7948947,4.4330792,5.6049786,3.4178205,3.755823,5.3505554,5.6592674,5.8367343
TCGA-78-7161-01,3.6976578,2.9157124,2.3397977,5.124797,6.3669276,4.0550475,4.433414,7.4826655,3.0052722,4.9697566,5.0051184,6.6013727,5.375357,5.0651355,4.912357,4.256672,4.32976,4.521524,5.5624228,5.5498614,4.4869375,4.1969056,6.344849,5.1770496,2.482336,4.5743413,5.776359,3.67344,3.550258,5.433603,5.687361,5.6869087
TCGA-69-7980-01,4.0089555,3.4205372,3.4431818,5.212334,5.188092,4.8373036,5.0979433,7.5498247,3.9285827,4.7986054,4.986764,6.14526,5.6137233,5.5100074,5.9146843,3.596559,4.3087564,4.8976154,4.776433,6.295931,4.1409054,3.9077966,5.752075,5.0416255,3.049758,4.683387,5.124001,3.0847642,4.385988,5.654863,5.7290363,5.5672574
TCGA-80-5607-01,4.0470123,2.9764934,2.7812247,5.0410004,6.42135,4.4131002,4.5969257,6.988881,2.9494572,4.424901,5.163064,6.520479,6.0715675,5.013572,4.918007,4.5196896,4.397434,4.846549,5.7397246,5.443518,4.3367295,4.06571,6.026146,5.296118,2.23617,4.612485,6.0374827,3.9725356,3.536686,5.7626667,5.489336,5.4594326
TCGA-55-8096-01,3.6937213,2.6702464,2.2572887,5.0942235,6.349488,4.296644,4.540356,7.5132837,3.0662377,5.020289,4.8989954,6.6176586,5.2294054,5.231499,5.021318,4.43502,4.118009,4.7958426,5.546087,5.5987215,4.3101516,4.077572,6.2037444,5.0496545,2.5227554,4.7941394,5.866204,3.6883936,3.479217,5.451457,5.751829,5.5117736
TCGA-NJ-A4YP-01,3.9428234,3.803441,3.6501358,5.3302455,5.315206,4.6462197,5.4379177,7.5599117,3.6584332,4.592021,5.1180215,5.9810953,6.003227,5.3566117,5.736642,3.4407785,4.422957,4.5390396,5.0577874,6.308381,4.4653516,3.8578808,6.104948,5.4470034,2.941689,4.409966,5.1134644,3.000649,4.360782,5.7705126,5.8440385,5.8819714
TCGA-78-7149-01,3.6731045,2.6889153,2.1889234,5.091934,6.505386,4.2040477,4.4484797,7.4811993,2.955174,5.022284,4.886898,6.673528,5.195936,5.1695223,4.928226,4.4389787,4.1602836,4.703613,5.6379185,5.5447016,4.3785925,4.134259,6.2552104,5.0695467,2.475053,4.734773,5.845489,3.7520552,3.4358609,5.457286,5.7278404,5.570273
TCGA-44-6146-01,4.453111,3.391112,3.3967834,4.993973,6.402971,4.5384007,4.677638,6.7500224,3.0456016,4.012347,5.258165,6.310393,6.716113,4.9388356,5.02727,4.499295,4.658509,4.96723,5.66056,5.6365623,4.4170117,4.1975636,5.7745547,5.3178277,2.1426587,4.4357357,6.037094,3.9467294,3.842108,6.1281285,5.1417403,5.456046
TCGA-55-6987-01,3.8503804,3.3165598,2.8430793,5.1227636,6.2682037,4.016172,4.4321957,7.1931405,2.987642,4.711352,5.143762,6.5045795,5.8113446,4.9434724,4.905774,4.064648,4.744606,4.2997518,5.474166,5.575385,4.6406813,4.273052,6.2036605,5.316743,2.3948026,4.267488,5.619514,3.7401109,3.809926,5.593813,5.620213,5.8017426
TCGA-91-8497-01,4.4429646,3.3976188,3.1554542,5.0817547,6.4194155,4.4803843,4.381775,6.8583584,3.0120304,4.257532,5.05972,6.490895,6.303448,4.9607406,4.988596,4.4690104,4.5995646,4.9311476,5.6523767,5.561863,4.5266576,4.223043,5.748049,5.173771,2.2036846,4.5098467,5.972053,3.9039996,3.8057761,5.989354,5.1989803,5.536179
TCGA-L9-A50W-01,4.581371,3.4175837,3.4672952,4.968166,6.468432,4.567638,4.5876465,6.66551,3.028689,3.9548564,5.212224,6.363147,6.7725687,4.914119,5.003258,4.55288,4.708953,5.0022216,5.6719103,5.634774,4.463877,4.2137213,5.6638327,5.2192497,2.130173,4.388589,6.045783,3.9950209,3.8939943,6.227584,4.998281,5.4492335
TCGA-49-AARN-01,4.1977525,3.5689154,3.7079914,5.139774,5.3369823,4.897737,5.093811,7.273301,3.8181407,4.5039773,5.0727506,6.0860057,6.026733,5.5320883,5.8360715,3.7054796,4.5365853,5.006119,4.8745155,6.223356,4.0805616,3.9795172,5.589682,5.1962585,2.879503,4.640656,5.1866283,3.2855837,4.449147,5.8266287,5.59479,5.475516
TCGA-J2-8192-01,4.254933,3.2718308,2.9796364,5.200745,6.3917108,4.4808483,4.859824,7.116083,3.0772007,4.1779656,5.250991,6.2042065,6.5999017,4.8762045,5.0373316,4.57756,4.176039,4.9902105,5.8237076,5.5940123,4.4543715,4.16157,6.127688,5.413634,1.9611883,4.730165,6.3445415,3.7156432,3.4544945,5.9121256,5.3770385,5.5074453
TCGA-50-7109-01,3.902061,3.5569618,2.7311628,5.384934,5.9425006,4.0377464,4.3760595,7.575514,3.259978,5.002643,4.950667,6.521862,5.3287,4.9218373,5.0511756,3.6970804,4.559112,4.111959,5.311934,5.806896,4.857232,4.233983,6.1796904,5.2072787,2.7547536,4.2459044,5.273666,3.4519932,3.969294,5.280918,5.631794,6.091275
TCGA-78-7158-01,3.9241767,3.5749,2.7786126,5.3610725,6.041109,4.0874343,4.4638877,7.4022336,3.1293986,4.8355255,5.044693,6.475919,5.5756917,4.989964,4.9498873,3.7917564,4.6522546,4.2079163,5.443122,5.7263913,4.7255864,4.2070875,6.153348,5.4133277,2.680524,4.2801003,5.3626666,3.668299,3.8994935,5.252743,5.6732316,6.0500407
TCGA-55-6984-01,4.3232617,3.4426322,3.2393556,4.978789,6.348067,4.4592037,4.585919,6.67362,2.9841106,4.1734405,5.262517,6.3994446,6.6235967,4.722871,4.92405,4.599358,4.630877,4.7772527,5.7083383,5.6118183,4.4622893,4.1922965,5.8148403,5.459539,2.1462464,4.3560843,6.0600524,4.1775823,3.748695,5.992949,5.3291616,5.5764637
TCGA-35-5375-01,3.8304281,3.6299798,3.3284967,5.436972,5.4745717,4.4023566,5.1669865,7.7211423,3.5886514,4.7362323,5.0895586,6.044916,5.80115,5.261914,5.5916486,3.4669285,4.4006886,4.326408,5.0633526,6.1537695,4.613842,4.0158787,6.2447934,5.3342075,2.7923932,4.4302573,5.2106977,2.9417996,4.201446,5.5714426,5.809676,5.95546
TCGA-97-A4M3-01,4.2919517,3.7097697,3.0324283,5.27526,6.10434,4.265736,4.3405685,7.206635,3.1611366,4.6727524,4.9117966,6.5910525,5.820684,4.883373,4.985204,4.016333,4.6569414,4.465482,5.4113193,5.8155756,4.867314,4.1999407,5.8677554,5.190984,2.5948904,4.1681347,5.4074035,3.7294827,4.0599003,5.6433473,5.3246074,6.0218897
TCGA-05-4424-01,3.9253206,3.2248354,3.3773582,5.2104692,5.3462443,4.7660546,5.0953817,7.4599857,3.7916458,4.739208,5.009022,6.236572,5.728153,5.4711313,5.790037,3.6945753,4.3072295,4.836971,4.9142513,6.1439614,4.171037,3.8892899,5.8333955,5.115562,2.9437833,4.702348,5.14376,3.2443779,4.223436,5.6161237,5.7720766,5.569001
TCGA-55-8619-01,4.3705764,3.2516403,3.3026977,4.9790926,6.437554,4.4400697,4.55836,6.85455,3.0610657,4.1757812,5.154202,6.436028,6.4313583,5.0668125,5.0033813,4.378305,4.7583265,4.899177,5.53512,5.6633153,4.472459,4.212905,5.745826,5.175322,2.3247347,4.379214,5.816356,3.9139838,3.9403763,6.0309024,5.130477,5.5010886
TCGA-86-6562-01,4.3657236,3.39471,3.206401,5.094031,6.413465,4.5085454,4.837234,6.8954206,3.006687,4.0184712,5.3318253,6.1990314,6.820329,4.8695,5.0135922,4.56454,4.405399,4.984245,5.804705,5.5696282,4.421259,4.1651683,6.024921,5.4683695,1.963198,4.60774,6.3064713,3.81657,3.5701554,6.0335126,5.310251,5.4950624
TCGA-86-8056-01,4.2624025,3.5160875,3.0449452,5.2576756,6.2129087,4.3354464,4.53524,7.1722183,3.1548078,4.454506,5.0644193,6.4210973,6.142604,4.925887,5.03268,4.180412,4.5025506,4.655125,5.5531507,5.6870356,4.6859417,4.210586,5.952449,5.2897377,2.3302288,4.4540157,5.7729883,3.6947236,3.8137321,5.711444,5.369725,5.7902884
TCGA-55-7913-01,3.9944828,3.845641,3.183328,5.405038,5.6362987,4.328888,4.7537313,7.652559,3.512734,4.900798,4.8952928,6.274675,5.4605103,5.1429076,5.4356966,3.561501,4.5696487,4.269626,4.9751444,6.1765137,4.774212,4.1749287,6.0290127,5.182191,2.8971763,4.226524,5.0652494,3.117326,4.357099,5.5163603,5.607425,6.0900755
TCGA-50-6597-01,4.3026395,3.4354937,3.2493572,5.040467,6.4260955,4.4650083,4.8919396,6.899425,2.9348514,4.0203705,5.369784,6.1499124,6.7207327,4.8534913,4.989482,4.5107665,4.50087,4.8968143,5.8110476,5.6246223,4.404117,4.1815248,6.1160183,5.4809985,2.0304217,4.466535,6.207421,3.7903357,3.6601036,6.100089,5.307081,5.486319
TCGA-55-A494-01,3.8201237,3.4196625,2.6094503,5.3500857,5.9049315,4.08208,4.3407774,7.7380667,3.3351796,5.169414,4.8645163,6.526498,5.025178,4.9210453,5.1733217,3.8126318,4.384331,4.177124,5.256634,5.9120555,4.876649,4.188877,6.215986,5.0162992,2.867431,4.3175764,5.422268,3.308487,3.932144,5.300133,5.6927857,6.013909
TCGA-78-7162-01,4.062737,3.0398967,2.7693896,5.0274186,6.4405823,4.3496523,4.606215,7.05201,3.0079226,4.488483,5.1398697,6.50791,6.084425,5.018541,4.913063,4.51791,4.426795,4.872052,5.6776104,5.5294056,4.378439,4.128954,6.0388722,5.3043156,2.2606285,4.6133738,6.023685,3.97264,3.5595686,5.749993,5.490332,5.518944
TCGA-67-3773-01,3.9742928,2.8278966,2.565706,5.074186,6.3916817,4.464715,4.7018976,7.1813655,3.0146544,4.538859,5.1248527,6.46469,6.026095,5.07406,4.9664416,4.6044717,4.112679,5.037235,5.76772,5.4341135,4.266649,4.0346313,6.129496,5.2951736,2.194593,4.8678885,6.256994,3.8251853,3.348378,5.6477,5.63475,5.407121
TCGA-17-Z037-01,3.8266537,2.660459,2.3302343,5.076605,6.3941617,4.366273,4.540494,7.4391,3.101528,4.8763514,4.9583344,6.597078,5.4644213,5.143228,5.0383577,4.5121694,4.01874,4.9308743,5.622953,5.5347395,4.3304124,4.062112,6.173445,5.0438204,2.4225843,4.899446,6.088412,3.661305,3.394973,5.5400753,5.675367,5.4369645
TCGA-75-6214-01,3.94819,3.376161,3.4048874,5.331973,5.211588,4.738399,5.1377544,7.6823616,3.903931,4.754504,5.064244,6.03144,5.6949573,5.5738373,5.89081,3.52848,4.2798424,4.798034,4.8452477,6.215925,4.152073,3.969328,5.8943,5.170278,2.8990483,4.7728343,5.182297,2.96759,4.278412,5.517608,5.819592,5.5785685
TCGA-55-6642-01,3.7728636,2.6511996,2.3248386,5.0874977,6.3198357,4.456564,4.598751,7.367613,3.0612237,4.863185,4.9144034,6.627314,5.470114,5.2129025,5.0329914,4.5328836,4.0771675,4.923775,5.581141,5.5379314,4.2519884,3.9994004,6.0770516,5.087455,2.4644501,4.848276,5.952766,3.8130138,3.4399974,5.4950576,5.757782,5.466226
TCGA-55-8513-01,4.333825,3.1843777,3.2303715,4.9752846,6.392892,4.4716716,4.6209555,6.8486996,3.1231275,4.2141695,5.174587,6.444444,6.501389,5.0353737,5.002223,4.4734845,4.6469646,4.972101,5.5424433,5.656823,4.4090257,4.163379,5.754648,5.240924,2.2859266,4.4780936,5.9146214,4.0113444,3.828552,5.9814143,5.225019,5.467543
TCGA-05-4417-01,3.9029572,3.6628678,3.0101342,5.4016614,5.814685,4.123732,4.5339217,7.5480576,3.3468535,4.8583894,5.0102806,6.332953,5.562358,5.022874,5.2178254,3.6265066,4.6656656,4.136269,5.159997,5.893573,4.7944064,4.263911,6.127763,5.2165904,2.674865,4.2523627,5.2399426,3.3028865,4.111672,5.4088106,5.6352897,6.026328
TCGA-50-5051-01,3.9469404,2.6923742,2.4465842,5.1475787,6.464566,4.443283,4.621268,7.2980967,3.049012,4.625381,5.002474,6.567859,5.877019,5.032792,5.0007176,4.640771,3.9207296,5.0172257,5.744097,5.455393,4.396438,4.014033,6.138025,5.13829,2.2238598,4.9613,6.282364,3.7349648,3.2668338,5.640723,5.677594,5.4409976
TCGA-73-7499-01,4.2409005,3.3454525,3.022104,5.1732807,6.376048,4.4475865,4.982752,7.0724907,3.058682,4.1253185,5.3858337,6.14427,6.731997,4.935818,5.0194435,4.492701,4.249559,5.002262,5.8392363,5.5520096,4.397118,4.119059,6.213681,5.6009145,1.9450715,4.7617936,6.386084,3.7258735,3.4087007,5.8608217,5.4859424,5.5422683
TCGA-17-Z051-01,3.6780925,2.9441822,2.3430347,5.20822,6.228293,4.1285505,4.3908253,7.6741815,3.1466794,5.158053,4.8831778,6.582895,5.047944,5.0466456,5.0476785,4.149648,4.23695,4.440401,5.4401913,5.7356358,4.6184607,4.159056,6.3125196,4.9725304,2.6592577,4.527281,5.69919,3.4848883,3.6297133,5.3948255,5.706353,5.7570324
TCGA-55-1596-01,3.6694822,2.959846,2.3957882,5.2430096,6.1563706,4.1172805,4.3968763,7.7350874,3.2157564,5.206191,4.8633766,6.5795293,4.9921007,5.013361,5.0923443,4.0911403,4.215298,4.378667,5.3808355,5.7935076,4.710047,4.1500387,6.304655,4.9272842,2.7233105,4.4954205,5.6503935,3.4233844,3.6661546,5.3600535,5.7199707,5.7898417
TCGA-86-8674-01,4.062161,3.4938722,2.925718,5.306287,6.1033154,4.257742,4.5692787,7.3036127,3.1613123,4.6533704,5.047836,6.436642,5.8902817,4.980438,5.038522,4.007095,4.5214295,4.4673333,5.4835787,5.743046,4.6901627,4.156898,6.051288,5.3592634,2.5461693,4.393176,5.569545,3.6627285,3.852537,5.485138,5.570197,5.898166
TCGA-97-8175-01,4.553732,3.471434,3.3750148,5.06496,6.409,4.534681,4.5006347,6.754244,3.059534,4.070869,5.1216016,6.4222317,6.6341887,4.8261313,5.0037556,4.520511,4.6233,4.896029,5.66725,5.6367636,4.605258,4.2232556,5.669392,5.1912146,2.1302345,4.3910956,6.0084114,3.9389393,3.865126,6.1294103,5.0485787,5.55772
TCGA-J2-A4AG-01,4.3263535,3.3282099,3.049883,5.2028713,6.3086586,4.522123,4.64754,7.0542426,3.11941,4.2622037,5.095739,6.3826594,6.4395514,4.939507,5.076279,4.4711776,4.292926,4.964396,5.6937256,5.576013,4.5474114,4.1441765,5.906036,5.287746,2.0963624,4.700265,6.120403,3.735704,3.6151698,5.874813,5.360806,5.573636
