Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
TCGA-44-7670-01,2.5635185,2.9413779,4.1588283,5.0725145,3.5917373,5.299024,3.6100788,7.179679,5.985709,4.9629917,4.211817,4.925458,4.475136,5.302067,6.9898376,6.5266623,5.097356,4.5268207,5.1900516,5.260703,3.559738,5.421224,4.827577,3.5334349,2.1257114,5.4044437,4.7454762,4.303215,3.514668,5.4319143,5.030631,5.177025
TCGA-38-6178-01,2.3498664,3.1037614,4.3390384,5.364593,4.748762,5.947074,2.7598908,6.668989,6.91617,5.699263,3.8156354,4.8865695,4.8685675,5.371672,6.8990765,7.720277,5.3551464,4.9041286,5.432093,4.3548574,3.5336368,4.5832424,4.914576,3.874032,2.4776404,5.301711,5.436497,4.572105,3.3931308,6.157194,5.2095966,5.2835565
TCGA-38-4628-01,2.142673,2.680118,4.6286855,5.0734997,4.201528,5.7834897,3.0888207,6.8710904,6.522438,5.454676,3.9428923,5.1069336,4.413965,5.4086976,7.095634,7.4982734,5.2708507,4.93546,5.4651628,4.4118266,3.6363318,5.000835,4.8420086,3.5499423,2.258205,5.498166,5.2105403,4.660391,3.3438754,5.833946,5.173165,5.545885
TCGA-MP-A4TC-01,2.286107,2.9726927,4.5321813,4.6957884,4.185265,6.0252285,3.2059705,6.5579495,6.7947736,6.1672034,3.8795469,5.3694067,4.114372,5.5526934,6.637597,7.698178,5.198539,5.1500535,5.3402333,4.048862,3.7190664,4.8587966,4.782149,3.895256,2.6748931,5.8058314,5.279759,4.785916,3.075745,5.729743,4.8816857,5.8831606
TCGA-69-8255-01,2.2622743,2.7399812,4.703736,4.738451,3.835629,5.7861,3.5173788,6.8323097,6.1680155,5.683656,4.1428623,5.3771415,4.0652585,5.4177613,6.866727,7.007589,5.113042,4.810894,5.2173862,4.594536,3.7239776,5.3179626,4.7800856,3.7563906,2.3812006,5.7220535,4.9929934,4.50901,3.0555496,5.6560593,4.895595,5.7056975
TCGA-05-4398-01,2.2004006,2.873772,4.490102,5.014931,3.8190746,5.6670423,3.4286444,6.94317,5.890243,5.296287,4.250559,4.906244,4.4377117,5.3028774,6.933612,6.7903757,5.2810116,4.493187,5.254858,4.8484883,3.6217215,5.553995,5.1259694,3.75455,1.9746997,5.777502,5.0584884,4.5770874,3.2774494,5.888762,5.0464315,5.369335
TCGA-69-7764-01,2.3781266,3.0085552,4.3878713,5.584396,5.0469413,6.1637135,2.6749327,6.698576,7.03404,5.8015265,3.7118692,4.9309425,5.031266,5.5424423,6.850799,7.938534,5.29396,5.0206995,5.4554696,4.181439,3.4465706,4.4571476,4.9287577,3.8502567,2.529959,5.2290244,5.320358,4.499469,3.355067,6.245081,5.3391137,5.3260756
TCGA-49-AAR0-01,2.280716,2.6736832,4.6144114,5.282124,4.7957053,6.1914606,3.115,6.6296105,6.8262777,5.715769,3.6762712,5.4322343,4.439164,5.6278424,7.083438,8.063776,5.023078,5.1596704,5.645575,3.9738894,3.382538,4.6241193,4.6825204,3.6024158,2.8675928,5.3678694,5.107054,4.614015,3.292778,6.0244384,5.488808,5.70827
TCGA-38-4631-01,2.3560505,2.664944,4.4388304,5.1373353,3.9020917,5.581482,3.6039796,7.1167927,6.0112777,5.0156136,4.0606194,5.0776215,4.5105596,5.3637366,7.052057,6.8051147,5.0935454,4.5495477,5.275024,4.9953346,3.5194702,5.4598074,4.8349485,3.4923675,2.1533287,5.4029655,4.8117194,4.377608,3.4367282,5.491588,5.0773783,5.1929965
TCGA-50-5935-01,2.3323386,2.8454413,4.4386363,5.624489,5.13483,6.25325,2.757819,6.732693,7.0505466,5.8022614,3.6414275,5.048675,4.962542,5.634929,6.8994823,8.041184,5.2360964,5.0758667,5.5258093,4.066511,3.4159222,4.470293,4.8618164,3.7351267,2.5603647,5.240393,5.220606,4.5057487,3.3438346,6.1766286,5.361746,5.386045
TCGA-97-8552-01,3.0510063,3.931281,3.6357348,5.3854136,4.8522377,5.954594,2.880502,6.3371034,7.195551,6.231648,3.8657062,4.6159477,5.138342,5.421091,6.185467,7.814835,5.2436686,4.936047,5.169892,4.283853,3.1957846,4.258789,5.0711637,4.2426844,3.1335468,5.3895903,5.2147207,4.581157,3.3749716,5.8533077,5.2220745,5.3007374
TCGA-73-4668-01,2.187703,2.6063519,4.61178,4.9063554,3.7655208,5.5589414,3.486345,6.9970713,6.0689564,5.2011313,4.0868573,5.1586547,4.1902676,5.342785,7.141895,7.0159616,5.1896167,4.736164,5.3836493,4.7494264,3.6515362,5.388998,4.826579,3.479729,2.1295786,5.5786023,4.9927077,4.565133,3.3465266,5.5921626,5.065305,5.511505
TCGA-62-A470-01,2.2519517,2.6796944,4.540495,5.583895,5.1256194,6.2730064,2.863978,6.7115703,6.979928,5.6714506,3.6058974,5.179217,4.8634768,5.6576595,7.0815864,8.158869,5.1559854,5.099329,5.6510606,3.9773016,3.3408115,4.475161,4.8133664,3.6047518,2.6474903,5.238467,5.168799,4.5673065,3.382294,6.1936426,5.526908,5.4694886
TCGA-97-7546-01,2.302857,2.9698164,4.6814623,4.600119,3.9499345,5.979922,3.3564868,6.620697,6.5183005,6.1718845,4.1015244,5.4606647,3.9660897,5.484138,6.6342707,7.3514256,5.165714,5.054977,5.2068067,4.258432,3.8114562,5.0292397,4.7503705,3.9615803,2.6035209,5.836868,5.155237,4.6196156,2.8823185,5.7921176,4.866414,5.9531474
TCGA-44-3918-01,2.6283634,2.8623204,4.0369964,5.1973257,3.7659507,5.4851713,3.7281501,7.1450944,5.9668145,4.942299,4.1527715,4.959122,4.6401815,5.3683205,6.9127746,6.5995264,5.038915,4.492188,5.2295017,5.2073097,3.4495757,5.4106293,4.946538,3.6392076,2.1527529,5.3844266,4.658942,4.2628407,3.5442207,5.517651,5.0987816,5.0884027
TCGA-97-A4LX-01,2.0587595,2.3309388,4.894853,4.957189,4.5709496,6.1392393,3.285001,6.618901,6.7553363,5.688282,3.5974698,5.783922,4.0139656,5.663728,7.261217,8.1736765,4.9014945,5.3145895,5.812255,3.8432016,3.4940815,4.796382,4.534324,3.4407866,2.9633524,5.5058827,5.1525936,4.773474,3.268768,5.8896832,5.489366,5.98181
TCGA-55-8616-01,2.3972428,2.9209025,4.2323914,4.9314094,3.473794,5.4049354,3.5412223,7.071752,5.816984,5.1173644,4.3382144,4.8912377,4.3266563,5.2880263,6.9424033,6.518852,5.205184,4.511698,5.2084775,5.1155944,3.6496053,5.5680304,5.060068,3.6967022,1.9138229,5.7321005,4.876376,4.45592,3.395654,5.690081,4.9727035,5.3827915
TCGA-44-A4SS-01,2.1935592,2.9648824,4.380669,4.886456,3.5249283,5.4481792,3.348299,6.955506,5.8090906,5.248407,4.3853674,4.7748375,4.32935,5.229499,6.94137,6.6144996,5.351392,4.482591,5.2350583,4.973818,3.7011154,5.6093636,5.229113,3.7942784,1.7995955,5.9138155,5.128704,4.6398206,3.3344338,5.908529,4.947633,5.4390893
TCGA-44-5643-01,2.2558794,2.6260808,4.6280847,5.455082,4.998647,6.239146,2.9185925,6.6909246,6.944612,5.7012563,3.647965,5.337736,4.6574993,5.6373262,7.098611,8.126726,5.0896664,5.172158,5.6513295,3.9766479,3.389256,4.5016546,4.719921,3.5859125,2.735824,5.2516584,5.1404095,4.5540442,3.3061085,6.130771,5.532396,5.6110454
TCGA-44-3919-01,2.7162461,3.608909,3.9489534,5.294737,4.847891,6.0613184,2.8343503,6.4366813,7.249635,6.0374475,3.8070128,4.821372,4.901219,5.2903666,6.4148755,7.817521,5.3841786,4.8526344,5.3720875,4.302511,3.4681385,4.375845,5.0175676,4.2301226,2.9630501,5.4016223,5.5576816,4.642295,3.362176,6.0592055,5.190301,5.268689
TCGA-NJ-A4YG-01,2.1058185,2.4242978,4.8079224,5.0735273,4.6997433,6.1719694,3.1691284,6.6234045,6.821194,5.6982927,3.6134963,5.649923,4.1817007,5.6516647,7.2257595,8.190725,4.968513,5.279969,5.7778225,3.8430004,3.458375,4.68651,4.6114974,3.4845655,2.9162142,5.4645944,5.17037,4.7559566,3.2884865,5.955239,5.4810905,5.87768
TCGA-44-2655-01,2.1680684,2.5485191,4.817361,4.8264914,4.368865,6.0141993,3.2777286,6.6192207,6.684236,5.8144054,3.7491534,5.715609,3.963808,5.6083536,7.0913754,7.933242,4.9354324,5.284092,5.63554,3.9824903,3.5755227,4.824013,4.554457,3.5815225,2.8970652,5.555553,5.1335344,4.710008,3.1669893,5.8176255,5.297481,5.997976
