,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
TCGA-69-7978-01,-0.108742006,0.19865559,-0.01059204,-0.14839992,0.32618886,0.023047384,0.020203333,-0.06099914,0.33617905,0.03375102,0.09099027,-0.15582761,-0.06227525,0.10475485,-0.07261669,0.07888841,-0.10468078,-0.06317857,-0.32180116,0.3091674,0.20150279,0.24654865,-0.09560408,-0.15626065,-0.07149873,0.24145807,0.29396757,-0.10920579,-0.35392585,0.036056325,-0.066416636,0.0261295
TCGA-78-7160-01,-0.08919067,0.06313795,0.018941471,-0.089301795,0.26941425,-0.14707553,-0.1718259,-0.003290519,0.30265573,0.018619338,-0.3322565,-0.1473661,-0.17080571,-0.05124857,-0.18760538,0.026104009,-0.09466153,0.0327005,-0.16338545,0.24504557,0.2039074,0.20634633,-0.20295754,0.10334127,-0.106587924,0.16575418,0.2942503,-0.11230079,-0.32827497,-0.08160848,0.04422874,-0.27753755
TCGA-44-7660-01,0.20060974,0.09369559,-0.063880235,-0.013149571,0.052308567,0.2802774,-0.13285969,0.10449562,-0.07521413,0.28891242,0.14846423,-0.3135906,-0.22106707,-0.10682391,0.15825658,-0.061320942,-0.04432834,-0.022154089,-0.19615085,0.084318906,0.20130512,0.25901455,-0.30507618,0.028414782,-0.37955573,0.22295626,-0.071781516,-0.022388125,-0.08140502,-0.0011160976,-0.110741176,0.26535937
TCGA-NJ-A4YI-01,-0.07695682,0.12722065,0.004735004,-0.16013472,0.28043044,-0.0064847013,-0.07938883,0.05889317,0.33547845,0.0971463,-0.06424346,-0.17284137,-0.17855342,0.11923681,-0.09300972,0.032232612,-0.12055441,-0.03781654,-0.30429798,0.31515032,0.23682165,0.24588977,-0.20931385,-0.019447837,-0.09602195,0.21287578,0.27794424,-0.100998834,-0.3448947,0.080256306,-0.05032929,-0.1160422
TCGA-49-6742-01,-0.08482358,0.12695834,-0.028603543,-0.15801716,0.28681862,0.012063502,-0.08457287,0.044352617,0.353073,0.063268706,-0.076379165,-0.21435755,-0.17723922,0.10497793,-0.09708001,0.0370652,-0.121157534,-0.037983328,-0.24381422,0.2818935,0.24734594,0.23999214,-0.20488286,0.007664426,-0.10622183,0.21522337,0.27759287,-0.096929066,-0.36132604,0.120508656,-0.035156,-0.1395521
TCGA-17-Z057-01,0.2604043,-0.06818878,-0.3503301,0.07855181,0.073518865,0.2706684,-0.0117424335,0.008455466,0.014478367,-0.17928176,-0.069051005,-0.35862967,-0.025615301,-0.03698304,0.17041588,-0.21192148,-0.26307192,0.13340558,0.028745875,-0.03494267,0.14797,0.24426027,-0.0019162679,-0.16126454,-0.27492222,0.020172816,0.15422747,0.16154926,-0.14542685,0.28542626,0.21005987,0.093895935
TCGA-44-7659-01,-0.05550368,0.30015755,-0.023929825,0.08076707,0.2583282,0.20263536,0.1544534,-0.2422613,0.09379872,-0.13117526,0.20915002,-0.09493626,0.034268945,-0.44801614,0.073009625,0.04965805,-0.16001938,0.0004573252,-0.047019903,0.1059335,-0.012796637,0.03927324,-0.13342687,-0.5164809,-0.023833707,0.06330809,0.09854613,-0.016568357,-0.0791175,0.14098613,-0.23438396,0.0014603963
TCGA-50-5946-01,-0.047753002,0.07552566,-0.012420661,-0.17674756,0.20793113,-0.017347444,-0.16297397,0.07959899,0.30514932,0.1298326,-0.099571615,-0.21895187,-0.25270832,0.18461686,-0.09659525,0.032922626,-0.07698044,-0.037639003,-0.27535936,0.26424354,0.24776274,0.23946942,-0.21788318,0.11387912,-0.15416901,0.24671091,0.23938578,-0.086944304,-0.34116152,0.070461676,-0.027888265,-0.06485128
TCGA-80-5607-01,-0.060038432,0.30472946,0.20488663,-0.012654074,0.38953155,-0.14881083,0.061591018,-0.24421336,0.2949227,0.0070825974,0.09295071,0.036333025,0.1681581,0.025192212,-0.12957595,0.11246308,-0.03190097,-0.03444029,-0.21700282,0.27119112,0.16336404,0.21268699,-0.010079611,-0.07708327,0.04702376,0.1567076,0.24079852,-0.15434217,-0.3327057,-0.094945714,-0.15112172,-0.12968937
TCGA-69-7974-01,0.0032571405,0.07913452,-0.09940572,-0.104568586,0.36604968,-0.102763765,-0.09347512,0.19638385,0.1794426,0.013300237,0.09645678,-0.061328486,-0.025767673,-0.044236585,-0.086182944,-0.026012866,-0.054556176,-0.072070435,-0.33892998,0.27383494,0.21138883,0.3810033,-0.22073764,-0.07906416,-0.06683352,0.17024782,0.28227758,-0.18596762,-0.3111959,-0.16819526,0.008660599,-0.09544409
