Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127
TCGA-MP-A4SY-01,5.032193,3.569961,5.6396365,5.77364,4.3838797,7.2304807,4.968366,3.168089,5.7657194,3.9939837,4.677124,3.661471,2.167412,4.1567807,3.608345,7.5158963,4.7667646,5.043395,4.468359,5.0572605,4.0883904,5.7687387,4.6621876,3.941427,5.240905,4.416252,3.5344937,6.659144,5.557884,3.8514516,5.352443,3.761761,4.5940976,6.819916,6.200459,4.6750617,5.025405,5.558638,4.865815,5.236066,4.807603,5.474414,5.8000593,5.4351473,4.446708,6.3870945,3.1934566,4.148872,5.429413,5.839611,3.914459,5.6522737,3.9706192,5.4699235,6.1616693,4.245647,5.53481,4.747644,5.551717,4.765904,4.725031,6.3427644,3.7443502,5.153102,5.0297465,5.5849657,5.354104,5.2459245,4.3896275,5.4358263,5.4700847,6.1120567,6.2143164,3.8063169,5.287882,5.4954886,4.6030936,3.344291,4.4941316,4.223853,4.921906,7.156412,5.1711917,5.5455575,2.6323576,4.440258,5.322955,5.703576,5.801194,4.973636,6.2948117,5.5806417,4.29331,5.2893057,5.4714117,5.16257,5.408792,5.5415244,5.1597037,5.6787643,5.7260423,4.0277395,4.3997145,4.616358,3.406243,4.264811,4.3928847,4.0077596,5.21088,4.302902,6.53243,3.2749956,4.0284805,4.737454,4.645406,4.1060777,3.9662213,4.4681487,3.8806176,4.7682533,7.103207,3.8845296,3.3984597,4.0066886,5.5353146,6.5804744,4.021876,4.280485
TCGA-17-Z015-01,7.4800487,4.1794314,5.163161,5.6403418,4.6395454,6.834063,4.875005,3.7123206,5.9455266,3.4823127,4.4850836,3.912006,1.9068981,4.205806,4.003175,7.0221133,4.7052484,5.51169,4.5382953,4.788163,4.099796,5.915843,4.7140565,3.965302,4.857043,4.423542,3.177069,6.9448395,5.0521564,4.280874,5.0782146,3.8781,4.6218386,6.716107,5.89117,4.526265,5.037402,5.8111954,4.90375,5.4356904,5.0635176,5.433064,5.7023835,4.791914,4.7377806,6.2967706,3.110378,4.5067987,5.2256536,5.8902607,3.941482,5.5082154,4.1365185,5.333235,6.426594,4.3018255,5.818745,4.4877896,5.431072,4.985311,4.941861,6.5360293,3.665345,5.1825123,5.108041,5.859037,5.363955,5.3558044,4.1969056,5.2935243,5.282703,6.6592326,5.368781,4.6813927,5.2158175,5.489534,4.368056,3.4511857,4.7655377,4.285421,5.058246,7.1880484,5.1615686,5.0745015,2.5412297,4.51546,5.7485223,5.180313,5.520338,4.878365,5.8850775,5.4196706,4.24661,5.41747,5.5524316,5.073529,5.45102,5.596882,5.3472834,5.6710696,5.436068,4.1677594,4.513043,4.456019,3.43701,4.2594867,4.3186984,3.9986532,5.229878,4.4577603,6.1860127,3.1659362,3.9538004,4.921159,4.682951,3.8098884,4.406614,4.4374332,3.9464617,5.015059,7.259101,3.4556139,3.7758512,4.2278147,5.153716,6.863335,4.2451034,4.034786
TCGA-44-7662-01,7.1843247,4.043687,5.2351513,5.6988497,4.616059,6.8376856,4.922442,3.6081119,5.8817844,3.5152617,4.5203223,3.900165,1.9380592,4.238887,4.016852,7.084628,4.7000394,5.4542017,4.503755,4.802501,4.1276927,5.8921943,4.7309794,4.008136,4.8758454,4.4345446,3.2098224,6.956031,5.1160913,4.255447,5.0830197,3.8892255,4.6091523,6.7222786,5.913387,4.525997,4.9813156,5.801687,4.825497,5.4012785,5.060269,5.4023256,5.697946,4.8584194,4.735655,6.312891,3.118095,4.4937882,5.298897,5.9216914,3.9815612,5.516866,4.096681,5.349624,6.3783684,4.320642,5.767365,4.513643,5.4393067,4.9505363,4.892914,6.542509,3.6586583,5.1744957,5.1250978,5.8369308,5.361705,5.3592334,4.222818,5.2944255,5.298685,6.55537,5.5331125,4.677293,5.2425714,5.471593,4.3766313,3.4147472,4.7495503,4.256951,5.081552,7.2110543,5.168921,5.1473145,2.494916,4.469433,5.684633,5.2489023,5.5568724,4.8880644,5.920468,5.421209,4.268157,5.407339,5.539379,5.065458,5.496037,5.583886,5.297466,5.684851,5.4554524,4.1498547,4.489069,4.489614,3.4129002,4.2707276,4.307542,3.9787233,5.221905,4.4476233,6.245671,3.1769514,3.9471943,4.866596,4.699559,3.8469415,4.3399286,4.441968,3.9429443,4.994022,7.267628,3.5157974,3.745797,4.188299,5.2116847,6.8323336,4.236864,4.0562515
TCGA-91-6840-01,4.327354,3.46057,5.732184,5.8888106,4.470675,7.373281,5.019397,3.0815487,5.4819417,4.2845564,4.5502286,3.7351425,2.4102533,4.0695305,3.4611318,7.4588137,4.7995615,5.109948,4.5126266,5.0497603,4.1541767,5.6872563,4.739079,3.9230006,5.2423778,4.3174887,3.8043537,6.5433483,5.76483,3.7628596,5.3814197,3.6932216,4.549866,6.6733446,6.228496,4.6053047,5.133687,5.466791,4.726901,5.091463,4.719199,5.4274454,5.781893,5.621831,4.519507,6.413827,3.2482834,4.0963435,5.51816,5.626168,3.851754,5.547573,3.839745,5.36629,5.929303,4.156275,5.4966736,4.908207,5.5395646,4.6975765,4.719609,6.2086735,3.7676783,4.979412,5.1461864,5.5633287,5.360187,5.2416496,4.3980174,5.4752426,5.5310464,5.9577394,6.231856,3.6111636,5.2707787,5.4945383,4.539857,3.3188803,4.478988,4.4047656,4.849667,7.0503826,5.2522707,5.507775,2.8971486,4.3244395,5.216517,5.7349916,5.8201303,5.0401716,6.4048276,5.438142,4.4652214,5.2233057,5.4892297,5.1563864,5.196142,5.369562,5.097818,5.6805186,5.6321297,3.8889816,4.3573327,4.7137823,3.346488,4.269088,4.312891,4.0143886,5.2349944,4.330064,6.5097675,3.4322093,3.973904,4.681029,4.7144103,4.486397,3.861575,4.4963117,3.8688931,4.7204943,7.0501695,4.0516872,3.4062164,4.0715165,5.567075,6.457988,4.0092974,4.3750453
TCGA-44-2665-01,3.2552886,3.826437,5.7904377,6.291241,4.6538577,7.082474,5.0472474,3.147282,4.98361,4.5730853,4.790325,4.0168595,2.8730607,3.5640056,3.6296203,7.142946,4.5282097,5.5020323,4.3549514,4.881451,4.3221807,5.5721498,5.288631,3.6648643,5.034699,4.052952,4.224471,6.4536,6.05132,3.6974583,5.249838,3.6311865,4.598861,6.276392,6.130766,4.7843404,5.100334,5.0540953,4.93011,4.916471,4.7517414,5.427106,5.6803784,6.0419397,4.909772,6.5843606,3.3729212,4.379121,5.9428325,4.669,3.670328,5.465807,3.6168127,5.1036983,5.428053,3.9945982,5.3807597,4.9095693,5.574007,4.531017,4.8471255,6.099265,3.6961184,4.4284997,5.2102184,5.3133135,5.502328,4.959489,4.5197873,5.607798,5.7146554,5.6709785,5.8903522,3.6091225,5.2591333,5.5961423,4.3690577,3.2008855,4.5482855,4.6368585,4.7919664,6.8926287,5.3889894,5.4576116,3.9090033,4.1138873,4.982791,5.650157,5.8462925,4.956629,6.694955,4.9594145,4.7847686,5.145772,5.588459,5.254557,4.5702715,4.9637165,5.044855,5.618365,5.386104,3.7108355,4.253926,5.1102076,3.2637837,4.2753425,4.1624417,3.919411,5.4015336,4.526763,6.2451644,3.8601642,4.006479,4.8113575,4.8729634,4.938269,4.1019254,4.428519,3.7843628,4.49942,6.913137,4.2116117,3.5442052,4.3139434,5.613887,6.1757097,3.9181328,4.5502133
TCGA-95-7039-01,6.8424377,4.2041135,5.0999312,5.8424134,4.8186817,6.6195674,4.878322,3.88752,5.6871586,3.6088514,4.5745006,4.1115727,2.1354904,3.98787,4.425472,6.802956,4.586759,5.677082,4.47463,4.634285,4.212043,5.833034,4.909634,3.95492,4.6090045,4.276977,3.2363837,6.9377074,5.166608,4.379612,4.903583,3.884441,4.6084523,6.480363,5.7097964,4.4814415,5.0541196,5.798981,4.9218698,5.420377,5.040161,5.2788634,5.731781,5.192682,5.142052,6.3158083,3.0742166,4.738561,5.513325,5.486621,3.8581553,5.4709187,4.115145,5.1124067,6.30425,4.1927238,5.7026076,4.6380033,5.3454447,4.966492,5.10682,6.59389,3.6148381,4.957711,5.4042435,5.864714,5.4845037,5.3763947,4.1646366,5.2595787,5.282525,6.6698675,5.201862,4.800275,5.183709,5.3997355,4.31397,3.4376316,4.7345824,4.3282356,5.0319405,7.152807,5.1931295,4.90818,3.0631406,4.231937,5.7129955,5.0586543,5.4542093,4.8931136,6.011296,5.137872,4.419913,5.353062,5.696769,5.1937356,5.232418,5.3514805,5.3450217,5.837075,5.2107034,4.181561,4.529766,4.5742483,3.4392169,4.242609,4.2315617,4.0294127,5.2167425,4.5842957,6.0982738,3.3424351,3.8894734,4.8703656,4.886267,3.9951522,4.510788,4.400513,3.8507612,4.963433,7.322841,3.4626713,3.8729858,4.2747097,4.9825034,6.8439355,4.2563925,4.101439
TCGA-78-7147-01,6.3865185,3.6269171,5.349321,5.6135054,4.431957,7.082503,4.9455457,3.3876219,5.9757986,3.6761365,4.537935,3.684005,1.9502181,4.347956,3.7661886,7.4251266,4.8664093,5.096286,4.477847,4.9592137,4.0021443,5.8120213,4.552349,3.9967551,5.116271,4.4364047,3.238736,6.771885,5.2600923,4.0530453,5.245348,3.7979255,4.6214833,6.899163,6.0447044,4.614256,5.025919,5.776728,4.891862,5.3574567,4.8654714,5.4356003,5.843775,5.092875,4.533583,6.2481494,3.1017845,4.2253256,5.248805,6.2340946,3.9565868,5.6597505,4.148394,5.39374,6.4326267,4.254614,5.6864753,4.678025,5.489465,4.852667,4.8589144,6.5093184,3.7565086,5.292834,5.0778966,5.739255,5.4085474,5.339865,4.271155,5.35206,5.3802586,6.453964,6.0007534,4.0879784,5.2195444,5.4423776,4.5728626,3.371661,4.492192,4.1459193,4.9884577,7.1976333,5.1226997,5.397813,2.286969,4.52396,5.5378876,5.5185084,5.692309,4.9203787,6.1286483,5.648951,4.190646,5.334242,5.533333,5.16697,5.4925246,5.645331,5.287027,5.7633824,5.6550655,4.2046723,4.483285,4.477048,3.4502797,4.2483582,4.45466,4.027623,5.185346,4.2830634,6.4671226,3.1725347,3.9976463,4.7809405,4.6801996,3.7277818,4.0730186,4.4511724,3.8480167,4.8922977,7.248814,3.608076,3.4693797,4.0281997,5.29554,6.7672815,4.11487,4.1849174
TCGA-05-4427-01,6.940697,4.1617727,5.127547,5.817924,4.825593,6.62775,4.8848224,3.828169,5.6809764,3.5530767,4.5452175,4.092892,2.100756,4.06355,4.419364,6.82758,4.593781,5.651156,4.5072412,4.653835,4.2537427,5.8664722,4.8745327,3.986818,4.623284,4.305521,3.211599,6.9613786,5.129292,4.398444,4.922422,3.895981,4.6014304,6.4890475,5.7481513,4.448949,5.045476,5.829833,4.8702526,5.415681,5.0591865,5.241987,5.727868,5.084416,5.099088,6.3122525,3.0659268,4.7111416,5.507981,5.5819497,3.8917015,5.444591,4.096018,5.1433663,6.296186,4.225699,5.6868544,4.6100316,5.353749,4.9900765,5.05152,6.589525,3.607188,4.993467,5.356586,5.886516,5.4552317,5.4035554,4.1557517,5.2515073,5.2652164,6.6594977,5.278814,4.8270755,5.2087264,5.383172,4.3029623,3.4338145,4.7506366,4.3282266,5.0621667,7.1504807,5.1904583,4.9333,2.944773,4.250972,5.728867,5.0751925,5.455743,4.902231,5.9750104,5.140493,4.4111524,5.358014,5.6775975,5.155271,5.297124,5.3699236,5.329915,5.8346295,5.239153,4.180937,4.52395,4.5653777,3.4256816,4.2536917,4.22384,4.0165877,5.2184014,4.5849376,6.1217227,3.3197129,3.8761294,4.843067,4.8770337,3.9893553,4.485305,4.4234943,3.8817906,4.9879365,7.3268557,3.4701548,3.8864214,4.272125,5.010435,6.855955,4.278052,4.071927
TCGA-17-Z047-01,3.0779138,3.8684947,5.7577176,6.3103857,4.656974,7.0396366,5.042955,3.1581233,4.974396,4.54743,4.858292,4.021643,2.8747072,3.4902344,3.7587497,7.1300244,4.518172,5.510286,4.3166084,4.856101,4.3229823,5.5572486,5.3212256,3.6475444,5.037454,4.0127134,4.1796217,6.4414864,6.037281,3.6797407,5.224081,3.6306593,4.6304054,6.2789555,6.1160784,4.860923,5.1168313,4.9955254,5.018153,4.930369,4.763642,5.463158,5.6671805,6.065379,4.9258084,6.5939555,3.3832617,4.435601,5.961255,4.621126,3.6417418,5.497353,3.6279497,5.0959153,5.412134,3.9878829,5.3752575,4.8832994,5.5871367,4.512564,4.8742995,6.1158843,3.6821249,4.4087057,5.2669845,5.2761693,5.519039,4.9349146,4.548392,5.617866,5.7376385,5.6792245,5.8463745,3.6438782,5.245265,5.6091747,4.365233,3.176928,4.5538197,4.5791564,4.7976937,6.9086447,5.379192,5.439382,3.9349744,4.1545625,4.9703503,5.6283913,5.8505588,4.907708,6.7064004,4.9593616,4.77111,5.159904,5.5959563,5.267832,4.585284,4.970925,5.04941,5.606177,5.387666,3.726176,4.2620974,5.132548,3.2463381,4.26372,4.1626706,3.9031568,5.4136934,4.5337486,6.2219253,3.881399,4.0288444,4.8453426,4.8865294,4.8743463,4.0956464,4.4008274,3.7716458,4.4786696,6.9110723,4.181981,3.5420406,4.311755,5.6055856,6.161178,3.8967373,4.559515
TCGA-86-8671-01,3.377791,3.8442662,5.737371,6.2470584,4.5958047,6.9653893,5.027952,3.1405132,5.0667744,4.484199,4.883131,3.9676504,2.776004,3.5665376,3.7975123,7.1395583,4.464642,5.3823023,4.323539,4.898098,4.3240743,5.6377263,5.2528734,3.692024,5.0998197,4.04193,4.0425844,6.4986253,6.000896,3.697103,5.175045,3.6577919,4.6126337,6.328088,6.1330667,4.918859,5.100013,5.0732317,5.079657,5.0096736,4.746903,5.433203,5.6935563,6.002606,4.8594933,6.586032,3.3308077,4.459037,5.8821344,4.867357,3.6523483,5.5336766,3.7030404,5.1281834,5.56373,4.0480423,5.3637266,4.8890915,5.5362186,4.532096,4.916926,6.186434,3.6411061,4.5444493,5.2453904,5.2753987,5.5091405,4.970048,4.5343423,5.6328683,5.712115,5.708567,5.867639,3.7435088,5.296491,5.618009,4.375372,3.2040796,4.549657,4.4344716,4.770796,6.9694333,5.31315,5.459907,3.6337073,4.1563067,5.020277,5.686735,5.8314395,4.9028983,6.62135,5.0663767,4.6682234,5.210937,5.6059895,5.269322,4.82347,5.081436,5.1146913,5.6227927,5.4699697,3.7720592,4.252213,5.055469,3.2540138,4.275563,4.2149434,3.9334219,5.371816,4.557026,6.32946,3.7799566,4.035572,4.811061,4.877805,4.634583,4.063012,4.387692,3.76478,4.4990606,6.934014,4.189064,3.484888,4.208201,5.5622377,6.2314405,3.8676202,4.5665474
