Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127
TCGA-MP-A4SY-01,6.543819,2.1736538,4.8299165,5.005802,4.697966,6.5942287,4.676815,2.9175787,5.2173448,3.9031153,4.214134,4.0787697,3.1879482,3.3092794,3.8544548,6.387447,5.0557723,5.106616,4.9778514,4.5917606,4.403271,5.6469965,4.658109,3.998214,4.5712185,4.297512,3.4618876,7.4233594,5.661556,4.203087,5.020199,3.9449036,4.552525,5.5941963,4.5778737,4.828821,5.22595,5.2365904,4.444864,4.390709,5.488769,5.1448593,5.705053,5.7930913,5.299805,6.7930436,2.4682193,4.8430057,4.8045936,3.8696117,3.5437293,4.384467,3.537496,4.265898,6.2083087,3.790105,5.4027724,4.8231416,4.943949,3.845732,5.195431,5.7267475,4.4101987,4.7335587,6.157369,6.078764,5.157148,5.6804776,5.279939,6.7744145,5.7034464,6.6220546,4.8949924,3.9823658,5.073611,6.025984,3.2980356,2.9607146,5.257866,5.3684626,4.0670247,8.034196,5.3570156,4.919201,4.96514,4.623695,5.8598423,5.34268,6.359333,4.595502,6.2027807,4.7482667,4.510841,5.3076334,5.2725525,5.1053996,3.8527126,5.181536,5.3996387,5.890344,4.619211,4.266432,4.3071594,5.205023,3.9980397,4.835215,4.562901,4.137401,4.788656,4.652148,5.7269883,3.9151537,3.911137,4.948662,4.619823,5.4739175,5.2738185,4.7013803,3.7593052,4.5530972,7.2033663,4.5684767,3.673816,4.588327,5.1601195,6.5056367,4.0792146,4.3368936
TCGA-17-Z015-01,8.334271,3.3199759,4.9356637,5.367486,4.830675,6.577377,5.035921,3.2885733,4.9732523,3.817406,4.221474,4.4335585,2.8068917,3.6327171,4.383699,6.450884,4.506117,5.488565,5.3979683,4.709398,4.517576,5.3111587,5.3383923,3.6971614,4.5568624,3.7278514,3.1770537,7.459451,5.2362914,4.272574,5.1488175,3.6346703,4.3086224,5.3113384,4.8726606,4.88358,5.0434794,5.0987883,4.4583826,4.6501784,5.488589,5.6478596,5.796479,5.303747,4.8119817,6.564492,2.552168,4.6940823,5.23749,4.5994864,3.4384627,4.606587,3.303867,4.0831656,6.0601397,3.7603376,5.7198863,5.267478,5.3289046,3.5325277,5.26859,6.3926992,4.2566795,4.8822746,6.124197,5.695062,5.008018,5.463017,4.791361,6.6101627,5.3119416,6.611535,5.042965,4.0044703,4.9641128,5.5238214,3.6815057,3.1936264,5.1253147,4.841825,4.3969154,7.941944,5.4046288,4.926262,4.713302,5.3259573,6.19121,5.12254,6.254648,4.8169847,5.995793,4.925944,4.384295,5.4184628,5.5515747,5.2754016,4.084286,4.944355,5.1531167,6.1071305,4.8560605,4.1235003,4.5029693,4.9860144,4.117783,4.734201,4.1921644,4.1640687,4.6978855,4.475877,6.247025,3.6547275,3.912011,5.0602174,4.7325916,5.139073,5.148449,4.5632997,3.7204459,4.840153,6.9227176,4.2459793,3.9618514,4.550203,5.033891,6.459956,4.1263614,4.6675024
TCGA-44-7662-01,8.051748,3.1698635,4.8946967,5.301519,4.7988787,6.54505,4.9938602,3.237513,4.961291,3.8531723,4.2181706,4.4398246,2.8636894,3.5839524,4.300673,6.4748926,4.5301948,5.4835906,5.357569,4.6969037,4.4910545,5.374097,5.3054695,3.673627,4.5535374,3.8102665,3.1860511,7.414231,5.3277917,4.2908387,5.1381483,3.6814346,4.3372774,5.358573,4.8365116,4.852692,5.1246715,5.09894,4.4701743,4.6491327,5.4740252,5.604076,5.7709093,5.3186526,4.828274,6.5977926,2.5632145,4.7386594,5.1953425,4.539694,3.4254231,4.5752244,3.3684788,4.1244607,6.0448203,3.7652297,5.7027617,5.209603,5.288359,3.5777574,5.218301,6.2935386,4.2706456,4.853615,6.087916,5.722617,5.0179863,5.4732356,4.817312,6.632882,5.3585687,6.6826377,5.0239034,4.0200634,4.946248,5.5860033,3.641426,3.1766572,5.131916,4.8669505,4.3763795,7.9269843,5.389097,4.8980246,4.739581,5.299796,6.1438336,5.163895,6.2517195,4.7818265,6.027925,4.949869,4.425835,5.3949847,5.5436454,5.271357,4.050223,4.9824715,5.1743,6.054265,4.8093047,4.1399927,4.492677,4.9955077,4.140171,4.7618933,4.216964,4.15506,4.7422185,4.4436955,6.1809425,3.6774266,3.9321957,5.058257,4.7042856,5.197948,5.1455684,4.567908,3.7201223,4.7841644,6.9582195,4.2620206,3.9650738,4.550111,5.0701604,6.4716315,4.1070805,4.613514
TCGA-91-6840-01,5.513505,1.9673145,4.912734,4.898602,4.7307615,6.7363825,4.6616087,2.95536,5.356536,4.0208445,4.1925683,4.0204706,3.2976851,3.2121847,3.682551,6.4051065,5.096157,5.06066,4.754259,4.548494,4.412277,5.7541003,4.5029154,4.1072726,4.6087027,4.3770676,3.7614675,7.4368463,5.7020288,4.0739055,4.932839,4.0372,4.658795,5.8028245,4.675754,4.7886367,5.289039,5.209821,4.571047,4.4076614,5.451937,4.977636,5.6730685,5.9350734,5.482468,6.7985816,2.4553866,4.9141574,4.8619943,3.7127786,3.6759787,4.4475403,3.5919635,4.377996,6.16942,3.7611506,5.30564,4.8170037,4.882631,4.05696,5.2104664,5.558921,4.3377934,4.5747375,6.0616236,6.188954,5.29978,5.70026,5.3084173,6.5816636,5.77074,6.5297623,4.844155,4.043019,5.159672,6.0941014,3.0457714,3.0131025,5.3014812,5.569252,4.027277,7.921863,5.456528,4.868005,5.029885,4.337217,5.708663,5.359309,6.310053,4.5903487,6.3518124,4.6132574,4.618273,5.187512,5.2491302,5.0263143,3.877382,5.274474,5.469268,5.823386,4.5654407,4.209092,4.17985,5.3028903,3.8662462,4.827181,4.6218357,4.170497,4.8764377,4.8683496,5.5693374,4.0248795,3.8881214,4.827484,4.6193423,5.6194263,5.2708883,4.7195296,3.7995021,4.490132,7.3243065,4.5624743,3.6338785,4.6586804,5.12912,6.499122,4.028798,4.249789
TCGA-44-2665-01,3.2263613,2.0465453,4.8879833,4.9372587,4.8955393,6.831731,4.79016,3.1967869,5.4983993,4.2969713,4.3535523,4.0769625,3.2769868,3.1529398,3.5693028,6.5207033,4.761456,5.225913,4.347344,4.545476,4.2599545,5.8557043,4.5415196,4.1815424,4.60215,4.3389225,4.217229,7.3846426,5.731772,3.9473493,4.8761773,4.0927973,4.8027635,6.1685257,4.994904,4.5909204,5.453804,5.181376,4.872108,4.599331,5.2613196,4.9680696,5.6295223,5.968084,5.343114,6.7397637,2.6145203,4.9625897,5.5070014,3.8395872,3.9192069,4.6820283,3.676208,4.6198893,6.118179,3.860336,5.2651606,4.763706,4.864517,4.274796,5.311817,5.5712156,4.0604424,4.3469615,5.6983767,6.206442,5.545412,5.630796,4.9971137,6.0135746,5.7865996,6.4965596,4.8840814,4.250756,5.299796,6.0518255,2.9546924,3.135166,5.2590647,5.6239376,4.1824427,7.509648,5.6891603,4.8250813,4.9467793,4.0462694,5.4159713,5.3456216,5.9918613,4.555237,6.5356445,4.4293284,4.8095965,5.0403957,5.3889575,5.0209823,4.1089993,5.2226653,5.4997044,5.7252173,4.5650945,4.0136857,4.079826,5.361911,3.59521,4.722779,4.579204,4.1659694,5.0402513,5.031828,5.4209113,4.1091657,3.8672009,4.71739,4.628848,5.653103,5.2657514,4.7057066,3.88405,4.4440265,7.3904495,4.36552,3.731111,4.7263055,5.1053934,6.494084,3.9497082,4.15127
TCGA-95-7039-01,7.830413,3.5701418,4.841644,5.3974943,4.971899,6.55861,5.1964025,3.5241504,4.8753324,4.003103,4.222885,4.490844,2.8328238,3.560113,4.439216,6.463103,4.2559733,5.695558,5.249386,4.691241,4.59817,5.228058,5.3891344,3.5648804,4.729063,3.9206526,3.5557852,7.405034,5.2110662,4.1574893,5.128054,3.6290984,4.3227825,5.444404,4.914992,4.3512626,5.1461377,4.8684697,4.6519613,4.816003,5.315594,5.6175604,5.798459,5.0407977,4.725786,6.560747,2.6817086,4.831958,5.4716144,4.456483,3.730188,4.760662,3.3606133,4.28286,5.6603103,3.7477062,5.656637,5.407894,5.346186,3.8907554,5.1303806,6.3964777,4.0901136,4.6854763,5.862459,5.826485,5.213386,5.4737563,4.5998144,6.172716,5.300371,6.6112223,4.958329,4.338392,4.8489523,5.467447,3.5763075,3.3851213,4.9533114,4.8745055,4.5887036,7.6494327,5.575,4.7482605,4.759717,5.2204657,5.9456396,5.0313134,6.0637717,4.7945733,6.163986,4.7591496,4.540106,5.263894,5.742852,5.2997627,4.2557178,4.84475,5.115839,6.0427523,4.885998,3.9809237,4.4599113,4.92794,3.9357195,4.571367,4.1207385,4.1920466,4.88706,4.395208,6.2266693,3.6649106,3.8983226,4.859608,4.8700542,5.382587,5.1883044,4.486649,3.6979184,4.8563123,7.0721974,4.0795355,4.0664754,4.6991997,4.966034,6.482732,4.088098,4.673615
TCGA-78-7147-01,7.644362,2.6042647,4.8910275,5.106496,4.675453,6.565555,4.790599,2.9670959,5.086563,3.7815719,4.1642876,4.219632,3.0374033,3.4592607,4.089991,6.404107,4.854449,5.2331367,5.264207,4.655938,4.4694624,5.4705005,4.8861685,3.8073475,4.5856576,4.0805354,3.2572598,7.426324,5.5124593,4.2759895,5.1053104,3.8054368,4.3816123,5.3511066,4.6458344,5.0071406,5.1200004,5.182898,4.3923297,4.4728103,5.572014,5.389593,5.7739873,5.5596356,5.0740085,6.692143,2.4680903,4.8056417,4.782363,4.123205,3.382604,4.3955116,3.4470327,4.124806,6.198253,3.7350223,5.547815,5.0061407,5.147398,3.6788387,5.1805997,5.923362,4.4216056,4.84412,6.255944,5.9178705,5.01648,5.576934,5.1223764,6.862687,5.501821,6.657358,4.9230466,3.951671,4.9449654,5.8165402,3.5086467,3.0412412,5.210126,5.159598,4.14266,8.106733,5.282023,4.883975,4.886561,5.0097084,6.106738,5.263066,6.4243126,4.7278366,6.068043,4.8476834,4.454286,5.400725,5.3350043,5.182812,3.8495495,5.144993,5.285921,5.9697046,4.702766,4.284368,4.4194427,5.086327,4.1356416,4.864935,4.4080405,4.161335,4.7362113,4.516606,6.003956,3.7630033,3.951759,5.029084,4.6552095,5.321347,5.2032304,4.6517296,3.7272134,4.682255,7.067219,4.4815907,3.7805398,4.557638,5.121564,6.518475,4.093579,4.50359
TCGA-05-4427-01,7.98147,3.554349,4.865152,5.3899126,4.9463387,6.560482,5.170772,3.4727597,4.8815293,3.9537303,4.2242446,4.4744687,2.820431,3.5862136,4.4511743,6.466475,4.2835493,5.6769223,5.29737,4.699395,4.578918,5.2284875,5.390519,3.5771024,4.7091527,3.8825948,3.4584975,7.407429,5.2080016,4.190915,5.145262,3.6233108,4.301672,5.4033656,4.9071245,4.4675374,5.1202555,4.911578,4.6009603,4.792536,5.357083,5.6357865,5.8082232,5.0883303,4.718269,6.562646,2.6570077,4.7909575,5.406398,4.4829483,3.661113,4.72924,3.3506517,4.231798,5.7489247,3.7418113,5.675392,5.3896255,5.3552756,3.8162808,5.1455483,6.394922,4.128886,4.696142,5.9199243,5.797261,5.1687593,5.469122,4.6486545,6.2803717,5.2973986,6.6232767,4.9757757,4.27135,4.8483605,5.4688935,3.6076458,3.3477075,4.970267,4.855551,4.560666,7.712783,5.529233,4.769169,4.745258,5.2681828,5.9997077,5.043892,6.0902777,4.7922754,6.1279297,4.793891,4.5149875,5.288509,5.715776,5.3084283,4.2217703,4.849623,5.1127706,6.0522547,4.8792243,4.008196,4.4797606,4.9275646,3.983047,4.5967903,4.1311445,4.189773,4.8442903,4.3752117,6.246813,3.6547484,3.9068403,4.8997498,4.845032,5.3280845,5.1885986,4.4998355,3.7024555,4.8578606,7.036097,4.111962,4.054283,4.6708813,4.9864244,6.4833493,4.08582,4.6830063
TCGA-17-Z047-01,3.194691,2.2126868,4.8848825,4.98287,4.9401755,6.827536,4.823883,3.3261442,5.493319,4.356904,4.351149,4.182487,3.2434084,3.2020335,3.6073513,6.5544033,4.7114835,5.2805285,4.387961,4.5608525,4.299065,5.8675933,4.6048436,4.150822,4.6038136,4.277744,4.2188635,7.389139,5.6779656,3.920649,4.870727,4.0590568,4.7821813,6.233437,5.023555,4.579789,5.4456115,5.1327558,4.931803,4.641409,5.264152,4.9866624,5.636319,5.929668,5.284405,6.739751,2.667948,4.907234,5.5430346,3.9380994,3.9291732,4.7526274,3.6549451,4.644598,6.0460806,3.8429635,5.2916665,4.8592377,4.8936567,4.2439165,5.346092,5.665615,4.0144386,4.3393426,5.6740317,6.1603074,5.5377173,5.603182,4.939155,5.9661107,5.7160716,6.4555287,4.933427,4.295941,5.3125234,6.004584,2.973635,3.1789489,5.249932,5.5884337,4.2458754,7.4923654,5.7150884,4.8416743,4.93103,4.10375,5.486108,5.3177195,5.9277773,4.552086,6.561186,4.467729,4.804886,5.0234814,5.464057,5.0383515,4.1390133,5.19972,5.4927692,5.750226,4.5888596,3.9652057,4.0649533,5.3412075,3.5868979,4.6871324,4.5146527,4.1866193,5.0400705,5.1474366,5.428392,4.1091237,3.8397062,4.7014766,4.6178975,5.60838,5.245233,4.66986,3.8903067,4.466599,7.3559523,4.302856,3.8045027,4.747836,5.0786476,6.4667196,3.9263284,4.18137
TCGA-86-8671-01,3.8319445,2.1127825,4.9618945,4.95578,4.8598695,6.8283873,4.8140187,3.2210705,5.467018,4.2676344,4.3553686,4.148711,3.2477038,3.1993475,3.627613,6.5069,4.7937536,5.2507405,4.352938,4.54458,4.2886605,5.819464,4.662005,4.1320267,4.58107,4.2623696,4.122567,7.3702183,5.670553,3.9831522,4.9029965,4.053813,4.7794867,6.110141,5.048588,4.664426,5.425405,5.1653795,4.824359,4.628622,5.281269,5.0568275,5.633658,5.9218087,5.309916,6.7123556,2.5943124,4.9408817,5.518967,3.981171,3.844942,4.6794953,3.638369,4.557315,6.104016,3.8315358,5.3251414,4.8590026,4.9104085,4.1979237,5.337712,5.6852536,4.0532737,4.4061937,5.729279,6.145523,5.5164914,5.622673,4.920378,6.09996,5.7445903,6.523373,4.890819,4.182549,5.264099,5.996057,2.985691,3.1463792,5.2966337,5.5270452,4.1945305,7.5581684,5.6526294,4.847886,4.9112935,4.1748767,5.5186324,5.3334565,6.005768,4.616141,6.4797735,4.4739466,4.7584343,5.0640063,5.406081,5.0527945,4.1001115,5.225315,5.454227,5.7550263,4.583555,4.0180025,4.1252365,5.3345594,3.6349409,4.7416162,4.5248404,4.168463,4.9999523,4.96689,5.522755,4.0631976,3.88306,4.7591176,4.6236167,5.600156,5.252877,4.7036605,3.8614447,4.4787245,7.3431168,4.3590574,3.759666,4.6893663,5.080742,6.473262,3.9586208,4.201869
