Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
TCGA-55-6982-01,7.0149026,2.1166577,-1.353265,3.8438303,3.055718,6.3452797,8.00165,-0.030204598,5.2180057,12.602273,-2.6941063,9.750623,4.828909,7.611574,6.1534324,5.864206,10.519731,6.169495,2.7378874,5.4016824,7.893998,1.4019696,8.35229,4.3807297,6.6181493,9.915816,10.117187,5.8440113,5.020965,1.6657267,6.594167,3.4556484
TCGA-78-8662-01,7.3804994,2.3362718,-1.2502915,3.8910558,3.497995,6.1783504,7.3156633,0.5180364,4.811724,12.670242,-2.2708068,9.732453,4.897379,7.116232,5.271568,5.9067655,10.465677,6.913149,3.1344585,5.232061,7.449856,1.268421,8.32819,4.332741,6.669294,9.527972,9.67383,5.421243,4.885843,2.179025,7.0367126,3.8306231
TCGA-17-Z042-01,7.1896095,2.122885,-1.0929122,3.5792735,3.2241838,6.614344,8.164607,0.004167601,4.9353213,11.973986,-2.3175328,9.801348,4.8044686,7.667447,6.2488346,5.957271,10.412221,6.274438,2.8150175,4.692228,7.5465302,1.0005097,8.531076,5.0778747,7.103999,9.746371,9.829913,6.1666036,4.8671517,1.6688766,6.8944016,3.6469169
TCGA-78-7158-01,7.5271363,1.8312745,-1.5251603,3.7643614,2.8348167,6.7075534,7.6939077,-0.26928908,4.928013,12.703389,-2.9303846,10.3577585,4.2999687,7.2092843,6.495107,5.840294,9.652678,6.351554,3.0531976,4.4020405,7.3099694,1.1503464,9.049362,4.1799974,6.720151,9.605615,9.3615,5.867357,4.4166985,1.8298943,6.28512,3.5058198
TCGA-64-1677-01,7.0971956,2.281568,-1.2342511,3.5529277,3.0757434,6.422619,8.095571,0.013921711,4.93813,12.283381,-2.4408908,9.71863,4.796028,7.712601,6.025012,5.965924,10.322798,6.4031587,2.8266454,5.0499363,7.729524,1.1317382,8.435098,4.6849174,6.8000407,9.84508,9.894901,5.9113693,5.0099015,1.6096294,6.7693853,3.4769726
TCGA-44-7671-01,7.322523,2.4122257,-1.389241,3.836472,2.8654132,6.2491255,7.5973816,0.45971754,4.6575556,12.383305,-2.263255,10.132046,4.7071934,7.5090313,6.224959,6.32327,10.031245,6.614161,3.2110593,4.420545,7.63008,1.1019878,8.785541,4.640972,6.7344317,9.614466,9.814764,6.1139817,4.824861,1.8404707,6.9892926,3.4888198
TCGA-95-8039-01,7.398327,2.0250912,-1.4830724,3.9440112,2.7414637,6.595263,7.63754,0.01593896,4.976567,12.480545,-2.690054,10.245249,4.481857,7.2285194,6.54141,6.012239,9.836242,6.2543087,3.037885,4.226934,7.507832,1.1321071,8.907645,4.403907,6.6858125,9.517139,9.547754,6.0945163,4.646837,1.8684921,6.6009026,3.531202
TCGA-73-4666-01,7.201807,2.2383986,-1.267915,3.5715125,3.3199532,6.422041,7.646178,0.27176338,4.8640246,12.477446,-2.2835352,9.524329,4.7299633,7.297402,5.4324694,5.795186,10.38908,6.902531,3.1608214,5.0259795,7.4670963,1.0426079,8.3484535,4.4265423,6.6608963,9.553355,9.694143,5.5516667,4.970095,2.197347,6.799388,3.8131235
TCGA-17-Z058-01,7.3898306,2.0092528,-1.2942683,3.6419184,3.044414,6.70329,8.129311,-0.18899557,5.055835,12.228031,-2.5153742,9.944831,4.7144003,7.63524,6.4268494,5.9149866,10.193813,6.1928463,2.8067966,4.7982283,7.6659636,1.1001859,8.449797,4.857627,7.120433,9.775561,9.758444,6.3584604,4.8119645,1.7496923,6.7538733,3.6536722
TCGA-MP-A4TD-01,7.1117244,2.1582744,-1.2850059,3.5694375,2.9787765,6.443029,8.0973625,-0.14391217,5.0471673,12.574358,-2.5144298,9.819362,4.8263583,7.760499,6.184617,6.024233,10.252403,6.2009478,2.7978125,5.090441,7.593723,1.2441448,8.431917,4.444592,6.8185425,9.912794,9.826532,6.0156565,5.024785,1.5282427,6.531342,3.2967231
