Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
TCGA-55-6982-01,7.4192777,1.1026793,-0.68445826,6.72667,7.134499,1.0645536,6.7449164,3.3731935,7.2327747,3.1367996,1.3156872,8.876152,3.3919322,7.1121206,9.504978,8.494069,-4.0756254,6.2512174,1.5882779,8.179663,1.1355131,10.733712,3.1037843,3.7004929,5.6318603,-0.057775743,3.4793801,2.5422757,4.494911,-6.5727673,5.618853,3.0906
TCGA-78-8662-01,7.571721,1.8088565,0.42345566,7.0983624,6.713598,1.8027012,6.044248,3.0771656,7.270011,3.2005806,1.9568487,8.358317,3.6761763,6.980779,9.023056,8.056242,-3.9171507,6.4330926,2.0071933,7.886916,1.0778776,10.280491,3.2178822,3.7468836,5.5825734,-0.26532406,4.0232153,2.4171934,4.535448,-6.5347295,5.903263,3.0116687
TCGA-17-Z042-01,7.5408278,1.4747902,-0.47056636,6.4241896,7.1982055,1.4966438,7.150155,3.2864544,7.5437417,3.0630243,1.7061288,9.0396185,3.6946764,6.769242,9.200424,8.002851,-4.350628,6.2552757,1.2820692,8.154868,1.5556611,10.7237,3.3189938,4.0346785,5.2747593,-0.072695084,3.3938491,2.974541,4.3104653,-6.3066373,5.2624826,3.1483078
TCGA-78-7158-01,7.3535995,1.0760615,-0.41461456,6.8185782,7.2520804,1.4072273,6.3723135,3.4696808,7.5041413,3.2881012,1.9964244,9.683147,4.087884,6.7417665,9.681872,8.996729,-4.3973503,5.9621096,2.0019724,7.9690013,0.17222378,9.71116,4.1151743,3.775518,5.737776,-0.39937654,3.5541358,2.8321633,4.2131624,-6.921515,5.442962,3.2869954
TCGA-64-1677-01,7.284886,1.3986422,-0.41914964,6.6224136,6.8633704,1.1945152,6.6318593,3.1830344,7.299959,3.162579,1.6889813,8.923847,3.521726,7.0498085,9.1422205,8.228815,-4.284102,6.239371,1.3048142,7.9482636,1.3098928,10.417667,3.2089753,3.7714636,5.4115434,0.0012875887,3.7619152,2.6813939,4.57412,-6.442175,5.6573615,3.039339
TCGA-44-7671-01,7.359425,1.6364186,-0.2809775,6.583925,7.04353,1.9161657,7.0596943,3.112359,7.475351,3.12493,1.9025923,8.82752,3.8568354,6.924089,9.11119,8.167098,-4.451468,6.1191664,1.7269509,7.9252696,0.91190565,10.437837,4.0094624,3.9271295,5.5022745,0.06067343,3.7417393,3.1100092,4.324294,-6.655211,5.614676,3.2263002
TCGA-95-8039-01,7.5348945,1.2361672,-0.38408774,6.7083783,7.1920743,1.6627829,6.990184,3.3434782,7.509747,3.193115,1.7190319,9.152139,4.04117,6.912052,9.554279,8.716122,-4.4606476,6.048976,1.784105,8.0286875,0.44832245,10.154472,4.1419907,3.9422011,5.57725,-0.09676178,3.4910989,3.022074,4.0184073,-6.725895,5.478376,3.2735815
TCGA-73-4666-01,7.4908895,1.6892235,0.23907422,6.9785495,6.7500515,1.536799,5.9698815,3.1413493,7.3353558,3.0789776,2.0112813,8.824467,3.6354704,6.920991,9.107604,8.186117,-4.1933684,6.3448405,1.6835124,7.866893,1.071874,10.312679,3.1223872,3.7225544,5.343276,-0.24323635,3.8070278,2.3476574,4.553773,-6.445677,5.8789434,3.1813805
TCGA-17-Z058-01,7.6224904,1.3163123,-0.60850424,6.41822,7.44287,1.4901787,6.850855,3.310167,7.6445594,2.998483,1.6552466,9.068529,3.8324194,6.888543,9.386263,8.343613,-4.393784,6.154362,1.3534428,7.991436,1.4098955,10.66077,3.4988873,3.906267,5.3459187,-0.083698854,3.2693503,2.8552613,4.407417,-6.4784794,5.295878,3.1193445
TCGA-MP-A4TD-01,7.4658966,1.2478304,-0.7240058,6.6051006,7.0844116,1.0718598,6.6020894,3.3707356,7.2904444,3.1918266,1.7074075,9.103499,3.5973308,7.036186,9.333619,8.312849,-4.2958865,6.1783237,1.2660645,7.9346843,1.2239894,10.464296,3.4001818,3.678539,5.449698,-0.10068831,3.7291667,2.5684175,4.652002,-6.49771,5.685976,3.088959
