Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
TCGA-55-6982-01,7.611238,6.7210445,4.1241636,2.3829727,5.715119,-0.775083,5.2286134,0.072910234,6.953813,1.8583609,-0.22865656,5.704794,6.3335567,5.1082444,8.901045,3.5968328,4.714763,7.6764727,4.6113095,4.8327327,7.827229,8.307158,7.722125,6.2653613,3.5850413,5.464663,4.962059,8.177858,5.736317,1.4187334,5.520936,-0.49118778
TCGA-78-8662-01,7.23754,6.3075137,4.7877684,3.2864487,6.059519,-0.8506811,4.834923,0.80407304,6.9656444,1.3264956,-0.2493663,5.9949036,6.234697,5.62359,9.106917,3.2611516,5.169832,7.6235094,4.896841,4.7967386,7.8954673,8.115897,7.1045737,6.195393,3.5448794,5.0318904,5.2626963,7.8012247,5.97768,1.1123062,5.280503,-0.255208
TCGA-17-Z042-01,8.024421,6.4321575,3.9170039,2.8000355,5.9745526,-0.67521966,5.1175814,0.64392954,6.688988,2.0333805,-0.3849335,5.958232,5.9465337,5.564469,8.427183,3.7886796,4.408807,7.8649235,4.3889422,5.141582,7.8854914,8.006407,7.775046,6.4129744,3.1855943,5.529042,4.604539,8.163513,6.034246,1.7531222,5.7169924,-0.43342578
TCGA-78-7158-01,7.346384,6.223024,4.1255836,2.413977,5.3666005,-1.2864739,4.424296,0.92474437,7.4802985,1.9239742,0.105940156,5.369839,5.8141117,5.2413173,9.283782,4.213902,4.630993,7.557412,4.5495877,4.6544313,7.9708004,7.951888,7.2794733,7.4430313,3.3050382,5.483979,4.5877986,8.032185,5.64431,1.3226938,5.897817,-0.10382421
TCGA-64-1677-01,7.741066,6.4194264,4.051263,2.6374242,6.0652604,-0.7488755,5.2018356,0.5957188,6.93247,1.8517032,-0.2252813,5.921859,6.1559324,5.477867,8.739001,3.5926855,4.482334,7.8084087,4.563281,4.974741,7.9010763,8.260111,7.660967,6.1137056,3.4249196,5.462404,4.738088,8.033658,5.808285,1.6098075,5.582675,-0.35513633
TCGA-44-7671-01,7.723223,6.5740857,4.171962,2.7744007,6.0758114,-0.9411996,4.7441263,1.0835788,6.9251356,1.5767393,-0.072332926,5.7349033,5.9100623,6.135283,8.739129,4.0180874,4.7083826,7.9086065,4.647812,4.842029,7.6452065,8.045993,7.5469913,6.750551,3.479073,5.52257,4.485273,8.217179,5.7088475,1.6101062,5.592808,-0.4887827
TCGA-95-8039-01,7.583317,6.5158186,4.0707083,2.4380748,5.731074,-1.0985947,4.575329,0.91081595,7.122007,1.918983,-0.08517358,5.4492235,5.886035,5.613026,8.979549,4.1725698,4.679818,7.8360476,4.604707,4.759058,7.68042,7.913671,7.4812937,7.2725677,3.2614858,5.585858,4.513381,8.2350025,5.532284,1.5753034,5.7915597,-0.28507203
TCGA-73-4666-01,7.3616014,6.219429,4.5679517,3.1407137,6.0940676,-1.0312334,5.051651,0.79859036,7.036457,1.4929501,-0.15770583,5.9093995,6.0667815,5.451757,8.984822,3.3573291,4.879379,7.637195,4.7602944,4.815787,7.9885755,8.113302,7.235579,6.267375,3.3689113,5.22093,5.173345,7.7755523,6.176866,1.0815845,5.389047,-0.23098798
TCGA-17-Z058-01,7.9180202,6.4859943,3.848153,2.51111,5.6999035,-0.66941637,5.048691,0.6037953,6.714921,2.001851,-0.3500845,5.848017,5.8465075,5.5400715,8.67948,3.8288121,4.4174576,7.775766,4.3569674,4.9062576,8.003961,7.9798284,7.9648666,6.6416965,3.2832558,5.5734386,4.6082883,8.153061,5.9669127,1.5956358,5.8414965,-0.44489223
TCGA-MP-A4TD-01,7.736993,6.5134687,3.9437087,2.4212315,5.8716674,-0.8669131,5.3652945,0.49475688,7.0546985,1.942969,-0.083990514,5.8004947,6.151323,5.351205,8.929821,3.7902098,4.4262595,7.680246,4.483043,4.783783,7.951033,8.3585005,7.662901,6.2786317,3.6324039,5.429659,4.6559978,8.107614,5.818818,1.4920895,5.639952,-0.39786792
