Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
TCGA-MP-A4SY-01,4.3291955,4.419722,4.34469,5.043911,5.3305316,7.5060654,5.228931,5.5494623,5.2017503,6.7234573,4.0446835,2.6680148,3.4095082,4.792553,7.2264547,7.007791,7.3624487,6.4438453,4.711737,3.123472,5.9749517,3.856056,4.3214965,3.8351376,6.4093986,6.0551567,6.7027817,4.125628,4.283868,3.643971,5.06775,5.521005
TCGA-17-Z015-01,7.0000377,3.8411906,4.7769184,5.4683876,5.547652,7.1295,5.6639795,5.0991435,5.36233,6.682627,4.305125,3.3657095,3.0548933,5.204938,6.3619123,6.2855625,6.9640784,6.0615163,4.1424913,4.22087,5.660648,4.1043983,3.821505,3.5366526,6.2991066,5.7764034,6.296336,2.6936193,3.9822583,3.4376125,4.517189,4.9363527
TCGA-44-7662-01,6.7778196,3.866468,4.728307,5.447169,5.5481133,7.1416645,5.595543,5.1252093,5.3388405,6.6802416,4.3052707,3.403997,3.0521753,5.107571,6.476336,6.344232,7.056551,6.1002407,4.207757,4.121916,5.628684,4.122903,3.8502483,3.651898,6.2833476,5.8343587,6.3705454,2.9138944,3.9709368,3.486857,4.6309505,5.011897
TCGA-91-6840-01,3.3556097,4.6583652,4.468875,5.086994,5.020155,7.6038966,5.068223,5.665597,5.162404,6.4833922,4.0148306,2.5244634,3.434598,4.9761863,7.2625136,7.0296493,7.27863,6.7323604,5.0206585,3.1536562,5.859356,3.6813903,4.5118084,3.7415934,6.319618,5.7046704,6.9244814,4.566595,4.5021,3.9078147,5.1918507,5.821895
TCGA-44-2665-01,1.5458935,4.9836087,5.150243,5.666549,4.2699146,7.3883953,5.2143636,5.600197,5.3708186,4.9253793,4.5845895,2.53376,3.429716,5.2654095,7.0249104,6.7800064,6.7238293,6.339935,5.380674,3.205592,5.9819345,3.4248698,5.3760285,3.458234,6.6405077,4.891656,6.7489605,5.0605936,4.721896,4.292568,5.764154,6.2950335
TCGA-95-7039-01,6.730421,4.0209236,4.928968,5.948865,5.239406,7.0563183,5.8154716,5.0675054,5.2374086,5.989909,4.4171834,3.8311467,2.6945407,5.6866403,5.9182644,5.967331,6.665639,5.9685745,4.4027963,4.704167,5.351491,4.0575795,3.9324481,3.544534,5.955246,5.397878,6.137268,3.025406,4.0849814,3.8879147,4.5798726,5.054768
TCGA-78-7147-01,5.64055,4.291084,4.383246,5.1702547,5.616376,7.3253984,5.49208,5.3527803,5.007802,6.954614,4.046627,3.0286157,3.370397,4.9000335,6.9028893,6.8298287,7.258914,6.1982565,4.377296,3.4901633,5.9254665,3.934426,4.0900555,3.776104,6.262338,6.097733,6.4318686,3.4013166,4.038039,3.409086,4.7949066,4.921488
TCGA-05-4427-01,6.7527795,3.9728599,4.8794513,5.8655195,5.3071485,7.0974774,5.755507,5.125052,5.255803,6.1061645,4.4257174,3.722348,2.7619946,5.644347,5.965467,6.063099,6.708692,5.9898543,4.338887,4.6376305,5.3937073,4.0477533,3.8736467,3.4945252,5.9766173,5.4339185,6.2014685,2.954687,4.031244,3.8022885,4.5660667,5.0493665
TCGA-17-Z047-01,1.4504278,4.9461527,5.1226144,5.6281114,4.2918363,7.4054527,5.042175,5.631217,5.359334,4.8201456,4.534348,2.6338148,3.589297,5.2817397,7.0936112,6.8391185,6.655806,6.251386,5.432085,3.2768326,6.011846,3.5275934,5.3186555,3.3812225,6.54538,4.8689857,6.7305756,4.991247,4.8101897,4.2581873,5.7768555,6.314657
TCGA-86-8671-01,1.8032653,4.8123183,5.0794525,5.6060915,4.443447,7.321325,5.1859207,5.576386,5.400459,4.908807,4.398528,2.673169,3.5171583,5.348084,7.0012946,6.7232165,6.850275,6.220183,5.2790604,3.2661338,5.7936954,3.6443517,5.0866494,3.4635904,6.44962,5.050502,6.7530246,4.785026,4.5923424,4.3217597,5.6272106,6.281058
