Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
TCGA-MP-A4SY-01,5.0348787,2.6648555,4.81535,6.567483,6.2282553,6.7996826,6.2239814,3.7556725,3.1857738,4.4459968,3.8890293,3.361502,4.147328,4.858889,5.141304,6.1676736,6.2943745,6.470127,5.0672455,5.5414906,4.916482,3.601109,4.6558022,2.3941493,4.0100136,4.166362,6.8806977,3.4236495,4.4969716,6.215858,5.637892,6.5836196
TCGA-17-Z015-01,7.5174947,3.0657084,4.376013,7.195306,6.7770762,6.2589407,5.5682645,3.3496025,3.1987762,4.6859317,4.271066,3.5680041,3.119221,4.2994924,5.364689,5.9191804,6.1887045,6.175406,6.140255,4.551379,5.31014,3.1847908,4.982037,2.647331,4.4445033,3.2619286,6.7344756,3.2619424,4.847988,5.616526,5.1832643,7.0347924
TCGA-44-7662-01,7.398397,3.110331,4.437874,7.157954,6.7243958,6.3564315,5.7760663,3.4642618,3.1275315,4.773722,4.254724,3.5761516,3.2166734,4.3182697,5.3682365,5.9150267,6.110492,6.217928,5.986083,4.6699066,5.2098804,3.2566042,4.9910135,2.5422938,4.346766,3.359986,6.7673697,3.2276795,4.887413,5.642415,5.2999163,6.991879
TCGA-91-6840-01,4.119854,2.93463,5.1496654,6.0367994,5.8623457,7.0266347,6.3678374,3.7875783,3.572086,4.3199124,3.731268,3.1936095,4.2743163,5.376015,5.0506616,6.477814,6.312688,6.676422,4.6466627,5.961893,4.83129,4.075632,4.6049423,2.700146,4.070739,4.4452996,6.8237586,3.7618027,4.255298,5.9997663,5.7188306,6.405568
TCGA-44-2665-01,2.9853067,3.5329561,5.3688464,5.12075,5.093055,7.28765,5.9082146,4.1360164,4.4720173,4.62607,3.077146,3.6809125,3.7426448,5.6276355,5.136188,6.835325,5.982396,6.518378,4.211523,6.4396276,4.923906,4.3538127,4.445245,3.6856833,4.586681,4.4022737,6.5802493,4.295919,3.7484994,5.7790246,6.0928874,5.6631227
TCGA-95-7039-01,7.8168497,3.988069,4.5284543,7.165604,6.335888,6.3292613,5.68837,3.4380128,3.7165208,4.8145924,4.187646,3.5638437,2.7702115,4.8550906,5.677047,5.8798685,5.7788076,6.2465367,6.107572,4.6632195,5.6363235,3.6187313,5.1385927,3.0666106,4.6676054,3.344682,6.514107,3.3177688,4.3944488,5.0636926,5.5126033,6.960203
TCGA-78-7147-01,6.3070335,2.6029918,4.619133,6.923033,6.6994457,6.597186,5.983475,3.63849,2.9602883,4.5922008,4.1949854,3.4202163,3.8271418,4.424864,5.24434,6.05148,6.326214,6.449377,5.5829687,5.0750737,4.892625,3.3702726,4.7529874,2.2125754,4.07268,3.7924435,6.885531,3.2952366,5.009881,6.0696173,5.3425,6.864996
TCGA-05-4427-01,7.5491705,3.8731413,4.5796657,7.111018,6.357868,6.3746653,5.59253,3.4205003,3.664449,4.8059545,4.0543394,3.4826329,2.8839965,4.805939,5.687618,5.9013796,5.8638577,6.3137546,6.060145,4.616742,5.5177026,3.6419213,5.0746055,3.0228677,4.6099133,3.3982031,6.600504,3.3596704,4.4590225,5.121238,5.454998,6.980332
TCGA-17-Z047-01,2.9302151,3.635577,5.343446,5.104943,5.103031,7.3107867,5.883121,4.1565385,4.4967003,4.635413,3.0737684,3.7777653,3.631546,5.459721,5.2505255,6.778569,5.9943705,6.4169817,4.24978,6.4395933,5.0075173,4.351085,4.5488544,3.804581,4.706882,4.2903914,6.4818993,4.3433337,3.704609,5.7985663,6.1636024,5.654124
TCGA-86-8671-01,3.3043828,3.3089938,5.3292475,5.33791,5.329659,7.2398095,5.802586,4.1637883,4.3332157,4.6352477,3.2173288,3.5744517,3.7383592,5.5765667,5.1488714,6.8207474,6.0249233,6.3566103,4.2606187,6.235238,4.8645062,4.0910544,4.42955,3.6956818,4.8282695,4.3471413,6.6170316,4.1307325,3.9784033,6.0855803,6.0385313,5.8286567
