method,acc_cat,mae_cont,nmae_cont,na_ratio,run,dataset
MissForest,0.8696614703440642,150.07372759981936,0.091401683309204,0.25,9.0,HANCOCK
MissForest,0.8584168428794704,154.05375369641794,0.0926880783723887,0.25,1.0,HANCOCK
MissForest,0.8583529411764705,130.52034441405695,0.0799668461000287,0.05,6.0,HANCOCK
MissForest,0.8066037735849056,145.20665297858284,0.0755181725277832,0.01,5.0,HANCOCK
MissForest,0.8635737253100597,144.85885397960132,0.0864632988425219,0.1,5.0,HANCOCK
KNN,0.829938900203666,181.24910520593463,0.1057790671121217,0.25,2.0,HANCOCK
KNN,0.8468726868985936,190.83813905217448,0.1074355402084197,0.5,9.0,HANCOCK
KNN,0.837179369311391,177.21539853345627,0.1053595739982585,0.25,1.0,HANCOCK
KNN,0.8505481289606365,190.96458964544505,0.1068614743862039,0.5,4.0,HANCOCK
KNN,0.8351950192272477,158.2811323036416,0.1074014523077315,0.25,3.0,HANCOCK
KNN,0.8328253440472891,205.282089483045,0.115249058090558,0.25,4.0,HANCOCK
KNN,0.8466334164588528,198.237808035134,0.1102530895018284,0.5,8.0,HANCOCK
KNN,0.8313152786764026,174.65256196381762,0.1070636132277463,0.25,5.0,HANCOCK
KNN,0.8309963099630996,169.6402965836985,0.1069824907129031,0.25,6.0,HANCOCK
KNN,0.8465703971119134,192.3089635550728,0.1098766953509682,0.5,7.0,HANCOCK
KNN,0.833287356321839,185.10806903489456,0.1065537256392241,0.25,7.0,HANCOCK
KNN,0.8376353039134055,179.58405983217645,0.1068116980510974,0.25,8.0,HANCOCK
KNN,0.8400516557513145,193.1139568336091,0.1111066695461337,0.25,9.0,HANCOCK
KNN,0.8434181618454778,183.83517521399972,0.1069574066642003,0.5,6.0,HANCOCK
KNN,0.8344725660447072,187.50724354975517,0.107153474040785,0.25,0.0,HANCOCK
KNN,0.842154088779628,194.02991603811464,0.1066563973499409,0.5,1.0,HANCOCK
KNN,0.8462249757270331,186.58714224029688,0.1064270627253078,0.5,5.0,HANCOCK
KNN,0.8499561545206997,185.21663903858428,0.1060745065871951,0.5,2.0,HANCOCK
KNN,0.851959428307976,204.30031042398252,0.111167423242572,0.5,3.0,HANCOCK
KNN,0.8466743383199079,202.5250406469031,0.1105165535023259,0.5,0.0,HANCOCK
KNN,0.8454746136865342,77.75124893153043,0.0935248499677218,0.01,0.0,HANCOCK
KNN,0.8407079646017699,119.00444185160173,0.0939277154380777,0.05,5.0,HANCOCK
KNN,0.8254938852304797,148.8510469328156,0.0986279998360086,0.05,0.0,HANCOCK
KNN,0.8389388915206063,112.71932577578332,0.089980285130691,0.05,9.0,HANCOCK
KNN,0.8509345794392523,108.3915021669248,0.090292598050519,0.05,8.0,HANCOCK
KNN,0.8556273062730627,83.93539924563788,0.0895256794774726,0.05,7.0,HANCOCK
KNN,0.848,142.0333264411239,0.0990733713786004,0.05,6.0,HANCOCK
KNN,0.8467852257181943,109.29462768711346,0.0942013577919676,0.05,4.0,HANCOCK
KNN,0.8363970588235294,117.77155747799496,0.0959479205005709,0.05,3.0,HANCOCK
KNN,0.8550925925925926,130.63773140894125,0.0952886233204197,0.05,2.0,HANCOCK
KNN,0.84009324009324,113.4904852911117,0.0930077648027162,0.05,1.0,HANCOCK
KNN,0.8314087759815243,91.04006052645244,0.0901831593349133,0.01,9.0,HANCOCK
KNN,0.833980360812971,139.54106479434327,0.0985158008594061,0.1,1.0,HANCOCK
KNN,0.8317757009345794,129.53736717102646,0.0838973262871208,0.01,8.0,HANCOCK
KNN,0.8706697459584296,122.22922846277488,0.0937307107448181,0.01,7.0,HANCOCK
KNN,0.8406466512702079,87.26279465610449,0.0928250844124124,0.01,6.0,HANCOCK
KNN,0.8042452830188679,99.0703761737997,0.0877967738128818,0.01,5.0,HANCOCK
KNN,0.8577981651376146,57.069740021885615,0.0968926202040999,0.01,4.0,HANCOCK
KNN,0.8419864559819413,128.70357906436467,0.0896542275455323,0.01,3.0,HANCOCK
KNN,0.8619909502262444,167.30663787316243,0.0998090086310728,0.01,2.0,HANCOCK
KNN,0.8551068883610451,108.92310480469048,0.0698433828860614,0.01,1.0,HANCOCK
KNN,0.8371987266939518,120.18800470582508,0.0957062691910042,0.1,0.0,HANCOCK
KNN,0.8422140560404227,138.7202521226166,0.0967944636151926,0.1,5.0,HANCOCK
KNN,0.8513859771721407,131.3149289890086,0.1003040663489358,0.1,7.0,HANCOCK
KNN,0.8429902294932969,177.21952302334253,0.1065350298090167,0.1,9.0,HANCOCK
KNN,0.839813736903376,133.3470028409285,0.0994247898393914,0.1,2.0,HANCOCK
KNN,0.8466682038275305,128.94286381832822,0.0949220549315612,0.1,6.0,HANCOCK
KNN,0.8388647287708858,131.17748105031262,0.0983159403968321,0.1,3.0,HANCOCK
KNN,0.8357191547375596,151.13906814385044,0.1001092952094473,0.1,8.0,HANCOCK
KNN,0.8382285452042221,158.30153003330952,0.1031726319540249,0.1,4.0,HANCOCK
AutoComplete,0.85544644896095,168.0881398075076,0.0998165965712508,0.1,1.0,HANCOCK
AutoComplete,0.8498845265588915,184.3695354214963,0.1037804458803654,0.01,9.0,HANCOCK
AutoComplete,0.8512882186965169,169.43154158571195,0.1029623037368236,0.5,4.0,HANCOCK
AutoComplete,0.8551401869158879,233.02053301326825,0.1018659736454468,0.01,8.0,HANCOCK
AutoComplete,0.8561217431404197,159.9458646754979,0.0998162496077576,0.1,6.0,HANCOCK
AutoComplete,0.8752886836027713,179.74326997732197,0.1004338578738594,0.01,7.0,HANCOCK
AutoComplete,0.8515881455453327,177.100020180196,0.1030364843388905,0.5,5.0,HANCOCK
AutoComplete,0.8470653582669876,184.24193899809217,0.1040151332592953,0.25,2.0,HANCOCK
AutoComplete,0.8614318706697459,167.92242096057137,0.0973820005372058,0.01,6.0,HANCOCK
AutoComplete,0.8113207547169812,197.9037160266148,0.1035939811469649,0.01,5.0,HANCOCK
AutoComplete,0.8495056755767119,175.76921346112857,0.1037731563657343,0.5,6.0,HANCOCK
AutoComplete,0.8500691562932227,176.2641201676688,0.1044437823689329,0.5,3.0,HANCOCK
AutoComplete,0.8548800372699744,171.49659088944895,0.1058772103271086,0.1,7.0,HANCOCK
AutoComplete,0.8738532110091743,165.15086805137437,0.1165165779579571,0.01,4.0,HANCOCK
AutoComplete,0.8495788206979543,172.1601495187566,0.1025430028951779,0.5,7.0,HANCOCK
AutoComplete,0.8419864559819413,210.90044766859523,0.1054704632318372,0.01,3.0,HANCOCK
AutoComplete,0.851337685023444,174.39688861828276,0.1031668890914216,0.25,1.0,HANCOCK
AutoComplete,0.8519442135402235,177.4591582324012,0.1045619543567407,0.5,8.0,HANCOCK
AutoComplete,0.8484162895927602,257.538880850488,0.1181561611750709,0.01,2.0,HANCOCK
AutoComplete,0.8573051579186548,174.72653784023663,0.1035038936709616,0.1,8.0,HANCOCK
AutoComplete,0.8527315914489311,188.6813831572016,0.0863314857755628,0.01,1.0,HANCOCK
AutoComplete,0.8525629163582531,173.68997687776618,0.1031728392501065,0.5,9.0,HANCOCK
AutoComplete,0.8559944878272853,177.5769276920917,0.1028751836247325,0.1,5.0,HANCOCK
AutoComplete,0.850119025819447,176.30385921638467,0.1020296957337952,0.25,3.0,HANCOCK
AutoComplete,0.8358419567262465,182.0118086746684,0.1029105620128807,0.05,0.0,HANCOCK
AutoComplete,0.8522144522144522,160.7634732564217,0.0986332359554402,0.05,1.0,HANCOCK
AutoComplete,0.8478782287822878,162.61204190140631,0.1031933687521509,0.25,6.0,HANCOCK
AutoComplete,0.849931787175989,148.20212447380692,0.0996570755373741,0.1,0.0,HANCOCK
AutoComplete,0.8507255753766522,179.9004171889178,0.1041880498434569,0.25,5.0,HANCOCK
AutoComplete,0.8403600189483657,145.15207615708016,0.0960319649564138,0.05,9.0,HANCOCK
AutoComplete,0.8509425287356321,172.02326368349242,0.1038847863919141,0.25,7.0,HANCOCK
AutoComplete,0.8456344586728755,189.30684054256312,0.1042679102077487,0.1,2.0,HANCOCK
AutoComplete,0.8579439252336448,163.21442264189562,0.0993806409798552,0.05,8.0,HANCOCK
AutoComplete,0.8475344620223888,177.58930062235146,0.1018809029888082,0.25,8.0,HANCOCK
AutoComplete,0.8537822878228782,137.10695684719693,0.0966349575069223,0.05,7.0,HANCOCK
AutoComplete,0.8489356832227054,173.23284581710527,0.104901504650789,0.1,3.0,HANCOCK
AutoComplete,0.8503529411764705,176.55955443194395,0.1039102697575637,0.05,6.0,HANCOCK
AutoComplete,0.8605294714509731,172.41197856449077,0.1014877659777789,0.25,9.0,HANCOCK
AutoComplete,0.846864320679782,183.2038198886546,0.1074542095291522,0.25,4.0,HANCOCK
AutoComplete,0.8500232883092688,191.19100316285068,0.1095812738002381,0.05,5.0,HANCOCK
AutoComplete,0.847307430129516,201.75828682281357,0.1075126381215852,0.1,9.0,HANCOCK
AutoComplete,0.8533947065592635,179.70402498069538,0.1044478379017877,0.5,0.0,HANCOCK
AutoComplete,0.8476972184222527,171.45172917207066,0.101753190005156,0.05,4.0,HANCOCK
AutoComplete,0.8469669117647058,165.29903722108932,0.1064065713048336,0.05,3.0,HANCOCK
AutoComplete,0.8486478964701517,177.37628263347025,0.1031511621104121,0.5,1.0,HANCOCK
AutoComplete,0.8577329050022946,187.63631046766304,0.1062774734367567,0.1,4.0,HANCOCK
AutoComplete,0.8629629629629629,171.70345137009795,0.09868834054623,0.05,2.0,HANCOCK
AutoComplete,0.8432671081677704,143.87807783216684,0.1026883838771909,0.01,0.0,HANCOCK
AutoComplete,0.8520791987815572,177.61113905725537,0.1028968777255948,0.5,2.0,HANCOCK
AutoComplete,0.8512839460557916,181.36141419394696,0.1039980527318511,0.25,0.0,HANCOCK
POME,0.8809963099630996,15.167114494928102,0.0817252428940564,0.5,9.0,MIMIC IV
POME,0.9103139013452914,14.603050247489085,0.0792014230704865,0.05,4.0,MIMIC IV
POME,0.8804780876494024,14.319073010455735,0.0787206347324033,0.25,7.0,MIMIC IV
POME,0.9053117782909932,14.1777725271813,0.0798086520775916,0.05,7.0,MIMIC IV
POME,0.8953900709219859,15.416632905543691,0.0791159485729672,0.25,8.0,MIMIC IV
POME,0.8938053097345132,13.942891563037623,0.0777788347443247,0.05,6.0,MIMIC IV
POME,0.8883720930232558,15.600588915864323,0.0793618850363083,0.05,5.0,MIMIC IV
POME,0.8900405588102749,15.670280362238657,0.0792846904303937,0.25,9.0,MIMIC IV
POME,0.8689639537519837,16.960731483504617,0.0826060390858001,0.5,0.0,MIMIC IV
POME,0.8818380743982495,13.624730221674527,0.0775942619955869,0.05,9.0,MIMIC IV
POME,0.9037974683544304,14.92207222864416,0.0780792441196336,0.05,3.0,MIMIC IV
POME,0.8864142538975501,13.010085148125066,0.0765533079806214,0.05,2.0,MIMIC IV
POME,0.8662192393736018,16.395909772810363,0.082436417395577,0.5,1.0,MIMIC IV
POME,0.8968609865470852,14.766807881265937,0.0754170164097892,0.05,1.0,MIMIC IV
POME,0.8695454545454545,15.792204387178922,0.0811427187382054,0.5,2.0,MIMIC IV
POME,0.8858350951374208,14.909665605595894,0.0776252912255737,0.05,0.0,MIMIC IV
POME,0.9070796460176992,14.641417530334936,0.0784604253360929,0.05,8.0,MIMIC IV
POME,0.8895678742907027,16.148539555195736,0.0794947141634679,0.25,6.0,MIMIC IV
POME,0.8786363636363637,16.987854958728267,0.0848106139384603,0.5,3.0,MIMIC IV
POME,0.8705882352941177,15.011338709012062,0.0780967924942465,0.1,5.0,MIMIC IV
POME,0.8812701334560515,16.017471570312733,0.0799102876597083,0.25,0.0,MIMIC IV
POME,0.8754208754208754,14.190875955984655,0.0777818158188389,0.1,8.0,MIMIC IV
POME,0.8728070175438597,15.23629968283464,0.080850091774801,0.1,7.0,MIMIC IV
POME,0.8757187085360459,14.69907448567531,0.0779646295957216,0.25,1.0,MIMIC IV
POME,0.8855555555555555,17.13165225544173,0.0776245033979519,0.1,6.0,MIMIC IV
POME,0.8744228993536473,16.20753751117123,0.0801491777011564,0.25,2.0,MIMIC IV
POME,0.873589164785553,16.397546462616834,0.0763808117720048,0.1,4.0,MIMIC IV
POME,0.8755656108597285,15.288631922118157,0.075197498584149,0.1,0.0,MIMIC IV
POME,0.8803611738148984,16.038969502930698,0.0780279348672146,0.25,3.0,MIMIC IV
POME,0.8895089285714286,14.489999522052054,0.0760099507046451,0.1,3.0,MIMIC IV
POME,0.8854394403148229,15.03434681098021,0.0772833339889413,0.25,4.0,MIMIC IV
POME,0.8802660753880266,16.006006737564416,0.0803395484811564,0.1,2.0,MIMIC IV
POME,0.8842592592592593,16.574016371530266,0.0785191238220092,0.1,1.0,MIMIC IV
POME,0.8795235913879982,15.219102662702818,0.0782414968370921,0.25,5.0,MIMIC IV
POME,0.8625,18.199846029274525,0.0856834505086506,0.01,9.0,MIMIC IV
POME,0.904494382022472,15.243155309286577,0.077560197839854,0.1,9.0,MIMIC IV
POME,0.8666367310282892,15.361823831653766,0.0820962201052733,0.5,6.0,MIMIC IV
POME,0.9069767441860463,15.039551033623123,0.0788332920636455,0.01,2.0,MIMIC IV
POME,0.8089887640449438,15.34876115970503,0.0839622266245573,0.01,0.0,MIMIC IV
POME,0.8757251227130746,15.72858402502573,0.0810002034946578,0.5,5.0,MIMIC IV
POME,0.8746002740977615,16.303099845632048,0.0819970601253324,0.5,7.0,MIMIC IV
POME,0.9102564102564102,12.813828896888086,0.0666146253381869,0.01,8.0,MIMIC IV
POME,0.8953488372093024,14.851893596810996,0.0778051833779434,0.01,7.0,MIMIC IV
POME,0.9385964912280702,14.04169150116006,0.0829212609237927,0.01,3.0,MIMIC IV
POME,0.8589743589743589,16.699871212125856,0.0725495017741247,0.01,6.0,MIMIC IV
POME,0.8720745285162463,15.688442682061297,0.0818071644907588,0.5,4.0,MIMIC IV
POME,0.88,12.121229632977345,0.0761177659032007,0.01,5.0,MIMIC IV
POME,0.90625,21.095748957201096,0.0747096350052462,0.01,4.0,MIMIC IV
POME,0.8801008711600183,15.737586793138664,0.080765423754864,0.5,8.0,MIMIC IV
POME,0.8235294117647058,18.031354060799984,0.080372402010219,0.01,1.0,MIMIC IV
MissForest,0.8685258964143426,12.288639281577808,0.0663433303862891,0.25,7.0,MIMIC IV
MissForest,0.8854166666666666,18.586385930039334,0.0568092526522194,0.01,4.0,MIMIC IV
MissForest,0.8707987778262767,14.225631029411236,0.0673315960040476,0.25,6.0,MIMIC IV
MissForest,0.8827433628318584,12.524751695268296,0.0608440101653122,0.05,8.0,MIMIC IV
MissForest,0.8518099547511312,13.2728358144179,0.0615594980074998,0.1,0.0,MIMIC IV
MissForest,0.8663773412517131,14.83045354436474,0.0729875921887415,0.5,7.0,MIMIC IV
MissForest,0.8596491228070176,12.873732895925086,0.0662533646923229,0.1,7.0,MIMIC IV
MissForest,0.8643326039387309,11.416350442148094,0.0650704155951314,0.05,9.0,MIMIC IV
MissForest,0.8703703703703703,14.354378240625763,0.0642789048295156,0.1,1.0,MIMIC IV
MissForest,0.9385964912280702,10.878223638700607,0.067640785909635,0.01,3.0,MIMIC IV
MissForest,0.8752306273062731,13.882298471978029,0.0734832744892171,0.5,9.0,MIMIC IV
MissForest,0.803921568627451,14.386810407542413,0.0657892612352746,0.01,1.0,MIMIC IV
MissForest,0.8603104212860311,13.471309230203312,0.0656072394749164,0.1,2.0,MIMIC IV
MissForest,0.8666666666666667,14.94300914538236,0.0634865593254114,0.1,6.0,MIMIC IV
MissForest,0.8670747704416266,13.341200791889747,0.0651584337023352,0.25,4.0,MIMIC IV
MissForest,0.8694196428571429,12.284936853664185,0.0612321237868569,0.1,3.0,MIMIC IV
MissForest,0.8614958448753463,14.066885746657436,0.0684184401830183,0.25,2.0,MIMIC IV
MissForest,0.8488372093023255,13.595125080796825,0.063893092593122,0.01,2.0,MIMIC IV
MissForest,0.8623024830699775,14.05426336871396,0.0623643832002646,0.1,4.0,MIMIC IV
MissForest,0.8677212287941312,14.36198720526595,0.0722341781536563,0.5,8.0,MIMIC IV
MissForest,0.8659142212189617,14.307407894222449,0.0656828193444386,0.25,3.0,MIMIC IV
MissForest,0.8685295464956482,13.224505900786497,0.0655501782597359,0.25,5.0,MIMIC IV
MissForest,0.8763297872340425,13.397693707254222,0.0671234005858356,0.25,8.0,MIMIC IV
MissForest,0.8648405927256398,13.6746614636282,0.073100377435094,0.5,6.0,MIMIC IV
MissForest,0.8799076212471132,11.661911201410575,0.0651039982134367,0.05,7.0,MIMIC IV
MissForest,0.85,15.12924412596018,0.0700631697113658,0.01,9.0,MIMIC IV
MissForest,0.8846153846153846,10.061186102372002,0.0534805901859268,0.01,8.0,MIMIC IV
MissForest,0.8715909090909091,14.7238126687616,0.0734331782316009,0.5,3.0,MIMIC IV
MissForest,0.8876404494382022,12.170823456167714,0.0634217720890921,0.1,9.0,MIMIC IV
MissForest,0.8604651162790697,12.167784094126953,0.0636727860477528,0.05,0.0,MIMIC IV
MissForest,0.8677573278800272,14.19453724352286,0.0729766353114184,0.5,4.0,MIMIC IV
MissForest,0.8656818181818182,14.141625662682747,0.0721599131236678,0.5,2.0,MIMIC IV
MissForest,0.8811659192825112,12.023473724909934,0.0587626226649875,0.05,1.0,MIMIC IV
MissForest,0.8656235618959963,14.316763038189618,0.0679601585530678,0.25,0.0,MIMIC IV
MissForest,0.8604651162790697,12.8265554510688,0.0599232874093983,0.01,7.0,MIMIC IV
MissForest,0.8619153674832962,11.2838521496336,0.062377598334022,0.05,2.0,MIMIC IV
MissForest,0.7865168539325843,13.45895540290192,0.0667168935582931,0.01,0.0,MIMIC IV
MissForest,0.8595078299776286,15.34899065151112,0.0742340876440044,0.5,1.0,MIMIC IV
MissForest,0.8810126582278481,12.378754028791503,0.0627986706808438,0.05,3.0,MIMIC IV
MissForest,0.8710397144132084,14.495697471772576,0.0730737167021476,0.5,5.0,MIMIC IV
MissForest,0.8680571299025165,15.127938668859947,0.0731302379024767,0.5,0.0,MIMIC IV
MissForest,0.8946188340807175,12.673479147353651,0.0633910027327954,0.05,4.0,MIMIC IV
MissForest,0.8589743589743589,14.949996597594428,0.0572868713084788,0.01,6.0,MIMIC IV
MissForest,0.8630751964085297,12.08529346495772,0.0649191744306229,0.1,8.0,MIMIC IV
MissForest,0.8744186046511628,13.612831471500986,0.0657218321753373,0.05,5.0,MIMIC IV
MissForest,0.868409193330329,13.862716337781428,0.0665986762466183,0.25,9.0,MIMIC IV
MissForest,0.8637770897832817,12.854875387910662,0.0662219293661971,0.25,1.0,MIMIC IV
MissForest,0.8738938053097345,11.858707774660123,0.0620619895906543,0.05,6.0,MIMIC IV
MissForest,0.8666666666666667,10.1497922480369,0.0563993663473428,0.01,5.0,MIMIC IV
MissForest,0.8449197860962567,12.599169511560468,0.0643015349647169,0.1,5.0,MIMIC IV
KNN,0.8601108033240997,17.244917275171783,0.0839019442823433,0.25,2.0,MIMIC IV
KNN,0.8660055350553506,17.06606030108579,0.0890855599187368,0.5,9.0,MIMIC IV
KNN,0.8602388323750553,17.415016487391835,0.0858932890192052,0.25,1.0,MIMIC IV
KNN,0.8627584639854579,17.76093029059795,0.0886905945172395,0.5,4.0,MIMIC IV
KNN,0.8654627539503386,17.65992437162051,0.0826137140514601,0.25,3.0,MIMIC IV
KNN,0.8622649759510276,16.708161937560426,0.0837605595784044,0.25,4.0,MIMIC IV
KNN,0.8601558917927556,17.862187171958613,0.0879300460440869,0.5,8.0,MIMIC IV
KNN,0.8685295464956482,16.734937031141406,0.0831707165572328,0.25,5.0,MIMIC IV
KNN,0.870362287210825,17.889742247429314,0.0845455593076566,0.25,6.0,MIMIC IV
KNN,0.8647784376427593,18.608024341476177,0.0881124248431619,0.5,7.0,MIMIC IV
KNN,0.8596724214254094,15.529730474224213,0.0836661610671234,0.25,7.0,MIMIC IV
KNN,0.8674645390070922,17.173700381256342,0.0838542017638934,0.25,8.0,MIMIC IV
KNN,0.8693105002253267,17.189247503014393,0.084172438434066,0.25,9.0,MIMIC IV
KNN,0.8630444544229906,18.922256405432805,0.0892808730435437,0.5,6.0,MIMIC IV
KNN,0.8656235618959963,17.717269027174538,0.0853881162297166,0.25,0.0,MIMIC IV
KNN,0.8548098434004474,18.055070123723915,0.0881172876912106,0.5,1.0,MIMIC IV
KNN,0.8668005354752343,18.35585468288298,0.0879912646523629,0.5,5.0,MIMIC IV
KNN,0.8643181818181818,18.02595800347057,0.086793163845807,0.5,2.0,MIMIC IV
KNN,0.8677272727272727,18.6836993411374,0.0880965872944451,0.5,3.0,MIMIC IV
KNN,0.8664701881659488,18.91921752871055,0.0877002858083305,0.5,0.0,MIMIC IV
KNN,0.7752808988764045,16.24859688259653,0.0869987422834843,0.01,0.0,MIMIC IV
KNN,0.8744186046511628,16.676375943972662,0.0879703665146553,0.05,5.0,MIMIC IV
KNN,0.8668076109936576,16.20249640146081,0.0821997493516545,0.05,0.0,MIMIC IV
KNN,0.8643326039387309,14.674228408736322,0.0871789813043565,0.05,9.0,MIMIC IV
KNN,0.8849557522123894,14.962718970951965,0.0788637901057069,0.05,8.0,MIMIC IV
KNN,0.8799076212471132,16.171989882452163,0.0873773749078459,0.05,7.0,MIMIC IV
KNN,0.8716814159292036,15.15815521552018,0.081958462244045,0.05,6.0,MIMIC IV
KNN,0.8923766816143498,15.92315463421514,0.0805596813722667,0.05,4.0,MIMIC IV
KNN,0.8810126582278481,16.089984254862117,0.0838274894241447,0.05,3.0,MIMIC IV
KNN,0.8552338530066815,13.722705723971536,0.0788997811868567,0.05,2.0,MIMIC IV
KNN,0.8654708520179372,15.955037516935931,0.0816094576720322,0.05,1.0,MIMIC IV
KNN,0.85,17.71989088034621,0.0938886853415213,0.01,9.0,MIMIC IV
KNN,0.8668981481481481,17.61154996684323,0.0848891141667171,0.1,1.0,MIMIC IV
KNN,0.8846153846153846,13.359258611420715,0.0736822289438333,0.01,8.0,MIMIC IV
KNN,0.8372093023255814,12.749948272254956,0.0832545692926769,0.01,7.0,MIMIC IV
KNN,0.8589743589743589,17.121360384735002,0.0752606158826235,0.01,6.0,MIMIC IV
KNN,0.8666666666666667,12.801296445384214,0.0768979256901233,0.01,5.0,MIMIC IV
KNN,0.8854166666666666,21.09881628167844,0.0716934957838107,0.01,4.0,MIMIC IV
KNN,0.9385964912280702,16.011628745447187,0.0881743179373993,0.01,3.0,MIMIC IV
KNN,0.8488372093023255,15.308154902608146,0.0771588852417402,0.01,2.0,MIMIC IV
KNN,0.803921568627451,18.353268116563036,0.0850618033751222,0.01,1.0,MIMIC IV
KNN,0.8518099547511312,16.708103205238466,0.0820332330760466,0.1,0.0,MIMIC IV
KNN,0.8481283422459893,16.018392305492604,0.0827513391692441,0.1,5.0,MIMIC IV
KNN,0.8607456140350878,16.967998074374094,0.0854876305741138,0.1,7.0,MIMIC IV
KNN,0.8865168539325843,16.10715249244524,0.0829601366718626,0.1,9.0,MIMIC IV
KNN,0.8558758314855875,17.308047908282294,0.0841707467632127,0.1,2.0,MIMIC IV
KNN,0.8633333333333333,18.186931736325644,0.0844933422279804,0.1,6.0,MIMIC IV
KNN,0.8683035714285714,15.620039043557185,0.0788345169795215,0.1,3.0,MIMIC IV
KNN,0.8619528619528619,16.62988385180682,0.0851668375287437,0.1,8.0,MIMIC IV
KNN,0.863431151241535,17.549652833784656,0.0817231935369598,0.1,4.0,MIMIC IV
AutoComplete,0.8854166666666666,17.511830980322326,0.0775182610753886,0.1,1.0,MIMIC IV
AutoComplete,0.8625,18.49195072681085,0.0818262000685344,0.01,9.0,MIMIC IV
AutoComplete,0.8777550556691661,18.95744603176951,0.0935431353601018,0.5,4.0,MIMIC IV
AutoComplete,0.9102564102564102,15.333260094984192,0.0687139181172707,0.01,8.0,MIMIC IV
AutoComplete,0.8666666666666667,20.765944422188696,0.1005431579698099,0.1,6.0,MIMIC IV
AutoComplete,0.8837209302325582,16.75236467697594,0.075207418418873,0.01,7.0,MIMIC IV
AutoComplete,0.8817492190986167,17.201362322832086,0.0824994671569317,0.5,5.0,MIMIC IV
AutoComplete,0.8790397045244691,16.852247141928704,0.0797133428492698,0.25,2.0,MIMIC IV
AutoComplete,0.8589743589743589,16.96739465444994,0.0700001212232989,0.01,6.0,MIMIC IV
AutoComplete,0.8666666666666667,14.746122524322407,0.0733495860496732,0.01,5.0,MIMIC IV
AutoComplete,0.8758419398293669,21.473700167894645,0.095994142179533,0.5,6.0,MIMIC IV
AutoComplete,0.8815909090909091,38.65739969901975,0.1204420363467558,0.5,3.0,MIMIC IV
AutoComplete,0.8760964912280702,16.061491487212628,0.0790506494130998,0.1,7.0,MIMIC IV
AutoComplete,0.8958333333333334,20.444714950701123,0.0735385433790849,0.01,4.0,MIMIC IV
AutoComplete,0.8764275925079945,17.614379671052212,0.0817773370803916,0.5,7.0,MIMIC IV
AutoComplete,0.9385964912280702,15.484463218765692,0.0777809044611032,0.01,3.0,MIMIC IV
AutoComplete,0.8779301194161875,18.653038802341644,0.088169604420797,0.25,1.0,MIMIC IV
AutoComplete,0.8780375974323704,17.46400066770709,0.0813184197264691,0.5,8.0,MIMIC IV
AutoComplete,0.9069767441860463,15.466275052205573,0.0758262772676192,0.01,2.0,MIMIC IV
AutoComplete,0.8754208754208754,16.025811465888754,0.0774060493106278,0.1,8.0,MIMIC IV
AutoComplete,0.803921568627451,16.926930205857886,0.0755319117717092,0.01,1.0,MIMIC IV
AutoComplete,0.8890682656826568,16.72049179223198,0.0829992199101304,0.5,9.0,MIMIC IV
AutoComplete,0.8748663101604278,15.990124214139268,0.076308363777715,0.1,5.0,MIMIC IV
AutoComplete,0.8830699774266366,17.364242069173784,0.0786678805250379,0.25,3.0,MIMIC IV
AutoComplete,0.8837209302325582,15.643495150014676,0.0757882428139963,0.05,0.0,MIMIC IV
AutoComplete,0.899103139013453,16.186248942829366,0.0736334697569707,0.05,1.0,MIMIC IV
AutoComplete,0.8900043649061545,19.280690262581032,0.0842337772663011,0.25,6.0,MIMIC IV
AutoComplete,0.8778280542986425,17.105981333059937,0.0752612396407144,0.1,0.0,MIMIC IV
AutoComplete,0.885936784241869,18.166174808148828,0.0906590555304663,0.25,5.0,MIMIC IV
AutoComplete,0.8862144420131292,15.009673442271756,0.0770788554069532,0.05,9.0,MIMIC IV
AutoComplete,0.8826914563966357,17.154372687264946,0.0911329763190823,0.25,7.0,MIMIC IV
AutoComplete,0.8824833702882483,17.55672042606671,0.078937159374971,0.1,2.0,MIMIC IV
AutoComplete,0.90929203539823,15.369038830694642,0.0744517162481215,0.05,8.0,MIMIC IV
AutoComplete,0.8976063829787234,16.878529576313866,0.0781667495388724,0.25,8.0,MIMIC IV
AutoComplete,0.9053117782909932,14.549794052981,0.075163919397551,0.05,7.0,MIMIC IV
AutoComplete,0.8895089285714286,15.624495861714443,0.0742629988968378,0.1,3.0,MIMIC IV
AutoComplete,0.8915929203539823,15.09152409440857,0.0741464782015915,0.05,6.0,MIMIC IV
AutoComplete,0.8909418657052727,16.678403248966227,0.0777866748883456,0.25,9.0,MIMIC IV
AutoComplete,0.8867512024486226,16.832043128801217,0.0768483710201365,0.25,4.0,MIMIC IV
AutoComplete,0.8860465116279069,17.516399850311497,0.078736459908567,0.05,5.0,MIMIC IV
AutoComplete,0.9101123595505618,16.046220613032098,0.07579221552369,0.1,9.0,MIMIC IV
AutoComplete,0.8784856041713897,23.045348539769417,0.1057208050596942,0.5,0.0,MIMIC IV
AutoComplete,0.8946188340807175,19.90822738249272,0.0908178388179965,0.05,4.0,MIMIC IV
AutoComplete,0.9012658227848102,15.619752844813387,0.0750850539271366,0.05,3.0,MIMIC IV
AutoComplete,0.8700223713646532,17.792122237152316,0.0842853930727617,0.5,1.0,MIMIC IV
AutoComplete,0.873589164785553,17.283146883576936,0.0768451267127175,0.1,4.0,MIMIC IV
