Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63
TCGA-MP-A4SY-01,5.2766514,7.324745,6.3177958,3.6341178,5.316617,3.6841187,5.279421,6.8433475,4.053478,5.576467,5.385138,5.4071155,6.1841826,6.7959766,7.025575,3.7961786,7.316429,4.4836936,5.163653,5.2588973,6.6586323,3.71194,3.976138,6.75021,5.5308642,6.568128,6.215142,4.3366575,3.4025779,4.894699,4.475108,6.5453186,5.8490415,3.1803544,7.2190876,6.230619,4.590526,3.521696,4.5551887,5.249706,5.302149,4.1738887,3.5128353,5.846593,4.9539685,3.0666199,5.961565,5.2493896,6.369269,6.0260577,3.3513591,5.242202,3.319855,5.01332,5.969619,4.7263207,6.5161977,4.406145,4.594752,5.776688,5.267749,5.9551554,7.0593357,4.9521575
TCGA-17-Z015-01,2.7472703,7.74423,6.014489,3.8209338,5.4402127,3.628118,4.9308085,6.8222156,4.250302,6.1133056,5.7945905,5.3330803,6.618306,6.606721,6.590483,3.9739437,6.5361285,4.495484,5.6279907,5.340308,7.086248,4.2690067,3.9583533,6.4279356,5.4303384,6.527073,6.800878,3.6898692,3.9405417,5.3692646,4.652639,6.092413,5.661673,3.5233514,6.6739416,5.6184797,4.4064736,3.2885592,4.6619406,5.2051816,5.1494493,4.2312107,4.0487256,5.4544272,5.386738,3.5321233,5.9298534,4.56907,6.4899235,5.603284,3.8602633,5.08406,3.1060035,4.8560963,5.921049,4.946681,6.18605,4.5346737,4.37467,5.437875,5.090061,6.0271955,6.838972,4.3731666
TCGA-44-7662-01,2.934903,7.6634045,6.01094,3.7596712,5.452454,3.6726274,4.951356,6.8317432,4.2679605,6.072841,5.749841,5.2868414,6.5966306,6.608553,6.755618,3.949844,6.6816773,4.513098,5.605456,5.332838,7.0867796,4.1521425,3.938554,6.481047,5.4565434,6.5012856,6.7500296,3.7565515,3.9007478,5.308011,4.608832,6.1637096,5.644991,3.460945,6.7923594,5.6662855,4.433458,3.313222,4.6547203,5.1508017,5.1430206,4.2285557,4.0012345,5.5058665,5.299463,3.4938688,5.92922,4.6765556,6.5201435,5.6180716,3.7025166,5.111844,3.175919,4.81544,5.912355,4.9335136,6.254904,4.52856,4.3664007,5.4703646,5.055882,6.0907493,6.7700863,4.458679
TCGA-91-6840-01,6.299438,6.978596,6.1816897,3.7113829,5.2110367,3.6834285,5.3545103,6.7530437,4.132049,5.4699206,5.2477317,5.4810066,6.1150928,6.7194552,7.1186423,3.7391448,7.402679,4.4765325,5.1699686,5.381134,6.349229,3.5171256,4.294751,6.7692122,5.571162,6.5275264,6.0797896,4.338189,3.2754965,4.9493637,4.52876,6.756756,5.6208057,3.0940223,7.168801,6.3671784,4.732476,3.781178,4.599375,5.3075852,5.342916,4.076005,3.5141184,5.8961,4.7335744,2.9522169,6.2331614,5.6580343,6.258286,6.010989,3.2736125,5.321095,3.4331656,5.1720076,5.944419,4.861853,6.428539,4.4385934,4.6935124,5.88179,5.2545457,6.053495,7.0356493,5.371021
TCGA-44-2665-01,7.975834,6.0957856,5.616051,4.0897346,5.190767,3.5582464,5.237207,6.5927715,4.554734,5.155524,5.179421,5.677411,6.107301,6.462414,7.0568275,3.5612867,6.817016,4.368562,5.432852,5.835646,5.924677,3.208521,4.7072744,6.990975,5.495638,6.5255117,5.6521125,4.0668283,3.4857695,5.6041927,4.8176384,6.996929,5.0646267,3.3725832,6.660671,6.0886917,4.9374766,4.814368,4.732318,5.44867,5.3581057,3.7591205,3.865502,5.4333444,4.4102817,3.007164,6.684969,6.2069645,6.263547,5.8502927,3.6442611,5.190723,3.5488327,5.704821,5.9824038,5.326312,6.073555,4.481953,4.927326,5.595538,5.092807,6.1038213,7.0140758,5.849529
TCGA-95-7039-01,3.4186447,7.142013,5.707195,4.0408025,5.3179097,3.8050897,4.991153,6.733025,4.475407,6.088997,5.724897,5.256325,6.5619316,6.608979,6.5695863,3.8321533,6.2060513,4.471903,5.881229,5.417336,6.7999682,3.949025,4.25001,6.6711698,5.3828635,6.518626,6.580848,3.47774,4.011147,5.594397,4.7064548,6.194951,5.495634,3.4343655,6.3390856,5.607631,4.4539275,3.878666,4.5072126,5.277819,5.189585,4.019811,4.247704,5.3459954,5.1911483,3.5565531,6.1676173,4.831704,6.49231,5.385653,3.9851966,5.0518327,3.2085288,4.960602,5.860721,5.1273746,5.8266625,4.6030874,4.4547024,5.3412347,4.8535366,6.1803675,6.7276225,4.700609
TCGA-78-7147-01,4.053293,7.7308254,6.377686,3.6729643,5.4484367,3.7221038,5.2030945,6.8965445,4.0754256,5.915589,5.6870937,5.2351456,6.318325,6.674976,6.892118,3.874244,7.1606603,4.5248446,5.416923,5.2479672,7.1137385,3.9025116,3.7785208,6.605858,5.466582,6.4467044,6.62843,4.176112,3.623434,4.9451365,4.569652,6.3286786,5.823208,3.284897,7.219211,5.9459987,4.482711,3.261522,4.584581,5.13306,5.298699,4.2214513,3.7158082,5.795962,5.1174326,3.2748103,5.8103113,4.922319,6.523046,5.791478,3.4241922,5.1961694,3.2122357,4.812404,5.9089265,4.707008,6.477172,4.2893386,4.380965,5.7687306,5.18772,6.154373,6.852091,4.3607745
TCGA-05-4427-01,3.3509853,7.225706,5.7808557,4.0407453,5.3332405,3.755724,5.015056,6.7358155,4.453913,6.020187,5.7377996,5.262925,6.564037,6.6128163,6.59024,3.8798273,6.310714,4.45913,5.8310738,5.4226155,6.8552504,3.9804788,4.1824894,6.626426,5.411907,6.524652,6.6297984,3.5337744,3.9886909,5.5390396,4.7296443,6.1826873,5.460023,3.4272048,6.395034,5.5925136,4.4644785,3.7338853,4.532429,5.3087373,5.218583,4.0759764,4.184429,5.3569417,5.223417,3.5410063,6.14754,4.8247023,6.48132,5.4368863,3.925725,5.069079,3.1900012,4.9521265,5.875798,5.1190376,5.8943844,4.5878496,4.433775,5.341965,4.9198475,6.1970773,6.7642155,4.6640725
TCGA-17-Z047-01,7.9966183,6.0448794,5.5447655,4.099458,5.1638207,3.546679,5.2190475,6.587958,4.6091313,5.1132154,5.185782,5.7142177,6.117741,6.4767222,7.06093,3.5721617,6.7354064,4.3751984,5.422595,5.906238,5.9902635,3.2446482,4.744985,7.015099,5.4893785,6.5291805,5.6137447,4.0234303,3.5169501,5.665198,4.811979,6.9719462,5.0917406,3.4154391,6.603048,6.024565,4.935765,4.8374867,4.7065697,5.492315,5.3674507,3.7271476,3.8795543,5.392525,4.4296565,3.0086927,6.699876,6.1301966,6.2958927,5.8179255,3.6415417,5.1447663,3.530226,5.6927433,6.027006,5.347281,6.017984,4.5090046,4.9325595,5.546549,5.0900855,6.0693717,7.069414,5.809128
TCGA-86-8671-01,7.7259493,6.3300333,5.563479,4.025168,5.0928845,3.5583513,5.028331,6.5336776,4.543442,5.2223167,5.163594,5.7591066,6.1162724,6.5383554,7.142366,3.5140316,6.768967,4.4459887,5.382719,5.811989,6.026334,3.3620903,4.5359983,6.8642483,5.5645447,6.4518313,5.684703,3.9662237,3.4770956,5.6326265,4.8189535,6.85683,5.164618,3.3767986,6.587605,6.0288405,4.862764,4.637183,4.705867,5.3670993,5.307075,3.745513,3.9451468,5.5458255,4.521434,3.0283542,6.696992,6.0204673,6.281426,5.704853,3.6132133,5.1903696,3.60597,5.457277,6.0033336,5.29638,6.0239305,4.5927367,4.9421844,5.5181828,5.0889287,6.132589,7.0130143,5.7106767
