Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127
TCGA-55-8619-01,6.8193436,13.108245,5.4515824,2.3653188,1.7006202,1.808096,0.08804586,-1.3625182,2.5916429,0.87814856,5.2805815,5.6607466,2.0574439,4.369656,-1.4965844,8.889918,10.599747,8.857476,5.6017175,1.9364934,1.8023958,6.13194,3.891848,5.244288,8.573284,3.6140995,6.558438,3.051938,1.561056,-1.5282812,3.0174255,5.4288483,11.6285095,7.123175,4.468988,6.9850464,6.0708942,2.3839753,3.8466387,5.5298343,5.5078373,5.889606,5.435675,7.9706035,5.876378,5.132005,4.263112,7.196352,8.797114,10.071084,5.61384,2.643858,8.701545,8.933321,6.740738,4.9487414,-0.8280059,6.5852785,6.2871475,3.5199313,4.9268727,6.925333,10.21563,2.7237444,3.389489,7.3461723,2.6264133,5.6529613,2.7867746,7.853892,8.024433,7.7719927,3.9972086,7.2335076,3.1817892,8.628179,6.819062,1.1689221,3.5346203,3.977189,2.9656568,4.2343907,6.4752164,3.68265,5.240001,5.122734,4.7066717,1.3552309,5.547776,5.487653,4.3746567,5.2620153,4.825319,6.7241583,4.3150153,4.4728656,5.965423,4.836721,5.443471,4.560059,2.4229462,4.2029185,4.526153,5.5032187,5.105246,6.582223,2.467523,4.77327,5.3923764,6.7371306,4.785692,4.278276,6.983952,7.7815304,7.0083528,3.0626748,4.6943126,4.7733574,3.606502,3.6564276,3.1014905,6.3149705,5.804702,8.857613,3.8786874,1.9708953,4.1941357,4.901317
TCGA-91-6836-01,8.123429,13.3008995,5.703488,2.060867,1.3519424,1.9123436,0.53990275,-1.5128143,2.6254287,1.5540963,5.002841,5.3745837,2.6275914,4.474407,-1.4407967,8.25797,10.25621,8.347264,5.7553897,3.0173485,2.007012,6.125488,4.0309124,5.6081433,8.054936,4.1283,6.4558177,2.833991,1.5759329,-1.4999665,3.3644876,5.679094,11.458928,7.08889,4.556477,7.103069,5.7868385,2.4251719,3.4488993,5.1442413,5.5549545,5.7409225,5.5688453,7.820345,5.557395,5.1152673,4.242023,6.815759,8.663404,9.803094,5.913682,2.682545,8.495107,8.594033,6.569444,4.6250806,-0.7540253,6.45008,6.018687,3.457681,5.0047445,6.872237,9.923962,2.7945907,3.7055268,6.9749064,2.547632,5.5992556,2.9799078,7.8582377,7.8228292,8.110933,3.6709478,7.1942973,3.0925543,8.4663315,6.7466335,1.2719961,3.697279,3.9184768,2.9154327,4.1629725,6.2298717,3.9605513,5.316695,5.2711883,4.7399726,1.6466261,5.6580462,5.4120946,4.593121,5.297049,4.8500047,6.519786,4.374212,4.3742046,5.7533793,4.890354,5.4242525,4.5410743,2.4780111,4.1521235,4.4863677,5.4681854,4.86366,6.3591847,2.5403972,4.8137417,5.130336,6.8742623,4.898013,4.3578544,7.054565,7.6300554,6.781912,3.2517903,4.875851,4.7743454,3.639624,3.8202047,3.1978233,6.3678503,5.7640314,8.527757,4.005626,1.895698,4.467062,5.0229917
TCGA-44-5645-01,7.211888,13.081098,5.644102,2.2889314,1.2682543,1.7528363,0.4478692,-1.3722289,2.6853535,0.80779743,5.1468577,5.4579906,2.234654,4.453202,-1.4242076,8.375694,10.574334,8.874596,5.702875,2.176024,1.8712763,6.37602,3.945031,5.289161,8.374759,3.8663445,6.5198164,2.9570353,1.5959985,-1.5101722,3.1621478,5.516951,11.486483,7.0708137,4.526844,6.979689,5.9410706,2.320043,3.7086756,5.378822,5.551123,5.783129,5.49772,7.8882194,5.7858305,5.1065426,4.266502,7.0079055,8.785198,10.028922,5.668327,2.750531,8.609319,8.797603,6.663771,4.8721704,-0.6337432,6.5779247,6.141384,3.5623145,4.899833,6.8703165,10.0673275,2.6058633,3.5406563,7.1606364,2.4333854,5.606893,2.9190853,7.8150992,7.9106436,7.8799415,3.8810432,7.2038817,3.131018,8.544844,6.7727685,1.1910795,3.676223,3.945212,2.9429786,4.2330384,6.394713,3.8043365,5.2435865,5.1453695,4.6917753,1.5270292,5.6436877,5.427908,4.49792,5.275379,4.880085,6.611778,4.367664,4.4530005,5.8359866,4.857259,5.448901,4.5277042,2.494184,4.205138,4.4971766,5.4732256,5.0222063,6.5064287,2.518652,4.778252,5.2684956,6.785908,4.829385,4.319555,6.975674,7.6438847,6.894661,3.1307101,4.786832,4.78992,3.635604,3.729387,3.1171896,6.333218,5.8078823,8.687779,3.9487345,1.994645,4.318083,4.914681
TCGA-MP-A4TF-01,7.9804363,13.5532,5.698314,1.9924613,1.4170454,2.055358,0.45954746,-1.6350143,2.649339,1.776838,4.91935,5.4351945,2.8189616,4.5141416,-1.3917398,8.096208,10.067608,8.308615,5.7453265,3.0697122,2.1464503,5.8284693,4.123299,5.757675,8.019591,4.1615243,6.4159365,2.8684604,1.5962762,-1.4811833,3.381659,5.743814,11.417304,7.097238,4.570567,7.1805725,5.771257,2.54396,3.482456,5.086232,5.5215893,5.721164,5.5683494,7.741814,5.5471916,5.144571,4.2076645,6.794086,8.604266,9.739393,6.024619,2.6188395,8.433394,8.558661,6.5918856,4.502308,-0.62880486,6.438646,5.9302425,3.3961833,5.041287,6.8382964,9.830666,2.7380533,3.6785614,6.8959846,2.5693848,5.651259,3.0266795,7.92309,7.824378,8.165883,3.5916426,7.201583,3.0606802,8.446388,6.773521,1.3373879,3.6810575,3.9377959,2.9302087,4.1511316,6.2197804,4.0051484,5.32056,5.2930846,4.7381124,1.6483669,5.637848,5.403037,4.5685735,5.346547,4.8005786,6.4850545,4.377084,4.3180103,5.6344185,4.968858,5.3943,4.5285773,2.4150457,4.1265144,4.4759054,5.4727564,4.792722,6.337472,2.5061567,4.823611,5.0491414,6.874172,4.9290147,4.405186,7.1177115,7.635448,6.787133,3.2619932,4.9379845,4.7841315,3.684748,3.892984,3.2321496,6.3941293,5.7996383,8.458389,4.022565,1.8370847,4.5281043,5.0250134
TCGA-86-8055-01,7.7925205,13.73529,5.5629554,2.2942102,1.1861494,1.9617978,0.3949999,-1.4145901,2.9220212,1.3854765,4.9141254,5.462424,2.6114428,4.6956286,-1.2011641,7.819365,10.151504,8.352265,5.8081946,2.9124277,2.0635371,6.1326323,4.148156,5.595004,8.1979265,4.0625224,6.494653,2.8170671,1.5777184,-1.4734358,3.2689767,5.7382665,11.187948,6.962378,4.665293,7.0706534,5.755126,2.6364305,3.680152,5.3395696,5.5355644,5.6795926,5.5794888,7.6287355,5.681646,4.925207,4.218866,6.6284475,8.362778,9.794081,5.760529,2.69083,8.177582,8.587592,6.5610538,4.7584004,-0.47206432,6.2548375,6.082154,3.44608,4.821776,6.8568454,9.764114,2.756801,3.7009673,6.902316,2.5286481,5.55647,3.2233832,7.83439,7.689209,7.9068623,3.8178768,7.266344,3.262305,8.299891,6.7348604,1.2863473,3.7333932,3.9080966,2.9872625,4.136959,6.2440596,3.937848,5.2186384,5.26704,4.735186,1.8200837,5.706349,5.506851,4.509329,5.298249,5.0441766,6.2944627,4.57103,4.4713717,5.6778717,4.9636645,5.5083656,4.6734443,2.5483174,4.256439,4.567532,5.4643655,4.7382703,6.418215,2.5641415,4.9323735,5.172043,6.821088,4.910065,4.241347,6.978917,7.5169373,6.7884603,3.3205144,4.8239584,4.806856,3.7033453,3.8359663,3.2210653,6.4072175,5.714954,8.356138,4.066834,1.9809461,4.6317735,5.0214014
TCGA-49-6761-01,7.593023,13.250522,5.689825,2.239695,1.2274383,1.88402,0.5429337,-1.3401058,2.647423,1.0700845,5.074742,5.390333,2.566008,4.618388,-1.3734108,8.164683,10.434386,8.660365,5.670106,2.489971,1.97147,6.2075305,4.156518,5.4187574,8.169486,3.958252,6.4579477,2.9902763,1.6147401,-1.5379611,3.2393339,5.6127725,11.464045,7.125604,4.556999,7.179019,5.851658,2.415545,3.5751326,5.2502537,5.5904427,5.7611876,5.555842,7.86361,5.685638,5.1853085,4.241122,6.934613,8.783675,9.971072,5.834779,2.7033162,8.616234,8.630041,6.6407557,4.6790338,-0.6273119,6.589399,5.936256,3.566592,5.0110497,6.8760185,9.947824,2.614563,3.621917,7.066837,2.5368254,5.671725,2.9587688,7.850987,7.8604403,8.036396,3.7252202,7.1480694,3.0316088,8.537443,6.730902,1.2724624,3.746462,3.9340727,2.9089766,4.179624,6.322228,3.9336798,5.2635293,5.2120886,4.6765924,1.6045383,5.669159,5.343635,4.5814695,5.3039174,4.836421,6.6107426,4.3359547,4.375602,5.701613,4.900132,5.285564,4.4730787,2.4872851,4.171472,4.435058,5.4536557,5.0146422,6.3942413,2.5462189,4.788548,5.1706586,6.848609,4.908335,4.3994107,7.0157127,7.6267333,6.7822804,3.1662805,4.91274,4.7967267,3.636811,3.816946,3.1308537,6.3620253,5.82243,8.585378,3.9634638,1.9296685,4.3450403,4.922336
TCGA-73-7498-01,7.210989,13.052509,5.452477,2.4272637,1.5709401,1.7957139,0.19216537,-1.2282046,2.579317,0.93236893,5.181817,5.510827,2.244195,4.361639,-1.3366418,8.778206,10.581459,8.7108135,5.6252365,2.0344589,1.8562696,6.1177053,4.07481,5.3011403,8.393803,3.6191478,6.5505743,3.0507612,1.5635921,-1.5352712,3.097523,5.472173,11.543749,7.1065526,4.4523654,7.067669,6.003015,2.3770936,3.7538402,5.51742,5.5372176,5.826024,5.4754863,7.954528,5.787849,5.1191583,4.2859845,7.128571,8.798275,10.099956,5.5970807,2.7248435,8.668186,8.765053,6.678255,4.9358077,-0.73656005,6.6405344,6.164761,3.5583913,4.898758,6.9085035,10.085172,2.7735398,3.4679859,7.292141,2.7470841,5.6503825,2.8691933,7.819299,7.959351,7.807316,3.9404204,7.1811,3.1832116,8.5746765,6.74671,1.1603667,3.6261277,3.96291,2.960095,4.230494,6.425614,3.7760105,5.209621,5.120842,4.6705794,1.4851003,5.604331,5.4378905,4.4159875,5.257887,4.857369,6.692082,4.32754,4.473879,5.852476,4.8411026,5.361178,4.504469,2.5218444,4.2150345,4.5126114,5.4819956,5.1297164,6.550171,2.5029104,4.7666245,5.345001,6.783064,4.8180127,4.293581,6.9660563,7.6983356,6.932265,3.114288,4.756254,4.7777066,3.607871,3.6981652,3.104623,6.3145285,5.8127265,8.75454,3.9250524,2.0140069,4.2282567,4.891332
TCGA-97-A4M0-01,7.665915,13.457125,5.4712934,2.4060743,1.3996413,1.9918108,0.108627364,-1.3277668,2.868867,1.4018204,5.0280137,5.553233,2.3872535,4.5092053,-1.1510543,8.396112,10.2463,8.315218,5.74879,2.5882173,1.9281867,5.9895267,4.055486,5.486419,8.322193,3.8920996,6.575197,2.7608457,1.5291445,-1.4462272,3.1685157,5.666816,11.286962,6.9246583,4.507623,6.9915047,5.878939,2.5807154,3.6894274,5.494347,5.428918,5.728108,5.5281796,7.7836795,5.638957,4.924579,4.237145,6.8471136,8.362228,9.790742,5.6165237,2.7929482,8.225356,8.735324,6.500619,4.930096,-0.4686406,6.326058,6.329813,3.412107,4.726623,6.806271,9.867673,2.8411868,3.6261497,7.002258,2.6920063,5.5655975,3.0617912,7.80911,7.818325,7.788498,3.9087052,7.234022,3.3602026,8.262139,6.736289,1.2389902,3.5606365,3.973816,3.0185668,4.2811146,6.2871437,3.9114442,5.2165885,5.211634,4.7458096,1.7111503,5.566366,5.615715,4.3756323,5.284127,5.032456,6.3704534,4.5040464,4.5434713,5.8724284,4.877107,5.5575824,4.7024755,2.5806367,4.2397428,4.6343036,5.4814196,4.8397565,6.5091014,2.547435,4.8522916,5.1800175,6.748308,4.82145,4.17373,6.9852242,7.5315075,6.9270763,3.3066785,4.689887,4.750409,3.7013197,3.7641253,3.2361314,6.3425164,5.7046266,8.502836,4.0550346,2.032352,4.536274,5.051479
TCGA-44-A47G-01,7.035939,13.162602,5.605466,2.256233,1.3618956,1.6062744,0.41859108,-1.4230938,2.6310356,0.77482635,5.143566,5.5252585,2.1068408,4.361794,-1.5412759,8.473087,10.558582,8.970002,5.74895,2.157312,1.907641,6.458113,3.847993,5.2938113,8.500816,3.7967255,6.5447097,2.9902375,1.5555212,-1.518435,3.2180192,5.464154,11.519573,7.0428457,4.559918,6.8644166,5.9603405,2.299334,3.8008628,5.3964715,5.574164,5.833075,5.4617624,7.8620396,5.8386087,5.0495844,4.2843957,7.0265784,8.793739,10.034705,5.6242356,2.6966503,8.633397,8.857556,6.7156014,4.8846006,-0.75096285,6.5204425,6.1981034,3.5365107,4.895338,6.893503,10.137823,2.5830207,3.4747822,7.2542567,2.415631,5.581546,2.8922694,7.843795,7.935642,7.8011494,3.9565656,7.273304,3.162604,8.599231,6.826232,1.1332723,3.6289442,3.9278986,2.973184,4.215884,6.424942,3.7009218,5.240898,5.123039,4.729246,1.4572285,5.6472754,5.476398,4.44297,5.267566,4.870113,6.6021934,4.3959126,4.459869,5.8388844,4.8412843,5.5333543,4.5799985,2.443694,4.228771,4.5426326,5.4957347,4.9784474,6.568719,2.4683235,4.7846403,5.343586,6.7680616,4.802384,4.280747,6.9818196,7.6925073,6.969289,3.1010933,4.7178035,4.792862,3.62892,3.6828809,3.1248498,6.3491187,5.791812,8.736991,3.9160178,1.979271,4.323196,4.9211826
TCGA-55-8207-01,7.166504,13.356256,5.4266996,2.5259023,1.5138419,1.7985932,0.084040314,-1.2065299,2.7377484,0.89803606,5.2510624,5.5091023,2.113955,4.6605754,-1.2390481,8.628176,10.648457,8.655144,5.6149306,2.1272998,1.7517488,6.2644963,4.100604,5.2211146,8.520633,3.7279255,6.580865,3.0034757,1.5705531,-1.517173,2.944344,5.503984,11.471077,7.1083145,4.5705194,7.169793,5.963281,2.5130084,3.8091412,5.6421595,5.550848,5.8640985,5.507894,7.9049926,5.8199387,5.0987744,4.251716,7.013072,8.6540165,10.0372095,5.5613995,2.6727154,8.535756,8.828746,6.66246,5.0132136,-0.70170325,6.459895,6.272748,3.5809276,4.8765097,6.965617,10.0968275,2.7984273,3.5237505,7.232753,2.6697917,5.60649,2.946586,7.806439,7.8750024,7.763487,4.0365877,7.2126145,3.2444196,8.522448,6.7395573,1.1949197,3.6292605,3.9290752,2.9067,4.1437616,6.409136,3.7376618,5.195988,5.177524,4.709599,1.5671774,5.643341,5.4733486,4.435693,5.222949,4.985468,6.595997,4.422496,4.5505214,5.945404,4.8367095,5.3992915,4.600442,2.5562122,4.272027,4.523644,5.4722543,5.0637994,6.515099,2.5529404,4.8708434,5.4099274,6.769081,4.839285,4.2263927,6.8828726,7.696804,6.874077,3.1498106,4.717069,4.792749,3.6070693,3.6763482,3.0927951,6.3420367,5.7239776,8.714897,3.9209037,2.034915,4.281382,4.9201365
