Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
TCGA-17-Z057-01,13.713478,3.7952526,-1.3746364,6.712273,5.069224,8.078837,11.251136,2.9546585,3.0693548,8.700376,-1.7261271,6.580057,0.32242915,3.2624328,8.324996,-2.0291312,11.286666,3.8876412,3.9662616,4.223473,7.6526237,0.28824756,8.623751,8.824777,4.490232,8.098373,9.101604,6.8803535,6.954335,-0.3902252,0.62956446,3.6176467
TCGA-55-6970-01,12.993571,5.2708373,0.49466756,6.484959,5.9094887,6.6690545,10.721814,3.9006348,2.713091,8.029023,-0.8313458,6.8989415,1.4608716,2.8351638,8.493528,-2.124686,11.025242,4.999815,3.7301488,4.6313906,7.199003,-0.03591567,7.864682,8.173447,4.46927,6.74384,10.089488,5.8674016,6.9211946,0.010099907,1.5578837,4.3029537
TCGA-55-7911-01,12.991419,5.334903,-0.59264123,7.187278,5.745195,6.936115,10.49309,3.8754895,3.2049053,8.040034,-0.6571577,6.655427,0.981199,3.050868,8.387804,-1.3338219,10.716029,4.6317296,3.7569215,4.3332376,7.228495,0.40625247,7.214778,8.792789,4.4078293,6.416102,9.426213,6.346682,6.23959,0.017795203,1.2290218,3.9196746
TCGA-05-4396-01,13.045729,5.4134755,0.63396055,6.8596034,5.9146166,6.709957,11.226433,3.909033,2.6009607,8.128721,-0.75621593,6.9973836,1.4913976,3.052429,8.700621,-1.9253991,11.251454,5.2287955,3.7233112,4.801209,6.7739153,-0.30718803,7.90009,8.220511,4.253859,6.8758516,10.274084,6.022843,6.6665874,-0.22591458,1.509249,3.9892077
TCGA-75-6214-01,12.568268,5.1600823,-0.0974527,6.289015,6.3124914,6.44805,10.689566,4.2079444,3.2029037,7.746822,-0.8168338,7.3651457,2.1893704,2.060265,7.754179,-2.0649867,11.064295,5.090534,3.011747,4.890386,6.747689,0.44292772,6.868676,7.5868344,4.822124,6.7013397,9.604232,5.511513,6.87131,0.62317234,1.5956125,4.7285137
TCGA-62-8394-01,12.783408,4.9636827,0.07734195,6.5858755,6.102633,6.7253203,10.622749,4.220174,2.7732005,7.825279,-0.7081391,7.279379,1.9768472,2.4309044,8.166422,-2.2021317,11.112992,4.917996,3.2057016,4.994076,6.804458,0.07672283,7.3605685,7.736606,4.6541038,7.0237737,9.986077,5.6083655,6.891556,0.19661966,1.3533416,4.383908
TCGA-44-A479-01,13.034078,5.4282446,-0.19498976,7.031031,5.7309813,6.7071457,10.396067,3.8624442,3.0816107,7.969856,-0.7059296,6.7799225,1.1532357,3.0244153,8.430292,-1.4954283,10.665636,4.772052,3.8290763,4.462,7.191851,0.3058584,7.403144,8.752578,4.437249,6.376629,9.702036,6.1639814,6.3641667,-0.029818205,1.3842229,4.0338516
TCGA-44-7669-01,12.759868,5.297668,-0.7410204,6.7597876,5.96543,6.5787406,10.149884,4.205473,3.3855722,7.636359,-0.730356,6.862362,1.5158265,2.467652,7.8057146,-1.4756644,10.439448,4.7958055,3.4498005,4.424841,7.438457,0.9952058,6.667215,8.246195,4.8681498,6.315468,9.155378,5.7751346,6.435199,0.62868404,1.5215647,4.4944935
TCGA-91-6849-01,13.036307,5.482947,0.5186536,6.4739256,5.748506,6.5302796,11.228885,3.6002846,3.0877063,8.232623,-1.1034768,7.0364904,1.5161482,2.862765,8.482077,-1.9035006,11.072714,5.147442,3.759899,4.6213884,6.9291677,-0.082159996,7.875947,8.355683,4.3790145,6.6254377,9.951973,6.0065117,6.8242908,-0.040370353,1.6791605,4.3792634
TCGA-78-7161-01,12.750026,5.2009387,0.39341685,6.453688,6.084228,6.562129,10.590831,4.275831,2.6291828,7.7667613,-0.6702543,6.887967,1.8132223,2.5979455,8.22199,-2.1736376,10.984053,5.054951,3.4709914,4.821331,7.236475,0.17664005,7.527557,7.7817874,4.7034945,6.7664423,9.96742,5.5266037,6.9540377,0.28647614,1.6560538,4.4900107
TCGA-17-Z054-01,13.673198,3.8686802,-1.3592657,6.716248,5.0137324,7.9290175,11.206724,3.1033878,3.1044855,8.569785,-1.6705036,6.6426673,0.3566483,3.2225988,8.368529,-1.96878,11.188067,3.8732007,3.986984,4.179232,7.5858607,0.27616107,8.577344,8.865036,4.5576415,7.934511,9.156813,6.850495,6.9589024,-0.31466362,0.62793297,3.493461
TCGA-55-8301-01,12.955986,5.2070103,-0.7724108,7.2331157,5.802038,7.020059,10.631263,4.093346,3.1562026,7.9247794,-0.6528119,6.6350064,1.12124,2.9142954,8.27529,-1.3199289,10.714439,4.6879425,3.6005027,4.351487,7.2740273,0.5924119,7.013606,8.466716,4.5566134,6.677895,9.273534,6.1965985,6.185736,0.21432965,1.2587957,3.9698098
TCGA-55-8619-01,13.077462,5.5402775,0.1285663,7.25357,5.6533203,6.782617,10.987804,3.9150538,2.7827818,8.059608,-0.62176186,6.548199,0.9990424,3.314807,8.657956,-1.4405341,10.912323,5.0302486,4.002539,4.483553,7.212114,0.065495595,7.7262135,8.777942,4.2667575,6.560723,9.90107,6.2550073,6.358789,-0.21728776,1.45521,3.7385778
TCGA-05-4382-01,12.763564,4.986692,0.12234879,6.5586753,6.0853953,6.706373,10.385231,4.503837,2.550014,7.6156244,-0.59609807,7.048257,2.0064037,2.430393,8.133382,-2.26676,10.916382,4.9309244,3.2690234,4.920107,7.229376,0.287196,7.366984,7.592645,4.823244,7.0709887,10.006982,5.3969855,6.9676867,0.36644813,1.503912,4.4577913
TCGA-86-7713-01,12.770027,5.120645,-0.9232346,6.9456515,5.858889,6.6773686,10.398065,4.3374014,3.2563624,7.5966616,-0.7222141,6.713537,1.3620297,2.5685189,7.804828,-1.3325319,10.403214,4.8467965,3.480647,4.4306173,7.5774097,1.156434,6.571159,8.054553,5.0385685,6.48147,8.85043,5.6692185,6.2625766,0.6658675,1.4634819,4.4835052
TCGA-44-2659-01,12.858667,4.875172,-0.85361254,6.912453,5.8790836,6.8156195,10.4159565,4.2293572,3.203244,7.7107663,-0.81361204,7.0361567,1.5985686,2.502139,7.9408937,-1.6142614,10.62983,4.6672482,3.2901886,4.6577964,7.162436,0.7735249,6.797838,7.986367,4.9075165,6.8201075,9.151587,5.697854,6.406462,0.44678038,1.2522568,4.419909
TCGA-55-8096-01,12.768364,4.9971223,-1.1092056,6.774043,6.151207,6.9851604,9.983603,4.306364,3.4212732,7.6767964,-0.6905467,6.9774437,1.6887531,2.2713873,7.84157,-1.6551801,10.5620775,4.47272,3.1436002,4.4015975,7.2941675,0.917527,6.541634,8.003055,4.8251624,6.753988,9.202627,5.882169,6.4600306,0.7020637,1.3260164,4.426368
TCGA-91-8497-01,13.086603,5.5515103,-0.13013153,7.1067843,5.6434517,6.754588,10.851665,3.7430127,3.121426,8.109539,-0.7781431,6.6377234,0.96223676,3.199543,8.526357,-1.3760744,10.773662,4.9019876,3.9608305,4.3559923,7.2086334,0.24915983,7.5199304,8.885509,4.3146486,6.390255,9.633185,6.3236756,6.306629,-0.09978106,1.4212667,3.9095457
