Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
TCGA-17-Z057-01,9.980808,6.0119853,7.151687,5.478508,2.8048613,6.1433887,3.346498,10.091559,-1.5225862,6.2884088,4.981697,4.68326,8.218069,3.184051,-0.6152844,11.246623,10.509749,4.287156,3.3796155,4.786453,8.474544,5.8338976,2.1319182,8.175426,-1.2659174,6.1199207,9.095489,6.7358193,7.964975,4.6617723,3.7392697,1.6400795
TCGA-55-6970-01,10.777201,6.0932326,7.5764475,5.910968,3.9156744,6.173996,3.88823,10.418025,-0.45921502,7.0631185,5.2835097,3.6391494,7.51712,2.7829695,1.3457702,10.413906,10.121609,3.8601508,2.9316173,4.3252153,7.6233697,4.495343,2.2093704,7.09297,-0.43875524,6.243406,7.8583555,6.263162,7.625869,4.458291,3.9485822,2.9254274
TCGA-55-7911-01,11.522514,5.857556,6.9018264,6.096064,3.8393977,6.312329,3.8625524,9.935979,0.20725057,6.9659233,5.263588,3.8913043,7.9800897,2.6205494,1.0459127,10.523201,9.62226,3.828691,2.9641519,4.2269354,6.820435,4.5260067,2.6158445,7.7497654,0.105146855,6.726023,8.149725,6.4469852,8.135274,5.0316873,3.5560951,3.4572494
TCGA-05-4396-01,10.923078,6.643412,7.751074,6.0366516,3.9971542,6.0558357,4.1437197,10.7031355,-0.6031724,7.2526326,5.019897,3.7538006,7.621817,2.6097424,1.3534997,10.523977,10.134936,3.7019465,2.9087284,4.2770305,7.607065,4.2789598,2.3280036,7.130595,-0.53500164,6.315929,7.919549,6.3342767,7.564402,4.360746,3.6383421,2.7874207
TCGA-75-6214-01,11.250304,4.9225235,7.7987256,6.465988,4.5254974,6.1569524,3.9507363,10.655706,-0.09256834,6.982309,4.9822216,3.4412484,7.4706984,2.175529,1.6046717,9.315789,9.820983,3.8141897,2.3193831,3.972845,8.117677,5.286932,2.0554302,7.156405,0.1642082,5.8859024,7.5614014,5.561116,7.5134206,5.1456375,3.7159235,2.7287939
TCGA-62-8394-01,10.962303,5.450873,7.725049,6.377822,4.3342733,5.997689,3.9691775,10.643112,-0.3973815,6.9684563,5.257777,3.743898,7.6514196,2.5176606,1.38464,9.760303,10.095794,3.8076253,2.690108,3.9588468,7.893376,5.1240373,1.8900348,7.2125444,-0.13673551,6.1349373,7.618077,5.865307,7.2948546,4.912895,3.66933,2.6682925
TCGA-44-A479-01,11.39262,5.9037714,7.161974,5.9379816,3.7275672,6.2790675,3.7176743,10.060368,0.12190974,7.0850043,5.1785917,3.804842,7.787302,2.7859566,1.1114634,10.545489,9.477629,3.9956176,2.8966658,4.2994366,7.1341934,4.4834986,2.5520537,7.501631,-0.030362787,6.516175,8.167217,6.401293,8.052941,4.8125157,3.6504848,3.3570817
TCGA-44-7669-01,11.580174,4.6012955,7.0958214,6.23308,4.1832004,6.487317,3.81613,9.891734,0.5947676,6.856366,5.1824036,3.3931868,7.6064124,2.3460224,1.4649947,9.814996,9.511219,3.901166,2.4541342,4.3180685,7.2497206,4.8846755,2.5036013,7.476046,0.58258194,6.2606053,7.820297,5.8719873,8.064064,5.419848,3.786151,3.4411566
TCGA-91-6849-01,10.979765,6.158118,7.686564,5.816717,3.8420932,6.3532653,4.06259,10.459423,-0.34481198,7.257749,4.902648,3.5678666,7.4422374,2.5602279,1.4348135,10.584732,9.902836,3.810877,2.7255538,4.6008773,7.716964,4.157591,2.6076753,7.134231,-0.30796483,6.0970116,8.085972,6.175358,7.8190866,4.45471,3.7510853,2.880779
TCGA-78-7161-01,10.867677,5.3336334,7.539156,6.1445227,4.272115,6.151928,3.8673155,10.42012,-0.28194237,6.9789386,5.4380736,3.4094183,7.3537993,2.548088,1.6686001,9.800005,10.104991,3.8683054,2.706989,4.0488997,7.728018,4.900763,1.9798926,6.9973135,-0.23478425,6.099094,7.5473166,5.969041,7.5979047,4.7043796,4.0959926,2.9397197
