,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127
1,-0.014464684,-0.15207207,-0.011203502,0.07953014,-0.040583838,0.2150923,-0.13073586,-0.106112346,-0.06326444,-0.10071508,-0.13340057,-0.0054957345,-0.000844585,-0.10717081,0.019217713,0.030618422,0.029870372,-0.12991315,-0.02609814,0.09345941,0.08400288,0.015835287,-0.03453568,-0.140864,0.18313064,0.042952906,-0.042778566,-0.1283646,-0.14799583,0.0905135,0.06390896,0.13194452,-0.05674971,0.08520182,0.02781159,0.08852281,-0.0012303855,0.03501225,-0.07844703,-0.09295154,0.079094425,0.083044134,-0.096157715,-0.15961303,0.09715065,-0.035898935,-0.053198613,0.041101214,0.11257825,-0.0412659,-0.12935866,0.17346236,-0.14719805,-0.010603322,0.18533093,-0.008019922,-0.12227068,-0.008044495,-0.07286086,-0.06753199,-0.043163665,-0.024624756,0.047332898,0.09998446,0.07318435,0.024803618,-0.008501441,0.08178635,0.029878119,0.12222339,0.085371114,-0.084679216,-0.090050824,0.111614116,-0.13991936,-0.07487304,-0.00035238077,0.050241448,0.009352887,-0.08744028,0.037338324,0.017108243,0.051203694,0.08057502,0.11178402,0.09374,-0.016876768,0.045006078,0.10111447,-0.08443221,0.10866442,-0.15524483,-0.055885945,-0.118232995,0.01842852,0.029699327,-0.061481435,0.01977098,-0.04880533,-0.0022200053,0.12969665,-0.08355147,0.040671527,0.16450691,0.018889694,-0.13201432,0.20725457,-0.010266063,-0.018260652,0.0454847,0.061790805,0.05441506,0.098775625,0.025519375,-0.01352309,-0.067990996,-0.17195901,0.0737425,-0.0040048887,-0.08038912,-0.028256027,0.014609408,0.13809992,-0.034062933,-0.112496585,-0.047123175,0.018044336,-0.07685827
595,0.05653836,-0.10064788,0.06107841,0.06707941,-0.046669662,-0.0638697,-0.059235156,0.091643065,-0.06064755,-0.09031589,-0.18585947,-0.06366415,0.057610493,0.09687098,-0.031044524,0.10434535,0.071449295,-0.04306205,0.061769124,-0.045983676,0.040733933,0.015015967,-0.045633912,-0.052878506,0.11750315,0.073442556,-0.168848,-0.064121395,-0.12303963,-0.01839567,0.03257935,0.09764379,0.023786273,0.01698554,0.00973993,0.018316215,-0.075298,0.13173243,0.104855895,-0.060523883,0.0098586,-0.050353356,-0.029742746,-0.15581721,0.036673363,0.030857667,0.012640074,0.0019754327,0.16026312,-0.0136808725,0.06887949,-0.035157192,0.031995166,0.07187043,0.22972254,-0.06550789,-0.12264039,-0.1397406,0.03562372,-0.00028367463,-0.028193016,0.010176221,0.07785318,0.13843668,0.061007798,-0.03366021,-0.060697224,-0.042141315,0.021949291,0.06749765,0.15337689,-0.1276138,-0.07873851,0.13612194,-0.059258793,0.022647109,-0.06670965,0.06691265,-0.08663327,-0.040213525,0.18642008,-0.07055502,0.04909018,0.035973083,0.048285853,0.16955082,-0.06527186,-0.015953941,0.032892734,-0.0392963,0.055164564,-0.18345779,-0.030154672,-0.11800117,-0.023600088,-0.14163965,-0.05498685,-0.06583348,-0.049353477,-0.15034455,0.03991726,-0.11508955,0.059278797,0.09075495,0.06898733,-0.19705236,-0.029341176,-0.01329801,-0.09509238,0.024789523,0.13359956,-0.11037114,0.114573374,0.016477473,-0.116938345,-0.12773256,-0.0050659194,0.0071869255,-0.0630282,-0.27305982,0.14341938,0.007375599,0.06874065,-0.031528056,-0.07150311,-0.03822846,0.07676969,-0.03964431
210,0.10176837,-0.07718071,0.0077661807,0.09339008,-0.07973451,0.16449639,-0.0053780526,0.085421406,-0.04343404,-0.084876634,-0.15762326,-0.025741767,0.101916604,-0.013872933,-0.09909427,0.029885612,0.1595266,-0.0162768,0.06570659,-0.083074726,0.04628378,0.063686244,-0.015160457,0.0057581677,0.14150493,0.08793306,-0.07700947,-0.08499222,-0.043466218,0.015399646,0.023127114,0.12633353,0.15168664,-0.004240397,-0.020342134,0.0537834,-0.08326012,0.07708794,0.057512574,-0.12279345,0.02631505,0.048507545,-0.050274458,-0.15667911,0.029424138,-0.03308627,-0.01310144,0.038249925,0.07623272,-0.017265681,-0.015296391,-0.060170997,-0.0013703206,-0.011143749,0.36299255,-0.006558563,-0.049989898,-0.10644179,-0.03163943,-0.0535212,-0.077183545,-0.027097667,0.10228678,0.11196839,0.059566073,-0.10966761,-0.023123058,-0.045602757,0.0450185,0.11374809,0.10704438,-0.1650483,-0.09369843,0.20386235,-0.04413045,-0.044458453,0.009021919,0.040014397,0.06968257,-0.042460024,0.014706909,-0.06655543,-0.12605046,0.04004446,0.05402027,0.1416246,-0.028714627,-0.014449237,0.08014549,-0.05941806,0.0824057,-0.21613188,-0.023414409,-0.17299132,0.06256523,0.011379173,0.056263,-0.066333905,-0.1387441,-0.04864417,0.04300864,-0.089562185,0.06441255,0.106892824,0.025435546,-0.14662732,0.13278823,0.0024989643,-0.11959113,0.05301116,-0.004577727,-0.0021751048,0.12661673,0.039489493,-0.068049975,-0.095772535,-0.009441242,0.06057541,-0.0066888393,-0.07490983,0.16425882,0.0017126505,0.10147858,-0.063229546,0.008561595,-0.12978685,0.06647284,-0.034573626
511,-0.040038474,-0.11880587,0.047878467,0.07100651,-0.031321816,0.13866965,0.0638688,0.0024714726,-0.07720396,-0.13227859,-0.099340655,-0.059143137,0.06336268,-0.0415333,-0.031070855,-0.040714085,0.12157749,0.1458193,-0.014074394,-0.0040482813,0.07152997,-0.07629198,-0.08562446,-0.0069199125,0.09126952,0.08930411,-0.061817028,-0.11462202,-0.0041472795,-0.006259808,0.06033231,0.08808925,0.067180194,-0.08861976,0.12539797,-0.0013545401,-0.11220198,0.05217453,0.17532113,-0.15285206,0.024890332,0.008776136,-0.22785813,-0.17448859,0.045342326,-0.15486676,-0.019888522,0.0024740787,0.082776494,-0.036184464,0.0776515,-0.018720293,-0.01775306,0.10216973,0.13347448,-0.09213176,-0.06342963,-0.036206406,-0.013184648,-0.05124558,-0.06521547,0.04165567,-0.0521859,0.10966865,0.09466653,0.014540505,-0.0130528975,-0.043446578,0.017834233,0.13898213,0.19303615,-0.06548261,-0.107386775,0.12743859,-0.031313118,0.110919274,0.024566395,0.06763569,-0.06893798,0.040969923,-0.051292833,0.11394093,-0.05684958,0.017156092,0.06600501,0.12956911,-0.032578506,0.016169587,-0.05236937,-0.023798272,0.07726111,-0.15645081,-0.11477585,-0.18493791,0.021785425,-0.07276921,0.093261376,-0.05148113,-0.03586151,0.008619001,0.112698115,-0.15597922,0.040370677,0.096553765,-0.0052744127,-0.15466128,0.17267235,-0.03745727,0.0959148,0.0939283,0.112292975,-0.17266448,0.027162539,0.031439934,-0.16799556,-0.10792271,-0.048817456,0.042584877,0.0040606563,-0.11805532,-0.011423764,0.07758953,0.09174353,-0.07368086,0.045219637,0.0065634716,0.024355775,-0.09149641
630,0.14941706,-0.07838574,0.017106399,0.10158414,-0.013039547,-0.026450437,0.06240383,0.14021179,-0.067305826,-0.06356924,-0.15277472,-0.063377336,0.09916627,-0.060791884,-0.058803227,0.0492112,0.08038818,-0.0115475785,-0.04550918,0.03467806,0.04111455,0.052672986,-0.05364066,-0.1741015,0.088601485,0.06313683,-0.11683949,-0.08695631,-0.13598537,0.08202902,0.035927426,0.115578,0.04792767,0.0038333777,-0.04687061,-0.021458443,0.017610041,0.15624759,0.09644559,-0.09055176,0.02564323,-0.008923417,-0.13386723,-0.13642195,0.050795108,-0.016346868,0.048722416,-0.03756066,-0.0076720584,-0.09263952,0.1089323,-0.006162568,-0.07385868,0.09041604,0.12357586,-0.033375528,-0.108151,-0.12544024,-0.11536307,-0.034857616,-0.07256674,-0.043605924,0.04055529,0.11373655,0.054866053,-0.0402505,-0.0073653637,-0.095421545,0.029688006,0.21046548,-0.012657456,-0.13139561,-0.08016673,0.0944956,-0.070617214,0.000296305,-0.007357792,0.07841031,0.03300932,-0.07282348,0.034012534,-0.14803748,0.08651469,0.037505243,0.072484285,0.13056232,-0.07722016,-0.030284032,0.030425956,-0.031588204,0.04378226,-0.20011084,-0.012246766,-0.14625219,0.03564732,-0.097849764,0.074882746,-0.081554495,-0.11229753,-0.1739605,-0.09426645,-0.036355007,0.046167754,0.1233622,-0.047304295,-0.21097767,-0.015302842,-0.013312397,-0.046853177,0.049110018,0.07675775,-0.059515443,0.0718176,0.05387017,-0.023145925,-0.13942894,0.010084915,0.04342475,0.037603904,-0.26487264,0.1198912,-0.06453641,0.06395602,-0.049274724,0.032747563,-0.1722739,0.064466305,-0.056251608
622,0.081541024,-0.086744465,0.044903737,0.09064981,-0.11260152,0.06853376,-0.10717893,-0.032554537,-0.06749629,-0.12445325,-0.16825326,0.034279503,0.1321462,0.03242679,0.07019178,-0.009226316,0.10675478,0.14138328,0.012263757,-0.05476396,0.046972923,0.06577111,-0.0330971,-0.011043116,0.09825043,0.105432294,-0.025899552,-0.075489156,-0.070739165,0.09454091,0.015820699,0.11642409,0.10027237,-0.080204904,-0.08061537,0.07201578,-0.117848,0.034953468,0.002154177,-0.101519234,0.048744664,-0.018922197,-0.09505517,-0.16675714,0.03846553,-0.009106543,-0.01429476,0.09706186,0.10394683,-0.063775346,-0.023492757,0.005430436,0.006720575,-0.0417613,0.08645705,-0.015983205,-0.090215795,-0.09598185,-0.08752341,-0.08704098,-0.09128909,0.05116885,0.020462114,0.113252036,0.09158244,-0.1529846,-0.030760607,-0.0014114702,0.013963967,0.12172332,0.1475748,-0.093530305,-0.12068679,0.18522729,-0.045164708,0.054601528,0.034398627,0.071044445,-0.024747368,-0.12805745,-0.0911426,-0.0650772,-0.00971847,0.04367386,0.101074986,0.108524136,-0.09303763,-0.0052034985,0.12394915,-0.06041428,0.09412116,-0.17406966,-0.070774175,-0.22099473,-0.04694726,0.026699211,-0.1301846,-0.08303177,-0.10788285,0.020686375,0.16136137,-0.11945235,0.05401509,0.19167712,-0.015154815,-0.12354415,0.058848172,-0.0098121585,-0.08251773,0.092890896,0.060130954,-0.09181264,-0.008134331,-0.0075130085,-0.07677213,-0.1440776,-0.10449759,0.04272285,-0.07009152,-0.13368815,0.01658721,0.106325224,0.12685357,-0.09856124,0.03299326,-0.098105945,0.029146822,-0.0096415505
130,0.032527946,-0.14352992,0.027593592,0.08102838,-0.0595681,0.089625284,-0.09311076,-0.19511113,-0.023790978,-0.065069415,-0.14077617,0.08951765,0.033804696,-0.018733786,-0.0076782587,0.0332164,0.0655391,-0.15463741,0.0375172,-0.21170905,0.016158355,0.13642773,-0.01571386,-0.010930898,0.11959134,0.09881649,-0.12322769,-0.063450836,-0.097846396,0.19683352,0.007259268,0.09688575,0.03503226,0.06488188,0.036482867,0.0240662,-0.00072077505,0.14770357,0.03851265,-0.05340918,0.0014213518,0.05463673,-0.008490811,-0.13308422,0.0104428,0.06969002,-0.048794102,0.014554736,0.006967702,0.13598856,-0.08847045,-0.0598937,-0.04823942,0.0035731643,0.1530113,0.051017277,-0.100121364,-0.026360959,-0.028401162,-0.020292066,-0.043023735,-0.052441034,0.16174142,0.11950109,0.076199,-0.08731229,-0.09168619,-0.08187685,0.09476198,0.056114983,0.13158084,-0.15798505,-0.0018083213,0.04885734,-0.018663308,0.060897462,0.027341645,0.027558899,0.031835653,-0.15231512,-0.05242608,0.043177184,-0.061591655,0.012841182,0.078318655,0.15417837,-0.019097483,0.017392913,0.07090897,-0.042705584,0.07129814,-0.200595,-0.038744446,-0.14050835,-0.032744013,-0.06583131,0.11949852,-0.05906023,-0.03895779,-0.065021574,0.12342317,-0.08646346,0.050462876,0.1136782,-0.0297935,-0.122717805,0.13558306,-0.013751352,-0.103000365,0.034620974,0.047279395,-0.08372641,-0.039815888,-0.071281984,-0.21256691,-0.11074299,-0.07089347,0.019571997,-0.10389342,-0.14859264,0.066560686,0.026681554,0.06498003,-0.059257798,0.036623023,-0.18732658,-0.04987835,0.032303136
243,0.07330155,-0.11326988,0.0050164363,0.07730493,-0.1234323,-0.06278607,0.021752203,0.0063669323,-0.033737894,-0.09058118,-0.16135886,-0.04400888,0.078964286,0.08065457,-0.0945007,0.0073601916,0.10300767,-0.010084,0.09366683,-0.09786372,0.045216065,-0.00052274467,-0.021594329,0.0010645745,0.109927244,0.09526139,-0.11813627,-0.053168032,-0.111138634,-0.062622815,0.025958253,0.028490838,0.05572306,0.025588566,0.058412593,0.054832052,-0.008648178,0.14815699,0.15487643,-0.16265103,-0.053704634,0.09101862,-0.0030885763,-0.15433398,0.05290991,0.048742946,-0.0054537808,0.018560069,0.0740585,0.07322506,0.060332794,0.07432089,-0.026545841,-0.01799342,0.009765236,-0.06730302,-0.074395984,-0.09967302,0.0018777145,-0.032552227,-0.05772512,-0.07872161,0.16855294,0.12234287,0.058283538,0.030212166,-0.07900027,-0.011027851,0.10359068,0.18094124,0.10658031,-0.14022201,-0.012635195,0.075189225,-0.092374146,0.008553894,-0.061292917,0.054581683,-0.124011956,-0.02688532,-0.048297204,-0.024131669,-0.1262046,-0.026071556,0.12728533,0.17025565,0.0037210851,0.015482323,-0.061829317,-0.09083687,0.05762233,-0.19942537,-0.025961125,-0.16473036,-0.016783962,-0.10359299,0.08488995,-0.122727826,-0.08787261,-0.018555133,0.13502567,-0.08662254,-0.020637192,0.10623724,0.028879452,-0.20581762,-0.012899372,-0.008378971,-0.16749734,0.01854198,0.08808702,-0.115050316,0.008594273,0.0830213,-0.20102133,-0.10925517,-0.12968387,-0.019597692,-0.09202552,-0.20907925,-0.043364212,0.04945442,0.06714516,-0.0054747765,-0.0230462,-0.09758184,-0.021312196,-0.03792237
670,0.0024916956,-0.107667975,0.07119928,0.19891723,-0.109103635,0.024635028,0.0051857117,-0.053426202,-0.048918672,-0.08797067,-0.12063031,-0.09215982,0.071558155,0.024510983,-0.011297565,-0.007684803,0.13194317,-0.09140393,0.028902017,-0.021865016,0.068460785,0.009982263,-0.040012788,-0.016420908,0.14587459,0.11165838,-0.025761602,-0.13450652,-0.08784337,-0.022002878,0.03455811,0.089102216,0.003985945,0.010746803,0.16648492,0.04205174,-0.041299593,0.057579804,0.083220504,-0.21314329,-0.0012908244,0.1422679,-0.1049109,-0.1959152,0.058391467,-0.14360881,-0.018227749,0.047993116,0.15054934,0.013128265,-0.034452103,-0.042850558,-0.044271324,-0.06896168,0.114018045,-0.051495604,-0.028810345,-0.039467733,-0.07188551,-0.093748,-0.06737262,-0.028836288,0.027140528,0.13201615,0.052895065,0.15100801,-0.07215768,-0.09405865,0.08052086,0.07747463,-0.008472032,-0.181157,-0.025353504,0.028569676,-0.085386515,-0.027335085,0.08425611,0.049934924,-0.13057962,0.04818972,-0.06340366,-0.0474746,-0.06504844,0.018345447,0.058687795,0.13807163,-0.021547537,-0.0154995,-0.08073703,-0.06853927,0.070761696,-0.17173442,-0.0582913,-0.20606989,-0.16296221,0.0012585585,0.107648276,-0.05562391,-0.014139045,-0.0017765309,0.21556391,0.022483729,-0.00093721075,0.10419389,0.095448434,-0.06655408,0.13835748,-0.032674797,0.01716571,0.09573653,0.016216122,-0.092508994,0.012614492,0.02511234,-0.17905205,-0.09868053,-0.17347574,0.024157276,-0.06631341,-0.077603675,0.13661613,-0.009268281,0.06854022,-0.068048745,-0.0049946667,0.0013235313,-0.028185803,-0.036049664
325,0.011639441,-0.1668929,-0.06561778,0.06257122,-0.010313387,0.08553897,0.06512348,0.02845164,-0.06495176,-0.06856189,-0.113981836,0.008520418,0.09820261,-0.017085973,-0.002105131,0.0035768908,0.095046684,0.03392852,0.0041265488,-0.11005255,0.05250014,0.06927767,-0.064132616,-0.053776994,0.07048633,0.09778056,-0.19250813,-0.064637676,-0.18368137,0.05534613,0.043846045,0.053981923,0.077095516,0.022461882,0.0774503,0.010148716,0.061948135,0.25309494,0.13405089,-0.1713459,-0.021602571,0.03280929,-0.112761974,-0.15986773,0.022156827,-0.049672276,0.01819146,-0.047096066,-0.010864007,0.048498407,0.07224107,-0.03849135,0.014511688,0.13606173,0.14608341,-0.018456405,-0.009040453,-0.12765531,-0.03771848,-0.00979762,-0.06043463,-0.0447162,0.09142813,0.10838725,0.060833514,0.072538204,-0.04669038,-0.06304954,0.054178167,0.14433523,0.051976938,-0.1768753,0.029241037,0.06624726,-0.05161973,0.0058917985,0.033847127,0.06409109,-0.022463417,0.025354296,0.0041949293,-0.06875675,-0.011474644,0.001449633,0.09561262,0.14443648,-0.027085572,-0.020081302,0.00999922,-0.026324378,0.072665,-0.22133517,-0.021417934,-0.12010209,-0.002660903,-0.1318655,0.08285179,-0.08185397,-0.09013784,-0.12039749,0.03679116,-0.030431692,0.05923321,0.05952177,-0.00479471,-0.22527133,0.0129612675,-0.048952512,-0.09354545,0.057719413,0.11857796,-0.09601558,-0.03513713,0.008993851,-0.22831286,-0.098759435,-0.11073936,0.027372751,0.0072964863,-0.2211443,0.15980478,-0.018505065,0.0385444,-0.025417235,-0.005907497,-0.104857914,0.007710393,-0.09857427
