,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
468,-0.050741613,-0.05191839,0.23531583,0.42263547,0.26868293,0.44443616,0.19796057,-0.231884,0.057704307,0.31230918,-0.015610956,0.014617437,0.48448166,0.12760943,-0.15858181,-0.14347099
708,0.06725923,-0.035023298,0.2052406,0.46134505,0.2596633,0.42473674,0.13709845,-0.1188239,-0.029741665,0.29657018,0.10758613,-0.21983318,0.4947419,-0.049177393,-0.22339332,-0.11275154
729,0.039233066,-0.053953644,0.21283019,0.46689916,0.27895448,0.43407685,0.18101236,-0.17036308,-0.006837225,0.29431382,0.07583707,-0.09303315,0.49059004,0.049451817,-0.21217278,-0.1225388
400,0.013265639,-0.033770982,0.20150082,0.4654161,0.25255308,0.4459842,0.15117756,-0.20160796,0.03703475,0.3186455,0.043807577,-0.095950745,0.49564567,0.05735846,-0.19423759,-0.12069919
85,-0.0025253661,-0.031671293,0.19285938,0.46283635,0.24452499,0.44423884,0.1531805,-0.24396506,0.06073,0.32534593,0.02076808,-0.028523069,0.4896716,0.09903491,-0.18430337,-0.114531785
52,-0.009586258,-0.11564481,0.30884826,0.36587366,0.383355,0.42567447,0.30029094,-0.059740245,0.051772818,0.26393616,-0.000157523,0.0012299302,0.40312538,0.123706885,-0.09828675,-0.27488595
586,0.06670636,-0.033816613,0.19938955,0.4659018,0.2564537,0.423524,0.13699594,-0.132874,-0.03560864,0.29888716,0.11482118,-0.20253992,0.49399248,-0.03771351,-0.23444462,-0.10391648
285,-0.16991328,-0.05179409,0.22004825,0.3365666,0.2565194,0.3691875,0.22477223,-0.3204066,0.15708463,0.28565818,-0.100114405,0.30292654,0.34626192,0.29286262,-0.0712565,-0.18071274
135,-0.10982484,-0.06075406,0.22437105,0.35403588,0.24886379,0.38194335,0.22250569,-0.35134137,0.08618484,0.310128,-0.07782872,0.26677957,0.41508,0.22251682,-0.11720406,-0.106876105
646,-0.071185715,-0.02935353,0.18354037,0.4342272,0.22590336,0.43803567,0.1682454,-0.29660738,0.114551984,0.31652692,-0.042428236,0.101797655,0.4535124,0.2108055,-0.14330968,-0.12851489
528,-0.0788124,-0.0701151,0.26651385,0.39219874,0.3115325,0.42214194,0.23489691,-0.23453163,0.1220891,0.30840248,-0.051428594,0.10868791,0.42238128,0.1551533,-0.08903157,-0.20905536
694,-0.07372611,-0.08834502,0.30143252,0.3822091,0.3413068,0.40926048,0.28753924,-0.18471144,0.04629545,0.25443396,-0.040268306,0.09111904,0.4399633,0.16223541,-0.09057466,-0.21008763
683,0.037557937,-0.055535883,0.23446111,0.41743213,0.2914979,0.42402357,0.2077186,-0.22291985,0.011093,0.34541208,0.0145259015,0.023598041,0.48579374,0.06962125,-0.18093224,-0.12205183
248,-0.0073675485,-0.045489296,0.21958399,0.44574767,0.26147437,0.4448852,0.17175624,-0.21767235,0.03803406,0.31507668,0.021176483,-0.050196998,0.49862257,0.078198716,-0.18335982,-0.12548651
621,0.08495172,-0.041483138,0.20528145,0.46293935,0.2675666,0.4198276,0.14444518,-0.10168479,-0.041720033,0.2849826,0.12155657,-0.22564675,0.48872173,-0.052346047,-0.22670904,-0.11799877
459,0.060644593,-0.038936295,0.21090043,0.4592399,0.26455888,0.43007457,0.14244017,-0.12052302,-0.015962237,0.29854473,0.09448235,-0.20738934,0.49697873,-0.03926646,-0.21040076,-0.12464447
68,0.073729895,-0.05276615,0.21861152,0.45044294,0.2725517,0.4314208,0.15650295,-0.11203019,-0.015457786,0.2941468,0.08552587,-0.20889774,0.4948658,-0.044309676,-0.20676163,-0.12773952
213,-0.0782883,-0.07188972,0.28486335,0.33692503,0.31907535,0.39417437,0.26932332,-0.23948005,0.023118641,0.3176194,-0.05621379,0.19555038,0.4417166,0.17675969,-0.108779654,-0.16112694
21,0.03487172,-0.055804778,0.22343239,0.4551904,0.27888083,0.43894967,0.17462473,-0.15299478,-0.0035159208,0.2983996,0.069995105,-0.12380021,0.4960522,0.020655781,-0.20212175,-0.13254757
632,-0.03939966,-0.042235333,0.2104943,0.43977317,0.2570533,0.43009037,0.18119156,-0.2805399,0.071238905,0.32972836,-0.0067965053,0.06764902,0.4682048,0.13353816,-0.16314864,-0.11951727
732,-0.16398925,-0.083689734,0.25056404,0.37719652,0.2944731,0.40940133,0.25151244,-0.22739054,0.13270885,0.28415272,-0.06160819,0.22135745,0.35123774,0.22798868,-0.089398324,-0.23930581
545,-0.013100789,-0.04746975,0.22157884,0.443057,0.26159966,0.44208485,0.17715542,-0.22805445,0.038788553,0.31127462,0.01559739,-0.033357255,0.50027835,0.0830965,-0.18226434,-0.12147379
172,-0.035994757,-0.10555023,0.27392244,0.37924454,0.35134518,0.40508196,0.2995925,-0.1657881,0.11403063,0.23997264,-0.06847136,0.14585315,0.38970077,0.22796911,-0.04645108,-0.24775371
744,-0.058195185,-0.04730456,0.21211658,0.42056978,0.25183535,0.4376061,0.18408948,-0.28059787,0.11613946,0.31575167,-0.04827899,0.08070838,0.46506575,0.16999689,-0.13146241,-0.14303622
490,-0.10354402,-0.0598862,0.24976793,0.38774318,0.27887893,0.427905,0.2202338,-0.25169167,0.11223933,0.30479896,-0.079313934,0.11267111,0.45173186,0.18482158,-0.08796856,-0.17260085
549,-0.12840381,-0.04929464,0.22066087,0.3787601,0.2692265,0.39757627,0.22041029,-0.29640666,0.11668738,0.28874516,-0.056993786,0.2165639,0.39838868,0.275552,-0.11275709,-0.16568089
438,-0.032718092,-0.051962394,0.21960236,0.42999786,0.25981173,0.44593745,0.18581535,-0.2460365,0.07911168,0.31141618,-0.025498774,0.02484814,0.4871195,0.13589297,-0.1488216,-0.13883807
578,0.032892138,-0.05733624,0.21723883,0.46408635,0.27258486,0.44215918,0.1701914,-0.15963487,0.012462948,0.30459023,0.065764844,-0.12197157,0.4860886,0.014403382,-0.20390338,-0.1364089
2,-0.08380587,-0.0391486,0.19205563,0.40093288,0.22855763,0.4251436,0.1811574,-0.3148227,0.1289931,0.309913,-0.075388394,0.15127392,0.44898966,0.23584001,-0.12043469,-0.1261954
741,-0.00018677257,-0.07653662,0.2419656,0.4306621,0.30397946,0.436385,0.22071373,-0.20464423,0.05835407,0.3104467,-0.0054712105,0.03505261,0.46563172,0.112844214,-0.14098197,-0.16196318
123,-0.059997138,-0.0593535,0.23592918,0.41177735,0.2762456,0.42870077,0.22435646,-0.25976625,0.075929955,0.2950541,-0.03757013,0.091517694,0.46711963,0.1746161,-0.13434933,-0.14280584
210,0.01029967,-0.041125756,0.21273486,0.45484212,0.25869098,0.4412908,0.16348131,-0.20466036,0.0171869,0.31495756,0.04744791,-0.08647236,0.49880013,0.054506473,-0.2041188,-0.11460795
580,0.015794497,-0.059694774,0.22769241,0.39156175,0.27688095,0.41351596,0.21237803,-0.28535706,0.04778041,0.34974134,-0.033929694,0.12685844,0.47223848,0.11987907,-0.15798253,-0.112455115
182,-4.775899e-05,-0.043044336,0.21058905,0.45068437,0.25371256,0.4446573,0.16506302,-0.22732295,0.04732514,0.3155599,0.018352073,-0.052041654,0.5011517,0.074968055,-0.18446925,-0.11834829
385,-0.1106652,-0.03557847,0.18270166,0.38321236,0.21485512,0.41539443,0.17825343,-0.3309317,0.14975606,0.30361542,-0.097551696,0.19680524,0.42598447,0.2753275,-0.10019696,-0.12682748
299,0.07720791,-0.034427967,0.2015298,0.45932862,0.25273505,0.41988784,0.12813985,-0.10928466,-0.028813597,0.29627553,0.11230115,-0.25629225,0.48740098,-0.07611635,-0.22548577,-0.10774429
170,-0.00057838083,-0.05286717,0.22327667,0.39061588,0.2783071,0.40351295,0.2187152,-0.29200792,0.037347827,0.35019878,-0.026839502,0.16419725,0.4588036,0.14807484,-0.15948787,-0.1086767
27,-0.11739879,-0.05472726,0.21868359,0.38997328,0.26434538,0.40777692,0.21211427,-0.2967215,0.12909313,0.2929761,-0.063651726,0.19654875,0.40907452,0.25260195,-0.10402126,-0.1642288
223,0.022102816,-0.047123503,0.21946438,0.4235088,0.27784625,0.41718626,0.20164114,-0.25743797,0.011167218,0.3477256,0.018739812,0.06258119,0.47819883,0.0976594,-0.1934103,-0.103274725
188,0.060289774,-0.06300685,0.23180637,0.44491667,0.2851309,0.4364604,0.17573757,-0.120181575,-0.01106249,0.29014963,0.07102368,-0.16747072,0.4979098,-0.017290208,-0.19555704,-0.1404635
139,-0.13618739,-0.060129195,0.22097383,0.33124316,0.24617375,0.3675085,0.22701722,-0.35338542,0.11350738,0.29541996,-0.10080955,0.30971068,0.38379642,0.26512402,-0.090111636,-0.12350425
59,0.022218116,-0.033278223,0.20200191,0.46572953,0.25632232,0.4451048,0.15100946,-0.1836316,0.021779241,0.3154403,0.059093617,-0.112992965,0.49588415,0.049032845,-0.20183943,-0.12274104
700,0.03924262,-0.056547053,0.24387772,0.43024635,0.2984521,0.43102854,0.19834015,-0.16530547,-0.005358634,0.3254712,0.045599043,-0.070134155,0.49232095,0.02168009,-0.1847176,-0.13864063
681,-0.007860908,-0.042231046,0.21293707,0.4498086,0.25707638,0.44406483,0.1687131,-0.22453775,0.03721274,0.3160701,0.02532887,-0.04495618,0.49651912,0.08678973,-0.18953745,-0.11994023
487,0.1239479,-0.08417333,0.2826593,0.44140348,0.37829483,0.3623461,0.2784425,-0.007584927,-0.08517837,0.21058445,0.13760725,-0.18239428,0.4234835,-0.058572978,-0.16126482,-0.19557339
500,-0.07308095,-0.03935245,0.20808269,0.4293607,0.25208542,0.43888885,0.19021314,-0.26373222,0.10961184,0.30963492,-0.04158576,0.08972242,0.45250967,0.19579273,-0.13123398,-0.1598911
604,0.0666854,-0.053947184,0.22302914,0.44909316,0.2789993,0.43377557,0.16482511,-0.11507298,-0.011628005,0.29703096,0.08000234,-0.19169326,0.49322847,-0.026564093,-0.20297399,-0.13460068
433,-0.080874026,-0.060841613,0.24920966,0.408701,0.30119193,0.4130609,0.2265388,-0.25963363,0.084767304,0.2994133,-0.019354966,0.109133415,0.43436116,0.17893915,-0.14491448,-0.17246099
110,0.07850746,-0.03707855,0.2059098,0.45729625,0.25685245,0.42042437,0.12976265,-0.10653717,-0.02705654,0.29386035,0.10756746,-0.24993786,0.49213997,-0.07989718,-0.21807203,-0.1129525
301,0.017972615,-0.047083735,0.22303568,0.45072463,0.27066877,0.44538677,0.16857997,-0.17386644,0.021868955,0.3122297,0.04425895,-0.10754516,0.49774957,0.03665163,-0.18766713,-0.13592428
185,0.07806786,-0.043509092,0.21262681,0.45427477,0.2653162,0.42462802,0.14620894,-0.11397051,-0.027625158,0.29346213,0.09936368,-0.22435643,0.49389443,-0.05619481,-0.21784814,-0.117171496
403,0.02906753,-0.050205022,0.23354739,0.43425083,0.28900164,0.4311088,0.19278426,-0.19253881,0.0017971974,0.3303879,0.04313377,-0.03509207,0.4928445,0.04634745,-0.18842627,-0.13077863
338,-0.0030934562,-0.052567646,0.22850515,0.44062692,0.27226135,0.4454215,0.18170065,-0.20422274,0.040075272,0.3123977,0.016719772,-0.05394547,0.49594066,0.0748778,-0.1758467,-0.1368861
447,-0.008603013,-0.05592253,0.23095144,0.43893462,0.2861286,0.44418365,0.1926706,-0.20475806,0.065054074,0.3121989,0.010939516,-0.025329296,0.47516626,0.10311971,-0.16563082,-0.16207476
470,-0.07916482,-0.037626047,0.18788122,0.40572447,0.22288059,0.43081853,0.17245531,-0.31590748,0.13003033,0.3140801,-0.07254741,0.14193799,0.45137155,0.22911644,-0.12317734,-0.12336843
144,-0.015769832,-0.06272417,0.25258705,0.44079274,0.3124724,0.42579857,0.2376752,-0.19955893,0.05395587,0.27731198,0.00077574234,0.01725957,0.46630043,0.12886696,-0.1322504,-0.17554837
762,-0.12496312,-0.07607887,0.24149188,0.36111757,0.28347805,0.40465975,0.26261014,-0.24159494,0.12806849,0.26173982,-0.0953708,0.22768319,0.38344568,0.2764961,-0.06527408,-0.21176518
494,-0.055005018,-0.1161162,0.307776,0.3358214,0.38224268,0.41006854,0.31507233,-0.09674446,0.0942872,0.26162598,-0.03841961,0.10353099,0.36584726,0.19506049,-0.07426255,-0.2935181
147,-0.015485289,-0.055322696,0.22153023,0.44032538,0.2691705,0.4419857,0.19054827,-0.22766675,0.04752224,0.30656895,0.0075896545,-0.001901716,0.4919718,0.11123793,-0.17298055,-0.13098134
513,-0.08845595,-0.05147887,0.21833585,0.38697425,0.26196486,0.42595565,0.2028497,-0.27662557,0.15138794,0.3058273,-0.08239469,0.14887084,0.4288046,0.23238829,-0.09377545,-0.17972398
611,-0.11719621,-0.05649706,0.22331458,0.35872185,0.25260162,0.4052597,0.21131681,-0.31119075,0.15766619,0.29616743,-0.1144259,0.21016148,0.41388953,0.24955495,-0.073302425,-0.16184723
