Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63
TCGA-69-7978-01,5.1693034,8.301463,6.6811247,5.6218734,4.543921,7.17109,6.069485,4.03678,6.2196803,3.2396178,6.319345,4.781603,4.512622,5.4839244,6.3135204,4.4898267,4.5257215,5.4309707,4.311667,6.7354183,5.2882695,2.6264594,4.0865545,4.8767776,5.066166,6.391572,7.3326383,6.358618,5.2341743,5.055747,5.0989566,6.241568,5.432328,8.394952,6.478945,4.5900183,6.368005,4.326263,7.2795715,5.1026034,7.3087683,4.4501343,4.660262,5.842321,5.03739,6.323757,6.1602216,4.592438,5.092746,5.3796225,1.4668423,7.003783,3.9638963,3.6594102,3.6329052,3.8226056,3.6620274,7.0721045,5.160027,6.434541,5.9417486,7.649553,3.9583414,6.9341674
TCGA-78-7160-01,8.964421,4.1977315,5.8330812,4.563331,5.244736,5.5770516,5.130602,5.384302,5.6802545,3.4788172,4.8910174,3.2431397,4.670234,5.2994246,4.651218,5.9337573,4.019016,5.5321784,5.783005,4.742929,3.6797674,3.6826813,4.1151066,5.3073893,3.9186814,5.395063,6.3516774,5.900698,5.874145,4.735807,4.110577,5.11598,3.5278404,6.8908277,5.2265263,4.913968,5.9317074,3.4316287,6.1618457,5.0095534,5.074504,5.365617,5.5679502,5.836666,5.311989,6.184041,5.411875,5.4711895,4.8744526,3.800846,2.057628,6.0639267,4.217316,4.3804846,4.7262816,5.396032,4.297693,6.128096,5.472637,4.802158,5.9653873,6.042957,4.849153,7.7926135
TCGA-44-7660-01,5.8111444,7.6866145,6.4469857,5.4957786,4.766869,6.8024807,5.834099,4.2757945,6.1858797,3.224566,6.358185,4.5815597,4.6302643,5.1611648,5.8466525,4.6374965,4.453,5.547348,4.754297,6.4149075,4.835362,2.7463365,3.913679,4.9503045,4.910261,6.065958,7.162417,6.3332205,5.4524465,5.0459094,5.067011,5.8958564,4.9813395,8.087675,6.0050683,4.732769,6.3605237,4.1106405,6.867907,5.2418404,7.119542,4.4439764,4.65857,5.7945304,5.246503,6.4029145,6.1898904,4.558089,5.3374867,5.1352625,1.6883091,6.8803353,3.9122427,3.760557,3.8995056,4.1373997,3.777403,6.983024,5.1025643,5.8805237,5.719099,7.245299,4.177508,6.970183
TCGA-NJ-A4YI-01,5.6919475,7.94642,6.544961,5.596772,4.6957345,6.9664216,5.9814477,4.1123285,6.222516,3.1622677,6.427322,4.6841006,4.5582037,5.205338,6.0142894,4.488687,4.500018,5.4324355,4.5169945,6.5799913,4.971484,2.7348964,3.963578,4.9160314,5.0252085,6.1342807,7.2182126,6.4198713,5.319066,5.066586,5.173861,6.021067,5.1754017,8.207043,6.1655416,4.6954217,6.3915625,4.175268,7.062288,5.2657895,7.3031716,4.3666215,4.594105,5.8357143,5.098251,6.4033055,6.2187285,4.5642476,5.236545,5.263296,1.5870227,6.91765,3.968429,3.6129274,3.690635,3.9061286,3.7647922,6.984547,5.0869255,6.043085,5.8103185,7.4180837,3.9801133,6.94981
TCGA-49-6742-01,6.205667,6.937403,6.3148236,5.2564197,4.8569283,6.5322533,5.6230936,4.543871,6.0665226,3.1900845,6.184936,4.3124995,4.6694307,5.193051,5.583008,4.89189,4.420744,5.6898775,4.9416633,6.136941,4.565216,2.9017274,3.9030147,5.0394635,4.6903467,5.9646626,6.967807,6.2692738,5.581504,4.999181,4.893393,5.7343116,4.6561804,7.802617,5.7848816,4.8049726,6.253995,3.9471724,6.628308,5.3165393,6.774971,4.618357,4.8399577,5.702181,5.3714447,6.42364,6.068829,4.741683,5.3060412,4.81034,1.8333513,6.6362724,4.028334,3.8575835,4.093647,4.34511,3.9361968,6.755094,5.1422033,5.5951495,5.7306943,6.9043937,4.3377857,7.155532
TCGA-17-Z057-01,5.708311,7.925992,6.4936576,5.571272,4.6750565,6.906879,5.895001,4.18463,6.2078695,3.2111754,6.415451,4.6462584,4.5733867,5.16559,5.974756,4.5415826,4.4717703,5.540302,4.627135,6.559674,4.9383106,2.7029183,3.9423318,4.9182873,5.03371,6.130048,7.1983137,6.374051,5.4022455,5.0733843,5.14196,5.988744,5.1300583,8.164896,6.1264744,4.6968355,6.345659,4.1446476,6.970583,5.277074,7.246913,4.3929343,4.604681,5.786002,5.193126,6.4330645,6.2514486,4.5476265,5.303559,5.2397876,1.6435635,6.9653482,3.9330738,3.653742,3.7856858,3.9755847,3.7715242,7.002174,5.0478473,6.017495,5.7600536,7.3701067,4.109614,6.9537992
TCGA-44-7659-01,7.2901087,5.747584,6.1840506,4.9827933,5.015031,6.176614,5.411755,4.912869,5.858245,3.2888339,5.667865,3.86416,4.6669016,5.3184223,5.188782,5.286109,4.2165003,5.6699166,5.2317834,5.552796,4.2085,3.1827695,4.0129404,5.1054134,4.414159,5.7311554,6.6836443,6.1686716,5.674694,4.8903427,4.5576725,5.5933776,4.201438,7.455561,5.598744,4.873581,6.1101394,3.7141786,6.5479174,5.1775947,6.0398536,4.956869,5.183035,5.762557,5.342096,6.32883,5.842274,5.01321,5.105255,4.415302,1.9648997,6.3837056,4.1076155,4.0582633,4.306904,4.7220798,4.090467,6.518078,5.2151737,5.2970505,5.869215,6.543094,4.491975,7.40715
TCGA-50-5946-01,5.003657,8.177307,6.730052,5.6379,4.515434,7.2466555,6.100922,4.06974,6.1857285,3.2221014,6.3021603,4.746347,4.5131316,5.6162744,6.4795356,4.455585,4.5189366,5.5255437,4.280268,6.87555,5.4973626,2.4597068,4.1936436,4.897641,5.002134,6.6242557,7.3558407,6.2786865,5.199406,4.982008,5.0785832,6.2819858,5.513971,8.430838,6.6460857,4.6659408,6.403716,4.4405594,7.5175705,5.1431727,7.234057,4.5302753,4.6967926,5.776927,5.039829,6.300331,6.168346,4.5997863,5.0281096,5.417842,1.4517092,6.9161334,3.902739,3.7058554,3.673308,3.8388681,3.6133072,7.0118127,5.179144,6.4493966,6.007616,7.596066,4.064728,6.914189
TCGA-80-5607-01,8.100585,4.999,5.9266176,4.745333,5.096993,5.8297243,5.2897644,5.109223,5.819255,3.4072626,5.2864885,3.5771368,4.6723924,5.3175125,4.8941402,5.627958,4.1347723,5.644315,5.4825854,5.1975307,3.9102771,3.454374,4.101859,5.170022,4.118798,5.5703807,6.581605,5.997979,5.7731256,4.8005805,4.327263,5.394815,3.8961866,7.124361,5.416209,4.935907,5.997952,3.5989454,6.348083,5.1154366,5.554833,5.0930204,5.328791,5.7784095,5.3300514,6.28158,5.5804477,5.30803,4.9775777,4.126005,1.9786087,6.276316,4.2344522,4.213319,4.5942535,5.06318,4.1668158,6.2670608,5.38294,5.033486,5.9397774,6.3000793,4.649783,7.6139846
TCGA-69-7974-01,5.3686934,8.217976,6.6294875,5.6431894,4.588687,7.111661,6.0358615,4.069427,6.2123556,3.256222,6.364906,4.7518196,4.5390987,5.3889537,6.2131224,4.482126,4.4971576,5.496075,4.4236107,6.690698,5.188168,2.5840914,4.0317516,4.894926,5.07027,6.3240867,7.295206,6.350648,5.2723804,5.0678983,5.123548,6.162003,5.3388205,8.326264,6.384973,4.648892,6.356026,4.2570577,7.246111,5.197762,7.28833,4.423266,4.636789,5.8238044,5.0693107,6.3587465,6.2087173,4.5514083,5.149233,5.367261,1.5236884,6.968667,3.9126596,3.663847,3.6530557,3.8526616,3.65453,7.0571523,5.0988126,6.2757516,5.886641,7.544017,4.0148387,6.9289865
