Method,Target,Type,Score
POME,Recurrence,AP,0.22456929211724944
UMAP,Recurrence,AP,0.4197283033638126
POME,Recurrence,AP,0.2691100716093315
UMAP,Recurrence,AP,0.46780775370296546
POME,Recurrence,AP,0.4541389517633291
UMAP,Recurrence,AP,0.46860771904816717
POME,Recurrence,AP,0.3055162821224923
UMAP,Recurrence,AP,0.3323834641378524
POME,Recurrence,AP,0.22999909704672142
UMAP,Recurrence,AP,0.4067947287775875
POME,Recurrence,AP,0.29952511435243767
UMAP,Recurrence,AP,0.39417067778849246
POME,Recurrence,AP,0.42855308126392366
UMAP,Recurrence,AP,0.2791781447609494
POME,Recurrence,AP,0.18657855065293158
UMAP,Recurrence,AP,0.25709119556475307
Naive,Recurrence,AP,0.23197903014416776
POME,Survival,AP,0.7553377709560852
UMAP,Survival,AP,0.7517294165447703
POME,Survival,AP,0.7949781908691799
UMAP,Survival,AP,0.7571005523189447
POME,Survival,AP,0.7725486319501605
UMAP,Survival,AP,0.8098657173354985
POME,Survival,AP,0.7398916354846385
UMAP,Survival,AP,0.7684173505339785
POME,Survival,AP,0.8586624671758323
UMAP,Survival,AP,0.7913398235714617
POME,Survival,AP,0.8010684473634925
UMAP,Survival,AP,0.7549167454760722
POME,Survival,AP,0.8187092792576584
UMAP,Survival,AP,0.8495473385625508
POME,Survival,AP,0.7977762573166837
UMAP,Survival,AP,0.8470664044634311
POME,Survival,AP,0.8340197075558822
UMAP,Survival,AP,0.862859897709323
POME,Survival,AP,0.8416669399589519
UMAP,Survival,AP,0.8486769168771418
Naive,Survival,AP,0.7208387942332897
POME,RFS Event,AP,0.6771110426402281
UMAP,RFS Event,AP,0.53560998567583
POME,RFS Event,AP,0.5253736987292877
UMAP,RFS Event,AP,0.5080653232997282
POME,RFS Event,AP,0.4803532710144185
UMAP,RFS Event,AP,0.5729713612713947
POME,RFS Event,AP,0.5023677774582612
UMAP,RFS Event,AP,0.5654848920034408
POME,RFS Event,AP,0.4604206815992234
UMAP,RFS Event,AP,0.47308024977948426
POME,RFS Event,AP,0.4524064831177042
UMAP,RFS Event,AP,0.5033887022684003
POME,RFS Event,AP,0.5708759178603698
UMAP,RFS Event,AP,0.5548651931550176
POME,RFS Event,AP,0.4077664135690007
UMAP,RFS Event,AP,0.5750567025437138
POME,RFS Event,AP,0.4491584410989627
UMAP,RFS Event,AP,0.5311845064721585
POME,RFS Event,AP,0.5256019696940638
UMAP,RFS Event,AP,0.6473731092534898
Naive,RFS Event,AP,0.39711664482306686
POME,Days to RFS,R2,0.009767536178744374
UMAP,Days to RFS,R2,0.0223124620092241
POME,Days to RFS,R2,-0.012683089316466889
UMAP,Days to RFS,R2,0.05830519061744033
POME,Days to RFS,R2,-0.010920038992625614
UMAP,Days to RFS,R2,-0.020413173631410375
POME,Days to RFS,R2,-0.06736701455626593
UMAP,Days to RFS,R2,0.06343928926585396
POME,Days to RFS,R2,-0.012001747332666346
UMAP,Days to RFS,R2,0.06250107683082873
POME,Days to RFS,R2,-0.03174041319194809
UMAP,Days to RFS,R2,-0.00030175134676491133
POME,Days to RFS,R2,0.056150076158283935
UMAP,Days to RFS,R2,0.12517191443123832
POME,Days to RFS,R2,-0.03170059720359664
UMAP,Days to RFS,R2,0.05467622080927781
POME,Days to RFS,R2,0.036875323596070375
UMAP,Days to RFS,R2,0.06815299448979428
POME,Days to RFS,R2,0.013092751581041173
UMAP,Days to RFS,R2,0.19454720286445037
POME,Recurrence,AP,0.32611251432847277
UMAP,Recurrence,AP,0.3767624759952418
POME,Recurrence,AP,0.2464208064637029
UMAP,Recurrence,AP,0.314482086842948
POME,Recurrence,AP,0.22917555554649044
UMAP,Recurrence,AP,0.43426131067785667
POME,Recurrence,AP,0.30596448642877216
UMAP,Recurrence,AP,0.49446151740893474
POME,Recurrence,AP,0.4483094323206308
UMAP,Recurrence,AP,0.424369946278367
POME,Recurrence,AP,0.2800550073745608
UMAP,Recurrence,AP,0.3518885267017717
POME,Recurrence,AP,0.2751754603656132
UMAP,Recurrence,AP,0.4269952223673775
POME,Recurrence,AP,0.29144191598638264
UMAP,Recurrence,AP,0.4048520013408079
POME,Recurrence,AP,0.28740888072365445
UMAP,Recurrence,AP,0.2849832879588695
POME,Recurrence,AP,0.27119027201725376
UMAP,Recurrence,AP,0.265750108601852
Naive,Recurrence,AP,0.23197903014416776
POME,Survival,AP,0.7090173219106883
UMAP,Survival,AP,0.7404554751401994
POME,Survival,AP,0.8461740846472748
UMAP,Survival,AP,0.7703105479603408
POME,Survival,AP,0.7526088211401881
UMAP,Survival,AP,0.8305637497281005
POME,Survival,AP,0.8035526053124886
UMAP,Survival,AP,0.7789653468807085
POME,Survival,AP,0.7476879686761224
UMAP,Survival,AP,0.8027477343602558
POME,Survival,AP,0.8133179919664739
UMAP,Survival,AP,0.7637504410967041
POME,Survival,AP,0.7823215804925016
UMAP,Survival,AP,0.8515927757825987
POME,Survival,AP,0.8284265056531415
UMAP,Survival,AP,0.8382134195075237
POME,Survival,AP,0.8639501615478726
UMAP,Survival,AP,0.8467793945485685
POME,Survival,AP,0.8871715837074847
UMAP,Survival,AP,0.8452676617163445
Naive,Survival,AP,0.7208387942332897
POME,RFS Event,AP,0.7292619288975783
UMAP,RFS Event,AP,0.5741480715652582
POME,RFS Event,AP,0.6054451149246616
UMAP,RFS Event,AP,0.4806375612217423
POME,RFS Event,AP,0.5989582399661076
UMAP,RFS Event,AP,0.5981507900246754
POME,RFS Event,AP,0.5017715351943798
UMAP,RFS Event,AP,0.5618687139740401
POME,RFS Event,AP,0.4621670627651493
UMAP,RFS Event,AP,0.4716330044468942
POME,RFS Event,AP,0.4998908048499118
UMAP,RFS Event,AP,0.4802083933522939
POME,RFS Event,AP,0.41357309205146897
UMAP,RFS Event,AP,0.4859284493386011
POME,RFS Event,AP,0.4096654219381607
UMAP,RFS Event,AP,0.5688953430307476
POME,RFS Event,AP,0.5928982028138614
UMAP,RFS Event,AP,0.5251791325585307
POME,RFS Event,AP,0.45170364129128443
UMAP,RFS Event,AP,0.6108136867831048
Naive,RFS Event,AP,0.39711664482306686
POME,Days to RFS,R2,0.027900225240982235
UMAP,Days to RFS,R2,0.03491838240052081
POME,Days to RFS,R2,-0.02715466193635252
UMAP,Days to RFS,R2,0.022375966042384787
POME,Days to RFS,R2,-0.12024190390045209
UMAP,Days to RFS,R2,-0.04964377694463451
POME,Days to RFS,R2,-0.04879181387291931
UMAP,Days to RFS,R2,0.16485291998754936
POME,Days to RFS,R2,-0.04938711128064832
UMAP,Days to RFS,R2,0.0385132327233606
POME,Days to RFS,R2,-0.06860814448973063
UMAP,Days to RFS,R2,0.013964485743349853
POME,Days to RFS,R2,0.034008409029806286
UMAP,Days to RFS,R2,0.1349913776088364
POME,Days to RFS,R2,-0.034183595075134576
UMAP,Days to RFS,R2,-0.0049987958921133835
POME,Days to RFS,R2,0.052172150846696685
UMAP,Days to RFS,R2,0.045012419469219855
POME,Days to RFS,R2,0.04907765460421332
UMAP,Days to RFS,R2,0.18319512696474505
POME,Recurrence,AP,0.43375630307526913
UMAP,Recurrence,AP,0.3099043804234607
POME,Recurrence,AP,0.2896419118448573
UMAP,Recurrence,AP,0.3874062354300466
POME,Recurrence,AP,0.38480809863166143
UMAP,Recurrence,AP,0.43442919533888713
POME,Recurrence,AP,0.3352143393885238
UMAP,Recurrence,AP,0.45452368605898397
POME,Recurrence,AP,0.37187728567927786
UMAP,Recurrence,AP,0.40740629240001197
POME,Recurrence,AP,0.3487201637183102
UMAP,Recurrence,AP,0.33149402885334406
POME,Recurrence,AP,0.312944652939413
UMAP,Recurrence,AP,0.39997701388558027
POME,Recurrence,AP,0.2302934054576688
UMAP,Recurrence,AP,0.3932395089383227
POME,Recurrence,AP,0.28901734778335897
UMAP,Recurrence,AP,0.28000746808147914
POME,Recurrence,AP,0.22000084127599095
UMAP,Recurrence,AP,0.2666686735646374
Naive,Recurrence,AP,0.23197903014416776
POME,Survival,AP,0.8231105755654012
UMAP,Survival,AP,0.7465897656482298
POME,Survival,AP,0.8922472262522525
UMAP,Survival,AP,0.7656536435389115
POME,Survival,AP,0.7565257939430136
UMAP,Survival,AP,0.8267637180272571
POME,Survival,AP,0.759652141927075
UMAP,Survival,AP,0.7746592303029802
POME,Survival,AP,0.8191319023983366
UMAP,Survival,AP,0.7969566954379149
POME,Survival,AP,0.8439630739525955
UMAP,Survival,AP,0.7600649058405089
POME,Survival,AP,0.8317209022891034
UMAP,Survival,AP,0.8508960482944357
POME,Survival,AP,0.8484380613478792
UMAP,Survival,AP,0.8288957396850677
POME,Survival,AP,0.874848820746146
UMAP,Survival,AP,0.8620606425112556
POME,Survival,AP,0.9181001487464717
UMAP,Survival,AP,0.8513550492143317
Naive,Survival,AP,0.7208387942332897
POME,RFS Event,AP,0.6226231081735328
UMAP,RFS Event,AP,0.5301918779945318
POME,RFS Event,AP,0.6106331930709831
UMAP,RFS Event,AP,0.5054878333804096
POME,RFS Event,AP,0.5715392931486317
UMAP,RFS Event,AP,0.5767902887056346
POME,RFS Event,AP,0.5315791592412259
UMAP,RFS Event,AP,0.5584123108864026
POME,RFS Event,AP,0.5163770850029558
UMAP,RFS Event,AP,0.45050917032286536
POME,RFS Event,AP,0.4841983545163764
UMAP,RFS Event,AP,0.471857868190038
POME,RFS Event,AP,0.5514199764159537
UMAP,RFS Event,AP,0.5284811286777694
POME,RFS Event,AP,0.37845027560579997
UMAP,RFS Event,AP,0.5069076094443234
POME,RFS Event,AP,0.5484098447894183
UMAP,RFS Event,AP,0.5321829343502481
POME,RFS Event,AP,0.5955157823501817
UMAP,RFS Event,AP,0.6539335496833729
Naive,RFS Event,AP,0.39711664482306686
POME,Days to RFS,R2,-0.045479715930637044
UMAP,Days to RFS,R2,0.08923068784991861
POME,Days to RFS,R2,0.018813050324134717
UMAP,Days to RFS,R2,-0.014117567653346708
POME,Days to RFS,R2,-0.06290788220205612
UMAP,Days to RFS,R2,0.0026130434432030114
POME,Days to RFS,R2,-0.1101672870132806
UMAP,Days to RFS,R2,0.14278785210725242
POME,Days to RFS,R2,-0.017509199554216925
UMAP,Days to RFS,R2,0.07585144554348733
POME,Days to RFS,R2,-0.04319534174958517
UMAP,Days to RFS,R2,-0.027802605767462074
POME,Days to RFS,R2,-0.0715751233437234
UMAP,Days to RFS,R2,0.07539704344061249
POME,Days to RFS,R2,-0.052003051430957514
UMAP,Days to RFS,R2,-0.006726829652918154
POME,Days to RFS,R2,0.024120868549750152
UMAP,Days to RFS,R2,0.018808879200371886
POME,Days to RFS,R2,-0.00986946784975995
UMAP,Days to RFS,R2,0.17373180026472534
POME,Recurrence,AP,0.2338915900205411
UMAP,Recurrence,AP,0.33151078690255703
POME,Recurrence,AP,0.29092318026435904
UMAP,Recurrence,AP,0.32981539926342096
POME,Recurrence,AP,0.3072086286707787
UMAP,Recurrence,AP,0.4535129863947175
POME,Recurrence,AP,0.27778075983395817
UMAP,Recurrence,AP,0.44558178885448596
POME,Recurrence,AP,0.3908417420903125
UMAP,Recurrence,AP,0.3756451846952508
POME,Recurrence,AP,0.38211916619425723
UMAP,Recurrence,AP,0.3348042748548149
POME,Recurrence,AP,0.31544201173050357
UMAP,Recurrence,AP,0.39598576723682755
POME,Recurrence,AP,0.2743726860238884
UMAP,Recurrence,AP,0.46124840980855153
POME,Recurrence,AP,0.30908195234129837
UMAP,Recurrence,AP,0.2649454569758781
POME,Recurrence,AP,0.2237326514207248
UMAP,Recurrence,AP,0.2569410743217879
Naive,Recurrence,AP,0.23197903014416776
POME,Survival,AP,0.758260231311034
UMAP,Survival,AP,0.7422326818282886
POME,Survival,AP,0.7954713066125602
UMAP,Survival,AP,0.7633736439405775
POME,Survival,AP,0.7591898241184478
UMAP,Survival,AP,0.8275241255141549
POME,Survival,AP,0.7902213938698914
UMAP,Survival,AP,0.7772431244049801
POME,Survival,AP,0.7708134985036091
UMAP,Survival,AP,0.7837721716079009
POME,Survival,AP,0.8618458269211039
UMAP,Survival,AP,0.7575441725679587
POME,Survival,AP,0.7564427604908928
UMAP,Survival,AP,0.8705945868504327
POME,Survival,AP,0.8366005163808788
UMAP,Survival,AP,0.8359602905588872
POME,Survival,AP,0.8618533155907554
UMAP,Survival,AP,0.8474298627095018
POME,Survival,AP,0.8935556228760497
UMAP,Survival,AP,0.8341601684716441
Naive,Survival,AP,0.7208387942332897
POME,RFS Event,AP,0.5554945545590018
UMAP,RFS Event,AP,0.5598748792583902
POME,RFS Event,AP,0.4765869568607122
UMAP,RFS Event,AP,0.5270128364693305
POME,RFS Event,AP,0.559753527158376
UMAP,RFS Event,AP,0.5768751272607542
POME,RFS Event,AP,0.5334681960753027
UMAP,RFS Event,AP,0.5400231830316659
POME,RFS Event,AP,0.5059494725854949
UMAP,RFS Event,AP,0.4400529379319648
POME,RFS Event,AP,0.48291878786745246
UMAP,RFS Event,AP,0.5050537669944529
POME,RFS Event,AP,0.4979677033429357
UMAP,RFS Event,AP,0.5102365671726293
POME,RFS Event,AP,0.40193019792195084
UMAP,RFS Event,AP,0.5489265607556821
POME,RFS Event,AP,0.5408957096980912
UMAP,RFS Event,AP,0.50981717325707
POME,RFS Event,AP,0.552756013112605
UMAP,RFS Event,AP,0.6559936958164798
Naive,RFS Event,AP,0.39711664482306686
POME,Days to RFS,R2,-0.09968334599607864
UMAP,Days to RFS,R2,-0.05284979912555654
POME,Days to RFS,R2,-0.07317643095564574
UMAP,Days to RFS,R2,0.005536858596670746
POME,Days to RFS,R2,-0.07743508540424604
UMAP,Days to RFS,R2,0.007963068125587891
POME,Days to RFS,R2,-0.02924526763062829
UMAP,Days to RFS,R2,0.16171327121409917
POME,Days to RFS,R2,-0.0006705900694905509
UMAP,Days to RFS,R2,0.07747549399044873
POME,Days to RFS,R2,-0.07179170475856433
UMAP,Days to RFS,R2,0.007206853976973848
POME,Days to RFS,R2,0.07592383370774114
UMAP,Days to RFS,R2,0.07823324905800255
POME,Days to RFS,R2,-0.10312689586733481
UMAP,Days to RFS,R2,-0.0295708866170854
POME,Days to RFS,R2,0.08592746126593231
UMAP,Days to RFS,R2,0.09117492709511632
POME,Days to RFS,R2,0.009493599903277805
UMAP,Days to RFS,R2,0.15299647030155294
POME,Recurrence,AP,0.26418749051705326
UMAP,Recurrence,AP,0.36537720990004036
POME,Recurrence,AP,0.3606690272306329
UMAP,Recurrence,AP,0.3661927760365501
POME,Recurrence,AP,0.2957431144286832
UMAP,Recurrence,AP,0.4253337057694013
POME,Recurrence,AP,0.32483297399264854
UMAP,Recurrence,AP,0.4923807633298001
POME,Recurrence,AP,0.22050890990580355
UMAP,Recurrence,AP,0.4009952070555142
POME,Recurrence,AP,0.20108401256875952
UMAP,Recurrence,AP,0.3157101084485324
POME,Recurrence,AP,0.2453500730287493
UMAP,Recurrence,AP,0.38168676717250394
POME,Recurrence,AP,0.24574014323967963
UMAP,Recurrence,AP,0.4280802594643498
POME,Recurrence,AP,0.23678921834942326
UMAP,Recurrence,AP,0.27024332857859007
POME,Recurrence,AP,0.2039730467427231
UMAP,Recurrence,AP,0.2626672341743105
Naive,Recurrence,AP,0.23197903014416776
POME,Survival,AP,0.8057809863161535
UMAP,Survival,AP,0.7341178590047761
POME,Survival,AP,0.7785846321155212
UMAP,Survival,AP,0.7708751014024867
POME,Survival,AP,0.7212508367443259
UMAP,Survival,AP,0.8237555203128797
POME,Survival,AP,0.7637311574107768
UMAP,Survival,AP,0.7764046241483
POME,Survival,AP,0.8326366937500657
UMAP,Survival,AP,0.7901257034415887
POME,Survival,AP,0.7417181948434611
UMAP,Survival,AP,0.7567834814278501
POME,Survival,AP,0.7812993722431202
UMAP,Survival,AP,0.8684853249942218
POME,Survival,AP,0.7686957407841594
UMAP,Survival,AP,0.8547088359661872
POME,Survival,AP,0.8627957040430497
UMAP,Survival,AP,0.8487432062485852
POME,Survival,AP,0.8297819917316144
UMAP,Survival,AP,0.8587651497111084
Naive,Survival,AP,0.7208387942332897
POME,RFS Event,AP,0.6869091556220991
UMAP,RFS Event,AP,0.5512766821154607
POME,RFS Event,AP,0.5384174139217098
UMAP,RFS Event,AP,0.4771494133023779
POME,RFS Event,AP,0.572282380607027
UMAP,RFS Event,AP,0.582219011929534
POME,RFS Event,AP,0.44132683849453724
UMAP,RFS Event,AP,0.5319274591815693
POME,RFS Event,AP,0.5266837951902877
UMAP,RFS Event,AP,0.4581119408639091
POME,RFS Event,AP,0.49040340264429094
UMAP,RFS Event,AP,0.48110839712505543
POME,RFS Event,AP,0.46603582908176916
UMAP,RFS Event,AP,0.551928460242254
POME,RFS Event,AP,0.35842275629039866
UMAP,RFS Event,AP,0.5729201035307947
POME,RFS Event,AP,0.537972750812942
UMAP,RFS Event,AP,0.5630001405038841
POME,RFS Event,AP,0.4861499012792592
UMAP,RFS Event,AP,0.6786489476567896
Naive,RFS Event,AP,0.39711664482306686
POME,Days to RFS,R2,0.010099245957815084
UMAP,Days to RFS,R2,0.007692810455983468
POME,Days to RFS,R2,0.01698531919460955
UMAP,Days to RFS,R2,0.05999665369143181
POME,Days to RFS,R2,-0.05032012775757799
UMAP,Days to RFS,R2,0.03490432848494396
POME,Days to RFS,R2,-0.07456561753716162
UMAP,Days to RFS,R2,0.18052640100638218
POME,Days to RFS,R2,-0.0627109801969421
UMAP,Days to RFS,R2,0.11167208549647789
POME,Days to RFS,R2,-0.01627320957789946
UMAP,Days to RFS,R2,0.002029014842602206
POME,Days to RFS,R2,0.06940358572872529
UMAP,Days to RFS,R2,0.04861655551068689
POME,Days to RFS,R2,-0.07818635721422451
UMAP,Days to RFS,R2,-0.01953164401785923
POME,Days to RFS,R2,0.06876785127818352
UMAP,Days to RFS,R2,0.05871006617807595
POME,Days to RFS,R2,-0.024414314003660786
UMAP,Days to RFS,R2,0.14248436362962724
POME,Recurrence,AP,0.1931712573820132
UMAP,Recurrence,AP,0.3063168025786088
POME,Recurrence,AP,0.1861734768496783
UMAP,Recurrence,AP,0.33338362534081656
POME,Recurrence,AP,0.2359144805638606
UMAP,Recurrence,AP,0.45253887329351195
POME,Recurrence,AP,0.34473223051206364
UMAP,Recurrence,AP,0.48494773122344703
POME,Recurrence,AP,0.3405613481006816
UMAP,Recurrence,AP,0.47518048940140384
POME,Recurrence,AP,0.35712982173781666
UMAP,Recurrence,AP,0.33490719967333293
POME,Recurrence,AP,0.3303760362964788
UMAP,Recurrence,AP,0.3378142666027495
POME,Recurrence,AP,0.20807734867223965
UMAP,Recurrence,AP,0.4024494620580156
POME,Recurrence,AP,0.33391851492703184
UMAP,Recurrence,AP,0.29750411900171275
POME,Recurrence,AP,0.2990968329669641
UMAP,Recurrence,AP,0.26662483146277666
Naive,Recurrence,AP,0.23197903014416776
POME,Survival,AP,0.710660309363659
UMAP,Survival,AP,0.7452578635328102
POME,Survival,AP,0.8797164955945128
UMAP,Survival,AP,0.765377137308426
POME,Survival,AP,0.7290685101612558
UMAP,Survival,AP,0.8239008341899049
POME,Survival,AP,0.8119497095948565
UMAP,Survival,AP,0.7737515939271599
POME,Survival,AP,0.799767863002272
UMAP,Survival,AP,0.7918818084827778
POME,Survival,AP,0.7894729562972127
UMAP,Survival,AP,0.7612059879509756
POME,Survival,AP,0.8146717583868638
UMAP,Survival,AP,0.8540574069151532
POME,Survival,AP,0.7936448309305018
UMAP,Survival,AP,0.8227936267225044
POME,Survival,AP,0.8300636737858607
UMAP,Survival,AP,0.8604283226362657
POME,Survival,AP,0.8431915487228994
UMAP,Survival,AP,0.8395390391650902
Naive,Survival,AP,0.7208387942332897
POME,RFS Event,AP,0.7043120271719283
UMAP,RFS Event,AP,0.5630860274701895
POME,RFS Event,AP,0.6430743706481642
UMAP,RFS Event,AP,0.47234278776497485
POME,RFS Event,AP,0.5278487465841079
UMAP,RFS Event,AP,0.5880564536559555
POME,RFS Event,AP,0.4258473690783883
UMAP,RFS Event,AP,0.5576484797811527
POME,RFS Event,AP,0.4726695307802281
UMAP,RFS Event,AP,0.46229075888280624
POME,RFS Event,AP,0.41971976412149103
UMAP,RFS Event,AP,0.44843495498814523
POME,RFS Event,AP,0.5007219041096368
UMAP,RFS Event,AP,0.5391354524734024
POME,RFS Event,AP,0.343316062750078
UMAP,RFS Event,AP,0.5480010082052102
POME,RFS Event,AP,0.6294906833684125
UMAP,RFS Event,AP,0.5333239984334189
POME,RFS Event,AP,0.531423138737579
