Method,Target,Type,Score
UMAP,RFS Event,AP,0.4864886169225786
POME,RFS Event,AP,0.5988007492272249
UMAP,RFS Event,AP,0.40600788734105836
POME,RFS Event,AP,0.4644543226163927
UMAP,RFS Event,AP,0.43613146338873393
Naive,RFS Event,AP,0.39711664482306686
POME,Days to RFS,R2,0.024168295581724952
UMAP,Days to RFS,R2,0.09027497011578944
POME,Days to RFS,R2,0.02734405837796594
UMAP,Days to RFS,R2,0.02105076456801691
POME,Days to RFS,R2,-0.04730303888298604
UMAP,Days to RFS,R2,0.018233178918897086
POME,Days to RFS,R2,-0.024100962746463672
UMAP,Days to RFS,R2,0.04161804422890458
POME,Days to RFS,R2,0.03645432797329473
UMAP,Days to RFS,R2,0.028714776732520875
POME,Days to RFS,R2,0.05139627119086343
UMAP,Days to RFS,R2,0.06316500257350288
POME,Days to RFS,R2,0.06411249495810178
UMAP,Days to RFS,R2,-0.07454030370520859
POME,Days to RFS,R2,-0.041868150546255034
UMAP,Days to RFS,R2,-0.061678022746443295
POME,Days to RFS,R2,0.05551197810075925
UMAP,Days to RFS,R2,0.04986023223199698
POME,Days to RFS,R2,-0.011114455787777366
UMAP,Days to RFS,R2,0.018467503858080714
POME,Recurrence,AP,0.31199204736131014
UMAP,Recurrence,AP,0.318303891545049
POME,Recurrence,AP,0.27660721130091137
UMAP,Recurrence,AP,0.3116629156567162
POME,Recurrence,AP,0.3277178875166691
UMAP,Recurrence,AP,0.3650416239311043
POME,Recurrence,AP,0.3261185462246935
UMAP,Recurrence,AP,0.3160767661461891
POME,Recurrence,AP,0.3361065207146091
UMAP,Recurrence,AP,0.4199135807200375
POME,Recurrence,AP,0.21687978611299408
UMAP,Recurrence,AP,0.2790038836759509
POME,Recurrence,AP,0.31053264433585637
UMAP,Recurrence,AP,0.3896954860846368
POME,Recurrence,AP,0.3077208496120213
UMAP,Recurrence,AP,0.34670877697445623
POME,Recurrence,AP,0.3782722459060315
UMAP,Recurrence,AP,0.27929793543226716
POME,Recurrence,AP,0.37919850190299265
UMAP,Recurrence,AP,0.33215761694290724
Naive,Recurrence,AP,0.23197903014416776
POME,Survival,AP,0.7117621025784302
UMAP,Survival,AP,0.8109176047664349
POME,Survival,AP,0.8062310254339015
UMAP,Survival,AP,0.7544210677715999
POME,Survival,AP,0.7545446096345029
UMAP,Survival,AP,0.7785942823707153
POME,Survival,AP,0.8054123436362548
UMAP,Survival,AP,0.8048845333730255
POME,Survival,AP,0.7871223763033108
UMAP,Survival,AP,0.8636840767071856
POME,Survival,AP,0.7940069808788812
UMAP,Survival,AP,0.8039324769788433
POME,Survival,AP,0.6994032065341558
UMAP,Survival,AP,0.7545712859759807
POME,Survival,AP,0.8592812875621083
UMAP,Survival,AP,0.8772776811258711
POME,Survival,AP,0.7940503293238426
UMAP,Survival,AP,0.8810092449038519
POME,Survival,AP,0.8626786927144396
UMAP,Survival,AP,0.7740683877924935
Naive,Survival,AP,0.7208387942332897
POME,RFS Event,AP,0.6163857561970153
UMAP,RFS Event,AP,0.6425262461962268
POME,RFS Event,AP,0.5861906127480631
UMAP,RFS Event,AP,0.42670764996312743
POME,RFS Event,AP,0.6173234079036614
UMAP,RFS Event,AP,0.5181792011515977
POME,RFS Event,AP,0.5258217519716171
UMAP,RFS Event,AP,0.4059060028569091
POME,RFS Event,AP,0.44405161486403066
UMAP,RFS Event,AP,0.47477386787233694
POME,RFS Event,AP,0.47190594617619847
UMAP,RFS Event,AP,0.4933892949259663
POME,RFS Event,AP,0.5451966808800235
UMAP,RFS Event,AP,0.6408780363348912
POME,RFS Event,AP,0.38502314132363197
UMAP,RFS Event,AP,0.48316564512227284
POME,RFS Event,AP,0.6633006117848605
UMAP,RFS Event,AP,0.4007859708843485
POME,RFS Event,AP,0.4825083242566797
UMAP,RFS Event,AP,0.49138618823334135
Naive,RFS Event,AP,0.39711664482306686
POME,Days to RFS,R2,0.024754669902258275
UMAP,Days to RFS,R2,0.04641272390650253
POME,Days to RFS,R2,0.036353457293725744
UMAP,Days to RFS,R2,0.022257690777107375
POME,Days to RFS,R2,0.09280556276534757
UMAP,Days to RFS,R2,0.04829061420804348
POME,Days to RFS,R2,-0.02232061105094596
UMAP,Days to RFS,R2,0.016850562256641166
POME,Days to RFS,R2,0.04204203005660523
UMAP,Days to RFS,R2,0.06261159908582647
POME,Days to RFS,R2,-0.005602191101701681
UMAP,Days to RFS,R2,0.0033994488494026864
POME,Days to RFS,R2,0.13150414427888968
UMAP,Days to RFS,R2,-0.06718471823493832
POME,Days to RFS,R2,0.01232409481879082
UMAP,Days to RFS,R2,-0.1305404382536739
POME,Days to RFS,R2,0.03749821627683736
UMAP,Days to RFS,R2,0.03389746763423063
POME,Days to RFS,R2,0.049942258103549686
UMAP,Days to RFS,R2,0.02421730069805461
POME,Recurrence,AP,0.2682868572483422
UMAP,Recurrence,AP,0.40820338116906774
POME,Recurrence,AP,0.24781300477855703
UMAP,Recurrence,AP,0.1977451708314218
POME,Recurrence,AP,0.3652420233982074
UMAP,Recurrence,AP,0.3739252114025724
POME,Recurrence,AP,0.2724281453915663
UMAP,Recurrence,AP,0.27384989983226904
POME,Recurrence,AP,0.327723273473282
UMAP,Recurrence,AP,0.26960030544290126
POME,Recurrence,AP,0.22541178329622413
UMAP,Recurrence,AP,0.25803761794247626
POME,Recurrence,AP,0.2545275250036503
UMAP,Recurrence,AP,0.3080526222399027
POME,Recurrence,AP,0.3238873073349459
UMAP,Recurrence,AP,0.43896067312352594
POME,Recurrence,AP,0.39011835692843544
UMAP,Recurrence,AP,0.3117189035749219
POME,Recurrence,AP,0.3307057988954167
UMAP,Recurrence,AP,0.22427167944470766
Naive,Recurrence,AP,0.23197903014416776
POME,Survival,AP,0.7011961162197743
UMAP,Survival,AP,0.8261305686903982
POME,Survival,AP,0.8059787712749525
UMAP,Survival,AP,0.7399045142162962
POME,Survival,AP,0.749396620723164
UMAP,Survival,AP,0.7606230778750169
POME,Survival,AP,0.8196263247527512
UMAP,Survival,AP,0.8091948762138166
POME,Survival,AP,0.7586833951950362
UMAP,Survival,AP,0.8245261451721715
POME,Survival,AP,0.8089976720609293
UMAP,Survival,AP,0.7720567838493266
POME,Survival,AP,0.6933086760333664
UMAP,Survival,AP,0.7972375883415461
POME,Survival,AP,0.8422125432390419
UMAP,Survival,AP,0.8424060390296559
POME,Survival,AP,0.7849418773730834
UMAP,Survival,AP,0.8768626550831737
POME,Survival,AP,0.8620457453914387
UMAP,Survival,AP,0.792264220973166
Naive,Survival,AP,0.7208387942332897
POME,RFS Event,AP,0.6653895933884169
UMAP,RFS Event,AP,0.5634065837354181
POME,RFS Event,AP,0.5422331852402172
UMAP,RFS Event,AP,0.39514290356991544
POME,RFS Event,AP,0.5924683837007342
UMAP,RFS Event,AP,0.42611032652639413
POME,RFS Event,AP,0.48762335224123676
UMAP,RFS Event,AP,0.41177664673780195
POME,RFS Event,AP,0.4431424674102116
UMAP,RFS Event,AP,0.5258007477159234
POME,RFS Event,AP,0.49235884432223226
UMAP,RFS Event,AP,0.410189994409993
POME,RFS Event,AP,0.5366331974350509
UMAP,RFS Event,AP,0.6246747041589499
POME,RFS Event,AP,0.3894809087185586
UMAP,RFS Event,AP,0.4225469588323212
POME,RFS Event,AP,0.6052810577178661
UMAP,RFS Event,AP,0.41007430553431795
POME,RFS Event,AP,0.4807864494493141
UMAP,RFS Event,AP,0.44798078475153846
Naive,RFS Event,AP,0.39711664482306686
POME,Days to RFS,R2,0.08766631430990901
UMAP,Days to RFS,R2,0.028733940775090172
POME,Days to RFS,R2,0.0305921519182506
UMAP,Days to RFS,R2,0.027941346066508332
POME,Days to RFS,R2,-0.09358208612134367
UMAP,Days to RFS,R2,0.0818158966899899
POME,Days to RFS,R2,-0.11235181028795838
UMAP,Days to RFS,R2,0.05839836172921897
POME,Days to RFS,R2,-0.03406271617595702
UMAP,Days to RFS,R2,0.05396347711935434
POME,Days to RFS,R2,0.0691044101106093
UMAP,Days to RFS,R2,-0.009063325986396364
POME,Days to RFS,R2,0.04340896969958241
UMAP,Days to RFS,R2,0.010857389029525377
POME,Days to RFS,R2,-0.003111474386604529
UMAP,Days to RFS,R2,-0.11716457399144309
POME,Days to RFS,R2,0.07688488065623933
UMAP,Days to RFS,R2,0.01769688034197403
POME,Days to RFS,R2,-0.02713803324263675
UMAP,Days to RFS,R2,0.00909454998330117
POME,Recurrence,AP,0.2885971069112737
UMAP,Recurrence,AP,0.38078652976600047
POME,Recurrence,AP,0.28559423522268806
UMAP,Recurrence,AP,0.2712393807186452
POME,Recurrence,AP,0.31095510460640063
UMAP,Recurrence,AP,0.3286119813763592
POME,Recurrence,AP,0.32636873649165205
UMAP,Recurrence,AP,0.3994815780206956
POME,Recurrence,AP,0.27475478116562596
UMAP,Recurrence,AP,0.30920494251022584
POME,Recurrence,AP,0.21527920540962142
UMAP,Recurrence,AP,0.2653929262813478
POME,Recurrence,AP,0.32073643204191926
UMAP,Recurrence,AP,0.42154586745468803
POME,Recurrence,AP,0.283929851731612
UMAP,Recurrence,AP,0.38755645408319395
POME,Recurrence,AP,0.36390538948109286
UMAP,Recurrence,AP,0.32221303412293534
POME,Recurrence,AP,0.3962475971505681
UMAP,Recurrence,AP,0.21501950401527928
Naive,Recurrence,AP,0.23197903014416776
POME,Survival,AP,0.7444335316442827
UMAP,Survival,AP,0.8178291905942537
POME,Survival,AP,0.8025950888100619
UMAP,Survival,AP,0.7785144553796254
POME,Survival,AP,0.7142474335583928
UMAP,Survival,AP,0.7692672020863158
POME,Survival,AP,0.8127160699738849
UMAP,Survival,AP,0.781887015688732
POME,Survival,AP,0.8155752269329414
UMAP,Survival,AP,0.8403028872235273
POME,Survival,AP,0.8401864879387918
UMAP,Survival,AP,0.8188425109972934
POME,Survival,AP,0.7127223126939406
UMAP,Survival,AP,0.7836991669477986
POME,Survival,AP,0.8367642850441384
UMAP,Survival,AP,0.8490219555934941
POME,Survival,AP,0.8200603182918297
UMAP,Survival,AP,0.8953997341807449
POME,Survival,AP,0.895713832814619
UMAP,Survival,AP,0.7812748212107232
Naive,Survival,AP,0.7208387942332897
POME,RFS Event,AP,0.5782904877204246
UMAP,RFS Event,AP,0.4871769953804138
POME,RFS Event,AP,0.551515191948939
UMAP,RFS Event,AP,0.40539766225793983
POME,RFS Event,AP,0.6003626137263376
UMAP,RFS Event,AP,0.42694741849678647
POME,RFS Event,AP,0.5425831127388662
UMAP,RFS Event,AP,0.5001659337723682
POME,RFS Event,AP,0.44868687650106936
UMAP,RFS Event,AP,0.5266945059852329
POME,RFS Event,AP,0.49496030822089937
UMAP,RFS Event,AP,0.5247822690752078
POME,RFS Event,AP,0.556025946311877
UMAP,RFS Event,AP,0.6884986350738133
POME,RFS Event,AP,0.3812551672904547
UMAP,RFS Event,AP,0.42895257999615816
POME,RFS Event,AP,0.5754923160420682
UMAP,RFS Event,AP,0.3503870755213677
POME,RFS Event,AP,0.4982697420318314
UMAP,RFS Event,AP,0.45327535993347867
Naive,RFS Event,AP,0.39711664482306686
POME,Days to RFS,R2,0.0050060141426925275
UMAP,Days to RFS,R2,0.030417884201808243
POME,Days to RFS,R2,0.08461977394021625
UMAP,Days to RFS,R2,0.03615244145439489
POME,Days to RFS,R2,-0.08716941984190774
UMAP,Days to RFS,R2,0.0644823703629418
POME,Days to RFS,R2,0.01611351792783089
UMAP,Days to RFS,R2,0.008406696770485222
POME,Days to RFS,R2,-0.014876464018303004
UMAP,Days to RFS,R2,0.05268842479457425
POME,Days to RFS,R2,0.01874734333251471
UMAP,Days to RFS,R2,0.01471136086925151
POME,Days to RFS,R2,0.07678559256192208
UMAP,Days to RFS,R2,-0.026732443375908632
POME,Days to RFS,R2,-0.040254544120527536
UMAP,Days to RFS,R2,-0.1378360088588113
POME,Days to RFS,R2,-0.01516086751263468
UMAP,Days to RFS,R2,0.04088906511531176
POME,Days to RFS,R2,0.09097214177634383
UMAP,Days to RFS,R2,0.007203178646804309
POME,Recurrence,AP,0.34818685543367534
UMAP,Recurrence,AP,0.38198861729094447
POME,Recurrence,AP,0.3114118807727807
UMAP,Recurrence,AP,0.27427801718195455
POME,Recurrence,AP,0.2774533112395279
UMAP,Recurrence,AP,0.35911129122297436
POME,Recurrence,AP,0.3006047630409731
UMAP,Recurrence,AP,0.3496820244834111
POME,Recurrence,AP,0.29363653353104024
UMAP,Recurrence,AP,0.30957311949889615
POME,Recurrence,AP,0.32265542225676264
UMAP,Recurrence,AP,0.2600796052260954
POME,Recurrence,AP,0.3411135045241507
UMAP,Recurrence,AP,0.36915648756877306
POME,Recurrence,AP,0.27642988384700085
UMAP,Recurrence,AP,0.3339966058872308
POME,Recurrence,AP,0.3472013918320631
UMAP,Recurrence,AP,0.27910355920367946
POME,Recurrence,AP,0.29329257290914335
UMAP,Recurrence,AP,0.22764412336144657
Naive,Recurrence,AP,0.23197903014416776
POME,Survival,AP,0.788041625221781
UMAP,Survival,AP,0.7880479698421329
POME,Survival,AP,0.8530433006974749
UMAP,Survival,AP,0.7961262473057186
POME,Survival,AP,0.6994220813546393
UMAP,Survival,AP,0.7868658298427267
POME,Survival,AP,0.6959522005574403
UMAP,Survival,AP,0.809371262789045
POME,Survival,AP,0.7415448056224865
UMAP,Survival,AP,0.8340914006244191
POME,Survival,AP,0.8408178317129626
UMAP,Survival,AP,0.7505885280419154
POME,Survival,AP,0.7523086984127827
UMAP,Survival,AP,0.7855829289916472
POME,Survival,AP,0.8744515971423209
UMAP,Survival,AP,0.8401605636365652
POME,Survival,AP,0.8542299172428335
UMAP,Survival,AP,0.8740142265841905
POME,Survival,AP,0.8704289412275908
UMAP,Survival,AP,0.7916901261425271
Naive,Survival,AP,0.7208387942332897
POME,RFS Event,AP,0.5542343719488545
UMAP,RFS Event,AP,0.49096524494937166
POME,RFS Event,AP,0.49218685839359444
UMAP,RFS Event,AP,0.408846378574643
POME,RFS Event,AP,0.6054521961430959
UMAP,RFS Event,AP,0.4689208072817897
POME,RFS Event,AP,0.5133190005719352
UMAP,RFS Event,AP,0.4423758103606186
POME,RFS Event,AP,0.45381170901401613
UMAP,RFS Event,AP,0.5572200682291109
POME,RFS Event,AP,0.5938874182610617
UMAP,RFS Event,AP,0.5386160935412166
POME,RFS Event,AP,0.5610773016521663
UMAP,RFS Event,AP,0.622533051025492
POME,RFS Event,AP,0.49615888065054237
UMAP,RFS Event,AP,0.44112969923668915
POME,RFS Event,AP,0.5134865612169144
UMAP,RFS Event,AP,0.3655264880210629
POME,RFS Event,AP,0.5510250647532404
UMAP,RFS Event,AP,0.42582570441294576
Naive,RFS Event,AP,0.39711664482306686
POME,Days to RFS,R2,-0.006358793162120735
UMAP,Days to RFS,R2,0.0767171308165262
POME,Days to RFS,R2,0.02431948526652683
UMAP,Days to RFS,R2,-0.03118526926487286
POME,Days to RFS,R2,-0.07851886807108954
UMAP,Days to RFS,R2,0.10146067704227191
POME,Days to RFS,R2,-0.02551774032652432
UMAP,Days to RFS,R2,0.02424995520183504
POME,Days to RFS,R2,0.05899533652492084
UMAP,Days to RFS,R2,0.0006086129384426098
POME,Days to RFS,R2,0.06578460753866444
UMAP,Days to RFS,R2,0.060254596939012584
POME,Days to RFS,R2,0.008576837315465324
UMAP,Days to RFS,R2,-0.0665224938055815
POME,Days to RFS,R2,-0.002637265758983931
UMAP,Days to RFS,R2,-0.1005396259409177
POME,Days to RFS,R2,-0.0524170057156681
UMAP,Days to RFS,R2,-1.639131751285383e-05
POME,Days to RFS,R2,-0.12528321510963725
UMAP,Days to RFS,R2,0.023022551171064998
POME,Recurrence,AP,0.34819579908346976
UMAP,Recurrence,AP,0.3824976922106591
POME,Recurrence,AP,0.32073326087597914
UMAP,Recurrence,AP,0.2810124938414412
POME,Recurrence,AP,0.3612675125810958
UMAP,Recurrence,AP,0.35925060865011027
POME,Recurrence,AP,0.29879046113049984
UMAP,Recurrence,AP,0.47762982361868167
POME,Recurrence,AP,0.3342092148363913
UMAP,Recurrence,AP,0.3350387358588434
POME,Recurrence,AP,0.2968550809396744
UMAP,Recurrence,AP,0.32118509880935264
POME,Recurrence,AP,0.2534912207564121
UMAP,Recurrence,AP,0.4481108130717108
POME,Recurrence,AP,0.28561257747678503
UMAP,Recurrence,AP,0.3794769741343501
POME,Recurrence,AP,0.277801567696785
UMAP,Recurrence,AP,0.27338413340363404
POME,Recurrence,AP,0.2978947213246023
UMAP,Recurrence,AP,0.2548037008955433
Naive,Recurrence,AP,0.23197903014416776
POME,Survival,AP,0.7758186649286377
UMAP,Survival,AP,0.8034827361421604
POME,Survival,AP,0.9168784974622902
UMAP,Survival,AP,0.7979754119587255
POME,Survival,AP,0.7657476452263747
UMAP,Survival,AP,0.7873663839179063
POME,Survival,AP,0.7335926213526788
UMAP,Survival,AP,0.7742525520037478
POME,Survival,AP,0.6948717600935472
UMAP,Survival,AP,0.841197187438977
POME,Survival,AP,0.8852612399244596
UMAP,Survival,AP,0.7953713230084711
POME,Survival,AP,0.809789994986426
UMAP,Survival,AP,0.8043080037880419
POME,Survival,AP,0.7831466708055284
UMAP,Survival,AP,0.835298434688531
POME,Survival,AP,0.8241261088513584
UMAP,Survival,AP,0.8558404277016941
POME,Survival,AP,0.8153469789624426
UMAP,Survival,AP,0.7919249442096936
Naive,Survival,AP,0.7208387942332897
POME,RFS Event,AP,0.5392476437821471
UMAP,RFS Event,AP,0.5453583480764694
POME,RFS Event,AP,0.4732388162993122
UMAP,RFS Event,AP,0.45886420369560144
POME,RFS Event,AP,0.5529795828091614
UMAP,RFS Event,AP,0.4763159021058032
POME,RFS Event,AP,0.5019946546874573
UMAP,RFS Event,AP,0.4740751373060844
POME,RFS Event,AP,0.4395017804900362
UMAP,RFS Event,AP,0.5353825948276831
POME,RFS Event,AP,0.5087167468579865
UMAP,RFS Event,AP,0.5015513737510672
POME,RFS Event,AP,0.5531070990469906
UMAP,RFS Event,AP,0.5692886606274116
POME,RFS Event,AP,0.4608677014468512
UMAP,RFS Event,AP,0.4376867927965324
POME,RFS Event,AP,0.4645877608555841
UMAP,RFS Event,AP,0.40989647249141425
POME,RFS Event,AP,0.45017360346964547
UMAP,RFS Event,AP,0.536114528457587
Naive,RFS Event,AP,0.39711664482306686
POME,Days to RFS,R2,-0.09784277666242636
UMAP,Days to RFS,R2,0.06554047850141331
POME,Days to RFS,R2,-0.01232875249365728
UMAP,Days to RFS,R2,0.007466756392732532
POME,Days to RFS,R2,-0.06243981497709816
UMAP,Days to RFS,R2,0.06484246744428268
POME,Days to RFS,R2,-0.05240758619458852
UMAP,Days to RFS,R2,0.04702611810596691
POME,Days to RFS,R2,0.0037134982784234882
UMAP,Days to RFS,R2,0.05652590393930701
POME,Days to RFS,R2,0.055727426856371665
UMAP,Days to RFS,R2,0.056804718167328794
POME,Days to RFS,R2,0.03484764112066274
UMAP,Days to RFS,R2,-0.02548667599722454
POME,Days to RFS,R2,0.01225508743170256
UMAP,Days to RFS,R2,-0.14135288012173985
POME,Days to RFS,R2,0.03828205689885089
UMAP,Days to RFS,R2,0.03525818037391959
POME,Days to RFS,R2,-0.009184768628246909
UMAP,Days to RFS,R2,-0.007849773383013181
POME,Recurrence,AP,0.3416311289944146
UMAP,Recurrence,AP,0.3920547343465032
POME,Recurrence,AP,0.2747466079877291
UMAP,Recurrence,AP,0.22710366819341188
POME,Recurrence,AP,0.25665031612402955
UMAP,Recurrence,AP,0.37249566696895864
POME,Recurrence,AP,0.29445909036453594
UMAP,Recurrence,AP,0.2919273391380169
POME,Recurrence,AP,0.26305246066919574
UMAP,Recurrence,AP,0.2740199394036537
POME,Recurrence,AP,0.20941681717059404
UMAP,Recurrence,AP,0.2584590769584179
POME,Recurrence,AP,0.3457791842920921
UMAP,Recurrence,AP,0.31441159846873346
POME,Recurrence,AP,0.2863820806186038
UMAP,Recurrence,AP,0.3373432030420948
POME,Recurrence,AP,0.39145417468579313
UMAP,Recurrence,AP,0.37607021171246807
POME,Recurrence,AP,0.35049407399185073
UMAP,Recurrence,AP,0.23955191488050295
Naive,Recurrence,AP,0.23197903014416776
POME,Survival,AP,0.699434558717572
UMAP,Survival,AP,0.8177391720078969
POME,Survival,AP,0.8249218166076698
UMAP,Survival,AP,0.7450297016090714
POME,Survival,AP,0.7488244171398439
UMAP,Survival,AP,0.7627173959676745
POME,Survival,AP,0.8082063026796498
UMAP,Survival,AP,0.8025354950329144
POME,Survival,AP,0.8068407399934984
UMAP,Survival,AP,0.8534133700948454
POME,Survival,AP,0.8081481638050751
UMAP,Survival,AP,0.7924720050982996
POME,Survival,AP,0.7111129980792013
UMAP,Survival,AP,0.7503695313732298
POME,Survival,AP,0.8352317446600288
UMAP,Survival,AP,0.8711173217017283
POME,Survival,AP,0.7938668161622207
UMAP,Survival,AP,0.903481703804291
POME,Survival,AP,0.8653516372185721
UMAP,Survival,AP,0.7797372195966409
Naive,Survival,AP,0.7208387942332897
POME,RFS Event,AP,0.6355587748838549
UMAP,RFS Event,AP,0.5052618154216765
POME,RFS Event,AP,0.5157659778201379
UMAP,RFS Event,AP,0.39133148006203916
POME,RFS Event,AP,0.5807427750933724
UMAP,RFS Event,AP,0.45594493397943736
POME,RFS Event,AP,0.5390992230730111
UMAP,RFS Event,AP,0.4547765266496885
POME,RFS Event,AP,0.41656518278519866
UMAP,RFS Event,AP,0.553032327184647
POME,RFS Event,AP,0.45147311788891464
UMAP,RFS Event,AP,0.4906334207015295
POME,RFS Event,AP,0.5260768210670704
UMAP,RFS Event,AP,0.6777999255204654
POME,RFS Event,AP,0.35102570024666946
UMAP,RFS Event,AP,0.45984674879230847
POME,RFS Event,AP,0.5827259584765577
UMAP,RFS Event,AP,0.40449992205675744
POME,RFS Event,AP,0.4584391470714288
UMAP,RFS Event,AP,0.4463005275467203
Naive,RFS Event,AP,0.39711664482306686
POME,Days to RFS,R2,-0.07003344188896365
UMAP,Days to RFS,R2,0.056726346386594684
POME,Days to RFS,R2,0.004700697661291775
UMAP,Days to RFS,R2,-0.013959165540210483
POME,Days to RFS,R2,-0.02211223581485089
UMAP,Days to RFS,R2,0.07542457833283922
POME,Days to RFS,R2,-0.02516848156453233
UMAP,Days to RFS,R2,0.06844152093218991
POME,Days to RFS,R2,-0.013300571184987842
UMAP,Days to RFS,R2,0.06647784588580719
POME,Days to RFS,R2,0.0086074433532769
UMAP,Days to RFS,R2,0.05170954480555179
POME,Days to RFS,R2,0.02483371333336626
UMAP,Days to RFS,R2,-0.10071936564464568
POME,Days to RFS,R2,-0.040648930864767285
UMAP,Days to RFS,R2,-0.09524452516637405
POME,Days to RFS,R2,-0.02288201219841146
UMAP,Days to RFS,R2,0.026866612465350048
POME,Days to RFS,R2,-0.05336008749074628
UMAP,Days to RFS,R2,0.014762854348506882
POME,Recurrence,AP,0.36874430152139137
UMAP,Recurrence,AP,0.42843133151340107
POME,Recurrence,AP,0.2702719081008555
UMAP,Recurrence,AP,0.23727812216286742
POME,Recurrence,AP,0.35628684000877453
UMAP,Recurrence,AP,0.38591336384318353
POME,Recurrence,AP,0.3174409848372793
UMAP,Recurrence,AP,0.3999736087707594
POME,Recurrence,AP,0.2891430105049768
UMAP,Recurrence,AP,0.32337395369545124
POME,Recurrence,AP,0.23950464330770826
UMAP,Recurrence,AP,0.2935399647888954
POME,Recurrence,AP,0.30074114601930424
UMAP,Recurrence,AP,0.37997971086146237
POME,Recurrence,AP,0.30838230856972326
UMAP,Recurrence,AP,0.3712376654070352
POME,Recurrence,AP,0.3683922038730739
UMAP,Recurrence,AP,0.33900653344800136
POME,Recurrence,AP,0.40326880662290343
UMAP,Recurrence,AP,0.2202381338882896
Naive,Recurrence,AP,0.23197903014416776
POME,Survival,AP,0.7344987498737044
UMAP,Survival,AP,0.7997008087807856
POME,Survival,AP,0.8502724019638014
UMAP,Survival,AP,0.7690999186106836
POME,Survival,AP,0.7391139996830179
UMAP,Survival,AP,0.7549408771169949
POME,Survival,AP,0.8138088066605426
UMAP,Survival,AP,0.7671872749675555
POME,Survival,AP,0.7716112554807194
UMAP,Survival,AP,0.7948097779337969
POME,Survival,AP,0.8570551315510369
UMAP,Survival,AP,0.7720527716634965
POME,Survival,AP,0.720593831473944
UMAP,Survival,AP,0.724087768082482
POME,Survival,AP,0.8226940006418214
UMAP,Survival,AP,0.8584360313659989
POME,Survival,AP,0.8168764688850786
UMAP,Survival,AP,0.885755544612816
POME,Survival,AP,0.8909927281401462
UMAP,Survival,AP,0.7691440510482923
Naive,Survival,AP,0.7208387942332897
POME,RFS Event,AP,0.64897981932483
UMAP,RFS Event,AP,0.5041359787576002
POME,RFS Event,AP,0.5393312617430058
UMAP,RFS Event,AP,0.3820713264155031
POME,RFS Event,AP,0.6281017928152568
UMAP,RFS Event,AP,0.4174312725959987
POME,RFS Event,AP,0.6030360784476186
UMAP,RFS Event,AP,0.44615706240826897
POME,RFS Event,AP,0.4615544800225425
UMAP,RFS Event,AP,0.5641858122981528
POME,RFS Event,AP,0.4506819021587387
UMAP,RFS Event,AP,0.48477080604991607
POME,RFS Event,AP,0.6006761201078376
UMAP,RFS Event,AP,0.6010474895567216
POME,RFS Event,AP,0.37607569736007196
UMAP,RFS Event,AP,0.4342200060272931
POME,RFS Event,AP,0.6375575964504526
UMAP,RFS Event,AP,0.3893591291715818
POME,RFS Event,AP,0.4327373598186432
