Method,Target,Type,Score
POME,RFS Event,AP,0.5664985400467583
UMAP,RFS Event,AP,0.5180929968729283
POME,RFS Event,AP,0.6230408604786785
UMAP,RFS Event,AP,0.46829416305729954
POME,RFS Event,AP,0.6673574558014963
UMAP,RFS Event,AP,0.6521134841057232
POME,RFS Event,AP,0.5379056513690297
UMAP,RFS Event,AP,0.5140649675695526
POME,RFS Event,AP,0.5812768136458092
UMAP,RFS Event,AP,0.48598684085119215
POME,RFS Event,AP,0.6704686653078132
UMAP,RFS Event,AP,0.4954421722189696
Naive,RFS Event,AP,0.39711664482306686
POME,Days to RFS,R2,-0.09232552157319218
UMAP,Days to RFS,R2,-0.022677025372043413
POME,Days to RFS,R2,-0.1618397804163818
UMAP,Days to RFS,R2,0.06553692480757312
POME,Days to RFS,R2,0.02748672302292321
UMAP,Days to RFS,R2,0.10221240244954777
POME,Days to RFS,R2,-0.08756739324995366
UMAP,Days to RFS,R2,-0.09303013857575104
POME,Days to RFS,R2,0.08860592255119781
UMAP,Days to RFS,R2,0.06728819164494959
POME,Days to RFS,R2,-0.12250710428960954
UMAP,Days to RFS,R2,0.019617348408197732
POME,Days to RFS,R2,0.0880632975169221
UMAP,Days to RFS,R2,-0.13600279001278648
POME,Days to RFS,R2,-0.08264715688090729
UMAP,Days to RFS,R2,-0.17605012921104324
POME,Days to RFS,R2,0.04485545233864163
UMAP,Days to RFS,R2,0.027089004045817155
POME,Days to RFS,R2,0.048203836147120094
UMAP,Days to RFS,R2,-0.10477901414047563
POME,Recurrence,AP,0.4857984899361001
UMAP,Recurrence,AP,0.31701540398405414
POME,Recurrence,AP,0.3743746494141581
UMAP,Recurrence,AP,0.26630130726323753
POME,Recurrence,AP,0.6675048463158102
UMAP,Recurrence,AP,0.40104653609707996
POME,Recurrence,AP,0.42586744321293113
UMAP,Recurrence,AP,0.4327382147567035
POME,Recurrence,AP,0.5321232089003022
UMAP,Recurrence,AP,0.32323793978525706
POME,Recurrence,AP,0.5805799162365589
UMAP,Recurrence,AP,0.29990625556990785
POME,Recurrence,AP,0.6407462060352179
UMAP,Recurrence,AP,0.45474199108131796
POME,Recurrence,AP,0.47894144978065667
UMAP,Recurrence,AP,0.3958775005036035
POME,Recurrence,AP,0.5514549146664975
UMAP,Recurrence,AP,0.3218670526834796
POME,Recurrence,AP,0.5021092672818893
UMAP,Recurrence,AP,0.3345659609488879
Naive,Recurrence,AP,0.23197903014416776
POME,Survival,AP,0.8198962436816574
UMAP,Survival,AP,0.8237164342191696
POME,Survival,AP,0.863348684099769
UMAP,Survival,AP,0.8063375857711028
POME,Survival,AP,0.7779582329097712
UMAP,Survival,AP,0.770926199111058
POME,Survival,AP,0.7678129350916156
UMAP,Survival,AP,0.8118463167516417
POME,Survival,AP,0.8650699677180271
UMAP,Survival,AP,0.8266722537935306
POME,Survival,AP,0.8815212236382616
UMAP,Survival,AP,0.7717915608534068
POME,Survival,AP,0.8183782514501637
UMAP,Survival,AP,0.7549706620682756
POME,Survival,AP,0.796982902266601
UMAP,Survival,AP,0.8453147075105345
POME,Survival,AP,0.9033550436005591
UMAP,Survival,AP,0.901577934560212
POME,Survival,AP,0.8118771188173028
UMAP,Survival,AP,0.7568167586225466
Naive,Survival,AP,0.7208387942332897
POME,RFS Event,AP,0.7252821570917505
UMAP,RFS Event,AP,0.5297649651562754
POME,RFS Event,AP,0.5810213403790789
UMAP,RFS Event,AP,0.4639232410205345
POME,RFS Event,AP,0.6471344190092694
UMAP,RFS Event,AP,0.6000111007586663
POME,RFS Event,AP,0.5498630000313462
UMAP,RFS Event,AP,0.43758696915412343
POME,RFS Event,AP,0.6016695718399488
UMAP,RFS Event,AP,0.49594473629031427
POME,RFS Event,AP,0.6214159396916153
UMAP,RFS Event,AP,0.5138715924402774
POME,RFS Event,AP,0.6844443998741603
UMAP,RFS Event,AP,0.5809443313150201
POME,RFS Event,AP,0.5276618053681335
UMAP,RFS Event,AP,0.5189132417092431
POME,RFS Event,AP,0.5477545540527013
UMAP,RFS Event,AP,0.46613718104427165
POME,RFS Event,AP,0.6914598392891883
UMAP,RFS Event,AP,0.5334282465959934
Naive,RFS Event,AP,0.39711664482306686
POME,Days to RFS,R2,-0.04293071342995303
UMAP,Days to RFS,R2,-0.02915704279761111
POME,Days to RFS,R2,-0.2959563328740549
UMAP,Days to RFS,R2,-0.12292972341380493
POME,Days to RFS,R2,0.019545516762392023
UMAP,Days to RFS,R2,0.00883769625516262
POME,Days to RFS,R2,-0.15437893481481235
UMAP,Days to RFS,R2,-0.0906492733590214
POME,Days to RFS,R2,0.06353539373961958
UMAP,Days to RFS,R2,-0.05121552190260448
POME,Days to RFS,R2,-0.04587304362092004
UMAP,Days to RFS,R2,-0.06627557006065343
POME,Days to RFS,R2,0.06078039396777679
UMAP,Days to RFS,R2,-0.13537912883661996
POME,Days to RFS,R2,-0.016746513706921817
UMAP,Days to RFS,R2,-0.19653189044436492
POME,Days to RFS,R2,0.1342083703430882
UMAP,Days to RFS,R2,0.060519336098563414
POME,Days to RFS,R2,-0.02089816533191957
UMAP,Days to RFS,R2,-0.16352757678282215
POME,Recurrence,AP,0.5584663801402204
UMAP,Recurrence,AP,0.3612782664168319
POME,Recurrence,AP,0.37719679402502404
UMAP,Recurrence,AP,0.33105372268221156
POME,Recurrence,AP,0.69487504784112
UMAP,Recurrence,AP,0.4137439005650043
POME,Recurrence,AP,0.40825333758275073
UMAP,Recurrence,AP,0.4006177043322428
POME,Recurrence,AP,0.5566299552279527
UMAP,Recurrence,AP,0.4280253557420791
POME,Recurrence,AP,0.6312778582014102
UMAP,Recurrence,AP,0.31122269622856225
POME,Recurrence,AP,0.631004127545226
UMAP,Recurrence,AP,0.39691420853488807
POME,Recurrence,AP,0.5727622948338741
UMAP,Recurrence,AP,0.36630386243297686
POME,Recurrence,AP,0.5023638835936038
UMAP,Recurrence,AP,0.28784383809223896
POME,Recurrence,AP,0.5395950187563586
UMAP,Recurrence,AP,0.2578826095276107
Naive,Recurrence,AP,0.23197903014416776
POME,Survival,AP,0.7936535904508948
UMAP,Survival,AP,0.8599963401139937
POME,Survival,AP,0.8386805155559901
UMAP,Survival,AP,0.8171671905567647
POME,Survival,AP,0.8027609665501475
UMAP,Survival,AP,0.773899110609719
POME,Survival,AP,0.7283693328552691
UMAP,Survival,AP,0.7811864931572743
POME,Survival,AP,0.843219617178991
UMAP,Survival,AP,0.8767153596027417
POME,Survival,AP,0.8085153158838742
UMAP,Survival,AP,0.8199889182874323
POME,Survival,AP,0.7844953940619056
UMAP,Survival,AP,0.7772897006867059
POME,Survival,AP,0.8114579252907425
UMAP,Survival,AP,0.8271028231570959
POME,Survival,AP,0.8667254746344534
UMAP,Survival,AP,0.9009675763974224
POME,Survival,AP,0.8456207993347846
UMAP,Survival,AP,0.8340329459866116
Naive,Survival,AP,0.7208387942332897
POME,RFS Event,AP,0.7382909294780076
UMAP,RFS Event,AP,0.5726981219984669
POME,RFS Event,AP,0.5115500523476942
UMAP,RFS Event,AP,0.5051243614346835
POME,RFS Event,AP,0.6607865928871347
UMAP,RFS Event,AP,0.6153028917968179
POME,RFS Event,AP,0.5758165481747928
UMAP,RFS Event,AP,0.44193071504237935
POME,RFS Event,AP,0.6663207509061693
UMAP,RFS Event,AP,0.5500054528082515
POME,RFS Event,AP,0.6033810162761332
UMAP,RFS Event,AP,0.5196339142667195
POME,RFS Event,AP,0.6551737166418004
UMAP,RFS Event,AP,0.6443008106761602
POME,RFS Event,AP,0.5513463036271499
UMAP,RFS Event,AP,0.5113259393720372
POME,RFS Event,AP,0.5948835440784519
UMAP,RFS Event,AP,0.48609799810008447
POME,RFS Event,AP,0.6494633356077371
UMAP,RFS Event,AP,0.5267420255185371
Naive,RFS Event,AP,0.39711664482306686
POME,Days to RFS,R2,0.029998401026535615
UMAP,Days to RFS,R2,-0.1379448210307288
POME,Days to RFS,R2,-0.24165636736679308
UMAP,Days to RFS,R2,-0.11041453255529854
POME,Days to RFS,R2,0.11490167721135758
UMAP,Days to RFS,R2,0.14104430019293523
POME,Days to RFS,R2,-0.11997257920888993
UMAP,Days to RFS,R2,-0.07371760514542691
POME,Days to RFS,R2,0.06268623588218036
UMAP,Days to RFS,R2,0.027772638625162993
POME,Days to RFS,R2,-0.07955144754478471
UMAP,Days to RFS,R2,-0.04854450366483398
POME,Days to RFS,R2,0.011043438223987678
UMAP,Days to RFS,R2,-0.06624912554212203
POME,Days to RFS,R2,-0.12784396712139467
UMAP,Days to RFS,R2,-0.13038841087199904
POME,Days to RFS,R2,0.0267630105569443
UMAP,Days to RFS,R2,0.07118396380333125
POME,Days to RFS,R2,0.05183296950903282
UMAP,Days to RFS,R2,-0.06903518380874885
POME,Recurrence,AP,0.4592017483934623
UMAP,Recurrence,AP,0.3301947247432777
POME,Recurrence,AP,0.32576706907268266
UMAP,Recurrence,AP,0.26178618823578165
POME,Recurrence,AP,0.5853443058828313
UMAP,Recurrence,AP,0.3868650574559568
POME,Recurrence,AP,0.4274554209998233
UMAP,Recurrence,AP,0.44061055210125627
POME,Recurrence,AP,0.46748505287187214
UMAP,Recurrence,AP,0.43788797961408554
POME,Recurrence,AP,0.6040245486419288
UMAP,Recurrence,AP,0.3260894682658
POME,Recurrence,AP,0.6297354802936187
UMAP,Recurrence,AP,0.45501620205706045
POME,Recurrence,AP,0.3513628757439049
UMAP,Recurrence,AP,0.36478866582683134
POME,Recurrence,AP,0.4612609507574099
UMAP,Recurrence,AP,0.30555742802076746
POME,Recurrence,AP,0.3336312754942951
UMAP,Recurrence,AP,0.31196779968863153
Naive,Recurrence,AP,0.23197903014416776
POME,Survival,AP,0.8097344210484345
UMAP,Survival,AP,0.7990065724309356
POME,Survival,AP,0.8243059542849509
UMAP,Survival,AP,0.7793228999812325
POME,Survival,AP,0.7854398714760764
UMAP,Survival,AP,0.7665008082874579
POME,Survival,AP,0.7591035662105617
UMAP,Survival,AP,0.7676044774572499
POME,Survival,AP,0.817907939617441
UMAP,Survival,AP,0.8524775729898082
POME,Survival,AP,0.8203468398249025
UMAP,Survival,AP,0.7903552841934205
POME,Survival,AP,0.8281204934409643
UMAP,Survival,AP,0.7515052491901627
POME,Survival,AP,0.8851223500008448
UMAP,Survival,AP,0.8192125965029979
POME,Survival,AP,0.8670311257033846
UMAP,Survival,AP,0.90202912408997
POME,Survival,AP,0.8332008723271552
UMAP,Survival,AP,0.7568898841158083
Naive,Survival,AP,0.7208387942332897
POME,RFS Event,AP,0.6878445484130188
UMAP,RFS Event,AP,0.5924856894356554
POME,RFS Event,AP,0.5186112314672552
UMAP,RFS Event,AP,0.4019483724362426
POME,RFS Event,AP,0.6415267023046783
UMAP,RFS Event,AP,0.49200238014755704
POME,RFS Event,AP,0.5941505998008489
UMAP,RFS Event,AP,0.44091182726979833
POME,RFS Event,AP,0.4981809467519192
UMAP,RFS Event,AP,0.5095521346318412
POME,RFS Event,AP,0.5399264132306972
UMAP,RFS Event,AP,0.4961384809780209
POME,RFS Event,AP,0.6269030841292068
UMAP,RFS Event,AP,0.5165335730740589
POME,RFS Event,AP,0.5025434507006381
UMAP,RFS Event,AP,0.42181592679474494
POME,RFS Event,AP,0.5961308058558715
UMAP,RFS Event,AP,0.4742216911882317
POME,RFS Event,AP,0.642397962089163
UMAP,RFS Event,AP,0.5358481409535021
Naive,RFS Event,AP,0.39711664482306686
POME,Days to RFS,R2,-0.038001887486671215
UMAP,Days to RFS,R2,0.010448330979505371
POME,Days to RFS,R2,-0.2969961729111674
UMAP,Days to RFS,R2,-0.0484456836640641
POME,Days to RFS,R2,0.09913232546575945
UMAP,Days to RFS,R2,0.10015848919705916
POME,Days to RFS,R2,-0.23599470965561675
UMAP,Days to RFS,R2,-0.11185264667773454
POME,Days to RFS,R2,0.04301512038234212
UMAP,Days to RFS,R2,-0.18952744659577636
POME,Days to RFS,R2,-0.12430839420384876
UMAP,Days to RFS,R2,-0.013993719683434769
POME,Days to RFS,R2,0.07725181573218232
UMAP,Days to RFS,R2,-0.15973352993884848
POME,Days to RFS,R2,-0.09242925063775376
UMAP,Days to RFS,R2,-0.15884861693612207
POME,Days to RFS,R2,0.02109336842699916
UMAP,Days to RFS,R2,-0.057370022404288346
POME,Days to RFS,R2,-0.018107227520566482
UMAP,Days to RFS,R2,-0.06976872265422518
POME,Recurrence,AP,0.5426578214356872
UMAP,Recurrence,AP,0.3491002113552917
POME,Recurrence,AP,0.2925803470778152
UMAP,Recurrence,AP,0.2704014256421845
POME,Recurrence,AP,0.6869495089933002
UMAP,Recurrence,AP,0.37092032043397205
POME,Recurrence,AP,0.45369925749307954
UMAP,Recurrence,AP,0.30257082416387376
POME,Recurrence,AP,0.6629060823414034
UMAP,Recurrence,AP,0.49334983963062434
POME,Recurrence,AP,0.6255968209946402
UMAP,Recurrence,AP,0.33538282469793457
POME,Recurrence,AP,0.6446876595398269
UMAP,Recurrence,AP,0.47344023504331345
POME,Recurrence,AP,0.4612354471706481
UMAP,Recurrence,AP,0.38668721904372283
POME,Recurrence,AP,0.5201896933216559
UMAP,Recurrence,AP,0.26086587831133123
POME,Recurrence,AP,0.5472450775114509
UMAP,Recurrence,AP,0.3268493229783004
Naive,Recurrence,AP,0.23197903014416776
POME,Survival,AP,0.8247083422769974
UMAP,Survival,AP,0.8072588079422145
POME,Survival,AP,0.8239457718085742
UMAP,Survival,AP,0.7865784752164527
POME,Survival,AP,0.7789637910150029
UMAP,Survival,AP,0.8083962613143816
POME,Survival,AP,0.7744992154132497
UMAP,Survival,AP,0.8099687764709887
POME,Survival,AP,0.8522585993069561
UMAP,Survival,AP,0.8339126704454694
POME,Survival,AP,0.863210374270069
UMAP,Survival,AP,0.7966085943152064
POME,Survival,AP,0.8092753393744068
UMAP,Survival,AP,0.7648831097150467
POME,Survival,AP,0.8516206186831855
UMAP,Survival,AP,0.856612411055515
POME,Survival,AP,0.8599129373614924
UMAP,Survival,AP,0.9098722328826325
POME,Survival,AP,0.7895952593107385
UMAP,Survival,AP,0.8159225822639317
Naive,Survival,AP,0.7208387942332897
POME,RFS Event,AP,0.6926237082038418
UMAP,RFS Event,AP,0.6687617297645998
POME,RFS Event,AP,0.5665087387811567
UMAP,RFS Event,AP,0.5420390054317875
POME,RFS Event,AP,0.6975340551407005
UMAP,RFS Event,AP,0.5451569075622529
POME,RFS Event,AP,0.6366083310147621
UMAP,RFS Event,AP,0.41471812896504745
POME,RFS Event,AP,0.6623758417996096
UMAP,RFS Event,AP,0.46594561062901246
POME,RFS Event,AP,0.6555625073744569
UMAP,RFS Event,AP,0.47999858900356107
POME,RFS Event,AP,0.6657305195387109
UMAP,RFS Event,AP,0.5821453825212842
POME,RFS Event,AP,0.5170356937705681
UMAP,RFS Event,AP,0.4523833320543664
POME,RFS Event,AP,0.5923838082828135
UMAP,RFS Event,AP,0.5331336801223218
POME,RFS Event,AP,0.6885896712035864
UMAP,RFS Event,AP,0.529337131751238
Naive,RFS Event,AP,0.39711664482306686
POME,Days to RFS,R2,-0.06293979087979507
UMAP,Days to RFS,R2,0.03257301939379831
POME,Days to RFS,R2,-0.26118882684682165
UMAP,Days to RFS,R2,-0.2042999192074093
POME,Days to RFS,R2,0.07455656165049951
UMAP,Days to RFS,R2,0.05111927957049367
POME,Days to RFS,R2,-0.07754971321594928
UMAP,Days to RFS,R2,-0.014314251384094812
POME,Days to RFS,R2,0.06875309378189332
UMAP,Days to RFS,R2,-0.12470458363525405
POME,Days to RFS,R2,-0.1892375574185221
UMAP,Days to RFS,R2,-0.0520270842570707
POME,Days to RFS,R2,0.11225733366956947
UMAP,Days to RFS,R2,-0.18605384652807988
POME,Days to RFS,R2,-0.08889075915278233
UMAP,Days to RFS,R2,-0.09488365480524008
POME,Days to RFS,R2,-0.06676542125372853
UMAP,Days to RFS,R2,-0.06283419791431011
POME,Days to RFS,R2,0.0778315509190417
UMAP,Days to RFS,R2,-0.05705963427356853
POME,Recurrence,AP,0.5039673790607577
UMAP,Recurrence,AP,0.3158425190544604
POME,Recurrence,AP,0.3323157486948147
UMAP,Recurrence,AP,0.26432325957967784
POME,Recurrence,AP,0.5827308691030496
UMAP,Recurrence,AP,0.36607438620921795
POME,Recurrence,AP,0.3953283239611166
UMAP,Recurrence,AP,0.39229549200477787
POME,Recurrence,AP,0.6872256748790228
UMAP,Recurrence,AP,0.4191929266109442
POME,Recurrence,AP,0.5560161181922512
UMAP,Recurrence,AP,0.35927168119600567
POME,Recurrence,AP,0.5961408681693305
UMAP,Recurrence,AP,0.45721496080724555
POME,Recurrence,AP,0.46064352905168515
UMAP,Recurrence,AP,0.3598081686195536
POME,Recurrence,AP,0.47903374885537375
UMAP,Recurrence,AP,0.2972881544245888
POME,Recurrence,AP,0.6301063591926143
UMAP,Recurrence,AP,0.3264737956270508
Naive,Recurrence,AP,0.23197903014416776
POME,Survival,AP,0.8005880606832778
UMAP,Survival,AP,0.8113806217987035
POME,Survival,AP,0.8274521363680457
UMAP,Survival,AP,0.8033834086852524
POME,Survival,AP,0.7993906251740465
UMAP,Survival,AP,0.7687037048342554
POME,Survival,AP,0.7791506487716824
UMAP,Survival,AP,0.7992450092088017
POME,Survival,AP,0.8183463630404751
UMAP,Survival,AP,0.860570160581736
POME,Survival,AP,0.7770238368356001
UMAP,Survival,AP,0.8171641521377936
POME,Survival,AP,0.7869321129811472
UMAP,Survival,AP,0.7842025060686302
POME,Survival,AP,0.8218458039941403
UMAP,Survival,AP,0.8112518443489358
POME,Survival,AP,0.8855834999241683
UMAP,Survival,AP,0.8822870863558119
POME,Survival,AP,0.8509763360746385
UMAP,Survival,AP,0.7757724947826831
Naive,Survival,AP,0.7208387942332897
POME,RFS Event,AP,0.741542034880896
UMAP,RFS Event,AP,0.5324933206537367
POME,RFS Event,AP,0.5618887184309383
UMAP,RFS Event,AP,0.4573483017848998
POME,RFS Event,AP,0.641974404524334
UMAP,RFS Event,AP,0.5390149584602845
POME,RFS Event,AP,0.5074165496568945
UMAP,RFS Event,AP,0.42524481316135904
POME,RFS Event,AP,0.6596660237691137
UMAP,RFS Event,AP,0.4967327659815928
POME,RFS Event,AP,0.5824221522070584
UMAP,RFS Event,AP,0.4978314234650821
POME,RFS Event,AP,0.6580158696381413
UMAP,RFS Event,AP,0.6264893894919917
POME,RFS Event,AP,0.5080548566932551
UMAP,RFS Event,AP,0.5199568307629376
POME,RFS Event,AP,0.6786224118689478
UMAP,RFS Event,AP,0.5444488989148952
POME,RFS Event,AP,0.7429618019539598
UMAP,RFS Event,AP,0.5527974644421171
Naive,RFS Event,AP,0.39711664482306686
POME,Days to RFS,R2,-0.07005671987026729
UMAP,Days to RFS,R2,0.028538992111780348
POME,Days to RFS,R2,-0.21682500983028108
UMAP,Days to RFS,R2,0.06912543409233418
POME,Days to RFS,R2,-0.07578765378024599
UMAP,Days to RFS,R2,0.057533440459693774
POME,Days to RFS,R2,-0.08271685469610346
UMAP,Days to RFS,R2,0.005647080814347061
POME,Days to RFS,R2,0.006013721375598968
UMAP,Days to RFS,R2,0.016069797463675983
POME,Days to RFS,R2,-0.2055696796733082
UMAP,Days to RFS,R2,-0.011660854354801575
POME,Days to RFS,R2,0.038618942666025946
UMAP,Days to RFS,R2,-0.09893672866967984
POME,Days to RFS,R2,-0.18384750414621043
UMAP,Days to RFS,R2,-0.25921624353711104
POME,Days to RFS,R2,-0.04994360034986567
UMAP,Days to RFS,R2,-0.04530208450427775
POME,Days to RFS,R2,-0.06500367288431974
UMAP,Days to RFS,R2,0.08704140918949355
POME,Recurrence,AP,0.46512335907372904
UMAP,Recurrence,AP,0.3581942337865821
POME,Recurrence,AP,0.2956979136341102
UMAP,Recurrence,AP,0.2842558358354188
POME,Recurrence,AP,0.6807392654768151
UMAP,Recurrence,AP,0.3501169912597296
POME,Recurrence,AP,0.3650516622033509
UMAP,Recurrence,AP,0.3787157768434385
POME,Recurrence,AP,0.48612269384338047
UMAP,Recurrence,AP,0.34742084841352716
POME,Recurrence,AP,0.6066663948656917
UMAP,Recurrence,AP,0.28562148906613877
POME,Recurrence,AP,0.6616495875604558
UMAP,Recurrence,AP,0.4245939492384409
POME,Recurrence,AP,0.5097826835932715
UMAP,Recurrence,AP,0.33509390487638513
POME,Recurrence,AP,0.40895568534474946
UMAP,Recurrence,AP,0.3079523765597423
POME,Recurrence,AP,0.4225560251649668
UMAP,Recurrence,AP,0.3355598436410955
Naive,Recurrence,AP,0.23197903014416776
POME,Survival,AP,0.8354990759251132
UMAP,Survival,AP,0.8306567025848168
POME,Survival,AP,0.8582011709024
UMAP,Survival,AP,0.7852491082097598
POME,Survival,AP,0.7819131759485871
UMAP,Survival,AP,0.7818532880822137
POME,Survival,AP,0.7815503643906092
UMAP,Survival,AP,0.8211062503392308
POME,Survival,AP,0.8315405617104504
UMAP,Survival,AP,0.8386455332599881
POME,Survival,AP,0.8377927145382121
UMAP,Survival,AP,0.788875807599317
POME,Survival,AP,0.8131062936445619
UMAP,Survival,AP,0.7819237512529471
POME,Survival,AP,0.8016638297001252
UMAP,Survival,AP,0.862399172745117
POME,Survival,AP,0.8851228495757274
UMAP,Survival,AP,0.9005146492033081
POME,Survival,AP,0.8605678145228534
UMAP,Survival,AP,0.8181493202324789
Naive,Survival,AP,0.7208387942332897
POME,RFS Event,AP,0.7208256003122836
UMAP,RFS Event,AP,0.5501169428016336
POME,RFS Event,AP,0.5865207606770003
UMAP,RFS Event,AP,0.5067777758549488
POME,RFS Event,AP,0.711202365889593
UMAP,RFS Event,AP,0.6640281731717075
POME,RFS Event,AP,0.5519065668957417
UMAP,RFS Event,AP,0.47628911810501456
POME,RFS Event,AP,0.5544189147294775
UMAP,RFS Event,AP,0.4869385344869982
POME,RFS Event,AP,0.657896349286565
UMAP,RFS Event,AP,0.48350622398786863
POME,RFS Event,AP,0.6714015886034125
UMAP,RFS Event,AP,0.63292124910273
POME,RFS Event,AP,0.5509792757119633
UMAP,RFS Event,AP,0.5134853082966313
POME,RFS Event,AP,0.6202523257796854
UMAP,RFS Event,AP,0.533637900386088
POME,RFS Event,AP,0.6855161911039754
UMAP,RFS Event,AP,0.5167939692801374
Naive,RFS Event,AP,0.39711664482306686
POME,Days to RFS,R2,-0.19064167691006073
UMAP,Days to RFS,R2,-0.0018219645870902745
POME,Days to RFS,R2,-0.0741605930400735
UMAP,Days to RFS,R2,-0.07419257239794774
POME,Days to RFS,R2,0.05341362543672812
UMAP,Days to RFS,R2,0.08443631913088956
POME,Days to RFS,R2,-0.1321875997735844
UMAP,Days to RFS,R2,-0.05950333004560737
POME,Days to RFS,R2,0.0553554435379946
UMAP,Days to RFS,R2,-0.06145917579591065
POME,Days to RFS,R2,-0.21711841944448818
UMAP,Days to RFS,R2,0.0061675865758522574
POME,Days to RFS,R2,0.01817555731165632
UMAP,Days to RFS,R2,-0.08681740231684709
POME,Days to RFS,R2,-0.19019991030556205
UMAP,Days to RFS,R2,-0.18246464680811636
POME,Days to RFS,R2,0.05514376076647576
UMAP,Days to RFS,R2,-0.06313985687876023
POME,Days to RFS,R2,-0.01721083318127903
UMAP,Days to RFS,R2,-0.09435141168259253
POME,Recurrence,AP,0.5448514971302185
UMAP,Recurrence,AP,0.3130063013840175
POME,Recurrence,AP,0.38413388800056936
UMAP,Recurrence,AP,0.285347108621768
POME,Recurrence,AP,0.6473776871231186
UMAP,Recurrence,AP,0.389926739472797
POME,Recurrence,AP,0.3925247243167959
UMAP,Recurrence,AP,0.4081882521597538
POME,Recurrence,AP,0.5912238001465593
UMAP,Recurrence,AP,0.34517477980880656
POME,Recurrence,AP,0.5864716319883336
UMAP,Recurrence,AP,0.3096191022551366
POME,Recurrence,AP,0.6259732476511509
UMAP,Recurrence,AP,0.48734195617043563
POME,Recurrence,AP,0.46419911255002644
UMAP,Recurrence,AP,0.38264466864527613
POME,Recurrence,AP,0.4905565443881358
UMAP,Recurrence,AP,0.3359017736825708
POME,Recurrence,AP,0.6082257780100022
UMAP,Recurrence,AP,0.3525382204694938
Naive,Recurrence,AP,0.23197903014416776
POME,Survival,AP,0.8442883038311056
UMAP,Survival,AP,0.8495648209626049
POME,Survival,AP,0.8847148821015572
UMAP,Survival,AP,0.8073983574700789
POME,Survival,AP,0.7353356063176838
UMAP,Survival,AP,0.7766610125299558
POME,Survival,AP,0.7458135271211473
UMAP,Survival,AP,0.7602388184920705
POME,Survival,AP,0.80438374549802
UMAP,Survival,AP,0.8356730915488852
POME,Survival,AP,0.8868289670875227
UMAP,Survival,AP,0.830403123443548
POME,Survival,AP,0.8069700471894864
UMAP,Survival,AP,0.7788423158905506
POME,Survival,AP,0.8317606394501064
UMAP,Survival,AP,0.8348606765018266
POME,Survival,AP,0.8820523728336314
UMAP,Survival,AP,0.9185128953471415
POME,Survival,AP,0.8331989489537404
UMAP,Survival,AP,0.7708156893469349
Naive,Survival,AP,0.7208387942332897
POME,RFS Event,AP,0.700055212779588
UMAP,RFS Event,AP,0.5646406308798739
POME,RFS Event,AP,0.5665078823069912
UMAP,RFS Event,AP,0.46511578950762983
POME,RFS Event,AP,0.6633300276373114
UMAP,RFS Event,AP,0.6090589009114913
POME,RFS Event,AP,0.6296306227061371
UMAP,RFS Event,AP,0.4665881032943132
POME,RFS Event,AP,0.6705804984196173
UMAP,RFS Event,AP,0.5055762023770709
POME,RFS Event,AP,0.6790876039785896
UMAP,RFS Event,AP,0.4941258321246471
POME,RFS Event,AP,0.6272538614039372
UMAP,RFS Event,AP,0.601434193529438
POME,RFS Event,AP,0.4948819023203529
UMAP,RFS Event,AP,0.5050880129168116
POME,RFS Event,AP,0.6618581890258348
UMAP,RFS Event,AP,0.5079398705689165
