Method,Target,Type,Score
UMAP,Survival,AP,0.7445330187572831
POME,Survival,AP,0.8400374472316569
UMAP,Survival,AP,0.8524042398532523
POME,Survival,AP,0.8136557477113935
UMAP,Survival,AP,0.8458575510922509
POME,Survival,AP,0.8530215844955886
UMAP,Survival,AP,0.8532738740804016
POME,Survival,AP,0.9131242560481965
UMAP,Survival,AP,0.8426995961137158
Naive,Survival,AP,0.7208387942332897
POME,RFS Event,AP,0.622934200147553
UMAP,RFS Event,AP,0.5567273628452245
POME,RFS Event,AP,0.6574627436350513
UMAP,RFS Event,AP,0.49497902705216323
POME,RFS Event,AP,0.6154347507370611
UMAP,RFS Event,AP,0.5965713616023574
POME,RFS Event,AP,0.4660158009668724
UMAP,RFS Event,AP,0.5502278738034116
POME,RFS Event,AP,0.40734698739375763
UMAP,RFS Event,AP,0.46915823815072344
POME,RFS Event,AP,0.4747235619136219
UMAP,RFS Event,AP,0.4801982796037504
POME,RFS Event,AP,0.5178262641342648
UMAP,RFS Event,AP,0.5726981895420871
POME,RFS Event,AP,0.41680137423285507
UMAP,RFS Event,AP,0.5768443967005784
POME,RFS Event,AP,0.7154641354527693
UMAP,RFS Event,AP,0.5312656773695028
POME,RFS Event,AP,0.5713499774148201
UMAP,RFS Event,AP,0.6527267844073461
Naive,RFS Event,AP,0.39711664482306686
POME,Days to RFS,R2,-0.02806862653774389
UMAP,Days to RFS,R2,0.0895507928702779
POME,Days to RFS,R2,0.041225302854041246
UMAP,Days to RFS,R2,-0.018447981622056187
POME,Days to RFS,R2,-0.18640445559681162
UMAP,Days to RFS,R2,0.12586033888116877
POME,Days to RFS,R2,-0.031057428020511146
UMAP,Days to RFS,R2,0.08489714169143969
POME,Days to RFS,R2,0.04225172584631409
UMAP,Days to RFS,R2,0.041876543803362254
POME,Days to RFS,R2,0.011832519816113107
UMAP,Days to RFS,R2,-0.0190587556240569
POME,Days to RFS,R2,0.038321371648495695
UMAP,Days to RFS,R2,0.04439317410770793
POME,Days to RFS,R2,-0.1032832401473236
UMAP,Days to RFS,R2,-0.006201832040640731
POME,Days to RFS,R2,0.020743599385852574
UMAP,Days to RFS,R2,0.043457346283088505
POME,Days to RFS,R2,-0.07410866158958052
UMAP,Days to RFS,R2,0.1814718059069904
POME,Recurrence,AP,0.2925305329863701
UMAP,Recurrence,AP,0.32488514673148416
POME,Recurrence,AP,0.18284988714250552
UMAP,Recurrence,AP,0.32164658864615636
POME,Recurrence,AP,0.23313193052621947
UMAP,Recurrence,AP,0.41474950405527167
POME,Recurrence,AP,0.2538944391885568
UMAP,Recurrence,AP,0.5045936160897692
POME,Recurrence,AP,0.32937139597478027
UMAP,Recurrence,AP,0.4162267831772502
POME,Recurrence,AP,0.3024721133791106
UMAP,Recurrence,AP,0.34091585420121107
POME,Recurrence,AP,0.3253215257165738
UMAP,Recurrence,AP,0.40880296797299176
POME,Recurrence,AP,0.2256312296643379
UMAP,Recurrence,AP,0.4224310086358024
POME,Recurrence,AP,0.31045682341037534
UMAP,Recurrence,AP,0.30441695615249353
POME,Recurrence,AP,0.23097210059765366
UMAP,Recurrence,AP,0.26282173665213765
Naive,Recurrence,AP,0.23197903014416776
POME,Survival,AP,0.7879549980144397
UMAP,Survival,AP,0.7254207352542758
POME,Survival,AP,0.8253838258504712
UMAP,Survival,AP,0.7697725627984201
POME,Survival,AP,0.752963207067298
UMAP,Survival,AP,0.83028438724416
POME,Survival,AP,0.7470963904005462
UMAP,Survival,AP,0.7678204032763334
POME,Survival,AP,0.8321960928519556
UMAP,Survival,AP,0.7924545161448365
POME,Survival,AP,0.8360106738234478
UMAP,Survival,AP,0.7548637819244471
POME,Survival,AP,0.8064344518880388
UMAP,Survival,AP,0.8632738618828526
POME,Survival,AP,0.8321427302859845
UMAP,Survival,AP,0.8425628072691673
POME,Survival,AP,0.8662977711457891
UMAP,Survival,AP,0.8392997914303904
POME,Survival,AP,0.8459152828983647
UMAP,Survival,AP,0.8407497835167574
Naive,Survival,AP,0.7208387942332897
POME,RFS Event,AP,0.7064366189638419
UMAP,RFS Event,AP,0.5536973303693741
POME,RFS Event,AP,0.4772323447485899
UMAP,RFS Event,AP,0.509047305723293
POME,RFS Event,AP,0.5335043420494943
UMAP,RFS Event,AP,0.5543037147339017
POME,RFS Event,AP,0.4820376170731978
UMAP,RFS Event,AP,0.5468668105977171
POME,RFS Event,AP,0.5225232931656022
UMAP,RFS Event,AP,0.45600698610163
POME,RFS Event,AP,0.4221973352721387
UMAP,RFS Event,AP,0.4675680823392543
POME,RFS Event,AP,0.5716325403513842
UMAP,RFS Event,AP,0.524931056151695
POME,RFS Event,AP,0.3954692277311786
UMAP,RFS Event,AP,0.5499626043507834
POME,RFS Event,AP,0.6429656634892386
UMAP,RFS Event,AP,0.5557813044115639
POME,RFS Event,AP,0.45938235425005053
UMAP,RFS Event,AP,0.6451432017946991
Naive,RFS Event,AP,0.39711664482306686
POME,Days to RFS,R2,0.0025591155585003023
UMAP,Days to RFS,R2,0.044945301740338395
POME,Days to RFS,R2,-0.03196123400712669
UMAP,Days to RFS,R2,-0.07529871632563889
POME,Days to RFS,R2,-0.056546151793418264
UMAP,Days to RFS,R2,0.047731106880062324
POME,Days to RFS,R2,0.0203320787918978
UMAP,Days to RFS,R2,0.0825474589787144
POME,Days to RFS,R2,-0.07733780433369675
UMAP,Days to RFS,R2,0.07491335588827597
POME,Days to RFS,R2,-0.12918214421757845
UMAP,Days to RFS,R2,0.03330490273676878
POME,Days to RFS,R2,0.11906630083727565
UMAP,Days to RFS,R2,0.003924993719584435
POME,Days to RFS,R2,-0.021389563130146838
UMAP,Days to RFS,R2,0.00422258464129921
POME,Days to RFS,R2,-0.017086736673716407
UMAP,Days to RFS,R2,0.08094848557930745
POME,Days to RFS,R2,-0.03868313068030016
UMAP,Days to RFS,R2,0.1660120465529984
POME,Recurrence,AP,0.25039799631952514
UMAP,Recurrence,AP,0.3110770907398732
POME,Recurrence,AP,0.26845197633435236
UMAP,Recurrence,AP,0.4285913671063408
POME,Recurrence,AP,0.22679498287398744
UMAP,Recurrence,AP,0.41590096497192675
POME,Recurrence,AP,0.2921989255434061
UMAP,Recurrence,AP,0.4438047509479488
POME,Recurrence,AP,0.3033216937244701
UMAP,Recurrence,AP,0.3944762474037923
POME,Recurrence,AP,0.30595681171963457
UMAP,Recurrence,AP,0.3423842774039199
POME,Recurrence,AP,0.384800394468652
UMAP,Recurrence,AP,0.38641177152402817
POME,Recurrence,AP,0.2626754040135628
UMAP,Recurrence,AP,0.3842152010703779
POME,Recurrence,AP,0.32601876267559105
UMAP,Recurrence,AP,0.2856186866125051
POME,Recurrence,AP,0.22236745037041686
UMAP,Recurrence,AP,0.27376006517405993
Naive,Recurrence,AP,0.23197903014416776
POME,Survival,AP,0.8275208382187874
UMAP,Survival,AP,0.7291186435369
POME,Survival,AP,0.8315839508791536
UMAP,Survival,AP,0.7636853760752949
POME,Survival,AP,0.7655835261132181
UMAP,Survival,AP,0.797413816612416
POME,Survival,AP,0.7987809016960088
UMAP,Survival,AP,0.7770178526244561
POME,Survival,AP,0.8539647096951288
UMAP,Survival,AP,0.787596654742663
POME,Survival,AP,0.8269547776785625
UMAP,Survival,AP,0.7563974709576048
POME,Survival,AP,0.8043946186141493
UMAP,Survival,AP,0.838763789327639
POME,Survival,AP,0.8297565314214936
UMAP,Survival,AP,0.8465041615880042
POME,Survival,AP,0.8835975975311963
UMAP,Survival,AP,0.8348613957390457
POME,Survival,AP,0.8815071335788787
UMAP,Survival,AP,0.850836067218935
Naive,Survival,AP,0.7208387942332897
POME,RFS Event,AP,0.6332618285215015
UMAP,RFS Event,AP,0.5357904415496306
POME,RFS Event,AP,0.5273128196699437
UMAP,RFS Event,AP,0.4939864970633145
POME,RFS Event,AP,0.6031936354579269
UMAP,RFS Event,AP,0.5582215047627148
POME,RFS Event,AP,0.5282349287769948
UMAP,RFS Event,AP,0.5409431918320803
POME,RFS Event,AP,0.46627758769970135
UMAP,RFS Event,AP,0.4568717817278789
POME,RFS Event,AP,0.477022291071421
UMAP,RFS Event,AP,0.4909578352672358
POME,RFS Event,AP,0.561534197603825
UMAP,RFS Event,AP,0.5257499183535099
POME,RFS Event,AP,0.3995117806698406
UMAP,RFS Event,AP,0.5738265462386709
POME,RFS Event,AP,0.5228043110860602
UMAP,RFS Event,AP,0.5363521829333572
POME,RFS Event,AP,0.491205362880066
UMAP,RFS Event,AP,0.6186586659345765
Naive,RFS Event,AP,0.39711664482306686
POME,Days to RFS,R2,-0.056546650539211374
UMAP,Days to RFS,R2,-0.034840906572785046
POME,Days to RFS,R2,0.03905512905849717
UMAP,Days to RFS,R2,0.04696188313499072
POME,Days to RFS,R2,-0.14065654472477518
UMAP,Days to RFS,R2,0.0525941945400783
POME,Days to RFS,R2,-0.046201171476397906
UMAP,Days to RFS,R2,0.03631359294154202
POME,Days to RFS,R2,0.015330530807924792
UMAP,Days to RFS,R2,0.07610074917105214
POME,Days to RFS,R2,-0.14958187868811645
UMAP,Days to RFS,R2,-0.01643325054728395
POME,Days to RFS,R2,0.08026582305831853
UMAP,Days to RFS,R2,0.006464508423987714
POME,Days to RFS,R2,-0.27801619038647063
UMAP,Days to RFS,R2,-0.09155596879197248
POME,Days to RFS,R2,-0.016190817682796732
UMAP,Days to RFS,R2,0.06239317386804977
POME,Days to RFS,R2,-0.029750634190488734
UMAP,Days to RFS,R2,0.1157174213248181
POME,Recurrence,AP,0.37010303963145164
UMAP,Recurrence,AP,0.3107747117282399
POME,Recurrence,AP,0.2549276115486813
UMAP,Recurrence,AP,0.3955811329655118
POME,Recurrence,AP,0.3376945698020346
UMAP,Recurrence,AP,0.4371558142796512
POME,Recurrence,AP,0.3869049062305081
UMAP,Recurrence,AP,0.45597433948190225
POME,Recurrence,AP,0.2868335981534666
UMAP,Recurrence,AP,0.419908662399182
POME,Recurrence,AP,0.3342052813555923
UMAP,Recurrence,AP,0.3325322430070246
POME,Recurrence,AP,0.26256682445230844
UMAP,Recurrence,AP,0.4177115852484835
POME,Recurrence,AP,0.3811093635869117
UMAP,Recurrence,AP,0.4772165504356939
POME,Recurrence,AP,0.3352703973321959
UMAP,Recurrence,AP,0.28258468679094106
POME,Recurrence,AP,0.2607913136496507
UMAP,Recurrence,AP,0.264889108932573
Naive,Recurrence,AP,0.23197903014416776
POME,Survival,AP,0.7655907529146538
UMAP,Survival,AP,0.7350809725842773
POME,Survival,AP,0.8209246106571088
UMAP,Survival,AP,0.7713118900079742
POME,Survival,AP,0.73365651195935
UMAP,Survival,AP,0.8198619104472056
POME,Survival,AP,0.82308618992796
UMAP,Survival,AP,0.761082755710534
POME,Survival,AP,0.805875435856034
UMAP,Survival,AP,0.7932515892678399
POME,Survival,AP,0.8501937844530956
UMAP,Survival,AP,0.7434155024578272
POME,Survival,AP,0.7959258974503467
UMAP,Survival,AP,0.8310185265764356
POME,Survival,AP,0.9054238804254731
UMAP,Survival,AP,0.845930834824683
POME,Survival,AP,0.827309973152958
UMAP,Survival,AP,0.8289921032200629
POME,Survival,AP,0.9014780914847644
UMAP,Survival,AP,0.8508929456888114
Naive,Survival,AP,0.7208387942332897
POME,RFS Event,AP,0.6810939413452521
UMAP,RFS Event,AP,0.558257118114254
POME,RFS Event,AP,0.5952315880071666
UMAP,RFS Event,AP,0.49863201222651715
POME,RFS Event,AP,0.6126690639331904
UMAP,RFS Event,AP,0.6194208376738849
POME,RFS Event,AP,0.5349268829338824
UMAP,RFS Event,AP,0.5247781930381519
POME,RFS Event,AP,0.4251342969500898
UMAP,RFS Event,AP,0.44699688309244423
POME,RFS Event,AP,0.515698736348457
UMAP,RFS Event,AP,0.5281939198815079
POME,RFS Event,AP,0.6343742844152505
UMAP,RFS Event,AP,0.5419666787928885
POME,RFS Event,AP,0.4221235270643339
UMAP,RFS Event,AP,0.5633649808454781
POME,RFS Event,AP,0.6428815504626709
UMAP,RFS Event,AP,0.538845918238138
POME,RFS Event,AP,0.5988880464442333
UMAP,RFS Event,AP,0.6776806005142743
Naive,RFS Event,AP,0.39711664482306686
POME,Days to RFS,R2,-0.012787283420826245
UMAP,Days to RFS,R2,0.015307264039725044
POME,Days to RFS,R2,0.057665876278816586
UMAP,Days to RFS,R2,-0.021062333431966174
POME,Days to RFS,R2,-0.18261755918506206
UMAP,Days to RFS,R2,0.009127664562682436
POME,Days to RFS,R2,0.018961061147693914
UMAP,Days to RFS,R2,0.08542077455800134
POME,Days to RFS,R2,-0.06840981880874741
UMAP,Days to RFS,R2,0.012484042938939899
POME,Days to RFS,R2,-0.06825189790042097
UMAP,Days to RFS,R2,-0.048009999220741006
POME,Days to RFS,R2,0.05516451462055172
UMAP,Days to RFS,R2,0.060324864206663276
POME,Days to RFS,R2,-0.05092158516440892
UMAP,Days to RFS,R2,-0.006386162179700117
POME,Days to RFS,R2,-0.05461024412437987
UMAP,Days to RFS,R2,0.0016098585718200553
POME,Days to RFS,R2,-0.0189974622717084
UMAP,Days to RFS,R2,0.15818841607732892
POME,Recurrence,AP,0.35200427643745197
UMAP,Recurrence,AP,0.3387609024136936
POME,Recurrence,AP,0.20951653385532298
UMAP,Recurrence,AP,0.322560422389218
POME,Recurrence,AP,0.2776542503607567
UMAP,Recurrence,AP,0.44002068146532547
POME,Recurrence,AP,0.3043701761957139
UMAP,Recurrence,AP,0.44969566374146774
POME,Recurrence,AP,0.30510165424823976
UMAP,Recurrence,AP,0.4070301290755173
POME,Recurrence,AP,0.3045184756023621
UMAP,Recurrence,AP,0.3522088005475412
POME,Recurrence,AP,0.22546410248243756
UMAP,Recurrence,AP,0.39653666102690055
POME,Recurrence,AP,0.31513930139558816
UMAP,Recurrence,AP,0.3925706581956582
POME,Recurrence,AP,0.43718215726659304
UMAP,Recurrence,AP,0.29866536001454536
POME,Recurrence,AP,0.22312153501322124
UMAP,Recurrence,AP,0.279756736665997
Naive,Recurrence,AP,0.23197903014416776
POME,Survival,AP,0.7956644225312458
UMAP,Survival,AP,0.7336821577288114
POME,Survival,AP,0.8358297716514017
UMAP,Survival,AP,0.7631323535742315
POME,Survival,AP,0.7964532607814293
UMAP,Survival,AP,0.8326110332960124
POME,Survival,AP,0.7982167761273273
UMAP,Survival,AP,0.7780227958555418
POME,Survival,AP,0.8444176398615875
UMAP,Survival,AP,0.802882502858679
POME,Survival,AP,0.8155335989370203
UMAP,Survival,AP,0.7517525266295129
POME,Survival,AP,0.7430564779472233
UMAP,Survival,AP,0.8513108810853455
POME,Survival,AP,0.8221780914931803
UMAP,Survival,AP,0.8347006309535374
POME,Survival,AP,0.8820246461834501
UMAP,Survival,AP,0.8382891169705772
POME,Survival,AP,0.9127233962705295
UMAP,Survival,AP,0.8453888235944715
Naive,Survival,AP,0.7208387942332897
POME,RFS Event,AP,0.6641104820194752
UMAP,RFS Event,AP,0.5313004866105575
POME,RFS Event,AP,0.602748457792643
UMAP,RFS Event,AP,0.48329978217590375
POME,RFS Event,AP,0.5819671463441439
UMAP,RFS Event,AP,0.5899589425541234
POME,RFS Event,AP,0.464309661176398
UMAP,RFS Event,AP,0.5413491242923257
POME,RFS Event,AP,0.48477272102502067
UMAP,RFS Event,AP,0.4530915885225397
POME,RFS Event,AP,0.44805146616851727
UMAP,RFS Event,AP,0.5020273921611567
POME,RFS Event,AP,0.5948860520445481
UMAP,RFS Event,AP,0.5357204158342179
POME,RFS Event,AP,0.4050845833407958
UMAP,RFS Event,AP,0.5623088696058143
POME,RFS Event,AP,0.5593460034650218
UMAP,RFS Event,AP,0.5290150258334521
POME,RFS Event,AP,0.5473890990510593
UMAP,RFS Event,AP,0.6423224044087597
Naive,RFS Event,AP,0.39711664482306686
POME,Days to RFS,R2,-0.024056761368475232
UMAP,Days to RFS,R2,-0.021415959367346415
POME,Days to RFS,R2,0.05830934489605444
UMAP,Days to RFS,R2,0.020030804895904364
POME,Days to RFS,R2,-0.057911209973387834
UMAP,Days to RFS,R2,-0.01430544898504893
POME,Days to RFS,R2,-0.03204918995689732
UMAP,Days to RFS,R2,0.15872704938387672
POME,Days to RFS,R2,0.04068150259454739
UMAP,Days to RFS,R2,-0.03311248989243709
POME,Days to RFS,R2,-0.1078145131121464
UMAP,Days to RFS,R2,0.02578688165732279
POME,Days to RFS,R2,0.1017801580286809
UMAP,Days to RFS,R2,0.021951009249843167
POME,Days to RFS,R2,-0.3094335465710947
UMAP,Days to RFS,R2,-0.022539750895032684
POME,Days to RFS,R2,0.08894068574454805
UMAP,Days to RFS,R2,0.04775823817639424
POME,Days to RFS,R2,-0.09379747057273291
UMAP,Days to RFS,R2,0.16904837767075176
POME,Recurrence,AP,0.20900001527136838
UMAP,Recurrence,AP,0.32589672107891243
POME,Recurrence,AP,0.23169111124840033
UMAP,Recurrence,AP,0.3615987485219717
POME,Recurrence,AP,0.3121761610740593
UMAP,Recurrence,AP,0.4508474572650818
POME,Recurrence,AP,0.2139200026176952
UMAP,Recurrence,AP,0.4677867125389043
POME,Recurrence,AP,0.2834328059150496
UMAP,Recurrence,AP,0.3910614307106698
POME,Recurrence,AP,0.2924500862981543
UMAP,Recurrence,AP,0.3170807965345308
POME,Recurrence,AP,0.31699166319088107
UMAP,Recurrence,AP,0.40496815661049357
POME,Recurrence,AP,0.2680971097822019
UMAP,Recurrence,AP,0.41784450832977504
POME,Recurrence,AP,0.35261701339358886
UMAP,Recurrence,AP,0.2729345244996329
POME,Recurrence,AP,0.22330174241305345
UMAP,Recurrence,AP,0.25278762356765905
Naive,Recurrence,AP,0.23197903014416776
POME,Survival,AP,0.8268233111595639
UMAP,Survival,AP,0.7319146025023016
POME,Survival,AP,0.851680003536448
UMAP,Survival,AP,0.7616314408174707
POME,Survival,AP,0.7504400020676172
UMAP,Survival,AP,0.827774034453073
POME,Survival,AP,0.7788605077104894
UMAP,Survival,AP,0.7600917554384299
POME,Survival,AP,0.8295312465085023
UMAP,Survival,AP,0.788979615104666
POME,Survival,AP,0.8238907739036949
UMAP,Survival,AP,0.7638613550745912
POME,Survival,AP,0.7743665359508821
UMAP,Survival,AP,0.8576267933731916
POME,Survival,AP,0.8355795337892347
UMAP,Survival,AP,0.8438044569440938
POME,Survival,AP,0.8441418360638181
UMAP,Survival,AP,0.8563939663639173
POME,Survival,AP,0.8910702545379077
UMAP,Survival,AP,0.8461889750259426
Naive,Survival,AP,0.7208387942332897
POME,RFS Event,AP,0.6268251232253675
UMAP,RFS Event,AP,0.5632629994539611
POME,RFS Event,AP,0.5490033041635818
UMAP,RFS Event,AP,0.49208921035507114
POME,RFS Event,AP,0.5504706701829426
UMAP,RFS Event,AP,0.5960909516491493
POME,RFS Event,AP,0.47527176790975584
UMAP,RFS Event,AP,0.5455852470187159
POME,RFS Event,AP,0.45797562624050697
UMAP,RFS Event,AP,0.4725290840858294
POME,RFS Event,AP,0.48038269211813245
UMAP,RFS Event,AP,0.4971595835340825
POME,RFS Event,AP,0.5621579902636905
UMAP,RFS Event,AP,0.5267408626629776
POME,RFS Event,AP,0.387195070270012
UMAP,RFS Event,AP,0.5573855111296009
POME,RFS Event,AP,0.5853467968739143
UMAP,RFS Event,AP,0.5172683406646232
POME,RFS Event,AP,0.49901073877376567
UMAP,RFS Event,AP,0.6666101965935046
Naive,RFS Event,AP,0.39711664482306686
POME,Days to RFS,R2,-0.010436750991283716
UMAP,Days to RFS,R2,0.09217395580770482
POME,Days to RFS,R2,0.044209188434787494
UMAP,Days to RFS,R2,-0.009864125667332191
POME,Days to RFS,R2,-0.01533174843136309
UMAP,Days to RFS,R2,-0.18035451328725682
POME,Days to RFS,R2,-0.06400689788746106
UMAP,Days to RFS,R2,0.1637015489704381
POME,Days to RFS,R2,-0.05274876790075056
UMAP,Days to RFS,R2,0.04095275909987728
POME,Days to RFS,R2,-0.014013190616110727
UMAP,Days to RFS,R2,-0.06410712973195243
POME,Days to RFS,R2,-0.04415643902481814
UMAP,Days to RFS,R2,0.017282887524389
POME,Days to RFS,R2,-0.07635661963141516
UMAP,Days to RFS,R2,-0.05229193616631633
POME,Days to RFS,R2,0.06922640090523757
UMAP,Days to RFS,R2,0.04907318527340743
POME,Days to RFS,R2,-0.027020261876329554
UMAP,Days to RFS,R2,0.12196638597785936
POME,Recurrence,AP,0.31301062040022287
UMAP,Recurrence,AP,0.3251627779704856
POME,Recurrence,AP,0.2610287790816811
UMAP,Recurrence,AP,0.3422559154836583
POME,Recurrence,AP,0.2638179598548462
UMAP,Recurrence,AP,0.3977160069541096
POME,Recurrence,AP,0.21091081899034597
UMAP,Recurrence,AP,0.4581831840221817
POME,Recurrence,AP,0.456367265293129
UMAP,Recurrence,AP,0.3904409196190298
POME,Recurrence,AP,0.2567098543003666
UMAP,Recurrence,AP,0.332687361704181
POME,Recurrence,AP,0.2688843499543907
UMAP,Recurrence,AP,0.36607811983888877
POME,Recurrence,AP,0.23889940102234533
UMAP,Recurrence,AP,0.42371960016213017
POME,Recurrence,AP,0.3043159510687611
UMAP,Recurrence,AP,0.29081929278702345
POME,Recurrence,AP,0.23725550623115568
UMAP,Recurrence,AP,0.28099208886495747
Naive,Recurrence,AP,0.23197903014416776
POME,Survival,AP,0.8088911997270797
UMAP,Survival,AP,0.7241402583169277
POME,Survival,AP,0.8811579324402471
UMAP,Survival,AP,0.7713571809807805
POME,Survival,AP,0.772980397012612
UMAP,Survival,AP,0.8387428841773701
POME,Survival,AP,0.8943712903664418
UMAP,Survival,AP,0.747000991864135
POME,Survival,AP,0.8567589487679785
UMAP,Survival,AP,0.7975428490380578
POME,Survival,AP,0.8313769254894706
UMAP,Survival,AP,0.7618421174545617
POME,Survival,AP,0.7962743941924856
UMAP,Survival,AP,0.8421408301421658
POME,Survival,AP,0.8312460037353762
UMAP,Survival,AP,0.8513166690555702
POME,Survival,AP,0.8579504478621587
UMAP,Survival,AP,0.8563862175867601
POME,Survival,AP,0.9138690322760722
UMAP,Survival,AP,0.8410126327052367
Naive,Survival,AP,0.7208387942332897
POME,RFS Event,AP,0.6113384919486711
UMAP,RFS Event,AP,0.5410737940278921
POME,RFS Event,AP,0.587044529064847
UMAP,RFS Event,AP,0.5157185856265047
POME,RFS Event,AP,0.6100570528940159
UMAP,RFS Event,AP,0.5611133707437114
POME,RFS Event,AP,0.5550630459790099
UMAP,RFS Event,AP,0.5605638444964717
POME,RFS Event,AP,0.4862664789990111
UMAP,RFS Event,AP,0.46233646149319313
POME,RFS Event,AP,0.5283648959770986
UMAP,RFS Event,AP,0.5056495007863672
POME,RFS Event,AP,0.5626174708686278
UMAP,RFS Event,AP,0.5058509659827548
POME,RFS Event,AP,0.4052501122988352
UMAP,RFS Event,AP,0.5710525114562008
POME,RFS Event,AP,0.6359089681215526
UMAP,RFS Event,AP,0.5501649648722382
POME,RFS Event,AP,0.5044652817826598
UMAP,RFS Event,AP,0.6723991557018115
