Method,Target,Type,Score
POME,Months of disease-specific survival,R2,0.11862800289617503
UMAP,Months of disease-specific survival,R2,-0.1349257132669912
POME,Months of disease-specific survival,R2,0.06414731033811139
UMAP,Months of disease-specific survival,R2,-0.055426889039679406
POME,Months of disease-specific survival,R2,-0.15581073105045617
UMAP,Months of disease-specific survival,R2,-0.35240630290270203
POME,Months of disease-specific survival,R2,-0.02094989835238148
UMAP,Months of disease-specific survival,R2,0.15871499636637576
POME,Months of disease-specific survival,R2,0.17185159910994308
UMAP,Months of disease-specific survival,R2,-0.21195298596947287
POME,Progress Free Survival (Months),R2,-0.03936965294766903
UMAP,Progress Free Survival (Months),R2,-0.06594925020361608
POME,Progress Free Survival (Months),R2,-0.030446823138152723
UMAP,Progress Free Survival (Months),R2,0.18435069098912782
POME,Progress Free Survival (Months),R2,0.019352501521666343
UMAP,Progress Free Survival (Months),R2,-0.27486214301781664
POME,Progress Free Survival (Months),R2,-0.02058188173561004
UMAP,Progress Free Survival (Months),R2,-0.09263163631136706
POME,Progress Free Survival (Months),R2,0.02636996603478514
UMAP,Progress Free Survival (Months),R2,0.05334911316355739
POME,Progress Free Survival (Months),R2,-0.05889957794350198
UMAP,Progress Free Survival (Months),R2,-0.11034238159246201
POME,Progress Free Survival (Months),R2,-0.08087471856933948
UMAP,Progress Free Survival (Months),R2,-0.68863477014362
POME,Progress Free Survival (Months),R2,-0.1469465909872809
UMAP,Progress Free Survival (Months),R2,-0.37064874715049956
POME,Progress Free Survival (Months),R2,-0.04323335504691639
UMAP,Progress Free Survival (Months),R2,0.10290980174671183
POME,Progress Free Survival (Months),R2,0.0991701862799218
UMAP,Progress Free Survival (Months),R2,-0.25872351665187
POME,Disease Free Status,AP,0.49017052242858694
UMAP,Disease Free Status,AP,0.30328023933859166
POME,Disease Free Status,AP,0.513668901904196
UMAP,Disease Free Status,AP,0.4380267129542492
POME,Disease Free Status,AP,0.42629523455610413
UMAP,Disease Free Status,AP,0.3938583638583639
POME,Disease Free Status,AP,0.4729758545548019
UMAP,Disease Free Status,AP,0.5712962962962963
POME,Disease Free Status,AP,0.47979797979797983
UMAP,Disease Free Status,AP,0.5366873441586085
POME,Disease Free Status,AP,0.5522811125301547
UMAP,Disease Free Status,AP,0.33467633854888756
POME,Disease Free Status,AP,0.6056216931216931
UMAP,Disease Free Status,AP,0.5845611577964519
POME,Disease Free Status,AP,0.5732637148426623
UMAP,Disease Free Status,AP,0.5640913009103914
POME,Disease Free Status,AP,0.5378879590847137
UMAP,Disease Free Status,AP,0.2922744241661099
POME,Disease Free Status,AP,0.825
UMAP,Disease Free Status,AP,0.30891148203648205
Naive,Disease Free Status,AP,0.29276315789473684
POME,Disease-specific Survival status,AP,0.5219373219373219
UMAP,Disease-specific Survival status,AP,0.47261194756950275
POME,Disease-specific Survival status,AP,0.5667878689937513
UMAP,Disease-specific Survival status,AP,0.28604846042150117
POME,Disease-specific Survival status,AP,0.3159957405298933
UMAP,Disease-specific Survival status,AP,0.24808013822690977
POME,Disease-specific Survival status,AP,0.6759886426221459
UMAP,Disease-specific Survival status,AP,0.26724148456907076
POME,Disease-specific Survival status,AP,0.6616828287118142
UMAP,Disease-specific Survival status,AP,0.27338141131093446
POME,Disease-specific Survival status,AP,0.5291282213157213
UMAP,Disease-specific Survival status,AP,0.5325129489562375
POME,Disease-specific Survival status,AP,0.6147997835497836
UMAP,Disease-specific Survival status,AP,0.47053989537542174
POME,Disease-specific Survival status,AP,0.6136279451326435
UMAP,Disease-specific Survival status,AP,0.2409165284619005
POME,Disease-specific Survival status,AP,0.6266233021650979
UMAP,Disease-specific Survival status,AP,0.481222863806948
POME,Disease-specific Survival status,AP,0.5567604706642141
UMAP,Disease-specific Survival status,AP,0.3307001749681081
Naive,Disease-specific Survival status,AP,0.2384937238493724
POME,Progression Free Status,AP,0.6372716540565726
UMAP,Progression Free Status,AP,0.3852955507734553
POME,Progression Free Status,AP,0.7821781692800569
UMAP,Progression Free Status,AP,0.5851827121301805
POME,Progression Free Status,AP,0.6941178678128883
UMAP,Progression Free Status,AP,0.5918332809886244
POME,Progression Free Status,AP,0.7127233782748692
UMAP,Progression Free Status,AP,0.5469034561565738
POME,Progression Free Status,AP,0.5524724210555316
UMAP,Progression Free Status,AP,0.7365152000525186
POME,Progression Free Status,AP,0.521263572612038
UMAP,Progression Free Status,AP,0.4652647848336654
POME,Progression Free Status,AP,0.7534007868765911
UMAP,Progression Free Status,AP,0.5538224584462987
POME,Progression Free Status,AP,0.5156743042241957
UMAP,Progression Free Status,AP,0.5614990688925114
POME,Progression Free Status,AP,0.778859104499632
UMAP,Progression Free Status,AP,0.5347326216027664
POME,Progression Free Status,AP,0.6204667559637824
UMAP,Progression Free Status,AP,0.5980310446696493
Naive,Progression Free Status,AP,0.4046692607003891
POME,Disease Free (Months),R2,0.25107583946352163
UMAP,Disease Free (Months),R2,-0.13685584454324684
POME,Disease Free (Months),R2,-0.14670696807770334
UMAP,Disease Free (Months),R2,0.22749708141168024
POME,Disease Free (Months),R2,-0.2042635484132711
UMAP,Disease Free (Months),R2,0.3094152440756722
POME,Disease Free (Months),R2,-0.002387483931117096
UMAP,Disease Free (Months),R2,0.18693100766154624
POME,Disease Free (Months),R2,-2.390053266455755
UMAP,Disease Free (Months),R2,-2.5156989555224767
POME,Disease Free (Months),R2,0.04147994368680752
UMAP,Disease Free (Months),R2,0.15406063525096658
POME,Disease Free (Months),R2,-0.6073653131002332
UMAP,Disease Free (Months),R2,-0.08184342356300789
POME,Disease Free (Months),R2,0.06069830221503203
UMAP,Disease Free (Months),R2,-0.0995886103140291
POME,Disease Free (Months),R2,0.07857772709801825
UMAP,Disease Free (Months),R2,-0.2877087245880243
POME,Disease Free (Months),R2,0.0054642484804974245
UMAP,Disease Free (Months),R2,0.03370222437192749
POME,Months of disease-specific survival,R2,0.07179853204424025
UMAP,Months of disease-specific survival,R2,-0.03277775672796546
POME,Months of disease-specific survival,R2,0.05599117501603745
UMAP,Months of disease-specific survival,R2,0.04285001791633192
POME,Months of disease-specific survival,R2,0.1429778677525141
UMAP,Months of disease-specific survival,R2,-0.23819032323083356
POME,Months of disease-specific survival,R2,0.14094364946417648
UMAP,Months of disease-specific survival,R2,0.16004305337890135
POME,Months of disease-specific survival,R2,0.03999332951832868
UMAP,Months of disease-specific survival,R2,0.15410544852495567
POME,Months of disease-specific survival,R2,0.06247680824202573
UMAP,Months of disease-specific survival,R2,0.2012157010481539
POME,Months of disease-specific survival,R2,0.047488445045987926
UMAP,Months of disease-specific survival,R2,0.03584186437286363
POME,Months of disease-specific survival,R2,-0.27368990350434297
UMAP,Months of disease-specific survival,R2,-0.2742654142239016
POME,Months of disease-specific survival,R2,-0.09260397780002072
UMAP,Months of disease-specific survival,R2,0.16607985798768876
POME,Months of disease-specific survival,R2,-0.41351779667703337
UMAP,Months of disease-specific survival,R2,-0.11955115166693853
POME,Progress Free Survival (Months),R2,-0.044859853772004854
UMAP,Progress Free Survival (Months),R2,-0.041010197974604035
POME,Progress Free Survival (Months),R2,-0.08806112996110604
UMAP,Progress Free Survival (Months),R2,0.08224249094755731
POME,Progress Free Survival (Months),R2,0.14956040906488344
UMAP,Progress Free Survival (Months),R2,-0.221452776232131
POME,Progress Free Survival (Months),R2,-0.055438491083239505
UMAP,Progress Free Survival (Months),R2,-0.02693127792161487
POME,Progress Free Survival (Months),R2,-0.04035415114835961
UMAP,Progress Free Survival (Months),R2,0.07939895581052858
POME,Progress Free Survival (Months),R2,-0.04302497385185622
UMAP,Progress Free Survival (Months),R2,-0.038207291882652816
POME,Progress Free Survival (Months),R2,-0.2660954710469894
UMAP,Progress Free Survival (Months),R2,-0.3395616584667276
POME,Progress Free Survival (Months),R2,-0.33335349521791446
UMAP,Progress Free Survival (Months),R2,-0.3520323772795313
POME,Progress Free Survival (Months),R2,-0.1272427797278446
UMAP,Progress Free Survival (Months),R2,0.15478384424815972
POME,Progress Free Survival (Months),R2,-0.27434586957567886
UMAP,Progress Free Survival (Months),R2,-0.06245840936895042
POME,Disease Free Status,AP,0.44091560600848523
UMAP,Disease Free Status,AP,0.29408333785895
POME,Disease Free Status,AP,0.6698245614035088
UMAP,Disease Free Status,AP,0.3491908225898363
POME,Disease Free Status,AP,0.36047211816877917
UMAP,Disease Free Status,AP,0.35107851862237827
POME,Disease Free Status,AP,0.5969511969511969
UMAP,Disease Free Status,AP,0.47142117142117146
POME,Disease Free Status,AP,0.6518382783916683
UMAP,Disease Free Status,AP,0.4496452621452622
POME,Disease Free Status,AP,0.5816194689001706
UMAP,Disease Free Status,AP,0.3181493414229987
POME,Disease Free Status,AP,0.6351851851851851
UMAP,Disease Free Status,AP,0.5262820512820513
POME,Disease Free Status,AP,0.5487614237614238
UMAP,Disease Free Status,AP,0.49474318346867363
POME,Disease Free Status,AP,0.6104157517200995
UMAP,Disease Free Status,AP,0.35477345000362903
POME,Disease Free Status,AP,0.5474562434691745
UMAP,Disease Free Status,AP,0.24827396010925953
Naive,Disease Free Status,AP,0.29276315789473684
POME,Disease-specific Survival status,AP,0.6503151025878299
UMAP,Disease-specific Survival status,AP,0.4741492303992304
POME,Disease-specific Survival status,AP,0.6361012724649089
UMAP,Disease-specific Survival status,AP,0.4351473863884194
POME,Disease-specific Survival status,AP,0.48481655599302653
UMAP,Disease-specific Survival status,AP,0.2353984894091846
POME,Disease-specific Survival status,AP,0.4425458091361981
UMAP,Disease-specific Survival status,AP,0.2591594104156339
POME,Disease-specific Survival status,AP,0.6371321733821734
UMAP,Disease-specific Survival status,AP,0.27594393879868595
POME,Disease-specific Survival status,AP,0.6986584123779245
UMAP,Disease-specific Survival status,AP,0.43363449733587034
POME,Disease-specific Survival status,AP,0.5823680948680949
UMAP,Disease-specific Survival status,AP,0.42093506958078625
POME,Disease-specific Survival status,AP,0.5872074133297043
UMAP,Disease-specific Survival status,AP,0.22799977424079848
POME,Disease-specific Survival status,AP,0.5038486367433735
UMAP,Disease-specific Survival status,AP,0.37683434524115367
POME,Disease-specific Survival status,AP,0.390723019670388
UMAP,Disease-specific Survival status,AP,0.4080092228073271
Naive,Disease-specific Survival status,AP,0.2384937238493724
POME,Progression Free Status,AP,0.4432431190808281
UMAP,Progression Free Status,AP,0.3786425633205196
POME,Progression Free Status,AP,0.5312001235976959
UMAP,Progression Free Status,AP,0.5827221087668718
POME,Progression Free Status,AP,0.7104288357911548
UMAP,Progression Free Status,AP,0.5369986168772174
POME,Progression Free Status,AP,0.6310825404058487
UMAP,Progression Free Status,AP,0.5053909385476727
POME,Progression Free Status,AP,0.5197362072165579
UMAP,Progression Free Status,AP,0.7171294202888505
POME,Progression Free Status,AP,0.520306506533455
UMAP,Progression Free Status,AP,0.47402558229498215
POME,Progression Free Status,AP,0.7030823210052
UMAP,Progression Free Status,AP,0.5540632923870967
POME,Progression Free Status,AP,0.717126882699971
UMAP,Progression Free Status,AP,0.566257301800996
POME,Progression Free Status,AP,0.624471138105592
UMAP,Progression Free Status,AP,0.5450589966391387
POME,Progression Free Status,AP,0.6888405696260449
UMAP,Progression Free Status,AP,0.5994368798435252
Naive,Progression Free Status,AP,0.4046692607003891
POME,Disease Free (Months),R2,0.3277004349450733
UMAP,Disease Free (Months),R2,-0.2700109204888217
POME,Disease Free (Months),R2,0.3550139445252506
UMAP,Disease Free (Months),R2,0.4307393250677728
POME,Disease Free (Months),R2,0.1627437483396299
UMAP,Disease Free (Months),R2,-0.0966853614445149
POME,Disease Free (Months),R2,0.061447591077001706
UMAP,Disease Free (Months),R2,0.16102743014721588
POME,Disease Free (Months),R2,-2.2576777462936826
UMAP,Disease Free (Months),R2,-1.8830408826458465
POME,Disease Free (Months),R2,0.1969788865747879
UMAP,Disease Free (Months),R2,0.2882680129214422
POME,Disease Free (Months),R2,-0.8106679066003506
UMAP,Disease Free (Months),R2,-0.21158273469435307
POME,Disease Free (Months),R2,-0.004501372634374778
UMAP,Disease Free (Months),R2,0.2686564177859644
POME,Disease Free (Months),R2,0.20841755375811089
UMAP,Disease Free (Months),R2,-0.07510138331169691
POME,Disease Free (Months),R2,0.007222490658865488
UMAP,Disease Free (Months),R2,-0.16468550242626923
POME,Months of disease-specific survival,R2,0.08226558284833174
UMAP,Months of disease-specific survival,R2,-0.012679505868003593
POME,Months of disease-specific survival,R2,0.07969543762344056
UMAP,Months of disease-specific survival,R2,0.2671731441823516
POME,Months of disease-specific survival,R2,-0.05454299021379461
UMAP,Months of disease-specific survival,R2,-0.09454233547611013
POME,Months of disease-specific survival,R2,-0.020623871598453913
UMAP,Months of disease-specific survival,R2,0.03696696920833187
POME,Months of disease-specific survival,R2,0.07042814826411281
UMAP,Months of disease-specific survival,R2,0.1779378054005888
POME,Months of disease-specific survival,R2,0.2787756426404492
UMAP,Months of disease-specific survival,R2,-0.13664586320061667
POME,Months of disease-specific survival,R2,-0.023488175106856968
UMAP,Months of disease-specific survival,R2,-0.13132374106987088
POME,Months of disease-specific survival,R2,-0.13881492220840275
UMAP,Months of disease-specific survival,R2,-0.21077596320323466
POME,Months of disease-specific survival,R2,0.16446490243452927
UMAP,Months of disease-specific survival,R2,0.15912028508523424
POME,Months of disease-specific survival,R2,0.008782846010519485
UMAP,Months of disease-specific survival,R2,-0.09857689825635929
POME,Progress Free Survival (Months),R2,-0.05716136646394743
UMAP,Progress Free Survival (Months),R2,-0.10194420288181116
POME,Progress Free Survival (Months),R2,0.049747418477809946
UMAP,Progress Free Survival (Months),R2,0.17152315861981382
POME,Progress Free Survival (Months),R2,0.019210182931682307
UMAP,Progress Free Survival (Months),R2,-0.075492259436726
POME,Progress Free Survival (Months),R2,-0.06074718703773807
UMAP,Progress Free Survival (Months),R2,-0.2408049407987367
POME,Progress Free Survival (Months),R2,0.011095032101171576
UMAP,Progress Free Survival (Months),R2,0.11910416657542278
POME,Progress Free Survival (Months),R2,-0.005897215711189174
UMAP,Progress Free Survival (Months),R2,-0.12618762889593804
POME,Progress Free Survival (Months),R2,-0.35970641045371177
UMAP,Progress Free Survival (Months),R2,-0.7392696715639593
POME,Progress Free Survival (Months),R2,-0.11861613152873685
UMAP,Progress Free Survival (Months),R2,-0.219579193729468
POME,Progress Free Survival (Months),R2,0.1070690534273977
UMAP,Progress Free Survival (Months),R2,0.1248967568989241
POME,Progress Free Survival (Months),R2,0.06444096190026882
UMAP,Progress Free Survival (Months),R2,-0.09209233245805781
POME,Disease Free Status,AP,0.4757919884731479
UMAP,Disease Free Status,AP,0.2697382525311543
POME,Disease Free Status,AP,0.6389049222382557
UMAP,Disease Free Status,AP,0.3134049677218558
POME,Disease Free Status,AP,0.36662240949306657
UMAP,Disease Free Status,AP,0.3567759979659293
POME,Disease Free Status,AP,0.5876503126503126
UMAP,Disease Free Status,AP,0.633201009516799
POME,Disease Free Status,AP,0.5442269485747746
UMAP,Disease Free Status,AP,0.43444314681637203
POME,Disease Free Status,AP,0.5285512126091836
UMAP,Disease Free Status,AP,0.2999696301946493
POME,Disease Free Status,AP,0.5421387871387872
UMAP,Disease Free Status,AP,0.6577045316747834
POME,Disease Free Status,AP,0.38266943526287533
UMAP,Disease Free Status,AP,0.5358089016134993
POME,Disease Free Status,AP,0.4221164021164021
UMAP,Disease Free Status,AP,0.29263190350909646
POME,Disease Free Status,AP,0.6407733269146312
UMAP,Disease Free Status,AP,0.30367071653836364
Naive,Disease Free Status,AP,0.29276315789473684
POME,Disease-specific Survival status,AP,0.6072871572871573
UMAP,Disease-specific Survival status,AP,0.5045314431090293
POME,Disease-specific Survival status,AP,0.640986790986791
UMAP,Disease-specific Survival status,AP,0.2702575065399173
POME,Disease-specific Survival status,AP,0.44793990405275674
UMAP,Disease-specific Survival status,AP,0.25558042626909194
POME,Disease-specific Survival status,AP,0.5581270432027081
UMAP,Disease-specific Survival status,AP,0.2710512828763474
POME,Disease-specific Survival status,AP,0.7481357694592989
UMAP,Disease-specific Survival status,AP,0.29166153703057807
POME,Disease-specific Survival status,AP,0.45860736397540364
UMAP,Disease-specific Survival status,AP,0.49879469162485246
POME,Disease-specific Survival status,AP,0.6582776791110125
UMAP,Disease-specific Survival status,AP,0.5616053197448546
POME,Disease-specific Survival status,AP,0.7076275020650993
UMAP,Disease-specific Survival status,AP,0.221320901708863
POME,Disease-specific Survival status,AP,0.7304940157881334
UMAP,Disease-specific Survival status,AP,0.41972793025285077
POME,Disease-specific Survival status,AP,0.4660866876135963
UMAP,Disease-specific Survival status,AP,0.372708745967092
Naive,Disease-specific Survival status,AP,0.2384937238493724
POME,Progression Free Status,AP,0.5912627601623006
UMAP,Progression Free Status,AP,0.3779286803489304
POME,Progression Free Status,AP,0.6504575942886395
UMAP,Progression Free Status,AP,0.6487169069633523
POME,Progression Free Status,AP,0.638790737088111
UMAP,Progression Free Status,AP,0.5828074605478765
POME,Progression Free Status,AP,0.5559323138067027
UMAP,Progression Free Status,AP,0.5251965717139427
POME,Progression Free Status,AP,0.4937858838647074
UMAP,Progression Free Status,AP,0.6845750277037184
POME,Progression Free Status,AP,0.5712804800911708
UMAP,Progression Free Status,AP,0.4430951682749131
POME,Progression Free Status,AP,0.5833447776136673
UMAP,Progression Free Status,AP,0.5721792460534953
POME,Progression Free Status,AP,0.6677967864327814
UMAP,Progression Free Status,AP,0.565151540248835
POME,Progression Free Status,AP,0.5862685449572655
UMAP,Progression Free Status,AP,0.508464605132423
POME,Progression Free Status,AP,0.8004824948627471
UMAP,Progression Free Status,AP,0.5756352839022201
Naive,Progression Free Status,AP,0.4046692607003891
POME,Disease Free (Months),R2,0.10208999147212272
UMAP,Disease Free (Months),R2,0.21378462561093659
POME,Disease Free (Months),R2,0.45877253784496386
UMAP,Disease Free (Months),R2,0.1111642197410524
POME,Disease Free (Months),R2,0.03863952209151211
UMAP,Disease Free (Months),R2,0.019187259495482056
POME,Disease Free (Months),R2,0.043224892217098354
UMAP,Disease Free (Months),R2,0.24950390038895354
POME,Disease Free (Months),R2,-2.011423597414277
UMAP,Disease Free (Months),R2,-1.7674459759138226
POME,Disease Free (Months),R2,0.18125131758665447
UMAP,Disease Free (Months),R2,0.211019507762356
POME,Disease Free (Months),R2,-0.9909262916121251
UMAP,Disease Free (Months),R2,-0.38959818788365763
POME,Disease Free (Months),R2,0.045165855852728365
UMAP,Disease Free (Months),R2,0.11514990472773112
POME,Disease Free (Months),R2,-0.03956839071603335
UMAP,Disease Free (Months),R2,-0.04609708764526599
POME,Disease Free (Months),R2,-0.17531687192081802
UMAP,Disease Free (Months),R2,-0.3015045413544284
POME,Months of disease-specific survival,R2,0.0941860441237986
UMAP,Months of disease-specific survival,R2,0.03030785593591545
POME,Months of disease-specific survival,R2,0.11771682919863347
UMAP,Months of disease-specific survival,R2,0.20337418761455772
POME,Months of disease-specific survival,R2,0.002393516819468311
UMAP,Months of disease-specific survival,R2,-0.19972618154580668
POME,Months of disease-specific survival,R2,-0.15286931537943693
UMAP,Months of disease-specific survival,R2,0.15465737741879204
POME,Months of disease-specific survival,R2,0.144819478550682
UMAP,Months of disease-specific survival,R2,0.15260424407426865
POME,Months of disease-specific survival,R2,0.007536060381146958
UMAP,Months of disease-specific survival,R2,-0.07984897651493816
POME,Months of disease-specific survival,R2,-0.0348049213830357
UMAP,Months of disease-specific survival,R2,-0.20266010432259907
POME,Months of disease-specific survival,R2,-0.04310697482856862
UMAP,Months of disease-specific survival,R2,-0.12914419086816342
POME,Months of disease-specific survival,R2,-0.017743809424308754
UMAP,Months of disease-specific survival,R2,0.1361527693503889
POME,Months of disease-specific survival,R2,0.23191197445565437
UMAP,Months of disease-specific survival,R2,-0.12278417193104141
POME,Progress Free Survival (Months),R2,-0.033268539515816764
UMAP,Progress Free Survival (Months),R2,0.003690856276228671
POME,Progress Free Survival (Months),R2,0.0677835908479465
UMAP,Progress Free Survival (Months),R2,0.04032185716887715
POME,Progress Free Survival (Months),R2,0.15103358395899147
UMAP,Progress Free Survival (Months),R2,-0.114774317073421
POME,Progress Free Survival (Months),R2,-0.3277282926836167
UMAP,Progress Free Survival (Months),R2,0.01832556981553879
POME,Progress Free Survival (Months),R2,0.06000261087481307
UMAP,Progress Free Survival (Months),R2,0.06365500877454022
POME,Progress Free Survival (Months),R2,0.0082966860260264
UMAP,Progress Free Survival (Months),R2,-0.10200912046491406
POME,Progress Free Survival (Months),R2,-0.5453690097327284
UMAP,Progress Free Survival (Months),R2,-0.9730418003656565
POME,Progress Free Survival (Months),R2,-0.09927264444450068
UMAP,Progress Free Survival (Months),R2,-0.10153862435310068
POME,Progress Free Survival (Months),R2,-0.026437537226756236
UMAP,Progress Free Survival (Months),R2,0.09538234597141493
POME,Progress Free Survival (Months),R2,0.15260136377937072
UMAP,Progress Free Survival (Months),R2,-0.11027084276430088
POME,Disease Free Status,AP,0.3976791726791727
UMAP,Disease Free Status,AP,0.2824965493443754
POME,Disease Free Status,AP,0.5295478786858097
UMAP,Disease Free Status,AP,0.32620764434806176
POME,Disease Free Status,AP,0.29472940544978055
UMAP,Disease Free Status,AP,0.35579950693727785
POME,Disease Free Status,AP,0.6773869648869648
UMAP,Disease Free Status,AP,0.42839384557650817
POME,Disease Free Status,AP,0.6955487413820747
UMAP,Disease Free Status,AP,0.5866466441179085
POME,Disease Free Status,AP,0.5209218698921216
UMAP,Disease Free Status,AP,0.32354994039776647
POME,Disease Free Status,AP,0.7177176527176528
UMAP,Disease Free Status,AP,0.4466672760790407
POME,Disease Free Status,AP,0.39014550264550263
UMAP,Disease Free Status,AP,0.3986718619071561
POME,Disease Free Status,AP,0.3619487972322584
UMAP,Disease Free Status,AP,0.2868571578716506
POME,Disease Free Status,AP,0.3450786056049214
UMAP,Disease Free Status,AP,0.2664348480996078
Naive,Disease Free Status,AP,0.29276315789473684
POME,Disease-specific Survival status,AP,0.5073828345567476
UMAP,Disease-specific Survival status,AP,0.5513321515700857
POME,Disease-specific Survival status,AP,0.4523587523587524
UMAP,Disease-specific Survival status,AP,0.41630102336508046
POME,Disease-specific Survival status,AP,0.4625901938132402
UMAP,Disease-specific Survival status,AP,0.2601299576923638
POME,Disease-specific Survival status,AP,0.4852814169377835
UMAP,Disease-specific Survival status,AP,0.26941612569853646
POME,Disease-specific Survival status,AP,0.535169792554703
UMAP,Disease-specific Survival status,AP,0.29285175646062744
POME,Disease-specific Survival status,AP,0.5923606751698982
UMAP,Disease-specific Survival status,AP,0.5102561631070403
POME,Disease-specific Survival status,AP,0.5997537077645436
UMAP,Disease-specific Survival status,AP,0.39666444666444667
POME,Disease-specific Survival status,AP,0.5937153024109546
UMAP,Disease-specific Survival status,AP,0.2216535314058534
POME,Disease-specific Survival status,AP,0.4020794908565807
UMAP,Disease-specific Survival status,AP,0.34872869257896
POME,Disease-specific Survival status,AP,0.4263638239167764
UMAP,Disease-specific Survival status,AP,0.3375833022674447
Naive,Disease-specific Survival status,AP,0.2384937238493724
POME,Progression Free Status,AP,0.6992706835052895
UMAP,Progression Free Status,AP,0.3738882097647463
POME,Progression Free Status,AP,0.5319353720615053
UMAP,Progression Free Status,AP,0.5646162716970171
POME,Progression Free Status,AP,0.7350121271035894
