Method,Target,Type,Score
POME,Disease Free (Months),R2,0.4716184997573232
UMAP,Disease Free (Months),R2,-0.5623107214716139
POME,Disease Free (Months),R2,0.2851029288125797
UMAP,Disease Free (Months),R2,-0.07528641851226947
POME,Disease Free (Months),R2,0.45839537126892194
UMAP,Disease Free (Months),R2,-0.005325507630035586
POME,Disease Free (Months),R2,-4.820485594753365
UMAP,Disease Free (Months),R2,-1.4055240273829384
POME,Disease Free (Months),R2,0.46185751649993145
UMAP,Disease Free (Months),R2,-0.10323343886757352
POME,Disease Free (Months),R2,-0.24574467552109902
UMAP,Disease Free (Months),R2,-0.9226563549962206
POME,Disease Free (Months),R2,0.6806983116513288
UMAP,Disease Free (Months),R2,-0.4625461299598419
POME,Disease Free (Months),R2,-0.5971093031955057
UMAP,Disease Free (Months),R2,-0.4621492116549093
POME,Disease Free (Months),R2,-0.010900114537604422
UMAP,Disease Free (Months),R2,-0.7129326742003013
POME,Months of disease-specific survival,R2,0.012649319695603123
UMAP,Months of disease-specific survival,R2,-0.15695985623042952
POME,Months of disease-specific survival,R2,-0.062425231333037345
UMAP,Months of disease-specific survival,R2,-0.3475627166375961
POME,Months of disease-specific survival,R2,-0.19305878134578047
UMAP,Months of disease-specific survival,R2,-0.0261514622579313
POME,Months of disease-specific survival,R2,0.06591900512882731
UMAP,Months of disease-specific survival,R2,-0.08600924429618018
POME,Months of disease-specific survival,R2,0.5351722711662712
UMAP,Months of disease-specific survival,R2,-0.12577064553177975
POME,Months of disease-specific survival,R2,0.27865262627040255
UMAP,Months of disease-specific survival,R2,-0.057592506410847566
POME,Months of disease-specific survival,R2,0.5043196923947373
UMAP,Months of disease-specific survival,R2,-0.45752162166397636
POME,Months of disease-specific survival,R2,-0.12271562382046275
UMAP,Months of disease-specific survival,R2,-0.05560376715967563
POME,Months of disease-specific survival,R2,0.3488657753750338
UMAP,Months of disease-specific survival,R2,-0.03258255517761843
POME,Months of disease-specific survival,R2,0.2391730709792459
UMAP,Months of disease-specific survival,R2,-0.5653074144496912
POME,Progress Free Survival (Months),R2,-0.240650247247159
UMAP,Progress Free Survival (Months),R2,-0.3653281999231268
POME,Progress Free Survival (Months),R2,-0.014807903776094866
UMAP,Progress Free Survival (Months),R2,-0.17898248998812827
POME,Progress Free Survival (Months),R2,-0.11309099448136606
UMAP,Progress Free Survival (Months),R2,-0.10769297527673816
POME,Progress Free Survival (Months),R2,-0.23849092041413256
UMAP,Progress Free Survival (Months),R2,-0.3154516075362901
POME,Progress Free Survival (Months),R2,0.36219363932855075
UMAP,Progress Free Survival (Months),R2,-0.14403828911642003
POME,Progress Free Survival (Months),R2,0.03604750003451607
UMAP,Progress Free Survival (Months),R2,-0.1730398629433012
POME,Progress Free Survival (Months),R2,-0.5697618686772394
UMAP,Progress Free Survival (Months),R2,-0.8825346876189382
POME,Progress Free Survival (Months),R2,-0.4680864248837182
UMAP,Progress Free Survival (Months),R2,0.0722363733500535
POME,Progress Free Survival (Months),R2,0.2743215782372995
UMAP,Progress Free Survival (Months),R2,-0.044063802007886066
POME,Progress Free Survival (Months),R2,0.12388678965629984
UMAP,Progress Free Survival (Months),R2,-0.5407170342481156
POME,Disease Free Status,AP,0.44544422857948607
UMAP,Disease Free Status,AP,0.4441994910774386
POME,Disease Free Status,AP,0.2864865946725621
UMAP,Disease Free Status,AP,0.24585532325412385
POME,Disease Free Status,AP,0.25262175692920075
UMAP,Disease Free Status,AP,0.35777493969064855
POME,Disease Free Status,AP,0.4716320291032935
UMAP,Disease Free Status,AP,0.3631004695922506
POME,Disease Free Status,AP,0.3310855810855811
UMAP,Disease Free Status,AP,0.3595075225223967
POME,Disease Free Status,AP,0.2418867105648715
UMAP,Disease Free Status,AP,0.44454701535161306
POME,Disease Free Status,AP,0.2720152497892884
UMAP,Disease Free Status,AP,0.3450383966402273
POME,Disease Free Status,AP,0.2667110667110667
UMAP,Disease Free Status,AP,0.37483389847166937
POME,Disease Free Status,AP,0.35857811397027084
UMAP,Disease Free Status,AP,0.30508396831926243
POME,Disease Free Status,AP,0.4317948717948718
UMAP,Disease Free Status,AP,0.29694966955415875
Naive,Disease Free Status,AP,0.29276315789473684
POME,Disease-specific Survival status,AP,0.529135807266737
UMAP,Disease-specific Survival status,AP,0.28821616883421913
POME,Disease-specific Survival status,AP,0.31405090729977514
UMAP,Disease-specific Survival status,AP,0.20510123307496014
POME,Disease-specific Survival status,AP,0.29802673870072516
UMAP,Disease-specific Survival status,AP,0.4241062913016491
POME,Disease-specific Survival status,AP,0.3440167331808199
UMAP,Disease-specific Survival status,AP,0.21226722978641138
POME,Disease-specific Survival status,AP,0.37217302069275754
UMAP,Disease-specific Survival status,AP,0.26620874678627715
POME,Disease-specific Survival status,AP,0.34630062156195807
UMAP,Disease-specific Survival status,AP,0.2278395111771912
POME,Disease-specific Survival status,AP,0.2594286943538876
UMAP,Disease-specific Survival status,AP,0.21331066490640957
POME,Disease-specific Survival status,AP,0.6073554616723498
UMAP,Disease-specific Survival status,AP,0.3130810883466273
POME,Disease-specific Survival status,AP,0.3653135648701059
UMAP,Disease-specific Survival status,AP,0.3480650539408854
POME,Disease-specific Survival status,AP,0.29854483725745556
UMAP,Disease-specific Survival status,AP,0.3209242753960806
Naive,Disease-specific Survival status,AP,0.2384937238493724
POME,Progression Free Status,AP,0.4471441173639739
UMAP,Progression Free Status,AP,0.3858530292813095
POME,Progression Free Status,AP,0.48340430469725804
UMAP,Progression Free Status,AP,0.5543840538399079
POME,Progression Free Status,AP,0.3617562406438212
UMAP,Progression Free Status,AP,0.4086748313986077
POME,Progression Free Status,AP,0.38405660114997564
UMAP,Progression Free Status,AP,0.4130813346610335
POME,Progression Free Status,AP,0.40739746058011006
UMAP,Progression Free Status,AP,0.5585281708141118
POME,Progression Free Status,AP,0.39417878472911727
UMAP,Progression Free Status,AP,0.5072694563566041
POME,Progression Free Status,AP,0.3679498499832202
UMAP,Progression Free Status,AP,0.45588517271233886
POME,Progression Free Status,AP,0.35913836815421774
UMAP,Progression Free Status,AP,0.45195844844504823
POME,Progression Free Status,AP,0.4613967853250329
UMAP,Progression Free Status,AP,0.42422599050862947
POME,Progression Free Status,AP,0.3890720284238377
UMAP,Progression Free Status,AP,0.60977631598894
Naive,Progression Free Status,AP,0.4046692607003891
POME,Disease Free (Months),R2,-0.43311869594291696
UMAP,Disease Free (Months),R2,-1.1115222999430454
POME,Disease Free (Months),R2,0.5278642299726324
UMAP,Disease Free (Months),R2,-0.5185944028121985
POME,Disease Free (Months),R2,0.05697510642491599
UMAP,Disease Free (Months),R2,-0.2957282209455656
POME,Disease Free (Months),R2,0.46001717212445214
UMAP,Disease Free (Months),R2,0.2266471953132132
POME,Disease Free (Months),R2,-3.4946049146034994
UMAP,Disease Free (Months),R2,-2.2976200623728054
POME,Disease Free (Months),R2,0.39990349396927294
UMAP,Disease Free (Months),R2,0.09531578041799482
POME,Disease Free (Months),R2,-0.05930427232824664
UMAP,Disease Free (Months),R2,-0.9004725886683778
POME,Disease Free (Months),R2,0.6158735157513239
UMAP,Disease Free (Months),R2,-0.3123787431724969
POME,Disease Free (Months),R2,-0.6777097760775095
UMAP,Disease Free (Months),R2,-0.8639999307881736
POME,Disease Free (Months),R2,0.0662505012305129
UMAP,Disease Free (Months),R2,0.0713159043108833
POME,Months of disease-specific survival,R2,-0.07728594017293355
UMAP,Months of disease-specific survival,R2,-0.24224782805140488
POME,Months of disease-specific survival,R2,-0.06988794365206163
UMAP,Months of disease-specific survival,R2,-0.06965419610114765
POME,Months of disease-specific survival,R2,-0.041482147989668317
UMAP,Months of disease-specific survival,R2,-0.2859165641538768
POME,Months of disease-specific survival,R2,-0.2623453354984806
UMAP,Months of disease-specific survival,R2,-0.058720654847580045
POME,Months of disease-specific survival,R2,0.35263286646846037
UMAP,Months of disease-specific survival,R2,0.05117498758474537
POME,Months of disease-specific survival,R2,0.076980258354993
UMAP,Months of disease-specific survival,R2,-0.25242385893835606
POME,Months of disease-specific survival,R2,0.4552168644865773
UMAP,Months of disease-specific survival,R2,-0.22970305258969836
POME,Months of disease-specific survival,R2,0.15629048484730834
UMAP,Months of disease-specific survival,R2,-0.13771099508149431
POME,Months of disease-specific survival,R2,0.3770750510758699
UMAP,Months of disease-specific survival,R2,0.01899250934506791
POME,Months of disease-specific survival,R2,-0.30105794854228507
UMAP,Months of disease-specific survival,R2,-0.11243328066600977
POME,Progress Free Survival (Months),R2,-0.27645798099642094
UMAP,Progress Free Survival (Months),R2,-0.6211119057361307
POME,Progress Free Survival (Months),R2,0.0980891827664283
UMAP,Progress Free Survival (Months),R2,-0.0809905876309771
POME,Progress Free Survival (Months),R2,-0.08606489815217566
UMAP,Progress Free Survival (Months),R2,-0.46014023746478006
POME,Progress Free Survival (Months),R2,-0.7956024866733364
UMAP,Progress Free Survival (Months),R2,-0.29110183879295093
POME,Progress Free Survival (Months),R2,0.26150904366418093
UMAP,Progress Free Survival (Months),R2,0.07007595891149077
POME,Progress Free Survival (Months),R2,0.06732446970704797
UMAP,Progress Free Survival (Months),R2,-0.225458062860868
POME,Progress Free Survival (Months),R2,-0.518659006408615
UMAP,Progress Free Survival (Months),R2,-0.42555820373717923
POME,Progress Free Survival (Months),R2,-0.07228870166975376
UMAP,Progress Free Survival (Months),R2,-0.15497055246011948
POME,Progress Free Survival (Months),R2,0.2567379684578408
UMAP,Progress Free Survival (Months),R2,0.014049243938497602
POME,Progress Free Survival (Months),R2,-0.5479967091914051
UMAP,Progress Free Survival (Months),R2,-0.0681347266774961
POME,Disease Free Status,AP,0.42537379297668504
UMAP,Disease Free Status,AP,0.4668803817823426
POME,Disease Free Status,AP,0.24012098573444063
UMAP,Disease Free Status,AP,0.2792951262400748
POME,Disease Free Status,AP,0.3112234853176882
UMAP,Disease Free Status,AP,0.3016528055775368
POME,Disease Free Status,AP,0.6153198653198653
UMAP,Disease Free Status,AP,0.3065072037915879
POME,Disease Free Status,AP,0.4757696007696008
UMAP,Disease Free Status,AP,0.40906804987264755
POME,Disease Free Status,AP,0.520091165243589
UMAP,Disease Free Status,AP,0.23396523121669321
POME,Disease Free Status,AP,0.3039883827927306
UMAP,Disease Free Status,AP,0.35393136556929655
POME,Disease Free Status,AP,0.27044902546930943
UMAP,Disease Free Status,AP,0.33039577057120917
POME,Disease Free Status,AP,0.2737553149452463
UMAP,Disease Free Status,AP,0.29154943285378065
POME,Disease Free Status,AP,0.5021624209124209
UMAP,Disease Free Status,AP,0.254282185894028
Naive,Disease Free Status,AP,0.29276315789473684
POME,Disease-specific Survival status,AP,0.3831548081548082
UMAP,Disease-specific Survival status,AP,0.28744065892432497
POME,Disease-specific Survival status,AP,0.2503391439220316
UMAP,Disease-specific Survival status,AP,0.21404032143578003
POME,Disease-specific Survival status,AP,0.2731934841618636
UMAP,Disease-specific Survival status,AP,0.2744068291912763
POME,Disease-specific Survival status,AP,0.36214423326722794
UMAP,Disease-specific Survival status,AP,0.25898315735510197
POME,Disease-specific Survival status,AP,0.38739689969528673
UMAP,Disease-specific Survival status,AP,0.3154822689970001
POME,Disease-specific Survival status,AP,0.28841242720607685
UMAP,Disease-specific Survival status,AP,0.2946861285640874
POME,Disease-specific Survival status,AP,0.26813451504597974
UMAP,Disease-specific Survival status,AP,0.19767079073497706
POME,Disease-specific Survival status,AP,0.4796493406964487
UMAP,Disease-specific Survival status,AP,0.2976738525024606
POME,Disease-specific Survival status,AP,0.48676348288854465
UMAP,Disease-specific Survival status,AP,0.2078384221846262
POME,Disease-specific Survival status,AP,0.26598029591906375
UMAP,Disease-specific Survival status,AP,0.36508327941731744
Naive,Disease-specific Survival status,AP,0.2384937238493724
POME,Progression Free Status,AP,0.430022638761199
UMAP,Progression Free Status,AP,0.33609534823442716
POME,Progression Free Status,AP,0.5186899489436891
UMAP,Progression Free Status,AP,0.44653670693122793
POME,Progression Free Status,AP,0.3782841216213353
UMAP,Progression Free Status,AP,0.4206208712588873
POME,Progression Free Status,AP,0.3745655901725312
UMAP,Progression Free Status,AP,0.4717512445916329
POME,Progression Free Status,AP,0.3494585077176464
UMAP,Progression Free Status,AP,0.7183690896104771
POME,Progression Free Status,AP,0.41914447351074935
UMAP,Progression Free Status,AP,0.5612631830165028
POME,Progression Free Status,AP,0.38313703143700606
UMAP,Progression Free Status,AP,0.4482948609568386
POME,Progression Free Status,AP,0.3890761154334767
UMAP,Progression Free Status,AP,0.3952336202622016
POME,Progression Free Status,AP,0.4002088890947466
UMAP,Progression Free Status,AP,0.5179456867079478
POME,Progression Free Status,AP,0.38971613571873837
UMAP,Progression Free Status,AP,0.5031734043876667
Naive,Progression Free Status,AP,0.4046692607003891
POME,Disease Free (Months),R2,-0.3077410254912887
UMAP,Disease Free (Months),R2,-0.19951447813178413
POME,Disease Free (Months),R2,0.527506937491989
UMAP,Disease Free (Months),R2,-1.0117048405485733
POME,Disease Free (Months),R2,0.20419788694022667
UMAP,Disease Free (Months),R2,-0.20200726919109213
POME,Disease Free (Months),R2,-0.1013942052678094
UMAP,Disease Free (Months),R2,-0.09955368528168296
POME,Disease Free (Months),R2,-5.165022338960958
UMAP,Disease Free (Months),R2,-1.9683433131821544
POME,Disease Free (Months),R2,0.6335895630675814
UMAP,Disease Free (Months),R2,-0.024177229539380063
POME,Disease Free (Months),R2,0.2650946229798037
UMAP,Disease Free (Months),R2,-0.7626326495387312
POME,Disease Free (Months),R2,0.692311196039687
UMAP,Disease Free (Months),R2,-0.5039270171661885
POME,Disease Free (Months),R2,-0.12268992547343083
UMAP,Disease Free (Months),R2,-0.6820529338980412
POME,Disease Free (Months),R2,-0.4117627027266968
UMAP,Disease Free (Months),R2,-1.0166817292795498
POME,Months of disease-specific survival,R2,-0.19300239344348924
UMAP,Months of disease-specific survival,R2,-0.11777757610418949
POME,Months of disease-specific survival,R2,0.1644936401119622
UMAP,Months of disease-specific survival,R2,-0.7661022651720792
POME,Months of disease-specific survival,R2,0.12377381353781514
UMAP,Months of disease-specific survival,R2,-0.07506290202847876
POME,Months of disease-specific survival,R2,0.406410641419948
UMAP,Months of disease-specific survival,R2,-0.022910862064522197
POME,Months of disease-specific survival,R2,0.6292375592454066
UMAP,Months of disease-specific survival,R2,-0.022575360923066112
POME,Months of disease-specific survival,R2,0.40465399848049244
UMAP,Months of disease-specific survival,R2,-0.33912116517449764
POME,Months of disease-specific survival,R2,0.663293036488481
UMAP,Months of disease-specific survival,R2,-0.2962409575756231
POME,Months of disease-specific survival,R2,0.38909517084974143
UMAP,Months of disease-specific survival,R2,-0.2889989970456408
POME,Months of disease-specific survival,R2,0.6611207569301399
UMAP,Months of disease-specific survival,R2,-0.09036023271894655
POME,Months of disease-specific survival,R2,0.5060493728845746
UMAP,Months of disease-specific survival,R2,-0.2262163730233191
POME,Progress Free Survival (Months),R2,-0.3616367388839601
UMAP,Progress Free Survival (Months),R2,-0.36640714628010573
POME,Progress Free Survival (Months),R2,0.09202224900035016
UMAP,Progress Free Survival (Months),R2,-0.6425315688273525
POME,Progress Free Survival (Months),R2,-0.0963084158850318
UMAP,Progress Free Survival (Months),R2,-0.23732094875647936
POME,Progress Free Survival (Months),R2,0.09406735454071058
UMAP,Progress Free Survival (Months),R2,-0.25800211484807667
POME,Progress Free Survival (Months),R2,0.5344034421716228
UMAP,Progress Free Survival (Months),R2,-0.07343786108572647
POME,Progress Free Survival (Months),R2,0.1820564631722713
UMAP,Progress Free Survival (Months),R2,-0.37678705243675203
POME,Progress Free Survival (Months),R2,-1.5811920039416347
UMAP,Progress Free Survival (Months),R2,-0.5226726163599491
POME,Progress Free Survival (Months),R2,0.2423686631224593
UMAP,Progress Free Survival (Months),R2,-0.3118231211825
POME,Progress Free Survival (Months),R2,0.512057880786438
UMAP,Progress Free Survival (Months),R2,-0.07087234437868517
POME,Progress Free Survival (Months),R2,0.23363700439738133
UMAP,Progress Free Survival (Months),R2,-0.2668364066666653
POME,Disease Free Status,AP,0.3676610852442055
UMAP,Disease Free Status,AP,0.32581053034061824
POME,Disease Free Status,AP,0.5262683427369336
UMAP,Disease Free Status,AP,0.2839076493499281
POME,Disease Free Status,AP,0.33454079557944294
UMAP,Disease Free Status,AP,0.2806338765520718
POME,Disease Free Status,AP,0.3699875741542408
UMAP,Disease Free Status,AP,0.32894159217688634
POME,Disease Free Status,AP,0.3628968253968254
UMAP,Disease Free Status,AP,0.32467624967624964
POME,Disease Free Status,AP,0.436734047845159
UMAP,Disease Free Status,AP,0.3666132924904855
POME,Disease Free Status,AP,0.31087945306099385
UMAP,Disease Free Status,AP,0.4842645263233498
POME,Disease Free Status,AP,0.4689063659651895
UMAP,Disease Free Status,AP,0.36012635864866616
POME,Disease Free Status,AP,0.3455270119743804
UMAP,Disease Free Status,AP,0.3302995493784967
POME,Disease Free Status,AP,0.3317834792019575
UMAP,Disease Free Status,AP,0.23019070922683457
Naive,Disease Free Status,AP,0.29276315789473684
POME,Disease-specific Survival status,AP,0.21561604284638067
UMAP,Disease-specific Survival status,AP,0.33032328617802925
POME,Disease-specific Survival status,AP,0.3809225747957101
UMAP,Disease-specific Survival status,AP,0.20684141127689515
POME,Disease-specific Survival status,AP,0.24904811631856108
UMAP,Disease-specific Survival status,AP,0.300421226154364
POME,Disease-specific Survival status,AP,0.3405488736552237
UMAP,Disease-specific Survival status,AP,0.2269452097752328
POME,Disease-specific Survival status,AP,0.33197299077411346
UMAP,Disease-specific Survival status,AP,0.22443355065169157
POME,Disease-specific Survival status,AP,0.28240873361724395
UMAP,Disease-specific Survival status,AP,0.2201248243592696
POME,Disease-specific Survival status,AP,0.36617820251347527
UMAP,Disease-specific Survival status,AP,0.19187391960954608
POME,Disease-specific Survival status,AP,0.6682429921128987
UMAP,Disease-specific Survival status,AP,0.25428337629213155
POME,Disease-specific Survival status,AP,0.36106988076442037
UMAP,Disease-specific Survival status,AP,0.2193117739428886
POME,Disease-specific Survival status,AP,0.41631641086186544
UMAP,Disease-specific Survival status,AP,0.3126665565464064
Naive,Disease-specific Survival status,AP,0.2384937238493724
POME,Progression Free Status,AP,0.5486228273370533
UMAP,Progression Free Status,AP,0.34087928572040843
POME,Progression Free Status,AP,0.34531396204734194
UMAP,Progression Free Status,AP,0.5998413526723434
POME,Progression Free Status,AP,0.43373783757808243
UMAP,Progression Free Status,AP,0.5127049857127797
POME,Progression Free Status,AP,0.4059937214877828
UMAP,Progression Free Status,AP,0.4041581798396451
POME,Progression Free Status,AP,0.558563330153112
UMAP,Progression Free Status,AP,0.452848424761043
POME,Progression Free Status,AP,0.3631637709424981
UMAP,Progression Free Status,AP,0.5554731239688538
POME,Progression Free Status,AP,0.46952189325187776
UMAP,Progression Free Status,AP,0.4698073219029554
POME,Progression Free Status,AP,0.3918177689413149
UMAP,Progression Free Status,AP,0.4564017287725163
POME,Progression Free Status,AP,0.4735674525333074
UMAP,Progression Free Status,AP,0.3716643682449132
POME,Progression Free Status,AP,0.4465374703642823
UMAP,Progression Free Status,AP,0.5111149267085444
Naive,Progression Free Status,AP,0.4046692607003891
POME,Disease Free (Months),R2,-0.34543128147227176
UMAP,Disease Free (Months),R2,-0.49643485100906815
POME,Disease Free (Months),R2,0.3870781431989635
UMAP,Disease Free (Months),R2,-0.3959057182205439
POME,Disease Free (Months),R2,0.11299970619340804
UMAP,Disease Free (Months),R2,-0.350822612590898
POME,Disease Free (Months),R2,0.5418523676433576
UMAP,Disease Free (Months),R2,0.19699168790909516
POME,Disease Free (Months),R2,-5.70413169894777
UMAP,Disease Free (Months),R2,-5.361938336953558
POME,Disease Free (Months),R2,0.2820611341889192
UMAP,Disease Free (Months),R2,0.10631299746382139
POME,Disease Free (Months),R2,0.0939838371170092
UMAP,Disease Free (Months),R2,-1.0120346707316914
POME,Disease Free (Months),R2,0.5286191052033836
UMAP,Disease Free (Months),R2,-0.41055133566099555
POME,Disease Free (Months),R2,0.14570955455601076
UMAP,Disease Free (Months),R2,-0.18951226547436817
POME,Disease Free (Months),R2,-0.9006715339325038
UMAP,Disease Free (Months),R2,-0.3036157746309214
POME,Months of disease-specific survival,R2,0.054045863121031434
UMAP,Months of disease-specific survival,R2,-0.1829132643753324
POME,Months of disease-specific survival,R2,0.09076669288564532
UMAP,Months of disease-specific survival,R2,-0.2948905316305639
POME,Months of disease-specific survival,R2,-0.34450540200690694
UMAP,Months of disease-specific survival,R2,-0.31993419551373625
POME,Months of disease-specific survival,R2,-0.061733951936518094
UMAP,Months of disease-specific survival,R2,-0.07331581436118983
POME,Months of disease-specific survival,R2,0.5465373255769989
UMAP,Months of disease-specific survival,R2,0.015357161957820664
POME,Months of disease-specific survival,R2,0.20919631095090985
UMAP,Months of disease-specific survival,R2,-0.30167978723681377
POME,Months of disease-specific survival,R2,0.46851249609157686
UMAP,Months of disease-specific survival,R2,-0.293312425196087
POME,Months of disease-specific survival,R2,-0.8205326382943949
UMAP,Months of disease-specific survival,R2,-0.29377683642690355
POME,Months of disease-specific survival,R2,0.4581311789523437
UMAP,Months of disease-specific survival,R2,-0.053341665642490765
POME,Months of disease-specific survival,R2,-0.047515167250447465
UMAP,Months of disease-specific survival,R2,-0.39242397336188306
POME,Progress Free Survival (Months),R2,-0.29752968797106294
UMAP,Progress Free Survival (Months),R2,-0.48121768261400666
POME,Progress Free Survival (Months),R2,0.0066788888526174706
UMAP,Progress Free Survival (Months),R2,-0.3231301195642575
POME,Progress Free Survival (Months),R2,-0.47839852246283976
UMAP,Progress Free Survival (Months),R2,-0.2704413336693645
POME,Progress Free Survival (Months),R2,-0.022543169862079715
UMAP,Progress Free Survival (Months),R2,-0.32632058419371024
POME,Progress Free Survival (Months),R2,0.4383972288222939
UMAP,Progress Free Survival (Months),R2,0.007324739381844858
POME,Progress Free Survival (Months),R2,-0.2664300181912762
UMAP,Progress Free Survival (Months),R2,-0.14203632963701085
POME,Progress Free Survival (Months),R2,-0.18898148524799163
UMAP,Progress Free Survival (Months),R2,-0.40193855388055755
POME,Progress Free Survival (Months),R2,-1.1107443233110739
UMAP,Progress Free Survival (Months),R2,-0.3417092400453372
POME,Progress Free Survival (Months),R2,0.38800741797223803
UMAP,Progress Free Survival (Months),R2,-0.013994507839051984
POME,Progress Free Survival (Months),R2,-0.009196825343227522
UMAP,Progress Free Survival (Months),R2,-0.30635126384564404
POME,Disease Free Status,AP,0.3740509938090583
UMAP,Disease Free Status,AP,0.25241319382158517
POME,Disease Free Status,AP,0.3490196942974721
UMAP,Disease Free Status,AP,0.2780962665815116
POME,Disease Free Status,AP,0.3829584276984107
UMAP,Disease Free Status,AP,0.24670520695424908
POME,Disease Free Status,AP,0.5079028327440174
UMAP,Disease Free Status,AP,0.33490402065281294
POME,Disease Free Status,AP,0.39654056088838696
UMAP,Disease Free Status,AP,0.42341879885650574
POME,Disease Free Status,AP,0.3504605328593335
UMAP,Disease Free Status,AP,0.46941438191438184
POME,Disease Free Status,AP,0.46595129634345317
UMAP,Disease Free Status,AP,0.3071407369495941
POME,Disease Free Status,AP,0.30657641578694206
UMAP,Disease Free Status,AP,0.25390781521216305
POME,Disease Free Status,AP,0.34479328768544454
UMAP,Disease Free Status,AP,0.2598501895436761
POME,Disease Free Status,AP,0.4191781135531135
UMAP,Disease Free Status,AP,0.23776567210097155
Naive,Disease Free Status,AP,0.29276315789473684
POME,Disease-specific Survival status,AP,0.4091793106512502
UMAP,Disease-specific Survival status,AP,0.2729988772988159
POME,Disease-specific Survival status,AP,0.548857844046943
UMAP,Disease-specific Survival status,AP,0.2604072565876089
POME,Disease-specific Survival status,AP,0.4472376727593941
UMAP,Disease-specific Survival status,AP,0.37656676125575644
POME,Disease-specific Survival status,AP,0.4731668287149571
UMAP,Disease-specific Survival status,AP,0.27235948579405145
POME,Disease-specific Survival status,AP,0.39664838157485216
UMAP,Disease-specific Survival status,AP,0.2516769811785544
POME,Disease-specific Survival status,AP,0.26831373632094674
UMAP,Disease-specific Survival status,AP,0.23574818732036226
POME,Disease-specific Survival status,AP,0.4231382766713615
UMAP,Disease-specific Survival status,AP,0.21207150316541112
POME,Disease-specific Survival status,AP,0.5021819570202392
UMAP,Disease-specific Survival status,AP,0.24898628746644474
POME,Disease-specific Survival status,AP,0.3184004315048802
UMAP,Disease-specific Survival status,AP,0.3070243181765381
POME,Disease-specific Survival status,AP,0.2911766685795675
UMAP,Disease-specific Survival status,AP,0.2960617692594437
Naive,Disease-specific Survival status,AP,0.2384937238493724
POME,Progression Free Status,AP,0.43125614515762206
UMAP,Progression Free Status,AP,0.3271217239836642
POME,Progression Free Status,AP,0.5719861969239091
