Method,Target,Type,Score
UMAP,Months of disease-specific survival,R2,0.07558433365301942
POME,Months of disease-specific survival,R2,0.1606916271579394
UMAP,Months of disease-specific survival,R2,-0.04963378224985737
POME,Months of disease-specific survival,R2,0.31370590908142937
UMAP,Months of disease-specific survival,R2,0.09305905303075113
POME,Months of disease-specific survival,R2,0.09266439917337588
UMAP,Months of disease-specific survival,R2,0.08716380490062026
POME,Months of disease-specific survival,R2,0.10381382409259865
UMAP,Months of disease-specific survival,R2,-0.07309910765488947
POME,Months of disease-specific survival,R2,0.02666391828736392
UMAP,Months of disease-specific survival,R2,-0.2646404347012279
POME,Months of disease-specific survival,R2,0.045258153886355124
UMAP,Months of disease-specific survival,R2,-0.09410459886318945
POME,Months of disease-specific survival,R2,0.0475087226683516
UMAP,Months of disease-specific survival,R2,0.07834257952185808
POME,Months of disease-specific survival,R2,0.05067011652989084
UMAP,Months of disease-specific survival,R2,-0.09843767455790386
POME,Progress Free Survival (Months),R2,0.04512648083356263
UMAP,Progress Free Survival (Months),R2,-0.022513326642523257
POME,Progress Free Survival (Months),R2,0.14066003439645602
UMAP,Progress Free Survival (Months),R2,-0.05049722188631156
POME,Progress Free Survival (Months),R2,0.12907767591468522
UMAP,Progress Free Survival (Months),R2,-0.1216873563498806
POME,Progress Free Survival (Months),R2,0.11370211650143025
UMAP,Progress Free Survival (Months),R2,-0.03132493120264157
POME,Progress Free Survival (Months),R2,0.04890817112043622
UMAP,Progress Free Survival (Months),R2,0.0399183360389358
POME,Progress Free Survival (Months),R2,0.03238019231869538
UMAP,Progress Free Survival (Months),R2,-0.04399424792806461
POME,Progress Free Survival (Months),R2,-0.39967740913360306
UMAP,Progress Free Survival (Months),R2,-0.7364184507064975
POME,Progress Free Survival (Months),R2,0.044446983901903936
UMAP,Progress Free Survival (Months),R2,-0.09396860871377477
POME,Progress Free Survival (Months),R2,0.0354188322455663
UMAP,Progress Free Survival (Months),R2,0.0390636825914048
POME,Progress Free Survival (Months),R2,0.04467519002356568
UMAP,Progress Free Survival (Months),R2,-0.11588550496213768
POME,Disease Free Status,AP,0.39274339171792405
UMAP,Disease Free Status,AP,0.3725445861029385
POME,Disease Free Status,AP,0.5998657653080441
UMAP,Disease Free Status,AP,0.39330237000487894
POME,Disease Free Status,AP,0.3538660475708979
UMAP,Disease Free Status,AP,0.3757372900851162
POME,Disease Free Status,AP,0.722162097162097
UMAP,Disease Free Status,AP,0.6353179027092071
POME,Disease Free Status,AP,0.6293209876543211
UMAP,Disease Free Status,AP,0.5148874364560638
POME,Disease Free Status,AP,0.6249429972236991
UMAP,Disease Free Status,AP,0.28324243132550664
POME,Disease Free Status,AP,0.5398201762388091
UMAP,Disease Free Status,AP,0.45934482184482184
POME,Disease Free Status,AP,0.5028026294692962
UMAP,Disease Free Status,AP,0.5307649140982474
POME,Disease Free Status,AP,0.5168169703027274
UMAP,Disease Free Status,AP,0.33577209933045177
POME,Disease Free Status,AP,0.7035678475935829
UMAP,Disease Free Status,AP,0.39367121848739495
Naive,Disease Free Status,AP,0.29276315789473684
POME,Disease-specific Survival status,AP,0.8052485800286387
UMAP,Disease-specific Survival status,AP,0.5390020105821383
POME,Disease-specific Survival status,AP,0.7449484166061706
UMAP,Disease-specific Survival status,AP,0.35028312596494415
POME,Disease-specific Survival status,AP,0.5677761702088744
UMAP,Disease-specific Survival status,AP,0.2920564833608312
POME,Disease-specific Survival status,AP,0.5229657432481943
UMAP,Disease-specific Survival status,AP,0.32970187537201
POME,Disease-specific Survival status,AP,0.7303201128936423
UMAP,Disease-specific Survival status,AP,0.2809087812393048
POME,Disease-specific Survival status,AP,0.6710858585858587
UMAP,Disease-specific Survival status,AP,0.5098142626365356
POME,Disease-specific Survival status,AP,0.6171625469998225
UMAP,Disease-specific Survival status,AP,0.5541062361128151
POME,Disease-specific Survival status,AP,0.7241246413229171
UMAP,Disease-specific Survival status,AP,0.23587819790933603
POME,Disease-specific Survival status,AP,0.6053468862292392
UMAP,Disease-specific Survival status,AP,0.5530742916817822
POME,Disease-specific Survival status,AP,0.6020548335613315
UMAP,Disease-specific Survival status,AP,0.3279067840912209
Naive,Disease-specific Survival status,AP,0.2384937238493724
POME,Progression Free Status,AP,0.5959050538480064
UMAP,Progression Free Status,AP,0.3995638211109617
POME,Progression Free Status,AP,0.6114376363309117
UMAP,Progression Free Status,AP,0.6186876968193127
POME,Progression Free Status,AP,0.7975241536535269
UMAP,Progression Free Status,AP,0.5611456857998658
POME,Progression Free Status,AP,0.7100922244950665
UMAP,Progression Free Status,AP,0.5738915360885677
POME,Progression Free Status,AP,0.5111754760454617
UMAP,Progression Free Status,AP,0.7222584697793131
POME,Progression Free Status,AP,0.6479675694405297
UMAP,Progression Free Status,AP,0.4823100622050237
POME,Progression Free Status,AP,0.6962009637772649
UMAP,Progression Free Status,AP,0.5634506191754091
POME,Progression Free Status,AP,0.7603030863132478
UMAP,Progression Free Status,AP,0.5302832650511027
POME,Progression Free Status,AP,0.7636865564550779
UMAP,Progression Free Status,AP,0.5305387873000617
POME,Progression Free Status,AP,0.7860503323202097
UMAP,Progression Free Status,AP,0.6180832803938581
Naive,Progression Free Status,AP,0.4046692607003891
POME,Disease Free (Months),R2,0.3302174036427896
UMAP,Disease Free (Months),R2,-0.11971472701581165
POME,Disease Free (Months),R2,0.1695124565483892
UMAP,Disease Free (Months),R2,0.10662542686752563
POME,Disease Free (Months),R2,0.25202291862072335
UMAP,Disease Free (Months),R2,0.21745130020717596
POME,Disease Free (Months),R2,0.11269315275499436
UMAP,Disease Free (Months),R2,0.17095338662366955
POME,Disease Free (Months),R2,-1.637230791548189
UMAP,Disease Free (Months),R2,-1.2571615925974164
POME,Disease Free (Months),R2,0.2795903506734779
UMAP,Disease Free (Months),R2,0.23888556254072102
POME,Disease Free (Months),R2,-0.3291180226854431
UMAP,Disease Free (Months),R2,-0.2303910749485356
POME,Disease Free (Months),R2,0.18991358412715142
UMAP,Disease Free (Months),R2,0.22487845879771773
POME,Disease Free (Months),R2,0.11719543756385475
UMAP,Disease Free (Months),R2,-0.09940786849863859
POME,Disease Free (Months),R2,-0.28964668026986007
UMAP,Disease Free (Months),R2,-0.24513275786195576
POME,Months of disease-specific survival,R2,0.12598022365840944
UMAP,Months of disease-specific survival,R2,0.04448082744170867
POME,Months of disease-specific survival,R2,0.1624904829521967
UMAP,Months of disease-specific survival,R2,0.17736274280715036
POME,Months of disease-specific survival,R2,-0.028416677993003958
UMAP,Months of disease-specific survival,R2,0.05191580884843494
POME,Months of disease-specific survival,R2,0.11790762010402955
UMAP,Months of disease-specific survival,R2,0.07535946360342693
POME,Months of disease-specific survival,R2,0.09129301561116376
UMAP,Months of disease-specific survival,R2,0.08151700738650125
POME,Months of disease-specific survival,R2,0.061737446754073666
UMAP,Months of disease-specific survival,R2,-0.0008346757492394552
POME,Months of disease-specific survival,R2,0.0008122047315837211
UMAP,Months of disease-specific survival,R2,-0.11703318139046992
POME,Months of disease-specific survival,R2,-0.15038090187824582
UMAP,Months of disease-specific survival,R2,-0.13423518386934474
POME,Months of disease-specific survival,R2,0.029604886484817072
UMAP,Months of disease-specific survival,R2,0.09474814789112562
POME,Months of disease-specific survival,R2,0.03235408982082233
UMAP,Months of disease-specific survival,R2,-0.08233933660430437
POME,Progress Free Survival (Months),R2,0.03430394041877627
UMAP,Progress Free Survival (Months),R2,0.08501494217365513
POME,Progress Free Survival (Months),R2,0.13415064395487641
UMAP,Progress Free Survival (Months),R2,0.08904888495959096
POME,Progress Free Survival (Months),R2,-0.055698494850938474
UMAP,Progress Free Survival (Months),R2,0.04726074253914592
POME,Progress Free Survival (Months),R2,0.062297715670464826
UMAP,Progress Free Survival (Months),R2,0.044233166263419776
POME,Progress Free Survival (Months),R2,0.026205315427946463
UMAP,Progress Free Survival (Months),R2,0.0287812535242864
POME,Progress Free Survival (Months),R2,-0.008847843675542588
UMAP,Progress Free Survival (Months),R2,0.05083833799752191
POME,Progress Free Survival (Months),R2,-0.16308770180738152
UMAP,Progress Free Survival (Months),R2,-0.6022220648231498
POME,Progress Free Survival (Months),R2,-0.11935864212669345
UMAP,Progress Free Survival (Months),R2,-0.17834958304147452
POME,Progress Free Survival (Months),R2,-0.02300222387016948
UMAP,Progress Free Survival (Months),R2,0.07688292422857312
POME,Progress Free Survival (Months),R2,0.01833694644045436
UMAP,Progress Free Survival (Months),R2,-0.10529951859710218
POME,Disease Free Status,AP,0.5071213449194066
UMAP,Disease Free Status,AP,0.29177257927257927
POME,Disease Free Status,AP,0.3117760889378046
UMAP,Disease Free Status,AP,0.40076719576719577
POME,Disease Free Status,AP,0.26032915554654684
UMAP,Disease Free Status,AP,0.33317728405447705
POME,Disease Free Status,AP,0.5605172605172606
UMAP,Disease Free Status,AP,0.5360487733036752
POME,Disease Free Status,AP,0.5971529015646662
UMAP,Disease Free Status,AP,0.4551617709663687
POME,Disease Free Status,AP,0.472834947671549
UMAP,Disease Free Status,AP,0.40210413311862586
POME,Disease Free Status,AP,0.4451254845372493
UMAP,Disease Free Status,AP,0.522065897065897
POME,Disease Free Status,AP,0.5173700400511995
UMAP,Disease Free Status,AP,0.4493657151703129
POME,Disease Free Status,AP,0.3017532467532467
UMAP,Disease Free Status,AP,0.29812384496595024
POME,Disease Free Status,AP,0.47847486149116586
UMAP,Disease Free Status,AP,0.28136243386243387
Naive,Disease Free Status,AP,0.29276315789473684
POME,Disease-specific Survival status,AP,0.44375808351992907
UMAP,Disease-specific Survival status,AP,0.5005650870868261
POME,Disease-specific Survival status,AP,0.37942178388986897
UMAP,Disease-specific Survival status,AP,0.41677612416248777
POME,Disease-specific Survival status,AP,0.35150149396169345
UMAP,Disease-specific Survival status,AP,0.25931940792283903
POME,Disease-specific Survival status,AP,0.43059173715820276
UMAP,Disease-specific Survival status,AP,0.3156723048634843
POME,Disease-specific Survival status,AP,0.49176530168377997
UMAP,Disease-specific Survival status,AP,0.2792765293492038
POME,Disease-specific Survival status,AP,0.5860928058296478
UMAP,Disease-specific Survival status,AP,0.5110613614780282
POME,Disease-specific Survival status,AP,0.4591973943770955
UMAP,Disease-specific Survival status,AP,0.3888313660117858
POME,Disease-specific Survival status,AP,0.3414575528579573
UMAP,Disease-specific Survival status,AP,0.2186216443085638
POME,Disease-specific Survival status,AP,0.4030127086352383
UMAP,Disease-specific Survival status,AP,0.5275355605760342
POME,Disease-specific Survival status,AP,0.3672910598032761
UMAP,Disease-specific Survival status,AP,0.33122160410794366
Naive,Disease-specific Survival status,AP,0.2384937238493724
POME,Progression Free Status,AP,0.5552048243601446
UMAP,Progression Free Status,AP,0.40704297796468647
POME,Progression Free Status,AP,0.5511540827565713
UMAP,Progression Free Status,AP,0.5771311960851095
POME,Progression Free Status,AP,0.5611552659827841
UMAP,Progression Free Status,AP,0.544317934575822
POME,Progression Free Status,AP,0.5148253981595675
UMAP,Progression Free Status,AP,0.5359734076181204
POME,Progression Free Status,AP,0.3868437939140294
UMAP,Progression Free Status,AP,0.689435456575529
POME,Progression Free Status,AP,0.4749867288986186
UMAP,Progression Free Status,AP,0.44888764734252695
POME,Progression Free Status,AP,0.5626183506377898
UMAP,Progression Free Status,AP,0.5489500513638799
POME,Progression Free Status,AP,0.5761349305087549
UMAP,Progression Free Status,AP,0.5080521830459217
POME,Progression Free Status,AP,0.7052013908298369
UMAP,Progression Free Status,AP,0.4799209343182644
POME,Progression Free Status,AP,0.589149011540909
UMAP,Progression Free Status,AP,0.5930066963355933
Naive,Progression Free Status,AP,0.4046692607003891
POME,Disease Free (Months),R2,0.01292135943972783
UMAP,Disease Free (Months),R2,0.07889419319055513
POME,Disease Free (Months),R2,0.06217511310535895
UMAP,Disease Free (Months),R2,0.058266322256516845
POME,Disease Free (Months),R2,-0.09414637804510106
UMAP,Disease Free (Months),R2,-0.018297543793031057
POME,Disease Free (Months),R2,-0.010517041195050147
UMAP,Disease Free (Months),R2,0.15652244068663668
POME,Disease Free (Months),R2,-1.3919876919806735
UMAP,Disease Free (Months),R2,-1.1937134601137913
POME,Disease Free (Months),R2,-0.0015823192894826033
UMAP,Disease Free (Months),R2,0.15731649143324078
POME,Disease Free (Months),R2,-0.2822021951028326
UMAP,Disease Free (Months),R2,-0.0744768297602274
POME,Disease Free (Months),R2,0.03404598910898882
UMAP,Disease Free (Months),R2,0.1602249255942949
POME,Disease Free (Months),R2,0.017663406134414972
UMAP,Disease Free (Months),R2,0.03292654841936138
POME,Disease Free (Months),R2,-0.016401589454077437
UMAP,Disease Free (Months),R2,-0.005395642293302139
POME,Months of disease-specific survival,R2,0.00715487519335245
UMAP,Months of disease-specific survival,R2,-0.035045339358110494
POME,Months of disease-specific survival,R2,-0.0689500926873623
UMAP,Months of disease-specific survival,R2,0.11501623584051279
POME,Months of disease-specific survival,R2,0.044279382017764046
UMAP,Months of disease-specific survival,R2,0.11386473525326046
POME,Months of disease-specific survival,R2,0.07661832969016957
UMAP,Months of disease-specific survival,R2,0.03360113170820167
POME,Months of disease-specific survival,R2,0.003420319734053323
UMAP,Months of disease-specific survival,R2,0.11418280687031701
POME,Months of disease-specific survival,R2,0.07212979060385627
UMAP,Months of disease-specific survival,R2,0.031648574611330194
POME,Months of disease-specific survival,R2,-0.10983810741901245
UMAP,Months of disease-specific survival,R2,-0.058156219912210094
POME,Months of disease-specific survival,R2,-0.10544207538598549
UMAP,Months of disease-specific survival,R2,-0.25736062673308013
POME,Months of disease-specific survival,R2,-0.10583697777042111
UMAP,Months of disease-specific survival,R2,0.08414636145013221
POME,Months of disease-specific survival,R2,-0.09581385182641333
UMAP,Months of disease-specific survival,R2,-0.06312261093484772
POME,Progress Free Survival (Months),R2,-0.038935925150177075
UMAP,Progress Free Survival (Months),R2,-0.02718011972200185
POME,Progress Free Survival (Months),R2,-0.09783371359889736
UMAP,Progress Free Survival (Months),R2,0.03904312327623971
POME,Progress Free Survival (Months),R2,0.03503273365334458
UMAP,Progress Free Survival (Months),R2,0.08554787048345469
POME,Progress Free Survival (Months),R2,-0.0025557550763473103
UMAP,Progress Free Survival (Months),R2,-0.06743000685626233
POME,Progress Free Survival (Months),R2,-0.04810699672054941
UMAP,Progress Free Survival (Months),R2,0.06438771784274866
POME,Progress Free Survival (Months),R2,0.007871547680318502
UMAP,Progress Free Survival (Months),R2,0.0520066607175913
POME,Progress Free Survival (Months),R2,-0.28325143459037294
UMAP,Progress Free Survival (Months),R2,-0.5102546867898234
POME,Progress Free Survival (Months),R2,-0.05818932842854907
UMAP,Progress Free Survival (Months),R2,-0.2223244039896375
POME,Progress Free Survival (Months),R2,-0.08419338189647974
UMAP,Progress Free Survival (Months),R2,0.0581941491789133
POME,Progress Free Survival (Months),R2,-0.04741138758088037
UMAP,Progress Free Survival (Months),R2,-0.05337232299459571
POME,Disease Free Status,AP,0.37510818257944695
UMAP,Disease Free Status,AP,0.33921310009029304
POME,Disease Free Status,AP,0.5870551924473493
UMAP,Disease Free Status,AP,0.30605138607167004
POME,Disease Free Status,AP,0.2998256125601664
UMAP,Disease Free Status,AP,0.46549819364464673
POME,Disease Free Status,AP,0.49744363929146534
UMAP,Disease Free Status,AP,0.493520222467591
POME,Disease Free Status,AP,0.6477916820022083
UMAP,Disease Free Status,AP,0.42495251661918326
POME,Disease Free Status,AP,0.570897026613905
UMAP,Disease Free Status,AP,0.33583052749719416
POME,Disease Free Status,AP,0.676912273250946
UMAP,Disease Free Status,AP,0.5826038159371492
POME,Disease Free Status,AP,0.46275735883579017
UMAP,Disease Free Status,AP,0.6134427950217425
POME,Disease Free Status,AP,0.38454581269226584
UMAP,Disease Free Status,AP,0.3051612617402091
POME,Disease Free Status,AP,0.7652472527472527
UMAP,Disease Free Status,AP,0.2758002645502645
Naive,Disease Free Status,AP,0.29276315789473684
POME,Disease-specific Survival status,AP,0.6588912585236115
UMAP,Disease-specific Survival status,AP,0.4971770778998744
POME,Disease-specific Survival status,AP,0.5200138355276694
UMAP,Disease-specific Survival status,AP,0.4854649333841728
POME,Disease-specific Survival status,AP,0.41019500057217656
UMAP,Disease-specific Survival status,AP,0.3082732357910046
POME,Disease-specific Survival status,AP,0.4733536665354847
UMAP,Disease-specific Survival status,AP,0.2659970789634388
POME,Disease-specific Survival status,AP,0.7147727272727273
UMAP,Disease-specific Survival status,AP,0.2940605600278966
POME,Disease-specific Survival status,AP,0.5699912762048855
UMAP,Disease-specific Survival status,AP,0.48691156031120914
POME,Disease-specific Survival status,AP,0.5356857361455063
UMAP,Disease-specific Survival status,AP,0.45979241675992155
POME,Disease-specific Survival status,AP,0.5391811162870945
UMAP,Disease-specific Survival status,AP,0.2046309390333513
POME,Disease-specific Survival status,AP,0.494466564945814
UMAP,Disease-specific Survival status,AP,0.45551754419017465
POME,Disease-specific Survival status,AP,0.6655215830485258
UMAP,Disease-specific Survival status,AP,0.299724050278374
Naive,Disease-specific Survival status,AP,0.2384937238493724
POME,Progression Free Status,AP,0.5797138692936215
UMAP,Progression Free Status,AP,0.38471496771044295
POME,Progression Free Status,AP,0.5969640192769772
UMAP,Progression Free Status,AP,0.5437095053105513
POME,Progression Free Status,AP,0.7676703054817571
UMAP,Progression Free Status,AP,0.5453324359134398
POME,Progression Free Status,AP,0.7005699677512391
UMAP,Progression Free Status,AP,0.5436014079828309
POME,Progression Free Status,AP,0.4108404446616032
UMAP,Progression Free Status,AP,0.6882168209933539
POME,Progression Free Status,AP,0.5635166200062415
UMAP,Progression Free Status,AP,0.4734682913227811
POME,Progression Free Status,AP,0.7272074980629055
UMAP,Progression Free Status,AP,0.5644725578654151
POME,Progression Free Status,AP,0.7118514225646682
UMAP,Progression Free Status,AP,0.5163872542274475
POME,Progression Free Status,AP,0.6742698038077342
UMAP,Progression Free Status,AP,0.48663374782086843
POME,Progression Free Status,AP,0.7059834575362527
UMAP,Progression Free Status,AP,0.5640481476374835
Naive,Progression Free Status,AP,0.4046692607003891
POME,Disease Free (Months),R2,0.6712705726110417
UMAP,Disease Free (Months),R2,-0.008803798631407567
POME,Disease Free (Months),R2,0.10987132207943795
UMAP,Disease Free (Months),R2,0.1278983265605962
POME,Disease Free (Months),R2,0.10236922179001962
UMAP,Disease Free (Months),R2,0.08974802153192563
POME,Disease Free (Months),R2,0.12410479523653062
UMAP,Disease Free (Months),R2,0.139543558033142
POME,Disease Free (Months),R2,-1.7754401618986084
UMAP,Disease Free (Months),R2,-1.6708548776795316
POME,Disease Free (Months),R2,0.2149007320712455
UMAP,Disease Free (Months),R2,0.147020334921931
POME,Disease Free (Months),R2,0.0027828239331159077
UMAP,Disease Free (Months),R2,-0.06192219966396828
POME,Disease Free (Months),R2,-0.022944906576306767
UMAP,Disease Free (Months),R2,0.22667255957198096
POME,Disease Free (Months),R2,0.1516377259043371
UMAP,Disease Free (Months),R2,-0.04299054668218805
POME,Disease Free (Months),R2,0.23790081393115448
UMAP,Disease Free (Months),R2,-0.3090489815363302
POME,Months of disease-specific survival,R2,0.26682119077946387
UMAP,Months of disease-specific survival,R2,-0.009218409784353732
POME,Months of disease-specific survival,R2,0.17778325632412006
UMAP,Months of disease-specific survival,R2,0.0855303154633178
POME,Months of disease-specific survival,R2,0.010345334922628235
UMAP,Months of disease-specific survival,R2,-0.028899524187118164
POME,Months of disease-specific survival,R2,0.28174539803288323
UMAP,Months of disease-specific survival,R2,0.026587128324463083
POME,Months of disease-specific survival,R2,0.1772735902904944
UMAP,Months of disease-specific survival,R2,0.06108767047260555
POME,Months of disease-specific survival,R2,0.1921047379562172
UMAP,Months of disease-specific survival,R2,-0.012431759220216776
POME,Months of disease-specific survival,R2,0.09118943631169352
UMAP,Months of disease-specific survival,R2,-0.15075756474895963
POME,Months of disease-specific survival,R2,-0.19841008348394396
UMAP,Months of disease-specific survival,R2,-0.0725304371894564
POME,Months of disease-specific survival,R2,0.1338470225140611
UMAP,Months of disease-specific survival,R2,0.058430465896899264
POME,Months of disease-specific survival,R2,0.05897230635216899
UMAP,Months of disease-specific survival,R2,-0.15754439799482367
POME,Progress Free Survival (Months),R2,-0.021609119312140823
UMAP,Progress Free Survival (Months),R2,0.025193368113688996
POME,Progress Free Survival (Months),R2,0.09251561575664868
UMAP,Progress Free Survival (Months),R2,0.0012682330931285124
POME,Progress Free Survival (Months),R2,0.0641600675273194
UMAP,Progress Free Survival (Months),R2,-0.056673418205046566
POME,Progress Free Survival (Months),R2,0.15819936685002767
UMAP,Progress Free Survival (Months),R2,-0.00902571076962655
POME,Progress Free Survival (Months),R2,0.1389918454028679
UMAP,Progress Free Survival (Months),R2,0.01279950313025291
POME,Progress Free Survival (Months),R2,-0.01153910764675703
UMAP,Progress Free Survival (Months),R2,0.051348780236834535
POME,Progress Free Survival (Months),R2,-0.02157824028916422
UMAP,Progress Free Survival (Months),R2,-0.5896221328486602
POME,Progress Free Survival (Months),R2,-0.12630290216878026
UMAP,Progress Free Survival (Months),R2,-0.11410812022877814
POME,Progress Free Survival (Months),R2,0.08577794511566628
UMAP,Progress Free Survival (Months),R2,0.03760666981772132
POME,Progress Free Survival (Months),R2,-0.03620639984381646
UMAP,Progress Free Survival (Months),R2,-0.19043220412148165
POME,Disease Free Status,AP,0.40749615975422426
UMAP,Disease Free Status,AP,0.29115329115329114
POME,Disease Free Status,AP,0.5729677252257898
UMAP,Disease Free Status,AP,0.3056220372041628
POME,Disease Free Status,AP,0.3634780089523887
UMAP,Disease Free Status,AP,0.3200926959750489
POME,Disease Free Status,AP,0.6144522144522144
UMAP,Disease Free Status,AP,0.5214290138203181
POME,Disease Free Status,AP,0.5549337731793872
UMAP,Disease Free Status,AP,0.490653028888323
POME,Disease Free Status,AP,0.6681986531986532
UMAP,Disease Free Status,AP,0.3136390208257216
POME,Disease Free Status,AP,0.6135282651072125
UMAP,Disease Free Status,AP,0.4873137973137973
POME,Disease Free Status,AP,0.43926166426166435
UMAP,Disease Free Status,AP,0.4599416441914311
POME,Disease Free Status,AP,0.4867641628225152
UMAP,Disease Free Status,AP,0.2753508155262541
POME,Disease Free Status,AP,0.4279704670329671
UMAP,Disease Free Status,AP,0.35172105320203145
Naive,Disease Free Status,AP,0.29276315789473684
POME,Disease-specific Survival status,AP,0.6440405583721092
UMAP,Disease-specific Survival status,AP,0.5102789256198347
POME,Disease-specific Survival status,AP,0.6299735035079863
UMAP,Disease-specific Survival status,AP,0.4321985610372338
POME,Disease-specific Survival status,AP,0.4313254538280795
UMAP,Disease-specific Survival status,AP,0.24530191863886314
POME,Disease-specific Survival status,AP,0.4432390537472207
UMAP,Disease-specific Survival status,AP,0.24934572592684323
POME,Disease-specific Survival status,AP,0.8385120804594239
UMAP,Disease-specific Survival status,AP,0.2823735304289078
POME,Disease-specific Survival status,AP,0.6070463671478687
UMAP,Disease-specific Survival status,AP,0.5022147070210198
POME,Disease-specific Survival status,AP,0.607784993288623
UMAP,Disease-specific Survival status,AP,0.600606357407828
POME,Disease-specific Survival status,AP,0.7251160418696716
UMAP,Disease-specific Survival status,AP,0.24557348994638672
POME,Disease-specific Survival status,AP,0.4974104327045503
UMAP,Disease-specific Survival status,AP,0.36123663917781557
POME,Disease-specific Survival status,AP,0.5844816407316408
UMAP,Disease-specific Survival status,AP,0.3048847606455954
Naive,Disease-specific Survival status,AP,0.2384937238493724
POME,Progression Free Status,AP,0.4872978574331588
UMAP,Progression Free Status,AP,0.39030270920041016
POME,Progression Free Status,AP,0.6350949554778966
UMAP,Progression Free Status,AP,0.5837557298271585
POME,Progression Free Status,AP,0.6639399641236103
