Method,Target,Type,Score
POME,Disease Free (Months),R2,-2.7855824180742674
UMAP,Disease Free (Months),R2,-4.523753793750754
POME,Disease Free (Months),R2,-0.18449510567644078
UMAP,Disease Free (Months),R2,0.18200277602089898
POME,Disease Free (Months),R2,-2.068772781639829
UMAP,Disease Free (Months),R2,-0.5102537145096637
POME,Disease Free (Months),R2,-0.08881867688278344
UMAP,Disease Free (Months),R2,0.06633347805548673
POME,Disease Free (Months),R2,-0.4633237575890212
UMAP,Disease Free (Months),R2,0.11977365134530649
POME,Disease Free (Months),R2,0.044235284598588276
UMAP,Disease Free (Months),R2,-0.9388756760857364
POME,Months of disease-specific survival,R2,-0.17729782895339308
UMAP,Months of disease-specific survival,R2,-0.1518163157015131
POME,Months of disease-specific survival,R2,-0.08599075165050496
UMAP,Months of disease-specific survival,R2,0.23949389012526534
POME,Months of disease-specific survival,R2,-0.1697643111171847
UMAP,Months of disease-specific survival,R2,-0.06516655555399864
POME,Months of disease-specific survival,R2,-0.10598638513649639
UMAP,Months of disease-specific survival,R2,0.13651220428478783
POME,Months of disease-specific survival,R2,-0.08083740260875105
UMAP,Months of disease-specific survival,R2,-0.030336878251690402
POME,Months of disease-specific survival,R2,0.12729778594248498
UMAP,Months of disease-specific survival,R2,-0.13907164032056762
POME,Months of disease-specific survival,R2,-0.22372890304316084
UMAP,Months of disease-specific survival,R2,-0.020095041202314645
POME,Months of disease-specific survival,R2,-0.42829312798635844
UMAP,Months of disease-specific survival,R2,-0.16376767910739698
POME,Months of disease-specific survival,R2,0.018441100621463424
UMAP,Months of disease-specific survival,R2,0.15696437339579206
POME,Months of disease-specific survival,R2,-0.13016320530408176
UMAP,Months of disease-specific survival,R2,-0.3769903281334701
POME,Progress Free Survival (Months),R2,-0.21658429777129284
UMAP,Progress Free Survival (Months),R2,-0.3373232955674823
POME,Progress Free Survival (Months),R2,-0.23524001567310537
UMAP,Progress Free Survival (Months),R2,0.21505400745718428
POME,Progress Free Survival (Months),R2,-0.16853311783986813
UMAP,Progress Free Survival (Months),R2,-0.023629616361007244
POME,Progress Free Survival (Months),R2,-0.27333283928288976
UMAP,Progress Free Survival (Months),R2,-0.30040591619919077
POME,Progress Free Survival (Months),R2,-0.0542690785368638
UMAP,Progress Free Survival (Months),R2,-0.1344689658587388
POME,Progress Free Survival (Months),R2,0.0047653610479484465
UMAP,Progress Free Survival (Months),R2,-0.08003252505537728
POME,Progress Free Survival (Months),R2,-0.6979568663760953
UMAP,Progress Free Survival (Months),R2,-0.4118178482389956
POME,Progress Free Survival (Months),R2,-0.3103648962161256
UMAP,Progress Free Survival (Months),R2,-0.1303081536506352
POME,Progress Free Survival (Months),R2,-0.032002586778810516
UMAP,Progress Free Survival (Months),R2,0.006461227041598461
POME,Progress Free Survival (Months),R2,-0.2317983775117325
UMAP,Progress Free Survival (Months),R2,-0.4051225145467656
POME,Disease Free Status,AP,0.5061728395061729
UMAP,Disease Free Status,AP,0.38621309456155195
POME,Disease Free Status,AP,0.7596421609579505
UMAP,Disease Free Status,AP,0.5713682720929097
POME,Disease Free Status,AP,0.46749758351065546
UMAP,Disease Free Status,AP,0.4856549623216289
POME,Disease Free Status,AP,0.5517822333611807
UMAP,Disease Free Status,AP,0.5006073187477362
POME,Disease Free Status,AP,0.6238383838383839
UMAP,Disease Free Status,AP,0.40269694297472075
POME,Disease Free Status,AP,0.6887385418238412
UMAP,Disease Free Status,AP,0.5438888888888889
POME,Disease Free Status,AP,0.7704906204906206
UMAP,Disease Free Status,AP,0.687306067208028
POME,Disease Free Status,AP,0.4488766980146291
UMAP,Disease Free Status,AP,0.7263468013468015
POME,Disease Free Status,AP,0.8468253968253969
UMAP,Disease Free Status,AP,0.6048951106226648
POME,Disease Free Status,AP,0.5337777418659772
UMAP,Disease Free Status,AP,0.85
Naive,Disease Free Status,AP,0.29276315789473684
POME,Disease-specific Survival status,AP,0.4686161047883536
UMAP,Disease-specific Survival status,AP,0.7530303030303029
POME,Disease-specific Survival status,AP,0.5059961082688356
UMAP,Disease-specific Survival status,AP,0.6179356591121298
POME,Disease-specific Survival status,AP,0.42701429883248065
UMAP,Disease-specific Survival status,AP,0.4098059542796385
POME,Disease-specific Survival status,AP,0.4856704662950456
UMAP,Disease-specific Survival status,AP,0.6674014117195934
POME,Disease-specific Survival status,AP,0.6759369834082478
UMAP,Disease-specific Survival status,AP,0.7425395166774478
POME,Disease-specific Survival status,AP,0.5389905051089261
UMAP,Disease-specific Survival status,AP,0.6721512805458885
POME,Disease-specific Survival status,AP,0.6750502976132267
UMAP,Disease-specific Survival status,AP,0.7027659069325736
POME,Disease-specific Survival status,AP,0.43029663242911875
UMAP,Disease-specific Survival status,AP,0.5696067029948609
POME,Disease-specific Survival status,AP,0.4614845196395998
UMAP,Disease-specific Survival status,AP,0.5370413676915226
POME,Disease-specific Survival status,AP,0.377279518961879
UMAP,Disease-specific Survival status,AP,0.5871108934911259
Naive,Disease-specific Survival status,AP,0.2384937238493724
POME,Progression Free Status,AP,0.603493277747521
UMAP,Progression Free Status,AP,0.570715243668662
POME,Progression Free Status,AP,0.6388328500656626
UMAP,Progression Free Status,AP,0.6748961101750655
POME,Progression Free Status,AP,0.7438118767254462
UMAP,Progression Free Status,AP,0.6878202362658741
POME,Progression Free Status,AP,0.7428185863524417
UMAP,Progression Free Status,AP,0.6817149060644576
POME,Progression Free Status,AP,0.6448739509869788
UMAP,Progression Free Status,AP,0.5000206757180877
POME,Progression Free Status,AP,0.571407356507175
UMAP,Progression Free Status,AP,0.7179797566612287
POME,Progression Free Status,AP,0.7145139352931469
UMAP,Progression Free Status,AP,0.7495440775437139
POME,Progression Free Status,AP,0.6636322037814897
UMAP,Progression Free Status,AP,0.43849265661686027
POME,Progression Free Status,AP,0.6666785533040844
UMAP,Progression Free Status,AP,0.6931496792408263
POME,Progression Free Status,AP,0.8005379133005184
UMAP,Progression Free Status,AP,0.7951336880163584
Naive,Progression Free Status,AP,0.4046692607003891
POME,Disease Free (Months),R2,-0.27640027009830925
UMAP,Disease Free (Months),R2,-0.8553624978623438
POME,Disease Free (Months),R2,-1.2868643178302839
UMAP,Disease Free (Months),R2,-0.27072666866205886
POME,Disease Free (Months),R2,-0.16421243529990504
UMAP,Disease Free (Months),R2,-0.11243746292858958
POME,Disease Free (Months),R2,0.11853885856684532
UMAP,Disease Free (Months),R2,0.24438543898801957
POME,Disease Free (Months),R2,-2.3060060808614673
UMAP,Disease Free (Months),R2,-4.223281585598088
POME,Disease Free (Months),R2,0.1741610794496954
UMAP,Disease Free (Months),R2,0.190210317078903
POME,Disease Free (Months),R2,-0.8765327734326593
UMAP,Disease Free (Months),R2,-0.16017657233104177
POME,Disease Free (Months),R2,-0.1783646394051399
UMAP,Disease Free (Months),R2,0.3102376991331697
POME,Disease Free (Months),R2,-0.5722697939995418
UMAP,Disease Free (Months),R2,-0.06926242274494343
POME,Disease Free (Months),R2,-0.4836815525647238
UMAP,Disease Free (Months),R2,-0.6123806223893506
POME,Months of disease-specific survival,R2,-0.1667682544608331
UMAP,Months of disease-specific survival,R2,0.11856254304939884
POME,Months of disease-specific survival,R2,0.05889062106400689
UMAP,Months of disease-specific survival,R2,0.08402965184097155
POME,Months of disease-specific survival,R2,-0.16136408784522627
UMAP,Months of disease-specific survival,R2,-0.09311187225358353
POME,Months of disease-specific survival,R2,-0.20241440860673587
UMAP,Months of disease-specific survival,R2,0.06769970440194262
POME,Months of disease-specific survival,R2,0.08178000765301441
UMAP,Months of disease-specific survival,R2,0.10921796107911197
POME,Months of disease-specific survival,R2,-0.24187932218440245
UMAP,Months of disease-specific survival,R2,0.03352018339145879
POME,Months of disease-specific survival,R2,-0.03161942318213273
UMAP,Months of disease-specific survival,R2,0.01317634064901596
POME,Months of disease-specific survival,R2,-0.1559611208851186
UMAP,Months of disease-specific survival,R2,-0.22109116659953854
POME,Months of disease-specific survival,R2,-0.06302427657418419
UMAP,Months of disease-specific survival,R2,0.17827846998452135
POME,Months of disease-specific survival,R2,-0.30517350745006033
UMAP,Months of disease-specific survival,R2,-0.3993652486397421
POME,Progress Free Survival (Months),R2,-0.3426694324101107
UMAP,Progress Free Survival (Months),R2,-0.24656181317612558
POME,Progress Free Survival (Months),R2,-0.07397224501363953
UMAP,Progress Free Survival (Months),R2,0.16386485427144748
POME,Progress Free Survival (Months),R2,-0.11913892347026822
UMAP,Progress Free Survival (Months),R2,0.15402147029008972
POME,Progress Free Survival (Months),R2,-0.22674457423579875
UMAP,Progress Free Survival (Months),R2,-0.11661105463634192
POME,Progress Free Survival (Months),R2,0.1114098107644016
UMAP,Progress Free Survival (Months),R2,0.07977513440261985
POME,Progress Free Survival (Months),R2,-0.3518064302884025
UMAP,Progress Free Survival (Months),R2,-0.049701852079053976
POME,Progress Free Survival (Months),R2,-0.43023363694015604
UMAP,Progress Free Survival (Months),R2,-0.2179382634873246
POME,Progress Free Survival (Months),R2,-0.18499456683272686
UMAP,Progress Free Survival (Months),R2,0.32421183717788604
POME,Progress Free Survival (Months),R2,-0.08159305785926962
UMAP,Progress Free Survival (Months),R2,0.09759799310539385
POME,Progress Free Survival (Months),R2,-0.19698430843736814
UMAP,Progress Free Survival (Months),R2,-0.9516089440424698
POME,Disease Free Status,AP,0.34967532467532464
UMAP,Disease Free Status,AP,0.3788175074552784
POME,Disease Free Status,AP,0.4236860670194004
UMAP,Disease Free Status,AP,0.5827381295411986
POME,Disease Free Status,AP,0.3176380204157982
UMAP,Disease Free Status,AP,0.45645481969011387
POME,Disease Free Status,AP,0.47176244235067766
UMAP,Disease Free Status,AP,0.45742210464432687
POME,Disease Free Status,AP,0.5196706152846504
UMAP,Disease Free Status,AP,0.36171328671328673
POME,Disease Free Status,AP,0.6067073667073668
UMAP,Disease Free Status,AP,0.5927313667058991
POME,Disease Free Status,AP,0.6330151719625403
UMAP,Disease Free Status,AP,0.6600673459941195
POME,Disease Free Status,AP,0.30839892783963313
UMAP,Disease Free Status,AP,0.5172146299597281
POME,Disease Free Status,AP,0.38381572131572134
UMAP,Disease Free Status,AP,0.5225290791080265
POME,Disease Free Status,AP,0.5563311688311688
UMAP,Disease Free Status,AP,0.8322115384615385
Naive,Disease Free Status,AP,0.29276315789473684
POME,Disease-specific Survival status,AP,0.7576518776279542
UMAP,Disease-specific Survival status,AP,0.7850614439324117
POME,Disease-specific Survival status,AP,0.5927981109799292
UMAP,Disease-specific Survival status,AP,0.6881621473302288
POME,Disease-specific Survival status,AP,0.42451741732463777
UMAP,Disease-specific Survival status,AP,0.3672543639934944
POME,Disease-specific Survival status,AP,0.45406604239491943
UMAP,Disease-specific Survival status,AP,0.7182535824247054
POME,Disease-specific Survival status,AP,0.6705389965470611
UMAP,Disease-specific Survival status,AP,0.7439133192851728
POME,Disease-specific Survival status,AP,0.5352417557932264
UMAP,Disease-specific Survival status,AP,0.6805556711806713
POME,Disease-specific Survival status,AP,0.5181759258159937
UMAP,Disease-specific Survival status,AP,0.7048100493600256
POME,Disease-specific Survival status,AP,0.49782076241717826
UMAP,Disease-specific Survival status,AP,0.6287695936151314
POME,Disease-specific Survival status,AP,0.4895827681923939
UMAP,Disease-specific Survival status,AP,0.543788900801096
POME,Disease-specific Survival status,AP,0.5107618947784026
UMAP,Disease-specific Survival status,AP,0.5677586302586303
Naive,Disease-specific Survival status,AP,0.2384937238493724
POME,Progression Free Status,AP,0.5166303039832452
UMAP,Progression Free Status,AP,0.5919968008355614
POME,Progression Free Status,AP,0.6721140722565657
UMAP,Progression Free Status,AP,0.7228351454541933
POME,Progression Free Status,AP,0.7090713999425533
UMAP,Progression Free Status,AP,0.6815061803287921
POME,Progression Free Status,AP,0.7219680388128449
UMAP,Progression Free Status,AP,0.6811802594518988
POME,Progression Free Status,AP,0.4774837361360318
UMAP,Progression Free Status,AP,0.49240728967336145
POME,Progression Free Status,AP,0.4079669612578126
UMAP,Progression Free Status,AP,0.6580611588647665
POME,Progression Free Status,AP,0.6348194779395653
UMAP,Progression Free Status,AP,0.7726164185175701
POME,Progression Free Status,AP,0.7064790066614286
UMAP,Progression Free Status,AP,0.46553824728418386
POME,Progression Free Status,AP,0.49130898724627137
UMAP,Progression Free Status,AP,0.6968761190711652
POME,Progression Free Status,AP,0.7448709126230135
UMAP,Progression Free Status,AP,0.7602218719317735
Naive,Progression Free Status,AP,0.4046692607003891
POME,Disease Free (Months),R2,-0.45770751115403296
UMAP,Disease Free (Months),R2,-0.5067747220993077
POME,Disease Free (Months),R2,0.3979755573818229
UMAP,Disease Free (Months),R2,-0.3707276224363114
POME,Disease Free (Months),R2,-0.25552085953122483
UMAP,Disease Free (Months),R2,0.13348753066309615
POME,Disease Free (Months),R2,0.02768054336156589
UMAP,Disease Free (Months),R2,0.35732498993314754
POME,Disease Free (Months),R2,-3.430910714880844
UMAP,Disease Free (Months),R2,-6.77192069881753
POME,Disease Free (Months),R2,-0.02817056800058859
UMAP,Disease Free (Months),R2,-0.011952836980854364
POME,Disease Free (Months),R2,-1.3845664173195908
UMAP,Disease Free (Months),R2,0.34713353769802047
POME,Disease Free (Months),R2,-0.21036980273350436
UMAP,Disease Free (Months),R2,0.5432596594736749
POME,Disease Free (Months),R2,-0.8461065801617069
UMAP,Disease Free (Months),R2,0.3901104870251698
POME,Disease Free (Months),R2,-0.27645903759529933
UMAP,Disease Free (Months),R2,-0.6318937722737634
POME,Months of disease-specific survival,R2,-0.09194960702001187
UMAP,Months of disease-specific survival,R2,0.24224455672912304
POME,Months of disease-specific survival,R2,-0.2280057448285162
UMAP,Months of disease-specific survival,R2,-0.408632708979741
POME,Months of disease-specific survival,R2,-0.03624352279670018
UMAP,Months of disease-specific survival,R2,-0.02846885784556763
POME,Months of disease-specific survival,R2,-0.004924180900658159
UMAP,Months of disease-specific survival,R2,0.08433705734559915
POME,Months of disease-specific survival,R2,-0.11169929535547518
UMAP,Months of disease-specific survival,R2,0.10561680896315484
POME,Months of disease-specific survival,R2,0.008490357157213135
UMAP,Months of disease-specific survival,R2,0.028746849903461547
POME,Months of disease-specific survival,R2,-0.18474467366650638
UMAP,Months of disease-specific survival,R2,-0.014560105352022124
POME,Months of disease-specific survival,R2,-0.7697829454923935
UMAP,Months of disease-specific survival,R2,-0.005657772526111993
POME,Months of disease-specific survival,R2,-0.055475520498502684
UMAP,Months of disease-specific survival,R2,0.22133165834444757
POME,Months of disease-specific survival,R2,-0.547637737540356
UMAP,Months of disease-specific survival,R2,-2.429152354454489
POME,Progress Free Survival (Months),R2,-0.3474230431323393
UMAP,Progress Free Survival (Months),R2,-0.3218519006390712
POME,Progress Free Survival (Months),R2,-0.39930879460790014
UMAP,Progress Free Survival (Months),R2,-1.1763475354640742
POME,Progress Free Survival (Months),R2,-0.18224146180256406
UMAP,Progress Free Survival (Months),R2,0.006641112554165884
POME,Progress Free Survival (Months),R2,-0.18121876282324623
UMAP,Progress Free Survival (Months),R2,0.13235086967269982
POME,Progress Free Survival (Months),R2,-0.12051983563030255
UMAP,Progress Free Survival (Months),R2,0.0390666328770215
POME,Progress Free Survival (Months),R2,0.036814226208497836
UMAP,Progress Free Survival (Months),R2,0.028094079783446135
POME,Progress Free Survival (Months),R2,-0.5591343727205165
UMAP,Progress Free Survival (Months),R2,-0.0420475735746908
POME,Progress Free Survival (Months),R2,-0.9136487444508044
UMAP,Progress Free Survival (Months),R2,0.06645292882148512
POME,Progress Free Survival (Months),R2,-0.08640726050426872
UMAP,Progress Free Survival (Months),R2,0.12539231624904368
POME,Progress Free Survival (Months),R2,-0.22639749016651756
UMAP,Progress Free Survival (Months),R2,-2.94127721359561
POME,Disease Free Status,AP,0.3691149698396075
UMAP,Disease Free Status,AP,0.35329380764163376
POME,Disease Free Status,AP,0.5988742738742738
UMAP,Disease Free Status,AP,0.6381308506308507
POME,Disease Free Status,AP,0.4429191459924623
UMAP,Disease Free Status,AP,0.40854055267848366
POME,Disease Free Status,AP,0.6638213981244672
UMAP,Disease Free Status,AP,0.4253341328656612
POME,Disease Free Status,AP,0.5415029415029415
UMAP,Disease Free Status,AP,0.37674122657782794
POME,Disease Free Status,AP,0.598078529657477
UMAP,Disease Free Status,AP,0.5943117859059888
POME,Disease Free Status,AP,0.5561572777259052
UMAP,Disease Free Status,AP,0.6372551496283747
POME,Disease Free Status,AP,0.5422599005932338
UMAP,Disease Free Status,AP,0.5398998151449133
POME,Disease Free Status,AP,0.36362292296244825
UMAP,Disease Free Status,AP,0.4851731893837157
POME,Disease Free Status,AP,0.5067254541796875
UMAP,Disease Free Status,AP,0.8265050167224081
Naive,Disease Free Status,AP,0.29276315789473684
POME,Disease-specific Survival status,AP,0.475860161477622
UMAP,Disease-specific Survival status,AP,0.7246662963524045
POME,Disease-specific Survival status,AP,0.5476626864571529
UMAP,Disease-specific Survival status,AP,0.6223112902423247
POME,Disease-specific Survival status,AP,0.45616153778833207
UMAP,Disease-specific Survival status,AP,0.37573673694257836
POME,Disease-specific Survival status,AP,0.42812171737988436
UMAP,Disease-specific Survival status,AP,0.7767749262964574
POME,Disease-specific Survival status,AP,0.5462737616192901
UMAP,Disease-specific Survival status,AP,0.7530493103073748
POME,Disease-specific Survival status,AP,0.5626607827038861
UMAP,Disease-specific Survival status,AP,0.6448676051617228
POME,Disease-specific Survival status,AP,0.5300701248069669
UMAP,Disease-specific Survival status,AP,0.7137595812483368
POME,Disease-specific Survival status,AP,0.467384867145191
UMAP,Disease-specific Survival status,AP,0.6116277241277241
POME,Disease-specific Survival status,AP,0.5923053681634917
UMAP,Disease-specific Survival status,AP,0.4690327184892402
POME,Disease-specific Survival status,AP,0.3117554459800449
UMAP,Disease-specific Survival status,AP,0.6428736960713706
Naive,Disease-specific Survival status,AP,0.2384937238493724
POME,Progression Free Status,AP,0.5994001923161294
UMAP,Progression Free Status,AP,0.5810200017221199
POME,Progression Free Status,AP,0.6182300370880975
UMAP,Progression Free Status,AP,0.6463541738878724
POME,Progression Free Status,AP,0.7155198727629806
UMAP,Progression Free Status,AP,0.6617072809006688
POME,Progression Free Status,AP,0.5937343785333031
UMAP,Progression Free Status,AP,0.7110369344290859
POME,Progression Free Status,AP,0.45963660796270883
UMAP,Progression Free Status,AP,0.500065430135277
POME,Progression Free Status,AP,0.5283520099724496
UMAP,Progression Free Status,AP,0.6708938378586647
POME,Progression Free Status,AP,0.6707251067887714
UMAP,Progression Free Status,AP,0.718459014929677
POME,Progression Free Status,AP,0.6175287914137364
UMAP,Progression Free Status,AP,0.4536722567872097
POME,Progression Free Status,AP,0.5927488816686024
UMAP,Progression Free Status,AP,0.7152519790216976
POME,Progression Free Status,AP,0.75730891368642
UMAP,Progression Free Status,AP,0.7727561305161859
Naive,Progression Free Status,AP,0.4046692607003891
POME,Disease Free (Months),R2,0.01106600214728648
UMAP,Disease Free (Months),R2,-0.10450790268239962
POME,Disease Free (Months),R2,-0.2139143647974402
UMAP,Disease Free (Months),R2,-0.6349800012605564
POME,Disease Free (Months),R2,-0.23447733264645043
UMAP,Disease Free (Months),R2,-0.32580721523180034
POME,Disease Free (Months),R2,0.0423800728106144
UMAP,Disease Free (Months),R2,0.5064961624382626
POME,Disease Free (Months),R2,-3.0988183201595225
UMAP,Disease Free (Months),R2,-2.887067595868589
POME,Disease Free (Months),R2,-0.10590410348311474
UMAP,Disease Free (Months),R2,0.20566244615723794
POME,Disease Free (Months),R2,-0.8489308178578177
UMAP,Disease Free (Months),R2,0.03966379075162274
POME,Disease Free (Months),R2,-0.144009664309386
UMAP,Disease Free (Months),R2,0.33978022813702335
POME,Disease Free (Months),R2,0.20843787975475092
UMAP,Disease Free (Months),R2,-0.36673184783316626
POME,Disease Free (Months),R2,-0.41436765136602194
UMAP,Disease Free (Months),R2,-0.6462453349319728
POME,Months of disease-specific survival,R2,-0.04306395244072525
UMAP,Months of disease-specific survival,R2,-0.005252935759241462
POME,Months of disease-specific survival,R2,-0.237192953022916
UMAP,Months of disease-specific survival,R2,-0.029571562857209743
POME,Months of disease-specific survival,R2,-0.10781059970450291
UMAP,Months of disease-specific survival,R2,-0.012438646090439764
POME,Months of disease-specific survival,R2,0.08314033516957009
UMAP,Months of disease-specific survival,R2,0.23013474273332302
POME,Months of disease-specific survival,R2,0.029376827019967133
UMAP,Months of disease-specific survival,R2,-0.09088396584474201
POME,Months of disease-specific survival,R2,0.11236762331813632
UMAP,Months of disease-specific survival,R2,-0.1169898875600397
POME,Months of disease-specific survival,R2,0.1349011387800958
UMAP,Months of disease-specific survival,R2,-0.10519599961295101
POME,Months of disease-specific survival,R2,-0.30587437970197406
UMAP,Months of disease-specific survival,R2,0.07787087724309583
POME,Months of disease-specific survival,R2,0.0549755644571529
UMAP,Months of disease-specific survival,R2,0.1692355668562734
POME,Months of disease-specific survival,R2,-0.1447552515049786
UMAP,Months of disease-specific survival,R2,-1.6257166880083314
POME,Progress Free Survival (Months),R2,-0.2437086604570604
UMAP,Progress Free Survival (Months),R2,-0.2034079135158957
POME,Progress Free Survival (Months),R2,-0.2977980660723567
UMAP,Progress Free Survival (Months),R2,-0.020807419760433543
POME,Progress Free Survival (Months),R2,-0.07988879282942629
UMAP,Progress Free Survival (Months),R2,0.06515267357581023
POME,Progress Free Survival (Months),R2,-0.2599796397778371
UMAP,Progress Free Survival (Months),R2,-0.24303637028381653
POME,Progress Free Survival (Months),R2,-0.021679486496764877
UMAP,Progress Free Survival (Months),R2,-0.44593219344146684
POME,Progress Free Survival (Months),R2,-0.01602426847640781
UMAP,Progress Free Survival (Months),R2,0.06387242902173362
POME,Progress Free Survival (Months),R2,-0.41034819110373166
UMAP,Progress Free Survival (Months),R2,-0.550774877548948
POME,Progress Free Survival (Months),R2,-0.3142349967787741
UMAP,Progress Free Survival (Months),R2,-0.03213882319905936
POME,Progress Free Survival (Months),R2,0.0016800199741443533
UMAP,Progress Free Survival (Months),R2,0.11138809957772822
POME,Progress Free Survival (Months),R2,-0.11348123465863602
UMAP,Progress Free Survival (Months),R2,-1.3380620882447491
POME,Disease Free Status,AP,0.593584972532341
UMAP,Disease Free Status,AP,0.37944131604720666
POME,Disease Free Status,AP,0.6311524469570446
UMAP,Disease Free Status,AP,0.679681468628837
POME,Disease Free Status,AP,0.31798527982738506
UMAP,Disease Free Status,AP,0.45791245791245794
POME,Disease Free Status,AP,0.7755549461431814
UMAP,Disease Free Status,AP,0.3745861068441714
POME,Disease Free Status,AP,0.553907337965309
UMAP,Disease Free Status,AP,0.39629933710393483
POME,Disease Free Status,AP,0.44927048260381597
UMAP,Disease Free Status,AP,0.4775046590836064
POME,Disease Free Status,AP,0.49366744366744364
UMAP,Disease Free Status,AP,0.6971529015646662
POME,Disease Free Status,AP,0.5684511784511783
UMAP,Disease Free Status,AP,0.4931623931623932
POME,Disease Free Status,AP,0.731927337654892
UMAP,Disease Free Status,AP,0.6398891404051363
POME,Disease Free Status,AP,0.3343699124949125
UMAP,Disease Free Status,AP,0.8066666666666666
Naive,Disease Free Status,AP,0.29276315789473684
POME,Disease-specific Survival status,AP,0.2718162720836518
UMAP,Disease-specific Survival status,AP,0.7367966814825104
POME,Disease-specific Survival status,AP,0.39571597602743325
UMAP,Disease-specific Survival status,AP,0.706558517042388
POME,Disease-specific Survival status,AP,0.4440556182947487
UMAP,Disease-specific Survival status,AP,0.38462736852746393
POME,Disease-specific Survival status,AP,0.4448018275093374
UMAP,Disease-specific Survival status,AP,0.7204441899563852
POME,Disease-specific Survival status,AP,0.5911125140291806
UMAP,Disease-specific Survival status,AP,0.6719274146905725
POME,Disease-specific Survival status,AP,0.542612429387016
UMAP,Disease-specific Survival status,AP,0.6157800657800658
POME,Disease-specific Survival status,AP,0.65947563854778
UMAP,Disease-specific Survival status,AP,0.701698780147056
POME,Disease-specific Survival status,AP,0.4173287360787361
UMAP,Disease-specific Survival status,AP,0.6711276539601347
POME,Disease-specific Survival status,AP,0.5480225184172552
UMAP,Disease-specific Survival status,AP,0.5379534258844604
POME,Disease-specific Survival status,AP,0.3470455562846867
UMAP,Disease-specific Survival status,AP,0.6883638319323198
Naive,Disease-specific Survival status,AP,0.2384937238493724
POME,Progression Free Status,AP,0.46418070837355774
UMAP,Progression Free Status,AP,0.6059264476403072
POME,Progression Free Status,AP,0.688889795486171
