Method,Target,Type,Score
UMAP,Months of disease-specific survival,R2,-0.0839970268533532
POME,Months of disease-specific survival,R2,0.1254560085747014
UMAP,Months of disease-specific survival,R2,0.2806869055611053
POME,Months of disease-specific survival,R2,0.160277497977375
UMAP,Months of disease-specific survival,R2,-0.024887369614076782
POME,Months of disease-specific survival,R2,0.0987038152413201
UMAP,Months of disease-specific survival,R2,-0.09965275924992723
POME,Months of disease-specific survival,R2,-0.05279670763258082
UMAP,Months of disease-specific survival,R2,-0.0742796157772001
POME,Months of disease-specific survival,R2,0.006651391918907068
UMAP,Months of disease-specific survival,R2,0.10840603409401894
POME,Months of disease-specific survival,R2,0.06425749720511942
UMAP,Months of disease-specific survival,R2,0.19034005096321915
POME,Months of disease-specific survival,R2,-0.1857668259542904
UMAP,Months of disease-specific survival,R2,-0.26001942062697925
POME,Progress Free Survival (Months),R2,-0.22064327146813434
UMAP,Progress Free Survival (Months),R2,-0.119992508170774
POME,Progress Free Survival (Months),R2,0.12948221070090826
UMAP,Progress Free Survival (Months),R2,0.13461402492553443
POME,Progress Free Survival (Months),R2,-0.03895959120755399
UMAP,Progress Free Survival (Months),R2,0.14456668142788764
POME,Progress Free Survival (Months),R2,0.050268808043837154
UMAP,Progress Free Survival (Months),R2,0.054544935796549954
POME,Progress Free Survival (Months),R2,0.035823744990993056
UMAP,Progress Free Survival (Months),R2,-0.06386469102224268
POME,Progress Free Survival (Months),R2,0.03254236392001064
UMAP,Progress Free Survival (Months),R2,-0.1763227200934483
POME,Progress Free Survival (Months),R2,-0.1903682703997125
UMAP,Progress Free Survival (Months),R2,-0.37836943378386456
POME,Progress Free Survival (Months),R2,-0.03238488717494792
UMAP,Progress Free Survival (Months),R2,-0.02881040465362328
POME,Progress Free Survival (Months),R2,0.02963606713023148
UMAP,Progress Free Survival (Months),R2,0.07002412691826165
POME,Progress Free Survival (Months),R2,-0.07949197161906563
UMAP,Progress Free Survival (Months),R2,-0.34181033881766587
POME,Disease Free Status,AP,0.727950752950753
UMAP,Disease Free Status,AP,0.35004979253803603
POME,Disease Free Status,AP,0.7487134502923978
UMAP,Disease Free Status,AP,0.5538760622093954
POME,Disease Free Status,AP,0.5296550472040669
UMAP,Disease Free Status,AP,0.37030287069502754
POME,Disease Free Status,AP,0.7619047619047621
UMAP,Disease Free Status,AP,0.46300705467372133
POME,Disease Free Status,AP,0.658020683020683
UMAP,Disease Free Status,AP,0.3595598420311064
POME,Disease Free Status,AP,0.5817343040275691
UMAP,Disease Free Status,AP,0.5647643097643098
POME,Disease Free Status,AP,0.5316738816738817
UMAP,Disease Free Status,AP,0.5948342116820378
POME,Disease Free Status,AP,0.5945720945720945
UMAP,Disease Free Status,AP,0.5159879756370984
POME,Disease Free Status,AP,0.7371238637905306
UMAP,Disease Free Status,AP,0.4831982842566366
POME,Disease Free Status,AP,0.837202380952381
UMAP,Disease Free Status,AP,0.8431490384615384
Naive,Disease Free Status,AP,0.29276315789473684
POME,Disease-specific Survival status,AP,0.5949460635317957
UMAP,Disease-specific Survival status,AP,0.7573343014519485
POME,Disease-specific Survival status,AP,0.6115337000082482
UMAP,Disease-specific Survival status,AP,0.7146258853389584
POME,Disease-specific Survival status,AP,0.6552773492213625
UMAP,Disease-specific Survival status,AP,0.36366022676764365
POME,Disease-specific Survival status,AP,0.7063195892267002
UMAP,Disease-specific Survival status,AP,0.6713305208520519
POME,Disease-specific Survival status,AP,0.7809180402930405
UMAP,Disease-specific Survival status,AP,0.7350722559604138
POME,Disease-specific Survival status,AP,0.7489588871167818
UMAP,Disease-specific Survival status,AP,0.616621069562246
POME,Disease-specific Survival status,AP,0.7723769487356444
UMAP,Disease-specific Survival status,AP,0.7228479107511365
POME,Disease-specific Survival status,AP,0.6717247664616085
UMAP,Disease-specific Survival status,AP,0.6242673992673993
POME,Disease-specific Survival status,AP,0.6949506521146838
UMAP,Disease-specific Survival status,AP,0.5539160839160839
POME,Disease-specific Survival status,AP,0.587115542617935
UMAP,Disease-specific Survival status,AP,0.624249429859528
Naive,Disease-specific Survival status,AP,0.2384937238493724
POME,Progression Free Status,AP,0.672965111466606
UMAP,Progression Free Status,AP,0.5930771238719021
POME,Progression Free Status,AP,0.6760736578799595
UMAP,Progression Free Status,AP,0.6995004309874162
POME,Progression Free Status,AP,0.8550654317262014
UMAP,Progression Free Status,AP,0.6753046103989975
POME,Progression Free Status,AP,0.7258431098202569
UMAP,Progression Free Status,AP,0.7022860816281524
POME,Progression Free Status,AP,0.5315257491287945
UMAP,Progression Free Status,AP,0.5006252508404784
POME,Progression Free Status,AP,0.6657595132824662
UMAP,Progression Free Status,AP,0.6112330346306643
POME,Progression Free Status,AP,0.7937188207079313
UMAP,Progression Free Status,AP,0.7638898199915038
POME,Progression Free Status,AP,0.770109945584329
UMAP,Progression Free Status,AP,0.4449479903103172
POME,Progression Free Status,AP,0.6925053199849303
UMAP,Progression Free Status,AP,0.6904573535291412
POME,Progression Free Status,AP,0.8343000073836311
UMAP,Progression Free Status,AP,0.7599849184827456
Naive,Progression Free Status,AP,0.4046692607003891
POME,Disease Free (Months),R2,0.02243934534225478
UMAP,Disease Free (Months),R2,-0.1408917365753104
POME,Disease Free (Months),R2,0.3848511159137985
UMAP,Disease Free (Months),R2,0.020805576599069453
POME,Disease Free (Months),R2,0.36944395058591617
UMAP,Disease Free (Months),R2,0.2904956793580552
POME,Disease Free (Months),R2,0.16321886950467324
UMAP,Disease Free (Months),R2,0.2994069735766246
POME,Disease Free (Months),R2,-2.4370752980126102
UMAP,Disease Free (Months),R2,-1.7805568373884193
POME,Disease Free (Months),R2,0.05222300257810808
UMAP,Disease Free (Months),R2,0.3159524226440815
POME,Disease Free (Months),R2,-0.6785454760528247
UMAP,Disease Free (Months),R2,0.008839531939167644
POME,Disease Free (Months),R2,0.22908341040897906
UMAP,Disease Free (Months),R2,0.1878496698635158
POME,Disease Free (Months),R2,0.3731248947307908
UMAP,Disease Free (Months),R2,-0.034620831745713065
POME,Disease Free (Months),R2,-0.11122191119437064
UMAP,Disease Free (Months),R2,-0.6175358408602236
POME,Months of disease-specific survival,R2,0.11057563674263993
UMAP,Months of disease-specific survival,R2,0.10306884633977709
POME,Months of disease-specific survival,R2,0.0642882230706655
UMAP,Months of disease-specific survival,R2,0.16341962331629445
POME,Months of disease-specific survival,R2,-0.3114563766565479
UMAP,Months of disease-specific survival,R2,0.10541268422503192
POME,Months of disease-specific survival,R2,0.05500502787896444
UMAP,Months of disease-specific survival,R2,0.2108105566180608
POME,Months of disease-specific survival,R2,0.09327079456850396
UMAP,Months of disease-specific survival,R2,0.026361965360356843
POME,Months of disease-specific survival,R2,0.19680953040189242
UMAP,Months of disease-specific survival,R2,-0.011533153716938527
POME,Months of disease-specific survival,R2,0.07940500909317871
UMAP,Months of disease-specific survival,R2,-0.06450994945304389
POME,Months of disease-specific survival,R2,-0.30651824492717195
UMAP,Months of disease-specific survival,R2,0.1534996497403407
POME,Months of disease-specific survival,R2,0.04168839373274613
UMAP,Months of disease-specific survival,R2,0.10146044418434552
POME,Months of disease-specific survival,R2,0.246182554386294
UMAP,Months of disease-specific survival,R2,-0.10228845726108338
POME,Progress Free Survival (Months),R2,0.04904727789768726
UMAP,Progress Free Survival (Months),R2,-0.0660839803691744
POME,Progress Free Survival (Months),R2,0.027107649735652162
UMAP,Progress Free Survival (Months),R2,0.1872625858369028
POME,Progress Free Survival (Months),R2,-0.2613825687760263
UMAP,Progress Free Survival (Months),R2,0.13681633799490267
POME,Progress Free Survival (Months),R2,-0.21820952100468305
UMAP,Progress Free Survival (Months),R2,0.15196289927978113
POME,Progress Free Survival (Months),R2,0.06692721084663822
UMAP,Progress Free Survival (Months),R2,-0.03651547184412718
POME,Progress Free Survival (Months),R2,0.17660779566714668
UMAP,Progress Free Survival (Months),R2,-0.18650136850238797
POME,Progress Free Survival (Months),R2,-0.18639660254955626
UMAP,Progress Free Survival (Months),R2,-0.30872302335891044
POME,Progress Free Survival (Months),R2,-0.2986119886154355
UMAP,Progress Free Survival (Months),R2,0.07336033466168934
POME,Progress Free Survival (Months),R2,0.01338677729978932
UMAP,Progress Free Survival (Months),R2,0.012487462032556351
POME,Progress Free Survival (Months),R2,0.21290378706377244
UMAP,Progress Free Survival (Months),R2,-0.18321264451126562
POME,Disease Free Status,AP,0.39093869093869094
UMAP,Disease Free Status,AP,0.4132104038316397
POME,Disease Free Status,AP,0.5144503644503644
UMAP,Disease Free Status,AP,0.6510796610796612
POME,Disease Free Status,AP,0.2642634050414371
UMAP,Disease Free Status,AP,0.45746365070926476
POME,Disease Free Status,AP,0.5218916765636826
UMAP,Disease Free Status,AP,0.49094026704596416
POME,Disease Free Status,AP,0.358098177542622
UMAP,Disease Free Status,AP,0.4260248496359608
POME,Disease Free Status,AP,0.4428340604171806
UMAP,Disease Free Status,AP,0.557010582010582
POME,Disease Free Status,AP,0.42613472805043684
UMAP,Disease Free Status,AP,0.6938735728209413
POME,Disease Free Status,AP,0.47870438528333265
UMAP,Disease Free Status,AP,0.5838812966263947
POME,Disease Free Status,AP,0.41518518518518516
UMAP,Disease Free Status,AP,0.5605413105413105
POME,Disease Free Status,AP,0.6656746031746031
UMAP,Disease Free Status,AP,0.8282342657342657
Naive,Disease Free Status,AP,0.29276315789473684
POME,Disease-specific Survival status,AP,0.44173846256595206
UMAP,Disease-specific Survival status,AP,0.7438686313686314
POME,Disease-specific Survival status,AP,0.3382044948301519
UMAP,Disease-specific Survival status,AP,0.7147015265436318
POME,Disease-specific Survival status,AP,0.35565420792693514
UMAP,Disease-specific Survival status,AP,0.375784269394705
POME,Disease-specific Survival status,AP,0.4130927396020473
UMAP,Disease-specific Survival status,AP,0.7620490620490621
POME,Disease-specific Survival status,AP,0.3091937307551443
UMAP,Disease-specific Survival status,AP,0.7509496222731518
POME,Disease-specific Survival status,AP,0.4693957142680053
UMAP,Disease-specific Survival status,AP,0.6288815899013267
POME,Disease-specific Survival status,AP,0.6125226038892367
UMAP,Disease-specific Survival status,AP,0.7136275764728546
POME,Disease-specific Survival status,AP,0.5919934640522875
UMAP,Disease-specific Survival status,AP,0.6132605558163339
POME,Disease-specific Survival status,AP,0.47094316359022237
UMAP,Disease-specific Survival status,AP,0.4677284079556806
POME,Disease-specific Survival status,AP,0.5170720869519497
UMAP,Disease-specific Survival status,AP,0.5234241019814142
Naive,Disease-specific Survival status,AP,0.2384937238493724
POME,Progression Free Status,AP,0.5091857318448247
UMAP,Progression Free Status,AP,0.5945148955785071
POME,Progression Free Status,AP,0.6131958570704288
UMAP,Progression Free Status,AP,0.7440239875788051
POME,Progression Free Status,AP,0.6330530973053694
UMAP,Progression Free Status,AP,0.7041164886841529
POME,Progression Free Status,AP,0.4726202843051455
UMAP,Progression Free Status,AP,0.7004444679715653
POME,Progression Free Status,AP,0.4698150221335789
UMAP,Progression Free Status,AP,0.5180209715410051
POME,Progression Free Status,AP,0.5036244856633454
UMAP,Progression Free Status,AP,0.6965916891480097
POME,Progression Free Status,AP,0.6470340296247648
UMAP,Progression Free Status,AP,0.7672446638416661
POME,Progression Free Status,AP,0.5788286483840226
UMAP,Progression Free Status,AP,0.4694500394948391
POME,Progression Free Status,AP,0.516012447665736
UMAP,Progression Free Status,AP,0.7313365996489247
POME,Progression Free Status,AP,0.49790416441854557
UMAP,Progression Free Status,AP,0.7648817329825357
Naive,Progression Free Status,AP,0.4046692607003891
POME,Disease Free (Months),R2,-0.09865732309535868
UMAP,Disease Free (Months),R2,0.11392338483917608
POME,Disease Free (Months),R2,-0.00293275276096594
UMAP,Disease Free (Months),R2,-0.1175305380386793
POME,Disease Free (Months),R2,0.02540892900492997
UMAP,Disease Free (Months),R2,0.05457784914129438
POME,Disease Free (Months),R2,-0.00986128999828173
UMAP,Disease Free (Months),R2,0.2894314184094813
POME,Disease Free (Months),R2,-1.8065819743353209
UMAP,Disease Free (Months),R2,-2.213376147259479
POME,Disease Free (Months),R2,-0.10495425984779838
UMAP,Disease Free (Months),R2,0.3154414308537631
POME,Disease Free (Months),R2,-0.20658469423683123
UMAP,Disease Free (Months),R2,0.22402624859170606
POME,Disease Free (Months),R2,0.1056670342488667
UMAP,Disease Free (Months),R2,0.3172125595617341
POME,Disease Free (Months),R2,0.18669856342721047
UMAP,Disease Free (Months),R2,0.10111883323418991
POME,Disease Free (Months),R2,-0.3610105239344441
UMAP,Disease Free (Months),R2,-0.3975331373378115
POME,Months of disease-specific survival,R2,0.007402000531452679
UMAP,Months of disease-specific survival,R2,0.18498865862119052
POME,Months of disease-specific survival,R2,-0.0424225853164637
UMAP,Months of disease-specific survival,R2,0.18741724117924574
POME,Months of disease-specific survival,R2,0.07169440293975526
UMAP,Months of disease-specific survival,R2,-0.0015422036516141713
POME,Months of disease-specific survival,R2,-0.002743016473090165
UMAP,Months of disease-specific survival,R2,0.22160109740910916
POME,Months of disease-specific survival,R2,-0.09296217466088597
UMAP,Months of disease-specific survival,R2,0.07947129820035115
POME,Months of disease-specific survival,R2,0.11205943730352053
UMAP,Months of disease-specific survival,R2,-0.07938871039882733
POME,Months of disease-specific survival,R2,0.04377899630200632
UMAP,Months of disease-specific survival,R2,-0.06469293181936209
POME,Months of disease-specific survival,R2,-0.14921106077158575
UMAP,Months of disease-specific survival,R2,0.08496767511866343
POME,Months of disease-specific survival,R2,0.04127212653791368
UMAP,Months of disease-specific survival,R2,0.15105604618122404
POME,Months of disease-specific survival,R2,-0.01806379172522221
UMAP,Months of disease-specific survival,R2,-0.08846949908924495
POME,Progress Free Survival (Months),R2,-0.16005353914799625
UMAP,Progress Free Survival (Months),R2,0.013705815667075849
POME,Progress Free Survival (Months),R2,-0.09725785924257346
UMAP,Progress Free Survival (Months),R2,0.1712117827368289
POME,Progress Free Survival (Months),R2,0.0825129682261937
UMAP,Progress Free Survival (Months),R2,0.005062293107897853
POME,Progress Free Survival (Months),R2,-0.1615391487200799
UMAP,Progress Free Survival (Months),R2,0.13283829450614282
POME,Progress Free Survival (Months),R2,-0.08411329454293281
UMAP,Progress Free Survival (Months),R2,0.008253951735407328
POME,Progress Free Survival (Months),R2,-0.06277409612488749
UMAP,Progress Free Survival (Months),R2,-0.22923762104801892
POME,Progress Free Survival (Months),R2,-0.1450507065236395
UMAP,Progress Free Survival (Months),R2,-0.3896581677756663
POME,Progress Free Survival (Months),R2,-0.13344548515350096
UMAP,Progress Free Survival (Months),R2,0.027141192144658044
POME,Progress Free Survival (Months),R2,-0.01943002133126459
UMAP,Progress Free Survival (Months),R2,0.06267731146429911
POME,Progress Free Survival (Months),R2,0.04579123030886545
UMAP,Progress Free Survival (Months),R2,-0.16832560844160893
POME,Disease Free Status,AP,0.5898397955673498
UMAP,Disease Free Status,AP,0.3479886304499308
POME,Disease Free Status,AP,0.7766520859551551
UMAP,Disease Free Status,AP,0.6150953984287317
POME,Disease Free Status,AP,0.5908676291029231
UMAP,Disease Free Status,AP,0.4538436547208477
POME,Disease Free Status,AP,0.787962962962963
UMAP,Disease Free Status,AP,0.3797889710933189
POME,Disease Free Status,AP,0.6908050827168475
UMAP,Disease Free Status,AP,0.33298170660794174
POME,Disease Free Status,AP,0.6376136209469543
UMAP,Disease Free Status,AP,0.5638041636407649
POME,Disease Free Status,AP,0.7352573352573353
UMAP,Disease Free Status,AP,0.6227587653418856
POME,Disease Free Status,AP,0.6224520335631447
UMAP,Disease Free Status,AP,0.6211538461538462
POME,Disease Free Status,AP,0.7318380492293537
UMAP,Disease Free Status,AP,0.4958774250440917
POME,Disease Free Status,AP,0.6064445970695971
UMAP,Disease Free Status,AP,0.8354166666666667
Naive,Disease Free Status,AP,0.29276315789473684
POME,Disease-specific Survival status,AP,0.5027930402930403
UMAP,Disease-specific Survival status,AP,0.7351586421708374
POME,Disease-specific Survival status,AP,0.5590265339945647
UMAP,Disease-specific Survival status,AP,0.5971506012581064
POME,Disease-specific Survival status,AP,0.5985256796170568
UMAP,Disease-specific Survival status,AP,0.36224235579966807
POME,Disease-specific Survival status,AP,0.49143955791683064
UMAP,Disease-specific Survival status,AP,0.7663156288156288
POME,Disease-specific Survival status,AP,0.8912536738623695
UMAP,Disease-specific Survival status,AP,0.7455059277639923
POME,Disease-specific Survival status,AP,0.6696856614199413
UMAP,Disease-specific Survival status,AP,0.6397247906079429
POME,Disease-specific Survival status,AP,0.6174798062729097
UMAP,Disease-specific Survival status,AP,0.713686245819398
POME,Disease-specific Survival status,AP,0.6796486524747394
UMAP,Disease-specific Survival status,AP,0.6512096631581925
POME,Disease-specific Survival status,AP,0.7626262626262627
UMAP,Disease-specific Survival status,AP,0.5587306242144952
POME,Disease-specific Survival status,AP,0.5724913666090136
UMAP,Disease-specific Survival status,AP,0.6349232711732712
Naive,Disease-specific Survival status,AP,0.2384937238493724
POME,Progression Free Status,AP,0.602828653032033
UMAP,Progression Free Status,AP,0.5680566182216997
POME,Progression Free Status,AP,0.6499554446258682
UMAP,Progression Free Status,AP,0.7258730866848275
POME,Progression Free Status,AP,0.8827885798179387
UMAP,Progression Free Status,AP,0.6739648651388814
POME,Progression Free Status,AP,0.610998210743438
UMAP,Progression Free Status,AP,0.6247339258600868
POME,Progression Free Status,AP,0.5482403521328578
UMAP,Progression Free Status,AP,0.4935383211266924
POME,Progression Free Status,AP,0.6713266979855574
UMAP,Progression Free Status,AP,0.6539798559907257
POME,Progression Free Status,AP,0.7679135208181833
UMAP,Progression Free Status,AP,0.7468496463960805
POME,Progression Free Status,AP,0.8044507535826322
UMAP,Progression Free Status,AP,0.44074433346487935
POME,Progression Free Status,AP,0.6898544139737356
UMAP,Progression Free Status,AP,0.7337364042635997
POME,Progression Free Status,AP,0.8189255443082146
UMAP,Progression Free Status,AP,0.7208006778755343
Naive,Progression Free Status,AP,0.4046692607003891
POME,Disease Free (Months),R2,-0.005388526672828409
UMAP,Disease Free (Months),R2,0.07176192999246833
POME,Disease Free (Months),R2,0.21726451607966946
UMAP,Disease Free (Months),R2,0.005228473673484446
POME,Disease Free (Months),R2,0.03968923157613813
UMAP,Disease Free (Months),R2,0.30531258394348315
POME,Disease Free (Months),R2,0.040713810433832265
UMAP,Disease Free (Months),R2,0.28033731957703256
POME,Disease Free (Months),R2,-2.2164746168711136
UMAP,Disease Free (Months),R2,-6.866078084279758
POME,Disease Free (Months),R2,0.11667037561925708
UMAP,Disease Free (Months),R2,0.2361366275826099
POME,Disease Free (Months),R2,-0.14171076653605041
UMAP,Disease Free (Months),R2,-0.08669004197979091
POME,Disease Free (Months),R2,0.1662149622368425
UMAP,Disease Free (Months),R2,0.0243881801064868
POME,Disease Free (Months),R2,0.19885610455166836
UMAP,Disease Free (Months),R2,-0.11959448984179799
POME,Disease Free (Months),R2,-0.6960378181840923
UMAP,Disease Free (Months),R2,-0.4184942346771532
POME,Months of disease-specific survival,R2,0.17939993317180458
UMAP,Months of disease-specific survival,R2,0.06473821658223677
POME,Months of disease-specific survival,R2,0.007641096005869152
UMAP,Months of disease-specific survival,R2,0.09952941010972993
POME,Months of disease-specific survival,R2,-0.14922443897022997
UMAP,Months of disease-specific survival,R2,-0.12727014414717286
POME,Months of disease-specific survival,R2,0.03219747339836332
UMAP,Months of disease-specific survival,R2,0.2791362878331942
POME,Months of disease-specific survival,R2,0.06413020830063731
UMAP,Months of disease-specific survival,R2,0.042074721247396085
POME,Months of disease-specific survival,R2,0.09743650420390615
UMAP,Months of disease-specific survival,R2,-0.04951409062332468
POME,Months of disease-specific survival,R2,0.32437678211344834
UMAP,Months of disease-specific survival,R2,-0.08686680577786254
POME,Months of disease-specific survival,R2,-0.07886469343128888
UMAP,Months of disease-specific survival,R2,0.12189682409837777
POME,Months of disease-specific survival,R2,-0.023521365444464593
UMAP,Months of disease-specific survival,R2,0.0846732767341758
POME,Months of disease-specific survival,R2,-0.07532523564723848
UMAP,Months of disease-specific survival,R2,-0.11670888287771697
POME,Progress Free Survival (Months),R2,0.12241765228765156
UMAP,Progress Free Survival (Months),R2,-0.053215190438154814
POME,Progress Free Survival (Months),R2,-0.059061596275324924
UMAP,Progress Free Survival (Months),R2,0.11280278510296227
POME,Progress Free Survival (Months),R2,-0.14190664442077994
UMAP,Progress Free Survival (Months),R2,-0.0669869781420398
POME,Progress Free Survival (Months),R2,-0.03224840109865634
UMAP,Progress Free Survival (Months),R2,0.24792242883672433
POME,Progress Free Survival (Months),R2,0.004609380037691069
UMAP,Progress Free Survival (Months),R2,-0.008814777211516578
POME,Progress Free Survival (Months),R2,-0.06540337644418792
UMAP,Progress Free Survival (Months),R2,-0.058490951146692005
POME,Progress Free Survival (Months),R2,0.03679052194159804
UMAP,Progress Free Survival (Months),R2,-0.3486859192587177
POME,Progress Free Survival (Months),R2,-0.010437872183257202
UMAP,Progress Free Survival (Months),R2,0.012982422186205267
POME,Progress Free Survival (Months),R2,-0.03708467508873814
UMAP,Progress Free Survival (Months),R2,0.03723844293616563
POME,Progress Free Survival (Months),R2,-0.0044782086639294505
UMAP,Progress Free Survival (Months),R2,-0.12014715026027045
POME,Disease Free Status,AP,0.6066738816738817
UMAP,Disease Free Status,AP,0.3408457314669674
POME,Disease Free Status,AP,0.6886408679886942
UMAP,Disease Free Status,AP,0.5407606081519125
POME,Disease Free Status,AP,0.4479978264835836
UMAP,Disease Free Status,AP,0.3879558712892046
POME,Disease Free Status,AP,0.5315683117047141
UMAP,Disease Free Status,AP,0.47139208173690933
POME,Disease Free Status,AP,0.6431623931623931
UMAP,Disease Free Status,AP,0.3902013803523834
POME,Disease Free Status,AP,0.5188370606848867
UMAP,Disease Free Status,AP,0.5377051789019334
POME,Disease Free Status,AP,0.5636081309994354
UMAP,Disease Free Status,AP,0.5827642143431617
POME,Disease Free Status,AP,0.5381497133948113
UMAP,Disease Free Status,AP,0.5748035914702581
POME,Disease Free Status,AP,0.4685846560846561
UMAP,Disease Free Status,AP,0.5068382884172358
POME,Disease Free Status,AP,0.7119306418219462
UMAP,Disease Free Status,AP,0.8264583333333333
Naive,Disease Free Status,AP,0.29276315789473684
POME,Disease-specific Survival status,AP,0.676641703071909
UMAP,Disease-specific Survival status,AP,0.7250751502272801
POME,Disease-specific Survival status,AP,0.6756140201262153
UMAP,Disease-specific Survival status,AP,0.6528978586600538
POME,Disease-specific Survival status,AP,0.5125705543113668
UMAP,Disease-specific Survival status,AP,0.40251685067515786
POME,Disease-specific Survival status,AP,0.6775953535311825
UMAP,Disease-specific Survival status,AP,0.7499664476937205
POME,Disease-specific Survival status,AP,0.803392090030021
UMAP,Disease-specific Survival status,AP,0.7049719887955183
POME,Disease-specific Survival status,AP,0.7196537766659717
UMAP,Disease-specific Survival status,AP,0.6402738502650029
POME,Disease-specific Survival status,AP,0.7980924440483264
UMAP,Disease-specific Survival status,AP,0.7148431898903438
POME,Disease-specific Survival status,AP,0.6792822109871383
UMAP,Disease-specific Survival status,AP,0.6706557270702007
POME,Disease-specific Survival status,AP,0.6970478595478595
UMAP,Disease-specific Survival status,AP,0.5253166202926969
POME,Disease-specific Survival status,AP,0.6509588095811305
UMAP,Disease-specific Survival status,AP,0.6102188622716482
Naive,Disease-specific Survival status,AP,0.2384937238493724
POME,Progression Free Status,AP,0.6640408752569205
UMAP,Progression Free Status,AP,0.5743694560459596
POME,Progression Free Status,AP,0.8047153525514872
UMAP,Progression Free Status,AP,0.7125842253724506
POME,Progression Free Status,AP,0.7088469186052497
