Method,Target,Type,Score
POME,Aplasia,AP,0.24748135638017738
UMAP,Aplasia,AP,0.3693698357588675
POME,Aplasia,AP,0.37383195112444645
UMAP,Aplasia,AP,0.43037951176724065
POME,Aplasia,AP,0.4391346569145399
UMAP,Aplasia,AP,0.4221627795755681
POME,Aplasia,AP,0.38295079174306496
UMAP,Aplasia,AP,0.5341067920311603
POME,Aplasia,AP,0.5392594041841584
UMAP,Aplasia,AP,0.5550068119238019
POME,Aplasia,AP,0.38655070560960947
UMAP,Aplasia,AP,0.4266554754092611
POME,Aplasia,AP,0.3293113416761555
UMAP,Aplasia,AP,0.4177574416653157
POME,Aplasia,AP,0.34842551745095235
UMAP,Aplasia,AP,0.32881239835238874
POME,Aplasia,AP,0.4803384944388448
UMAP,Aplasia,AP,0.48935542535314064
Naive,Aplasia,AP,0.21205962059620595
POME,Neutropenic Fever,AP,0.036456652183253536
UMAP,Neutropenic Fever,AP,0.4814644756952449
POME,Neutropenic Fever,AP,0.05587849155829144
UMAP,Neutropenic Fever,AP,0.7774029578462176
POME,Neutropenic Fever,AP,0.13503081580274057
UMAP,Neutropenic Fever,AP,0.7383589471362197
POME,Neutropenic Fever,AP,0.06921037807934637
UMAP,Neutropenic Fever,AP,0.8996039851193685
POME,Neutropenic Fever,AP,0.09154738278017831
UMAP,Neutropenic Fever,AP,0.8731844955357659
POME,Neutropenic Fever,AP,0.1446652491509781
UMAP,Neutropenic Fever,AP,0.8739455375242118
POME,Neutropenic Fever,AP,0.12715111513320468
UMAP,Neutropenic Fever,AP,0.8511033153297339
POME,Neutropenic Fever,AP,0.1640160132521907
UMAP,Neutropenic Fever,AP,0.7678077932004772
POME,Neutropenic Fever,AP,0.03641108232745219
UMAP,Neutropenic Fever,AP,0.5256312486008049
POME,Neutropenic Fever,AP,0.15944565696360374
UMAP,Neutropenic Fever,AP,0.730039046042599
Naive,Neutropenic Fever,AP,0.0512646793134598
POME,Aplasia,AP,0.3174378137914114
UMAP,Aplasia,AP,0.33408984962610966
POME,Aplasia,AP,0.33145692296956636
UMAP,Aplasia,AP,0.4689672589170095
POME,Aplasia,AP,0.4001343730641883
UMAP,Aplasia,AP,0.39649002813229367
POME,Aplasia,AP,0.4551958092665295
UMAP,Aplasia,AP,0.43534006907429434
POME,Aplasia,AP,0.45223807170829516
UMAP,Aplasia,AP,0.4222715161648872
POME,Aplasia,AP,0.584879283592822
UMAP,Aplasia,AP,0.5534065689696874
POME,Aplasia,AP,0.34241584723331425
UMAP,Aplasia,AP,0.35949968286496514
POME,Aplasia,AP,0.4004713428061209
UMAP,Aplasia,AP,0.35067167105134184
POME,Aplasia,AP,0.41931253631080695
UMAP,Aplasia,AP,0.2817190086680129
POME,Aplasia,AP,0.5126015558514512
UMAP,Aplasia,AP,0.441724680759922
Naive,Aplasia,AP,0.21205962059620595
POME,Neutropenic Fever,AP,0.044256739138570485
UMAP,Neutropenic Fever,AP,0.8750183150183151
POME,Neutropenic Fever,AP,0.079783170820617
UMAP,Neutropenic Fever,AP,0.9868003341687548
POME,Neutropenic Fever,AP,0.13708653792597142
UMAP,Neutropenic Fever,AP,0.6910562940092024
POME,Neutropenic Fever,AP,0.11163654815924809
UMAP,Neutropenic Fever,AP,0.8544130257700892
POME,Neutropenic Fever,AP,0.14626379903574538
UMAP,Neutropenic Fever,AP,0.7752282171609901
POME,Neutropenic Fever,AP,0.15346527982067443
UMAP,Neutropenic Fever,AP,0.8319797787165144
POME,Neutropenic Fever,AP,0.12183699257735427
UMAP,Neutropenic Fever,AP,0.818866991473843
POME,Neutropenic Fever,AP,0.1530893758418009
UMAP,Neutropenic Fever,AP,0.6514908962020429
POME,Neutropenic Fever,AP,0.0648845191064171
UMAP,Neutropenic Fever,AP,0.5009528418867442
POME,Neutropenic Fever,AP,0.13603508347413823
UMAP,Neutropenic Fever,AP,0.5883806652563579
Naive,Neutropenic Fever,AP,0.0512646793134598
POME,Aplasia,AP,0.30042449266743465
UMAP,Aplasia,AP,0.3110038027327568
POME,Aplasia,AP,0.3047587004218677
UMAP,Aplasia,AP,0.29975894533878533
POME,Aplasia,AP,0.4093338372202112
UMAP,Aplasia,AP,0.385163879794993
POME,Aplasia,AP,0.39973053029411165
UMAP,Aplasia,AP,0.2914601265995228
POME,Aplasia,AP,0.4781264159041797
UMAP,Aplasia,AP,0.4255565043724993
POME,Aplasia,AP,0.5390856585340654
UMAP,Aplasia,AP,0.4377979877602892
POME,Aplasia,AP,0.4069716248264267
UMAP,Aplasia,AP,0.2536660805516353
POME,Aplasia,AP,0.40713862546712914
UMAP,Aplasia,AP,0.27724535531826655
POME,Aplasia,AP,0.4229494940424689
UMAP,Aplasia,AP,0.18609531970532406
POME,Aplasia,AP,0.5623696072596331
UMAP,Aplasia,AP,0.39496267951876346
Naive,Aplasia,AP,0.21205962059620595
POME,Neutropenic Fever,AP,0.0500957292512237
UMAP,Neutropenic Fever,AP,0.39477378235174665
POME,Neutropenic Fever,AP,0.10011959184400258
UMAP,Neutropenic Fever,AP,0.41192085026313924
POME,Neutropenic Fever,AP,0.11373238510479579
UMAP,Neutropenic Fever,AP,0.17684689134284765
POME,Neutropenic Fever,AP,0.2013111847783768
UMAP,Neutropenic Fever,AP,0.28033267940516987
POME,Neutropenic Fever,AP,0.18249105617743058
UMAP,Neutropenic Fever,AP,0.1915041415777613
POME,Neutropenic Fever,AP,0.15405751537645
UMAP,Neutropenic Fever,AP,0.5557271903857367
POME,Neutropenic Fever,AP,0.19265203226088873
UMAP,Neutropenic Fever,AP,0.4585819906032107
POME,Neutropenic Fever,AP,0.17797113705175194
UMAP,Neutropenic Fever,AP,0.3475398791045028
POME,Neutropenic Fever,AP,0.07737417000890226
UMAP,Neutropenic Fever,AP,0.10682516602147589
POME,Neutropenic Fever,AP,0.15429545349537416
UMAP,Neutropenic Fever,AP,0.332645342778697
Naive,Neutropenic Fever,AP,0.0512646793134598
POME,Aplasia,AP,0.28285796928249757
UMAP,Aplasia,AP,0.31099400417147527
POME,Aplasia,AP,0.297157920922856
UMAP,Aplasia,AP,0.4123612636079177
POME,Aplasia,AP,0.3868384142814254
UMAP,Aplasia,AP,0.4149613720969723
POME,Aplasia,AP,0.39953763322643565
UMAP,Aplasia,AP,0.3290708024661213
POME,Aplasia,AP,0.433014986269608
UMAP,Aplasia,AP,0.47672822502424905
POME,Aplasia,AP,0.5236899841342135
UMAP,Aplasia,AP,0.5269978280491567
POME,Aplasia,AP,0.3349561251229633
UMAP,Aplasia,AP,0.41082337688550774
POME,Aplasia,AP,0.3902236092491103
UMAP,Aplasia,AP,0.3458591003843087
POME,Aplasia,AP,0.4351841906246414
UMAP,Aplasia,AP,0.3317686132944107
POME,Aplasia,AP,0.47802958568734644
UMAP,Aplasia,AP,0.48788324619835965
Naive,Aplasia,AP,0.21205962059620595
POME,Neutropenic Fever,AP,0.035521452790446384
UMAP,Neutropenic Fever,AP,0.7352369852369853
POME,Neutropenic Fever,AP,0.06811825456902121
UMAP,Neutropenic Fever,AP,0.8747905048726621
POME,Neutropenic Fever,AP,0.13260758418317642
UMAP,Neutropenic Fever,AP,0.7198863636363635
POME,Neutropenic Fever,AP,0.07010177708438944
UMAP,Neutropenic Fever,AP,0.8489008671921993
POME,Neutropenic Fever,AP,0.08473518960566231
UMAP,Neutropenic Fever,AP,0.9333065566059116
POME,Neutropenic Fever,AP,0.12997408428268276
UMAP,Neutropenic Fever,AP,0.8268013471619348
POME,Neutropenic Fever,AP,0.1264068046518372
UMAP,Neutropenic Fever,AP,0.8368408411906192
POME,Neutropenic Fever,AP,0.19539545763448227
UMAP,Neutropenic Fever,AP,0.6928044060610146
POME,Neutropenic Fever,AP,0.04460963326101982
UMAP,Neutropenic Fever,AP,0.7923026159905907
POME,Neutropenic Fever,AP,0.09578183716514138
UMAP,Neutropenic Fever,AP,0.75309972248056
Naive,Neutropenic Fever,AP,0.0512646793134598
POME,Aplasia,AP,0.22733937188164224
UMAP,Aplasia,AP,0.30832795964616855
POME,Aplasia,AP,0.23089970303502053
UMAP,Aplasia,AP,0.49029339863674914
POME,Aplasia,AP,0.3228655145085175
UMAP,Aplasia,AP,0.4828625608633725
POME,Aplasia,AP,0.3351090779901008
UMAP,Aplasia,AP,0.4373204514342228
POME,Aplasia,AP,0.39094107400082895
UMAP,Aplasia,AP,0.46655107421235914
POME,Aplasia,AP,0.49735061129284996
UMAP,Aplasia,AP,0.5986221290070629
POME,Aplasia,AP,0.33671515646075223
UMAP,Aplasia,AP,0.4243537142734756
POME,Aplasia,AP,0.30630733963282114
UMAP,Aplasia,AP,0.44870480657752215
POME,Aplasia,AP,0.31654704836590447
UMAP,Aplasia,AP,0.3201249735281402
POME,Aplasia,AP,0.39311077159230473
UMAP,Aplasia,AP,0.5108759807623673
Naive,Aplasia,AP,0.21205962059620595
POME,Neutropenic Fever,AP,0.04160317484413835
UMAP,Neutropenic Fever,AP,0.9253089016246911
POME,Neutropenic Fever,AP,0.05718372571833639
UMAP,Neutropenic Fever,AP,0.9999999999999996
POME,Neutropenic Fever,AP,0.11772608513629762
UMAP,Neutropenic Fever,AP,0.9374173322061132
POME,Neutropenic Fever,AP,0.07758402687320835
UMAP,Neutropenic Fever,AP,0.9955577470962086
POME,Neutropenic Fever,AP,0.06953344214457421
UMAP,Neutropenic Fever,AP,0.8781595592228749
POME,Neutropenic Fever,AP,0.11348505258651306
UMAP,Neutropenic Fever,AP,0.9459840453189663
POME,Neutropenic Fever,AP,0.13217055483258852
UMAP,Neutropenic Fever,AP,0.9051012517801891
POME,Neutropenic Fever,AP,0.09929104390971719
UMAP,Neutropenic Fever,AP,0.9641045333578415
POME,Neutropenic Fever,AP,0.043721019486202786
UMAP,Neutropenic Fever,AP,0.7919225295321787
POME,Neutropenic Fever,AP,0.09403308151543069
UMAP,Neutropenic Fever,AP,0.9475043559711752
Naive,Neutropenic Fever,AP,0.0512646793134598
POME,Aplasia,AP,0.254418406318625
UMAP,Aplasia,AP,0.32288348190160515
POME,Aplasia,AP,0.2365441705269275
UMAP,Aplasia,AP,0.3449908338530713
POME,Aplasia,AP,0.32981567179152194
UMAP,Aplasia,AP,0.3980063559101489
POME,Aplasia,AP,0.33484791869710534
UMAP,Aplasia,AP,0.2690070984999285
POME,Aplasia,AP,0.3755189078784942
UMAP,Aplasia,AP,0.398498067125317
POME,Aplasia,AP,0.5290711689993592
UMAP,Aplasia,AP,0.40292590525932503
POME,Aplasia,AP,0.3469112517512781
UMAP,Aplasia,AP,0.34177741792767447
POME,Aplasia,AP,0.3184670543901471
UMAP,Aplasia,AP,0.3402749046865489
POME,Aplasia,AP,0.3241599152325922
UMAP,Aplasia,AP,0.24333408245772536
POME,Aplasia,AP,0.3719227748879914
UMAP,Aplasia,AP,0.42718232190922384
Naive,Aplasia,AP,0.21205962059620595
POME,Neutropenic Fever,AP,0.048152628082112264
UMAP,Neutropenic Fever,AP,0.6222888570264593
POME,Neutropenic Fever,AP,0.04767155741011509
UMAP,Neutropenic Fever,AP,0.591061527317603
POME,Neutropenic Fever,AP,0.0946111012129688
UMAP,Neutropenic Fever,AP,0.3586653609460588
POME,Neutropenic Fever,AP,0.05352144816726541
UMAP,Neutropenic Fever,AP,0.32184661229742256
POME,Neutropenic Fever,AP,0.06636694572208841
UMAP,Neutropenic Fever,AP,0.3402523638864903
POME,Neutropenic Fever,AP,0.14735739469762033
UMAP,Neutropenic Fever,AP,0.714849982795625
POME,Neutropenic Fever,AP,0.15200256818451013
UMAP,Neutropenic Fever,AP,0.6217403828534708
POME,Neutropenic Fever,AP,0.09964712615845878
UMAP,Neutropenic Fever,AP,0.5263136972735719
POME,Neutropenic Fever,AP,0.05590400513316757
UMAP,Neutropenic Fever,AP,0.2683265268211633
POME,Neutropenic Fever,AP,0.06375007623031714
UMAP,Neutropenic Fever,AP,0.5576437338823326
Naive,Neutropenic Fever,AP,0.0512646793134598
POME,Aplasia,AP,0.31976035422338933
UMAP,Aplasia,AP,0.34258473159203684
POME,Aplasia,AP,0.392228977608027
UMAP,Aplasia,AP,0.40042561951721967
POME,Aplasia,AP,0.46725852788916317
UMAP,Aplasia,AP,0.34498555947591947
POME,Aplasia,AP,0.4084780948039307
UMAP,Aplasia,AP,0.3344851440047306
POME,Aplasia,AP,0.4638763726773314
UMAP,Aplasia,AP,0.37887912911354543
POME,Aplasia,AP,0.6320292881468899
UMAP,Aplasia,AP,0.5331816686158728
POME,Aplasia,AP,0.3708908596696889
UMAP,Aplasia,AP,0.3387362919093927
POME,Aplasia,AP,0.3863825976592894
UMAP,Aplasia,AP,0.39542781275261896
POME,Aplasia,AP,0.45976383955216715
UMAP,Aplasia,AP,0.22327476251926864
POME,Aplasia,AP,0.5637609157081269
UMAP,Aplasia,AP,0.3743846559595917
Naive,Aplasia,AP,0.21205962059620595
POME,Neutropenic Fever,AP,0.03614952874787462
UMAP,Neutropenic Fever,AP,0.5609937779235892
POME,Neutropenic Fever,AP,0.10291294828950753
UMAP,Neutropenic Fever,AP,0.7775038761449459
POME,Neutropenic Fever,AP,0.10682279261780478
UMAP,Neutropenic Fever,AP,0.4164149097821449
POME,Neutropenic Fever,AP,0.08522641145651769
UMAP,Neutropenic Fever,AP,0.5725795921063884
POME,Neutropenic Fever,AP,0.23038372365593612
UMAP,Neutropenic Fever,AP,0.3520608988578483
POME,Neutropenic Fever,AP,0.1705287881199332
UMAP,Neutropenic Fever,AP,0.7131720725784163
POME,Neutropenic Fever,AP,0.20801739998012653
UMAP,Neutropenic Fever,AP,0.5975177442973116
POME,Neutropenic Fever,AP,0.2058287745277741
UMAP,Neutropenic Fever,AP,0.6913515055275115
POME,Neutropenic Fever,AP,0.10440568790536604
UMAP,Neutropenic Fever,AP,0.3032951660377844
POME,Neutropenic Fever,AP,0.10491007321870613
UMAP,Neutropenic Fever,AP,0.5214698224628809
Naive,Neutropenic Fever,AP,0.0512646793134598
POME,Aplasia,AP,0.3115625260137146
UMAP,Aplasia,AP,0.3339968263828943
POME,Aplasia,AP,0.37084448491728594
UMAP,Aplasia,AP,0.3842621600356557
POME,Aplasia,AP,0.4241918997327097
UMAP,Aplasia,AP,0.4189144820392958
POME,Aplasia,AP,0.4345784596565053
UMAP,Aplasia,AP,0.4137553970216752
POME,Aplasia,AP,0.42386791494638204
UMAP,Aplasia,AP,0.42072660644619114
POME,Aplasia,AP,0.5530586364748452
UMAP,Aplasia,AP,0.5144084216243565
POME,Aplasia,AP,0.3435621537510848
UMAP,Aplasia,AP,0.41370945682056864
POME,Aplasia,AP,0.38401990479523346
UMAP,Aplasia,AP,0.3320848798554158
POME,Aplasia,AP,0.49055391364507694
UMAP,Aplasia,AP,0.35898260989477593
POME,Aplasia,AP,0.5500321271205352
UMAP,Aplasia,AP,0.45431037199543184
Naive,Aplasia,AP,0.21205962059620595
POME,Neutropenic Fever,AP,0.06603810967188489
UMAP,Neutropenic Fever,AP,0.6301790443515796
POME,Neutropenic Fever,AP,0.09582542992900911
UMAP,Neutropenic Fever,AP,0.9144112576674157
POME,Neutropenic Fever,AP,0.13530278100360713
UMAP,Neutropenic Fever,AP,0.8109232513664646
POME,Neutropenic Fever,AP,0.0789011121385326
UMAP,Neutropenic Fever,AP,0.8056759784115711
POME,Neutropenic Fever,AP,0.09263112055952374
UMAP,Neutropenic Fever,AP,0.6633138563833209
POME,Neutropenic Fever,AP,0.1286348971306593
UMAP,Neutropenic Fever,AP,0.8131268197010778
POME,Neutropenic Fever,AP,0.1966985310166368
UMAP,Neutropenic Fever,AP,0.873711893334326
POME,Neutropenic Fever,AP,0.11326345996207762
UMAP,Neutropenic Fever,AP,0.6604754544936937
POME,Neutropenic Fever,AP,0.06132939782931626
UMAP,Neutropenic Fever,AP,0.816357631984794
POME,Neutropenic Fever,AP,0.1285308122329636
UMAP,Neutropenic Fever,AP,0.6735226846131298
Naive,Neutropenic Fever,AP,0.0512646793134598
POME,Aplasia,AP,0.3173145206371033
UMAP,Aplasia,AP,0.35074049208903735
POME,Aplasia,AP,0.38166769814490364
UMAP,Aplasia,AP,0.48693509913446226
POME,Aplasia,AP,0.47012410254090475
UMAP,Aplasia,AP,0.4377907488751709
POME,Aplasia,AP,0.4541178210817375
UMAP,Aplasia,AP,0.451483279420696
POME,Aplasia,AP,0.4624135167009774
UMAP,Aplasia,AP,0.4747014481822722
POME,Aplasia,AP,0.5904107978112803
UMAP,Aplasia,AP,0.5834763046607702
POME,Aplasia,AP,0.3554969912673373
UMAP,Aplasia,AP,0.44990291169289753
POME,Aplasia,AP,0.4492571132552482
UMAP,Aplasia,AP,0.4350706920422357
POME,Aplasia,AP,0.44530672486659106
UMAP,Aplasia,AP,0.3301019350742371
POME,Aplasia,AP,0.5495569955733822
UMAP,Aplasia,AP,0.4362048378522208
Naive,Aplasia,AP,0.21205962059620595
POME,Neutropenic Fever,AP,0.04525863226783174
UMAP,Neutropenic Fever,AP,0.9130036630036631
POME,Neutropenic Fever,AP,0.09244833928377301
UMAP,Neutropenic Fever,AP,0.9818511796733209
POME,Neutropenic Fever,AP,0.16767770317636221
UMAP,Neutropenic Fever,AP,0.8484387482142899
POME,Neutropenic Fever,AP,0.12143241451226114
UMAP,Neutropenic Fever,AP,0.9769019199191613
POME,Neutropenic Fever,AP,0.1275914742282827
UMAP,Neutropenic Fever,AP,0.956971189145102
POME,Neutropenic Fever,AP,0.1466325646479528
UMAP,Neutropenic Fever,AP,0.9631833451260559
POME,Neutropenic Fever,AP,0.13856249680932675
UMAP,Neutropenic Fever,AP,0.9638962524476746
POME,Neutropenic Fever,AP,0.17532429740798197
UMAP,Neutropenic Fever,AP,0.954987604987605
POME,Neutropenic Fever,AP,0.05857175120225272
UMAP,Neutropenic Fever,AP,0.6669334015657545
POME,Neutropenic Fever,AP,0.09702721816892668
UMAP,Neutropenic Fever,AP,0.8921339778439675
Naive,Neutropenic Fever,AP,0.0512646793134598
