Method,Target,Type,Score
UMAP,Progression Free Status,AP,0.5574077248274971
POME,Progression Free Status,AP,0.7160301429046261
UMAP,Progression Free Status,AP,0.6365240953446907
POME,Progression Free Status,AP,0.8407928088298933
UMAP,Progression Free Status,AP,0.6238855540965342
POME,Progression Free Status,AP,0.6601834336428174
UMAP,Progression Free Status,AP,0.755326578981647
POME,Progression Free Status,AP,0.6905942654986017
UMAP,Progression Free Status,AP,0.6041989273645375
POME,Progression Free Status,AP,0.632110178360168
UMAP,Progression Free Status,AP,0.5553019544867371
POME,Progression Free Status,AP,0.5988575708377242
UMAP,Progression Free Status,AP,0.7586146625356223
POME,Progression Free Status,AP,0.7665032592473318
UMAP,Progression Free Status,AP,0.4690676622869522
POME,Progression Free Status,AP,0.7340326726461539
UMAP,Progression Free Status,AP,0.6619592383797397
POME,Progression Free Status,AP,0.8134889732837609
UMAP,Progression Free Status,AP,0.6767700142700142
Naive,Progression Free Status,AP,0.4046692607003891
POME,Disease Free (Months),R2,-0.34779000984537434
UMAP,Disease Free (Months),R2,-0.24355480751580516
POME,Disease Free (Months),R2,0.08191150002768166
UMAP,Disease Free (Months),R2,0.14580657284446197
POME,Disease Free (Months),R2,-0.10323416694418919
UMAP,Disease Free (Months),R2,-1.909809116091722
POME,Disease Free (Months),R2,0.08442446659627156
UMAP,Disease Free (Months),R2,0.37510060586875604
POME,Disease Free (Months),R2,-3.3386543409490326
UMAP,Disease Free (Months),R2,-4.413346593648026
POME,Disease Free (Months),R2,-0.03543221726219126
UMAP,Disease Free (Months),R2,0.07214932254975481
POME,Disease Free (Months),R2,-0.9821359554108544
UMAP,Disease Free (Months),R2,-0.30976342619781305
POME,Disease Free (Months),R2,-0.03998525979639789
UMAP,Disease Free (Months),R2,-0.36097520408052297
POME,Disease Free (Months),R2,-0.9148502231575004
UMAP,Disease Free (Months),R2,-0.08764902822629428
POME,Disease Free (Months),R2,0.12625743073512785
UMAP,Disease Free (Months),R2,0.03506607264322914
POME,Months of disease-specific survival,R2,-0.05865889290506798
UMAP,Months of disease-specific survival,R2,0.029786739800069073
POME,Months of disease-specific survival,R2,-0.09369121294339999
UMAP,Months of disease-specific survival,R2,0.1569283976089869
POME,Months of disease-specific survival,R2,0.09199894058062408
UMAP,Months of disease-specific survival,R2,-0.9754629937509773
POME,Months of disease-specific survival,R2,0.07045030566511978
UMAP,Months of disease-specific survival,R2,-0.15428356141600852
POME,Months of disease-specific survival,R2,-0.07018834540103436
UMAP,Months of disease-specific survival,R2,0.11960965993728467
POME,Months of disease-specific survival,R2,-0.030588591916203
UMAP,Months of disease-specific survival,R2,-3.434255650480611
POME,Months of disease-specific survival,R2,0.07582893679273583
UMAP,Months of disease-specific survival,R2,-0.0053834808805013346
POME,Months of disease-specific survival,R2,-0.11437520820754599
UMAP,Months of disease-specific survival,R2,0.12786163027191277
POME,Months of disease-specific survival,R2,0.03071161708813519
UMAP,Months of disease-specific survival,R2,0.18852354053039988
POME,Months of disease-specific survival,R2,-0.12097770126532215
UMAP,Months of disease-specific survival,R2,0.15167609915572067
POME,Progress Free Survival (Months),R2,-0.2983662136259495
UMAP,Progress Free Survival (Months),R2,-0.06386840588486598
POME,Progress Free Survival (Months),R2,-0.0034912645745659443
UMAP,Progress Free Survival (Months),R2,0.03496932278639531
POME,Progress Free Survival (Months),R2,0.08999207677797638
UMAP,Progress Free Survival (Months),R2,-0.8743363322620821
POME,Progress Free Survival (Months),R2,-0.11625203687746288
UMAP,Progress Free Survival (Months),R2,-0.5048265373685601
POME,Progress Free Survival (Months),R2,-0.10240957821664631
UMAP,Progress Free Survival (Months),R2,0.0249754318409936
POME,Progress Free Survival (Months),R2,-0.4224040848160351
UMAP,Progress Free Survival (Months),R2,-2.5437135919072027
POME,Progress Free Survival (Months),R2,-0.3348051904732534
UMAP,Progress Free Survival (Months),R2,-0.23404147798932562
POME,Progress Free Survival (Months),R2,-0.15560626102559105
UMAP,Progress Free Survival (Months),R2,-0.14424185842029136
POME,Progress Free Survival (Months),R2,0.0030085303577512823
UMAP,Progress Free Survival (Months),R2,0.08299954839044432
POME,Progress Free Survival (Months),R2,-0.009232356446105205
UMAP,Progress Free Survival (Months),R2,0.10044050307178087
POME,Disease Free Status,AP,0.41609754443087776
UMAP,Disease Free Status,AP,0.3798932548932549
POME,Disease Free Status,AP,0.5373686555962098
UMAP,Disease Free Status,AP,0.39854776573042827
POME,Disease Free Status,AP,0.3234265939821495
UMAP,Disease Free Status,AP,0.46208007392217915
POME,Disease Free Status,AP,0.3453069261892791
UMAP,Disease Free Status,AP,0.6305305380018025
POME,Disease Free Status,AP,0.524291247233526
UMAP,Disease Free Status,AP,0.42265630005510063
POME,Disease Free Status,AP,0.4457601657601658
UMAP,Disease Free Status,AP,0.5213901325012437
POME,Disease Free Status,AP,0.5085798116651111
UMAP,Disease Free Status,AP,0.4209876543209876
POME,Disease Free Status,AP,0.6000861367240677
UMAP,Disease Free Status,AP,0.5375661375661376
POME,Disease Free Status,AP,0.6476591309924644
UMAP,Disease Free Status,AP,0.34850123497148666
POME,Disease Free Status,AP,0.5659458596958598
UMAP,Disease Free Status,AP,0.7392386508765819
Naive,Disease Free Status,AP,0.29276315789473684
POME,Disease-specific Survival status,AP,0.5297317965951563
UMAP,Disease-specific Survival status,AP,0.562851691769156
POME,Disease-specific Survival status,AP,0.4881694063512246
UMAP,Disease-specific Survival status,AP,0.5490589869900215
POME,Disease-specific Survival status,AP,0.3657014180363124
UMAP,Disease-specific Survival status,AP,0.32791575134177975
POME,Disease-specific Survival status,AP,0.4421660732424395
UMAP,Disease-specific Survival status,AP,0.6138917045808542
POME,Disease-specific Survival status,AP,0.6550651245773197
UMAP,Disease-specific Survival status,AP,0.7547415547415547
POME,Disease-specific Survival status,AP,0.5193859184169262
UMAP,Disease-specific Survival status,AP,0.6996362799735011
POME,Disease-specific Survival status,AP,0.4975768650041348
UMAP,Disease-specific Survival status,AP,0.8158810068649887
POME,Disease-specific Survival status,AP,0.6578268988754923
UMAP,Disease-specific Survival status,AP,0.5048630774260066
POME,Disease-specific Survival status,AP,0.6455217196596507
UMAP,Disease-specific Survival status,AP,0.7175581993763813
POME,Disease-specific Survival status,AP,0.4321066758865802
UMAP,Disease-specific Survival status,AP,0.7586939185909438
Naive,Disease-specific Survival status,AP,0.2384937238493724
POME,Progression Free Status,AP,0.5953020353473824
UMAP,Progression Free Status,AP,0.562779165463333
POME,Progression Free Status,AP,0.5950228916722837
UMAP,Progression Free Status,AP,0.6594756751648982
POME,Progression Free Status,AP,0.5938991551412723
UMAP,Progression Free Status,AP,0.5985247418010071
POME,Progression Free Status,AP,0.584464142514725
UMAP,Progression Free Status,AP,0.7371971392400374
POME,Progression Free Status,AP,0.547082954925601
UMAP,Progression Free Status,AP,0.586207740842464
POME,Progression Free Status,AP,0.6426408707717133
UMAP,Progression Free Status,AP,0.6275464630292474
POME,Progression Free Status,AP,0.6274611448203307
UMAP,Progression Free Status,AP,0.7602232128892488
POME,Progression Free Status,AP,0.6821871456568802
UMAP,Progression Free Status,AP,0.4636402976660168
POME,Progression Free Status,AP,0.7041924523799299
UMAP,Progression Free Status,AP,0.6813226901894356
POME,Progression Free Status,AP,0.7130344606780936
UMAP,Progression Free Status,AP,0.7173949652637137
Naive,Progression Free Status,AP,0.4046692607003891
POME,Disease Free (Months),R2,-0.2662212293572075
UMAP,Disease Free (Months),R2,0.20205673798933155
POME,Disease Free (Months),R2,0.07684194108833531
UMAP,Disease Free (Months),R2,-0.03525947224706205
POME,Disease Free (Months),R2,0.23808343104790752
UMAP,Disease Free (Months),R2,0.17667857711206925
POME,Disease Free (Months),R2,0.18956948804464824
UMAP,Disease Free (Months),R2,0.127622980105504
POME,Disease Free (Months),R2,-2.0451836975078557
UMAP,Disease Free (Months),R2,-5.578691585389245
POME,Disease Free (Months),R2,-0.11655631497293695
UMAP,Disease Free (Months),R2,0.20391271621985185
POME,Disease Free (Months),R2,0.1446996097585671
UMAP,Disease Free (Months),R2,-0.3827436055449258
POME,Disease Free (Months),R2,0.024648973310864353
UMAP,Disease Free (Months),R2,0.3093783552028295
POME,Disease Free (Months),R2,-0.592596089706185
UMAP,Disease Free (Months),R2,-6.83896291684844
POME,Disease Free (Months),R2,-0.3476326108754064
UMAP,Disease Free (Months),R2,-0.6421557668538733
POME,Months of disease-specific survival,R2,-0.5017912986396136
UMAP,Months of disease-specific survival,R2,-0.20088976698226424
POME,Months of disease-specific survival,R2,-0.24363614695886793
UMAP,Months of disease-specific survival,R2,-0.042120092346147775
POME,Months of disease-specific survival,R2,0.16063583226855183
UMAP,Months of disease-specific survival,R2,-0.24673287116008158
POME,Months of disease-specific survival,R2,0.06819697422069015
UMAP,Months of disease-specific survival,R2,0.14882231602882157
POME,Months of disease-specific survival,R2,0.07917392276515878
UMAP,Months of disease-specific survival,R2,-0.2294860404111876
POME,Months of disease-specific survival,R2,-0.07940738917343815
UMAP,Months of disease-specific survival,R2,-0.15206419413476513
POME,Months of disease-specific survival,R2,-0.0959453062961344
UMAP,Months of disease-specific survival,R2,-0.0015633411251658735
POME,Months of disease-specific survival,R2,-0.31513080007475835
UMAP,Months of disease-specific survival,R2,-0.005345453938555567
POME,Months of disease-specific survival,R2,0.09260666577246113
UMAP,Months of disease-specific survival,R2,0.31611124668997403
POME,Months of disease-specific survival,R2,0.05128632523075893
UMAP,Months of disease-specific survival,R2,-2.5970410122447922
POME,Progress Free Survival (Months),R2,-0.5791542589334291
UMAP,Progress Free Survival (Months),R2,-0.7357125796520316
POME,Progress Free Survival (Months),R2,-0.0687517584241979
UMAP,Progress Free Survival (Months),R2,-0.052434911387971184
POME,Progress Free Survival (Months),R2,0.12425500918507193
UMAP,Progress Free Survival (Months),R2,-0.44256477489941703
POME,Progress Free Survival (Months),R2,-0.015006951677540403
UMAP,Progress Free Survival (Months),R2,-0.24718669280702898
POME,Progress Free Survival (Months),R2,0.03595840623413793
UMAP,Progress Free Survival (Months),R2,-0.33322702140434
POME,Progress Free Survival (Months),R2,-0.23974396753872607
UMAP,Progress Free Survival (Months),R2,-0.3429080116146599
POME,Progress Free Survival (Months),R2,-0.6477581167775099
UMAP,Progress Free Survival (Months),R2,-0.8651943712421333
POME,Progress Free Survival (Months),R2,-0.39123605020514995
UMAP,Progress Free Survival (Months),R2,-0.11574063273438218
POME,Progress Free Survival (Months),R2,0.056030626042683274
UMAP,Progress Free Survival (Months),R2,0.16684026651896267
POME,Progress Free Survival (Months),R2,0.03253969294026404
UMAP,Progress Free Survival (Months),R2,-1.995087994073799
POME,Disease Free Status,AP,0.4893827160493827
UMAP,Disease Free Status,AP,0.35825679829264057
POME,Disease Free Status,AP,0.5724961597542242
UMAP,Disease Free Status,AP,0.5071197747028948
POME,Disease Free Status,AP,0.5007790357790358
UMAP,Disease Free Status,AP,0.4209901610830403
POME,Disease Free Status,AP,0.7412309368191723
UMAP,Disease Free Status,AP,0.553443437653964
POME,Disease Free Status,AP,0.5029982363315697
UMAP,Disease Free Status,AP,0.361477625688152
POME,Disease Free Status,AP,0.46499966894703737
UMAP,Disease Free Status,AP,0.3827691855469633
POME,Disease Free Status,AP,0.4980118646785313
UMAP,Disease Free Status,AP,0.47253980587313926
POME,Disease Free Status,AP,0.4721804511278196
UMAP,Disease Free Status,AP,0.6375647500647501
POME,Disease Free Status,AP,0.6637464387464387
UMAP,Disease Free Status,AP,0.36262804876581967
POME,Disease Free Status,AP,0.71984126984127
UMAP,Disease Free Status,AP,0.7657327586206897
Naive,Disease Free Status,AP,0.29276315789473684
POME,Disease-specific Survival status,AP,0.5988509386236659
UMAP,Disease-specific Survival status,AP,0.5858005911394658
POME,Disease-specific Survival status,AP,0.5479255147704345
UMAP,Disease-specific Survival status,AP,0.5421302366547658
POME,Disease-specific Survival status,AP,0.4759439213984668
UMAP,Disease-specific Survival status,AP,0.30804480433927073
POME,Disease-specific Survival status,AP,0.5235397994756283
UMAP,Disease-specific Survival status,AP,0.6393535093295859
POME,Disease-specific Survival status,AP,0.7466865079365079
UMAP,Disease-specific Survival status,AP,0.8367822128851541
POME,Disease-specific Survival status,AP,0.6687552601067619
UMAP,Disease-specific Survival status,AP,0.6272746135491234
POME,Disease-specific Survival status,AP,0.7200330687830687
UMAP,Disease-specific Survival status,AP,0.7926211001642036
POME,Disease-specific Survival status,AP,0.7528345882512548
UMAP,Disease-specific Survival status,AP,0.5283535909276541
POME,Disease-specific Survival status,AP,0.6358147299323769
UMAP,Disease-specific Survival status,AP,0.641142071644464
POME,Disease-specific Survival status,AP,0.6148464971625583
UMAP,Disease-specific Survival status,AP,0.7793645352468883
Naive,Disease-specific Survival status,AP,0.2384937238493724
POME,Progression Free Status,AP,0.5492955495544494
UMAP,Progression Free Status,AP,0.573324271430198
POME,Progression Free Status,AP,0.7843851451116899
UMAP,Progression Free Status,AP,0.6531147442882137
POME,Progression Free Status,AP,0.8879816858773399
UMAP,Progression Free Status,AP,0.5316731803089798
POME,Progression Free Status,AP,0.6365090650441656
UMAP,Progression Free Status,AP,0.7347534246549028
POME,Progression Free Status,AP,0.5595439679494987
UMAP,Progression Free Status,AP,0.5245005271713714
POME,Progression Free Status,AP,0.6945103866291947
UMAP,Progression Free Status,AP,0.5544355488876815
POME,Progression Free Status,AP,0.7616767638122655
UMAP,Progression Free Status,AP,0.7220708843510713
POME,Progression Free Status,AP,0.6973972279520426
UMAP,Progression Free Status,AP,0.4666900642898878
POME,Progression Free Status,AP,0.7156988526404715
UMAP,Progression Free Status,AP,0.6994826769262861
POME,Progression Free Status,AP,0.7624274275122362
UMAP,Progression Free Status,AP,0.6971174281460399
Naive,Progression Free Status,AP,0.4046692607003891
POME,Disease Free (Months),R2,0.13318860843523717
UMAP,Disease Free (Months),R2,-0.21976663712742694
POME,Disease Free (Months),R2,0.2744299916815085
UMAP,Disease Free (Months),R2,0.009589323820947682
POME,Disease Free (Months),R2,0.23357036753372817
UMAP,Disease Free (Months),R2,-0.7148350378764514
POME,Disease Free (Months),R2,0.27518711557059317
UMAP,Disease Free (Months),R2,0.3122244180453929
POME,Disease Free (Months),R2,-4.888334760599362
UMAP,Disease Free (Months),R2,-5.741083032928878
POME,Disease Free (Months),R2,0.0976653163248089
UMAP,Disease Free (Months),R2,0.2950975418073579
POME,Disease Free (Months),R2,-0.7295772628107826
UMAP,Disease Free (Months),R2,-0.15651762392216084
POME,Disease Free (Months),R2,0.04084815473382475
UMAP,Disease Free (Months),R2,-1.7633143916961407
POME,Disease Free (Months),R2,-0.0911715479248405
UMAP,Disease Free (Months),R2,0.033859614808352756
POME,Disease Free (Months),R2,-0.324112129195371
UMAP,Disease Free (Months),R2,-0.4118760348295134
POME,Months of disease-specific survival,R2,-0.0340449955704889
UMAP,Months of disease-specific survival,R2,-0.05535846998794969
POME,Months of disease-specific survival,R2,-0.2639558279363594
UMAP,Months of disease-specific survival,R2,0.007697369894909767
POME,Months of disease-specific survival,R2,-0.4971906361329519
UMAP,Months of disease-specific survival,R2,-0.0817811241173092
POME,Months of disease-specific survival,R2,0.021426569327192002
UMAP,Months of disease-specific survival,R2,0.0677879210480149
POME,Months of disease-specific survival,R2,0.06476174994916628
UMAP,Months of disease-specific survival,R2,0.12002216065644356
POME,Months of disease-specific survival,R2,0.042357654492166885
UMAP,Months of disease-specific survival,R2,-0.1502895660939083
POME,Months of disease-specific survival,R2,0.028176157263367863
UMAP,Months of disease-specific survival,R2,-0.007970619654070754
POME,Months of disease-specific survival,R2,-0.024420777032469587
UMAP,Months of disease-specific survival,R2,-0.28219865805105915
POME,Months of disease-specific survival,R2,0.048914995241273296
UMAP,Months of disease-specific survival,R2,0.26081355682412966
POME,Months of disease-specific survival,R2,0.12106184110009777
UMAP,Months of disease-specific survival,R2,-0.08636242545123651
POME,Progress Free Survival (Months),R2,-0.010100893324087146
UMAP,Progress Free Survival (Months),R2,-0.45386016352502345
POME,Progress Free Survival (Months),R2,-0.37880657958574004
UMAP,Progress Free Survival (Months),R2,0.023496055696714424
POME,Progress Free Survival (Months),R2,-0.37222980645894643
UMAP,Progress Free Survival (Months),R2,-0.09001381979025735
POME,Progress Free Survival (Months),R2,-0.2579937057110906
UMAP,Progress Free Survival (Months),R2,-0.24647071931098807
POME,Progress Free Survival (Months),R2,-0.024720845032619954
UMAP,Progress Free Survival (Months),R2,0.05243247506799975
POME,Progress Free Survival (Months),R2,-0.1354130711760877
UMAP,Progress Free Survival (Months),R2,-0.37572833291118135
POME,Progress Free Survival (Months),R2,-0.2149373211885237
UMAP,Progress Free Survival (Months),R2,-0.5956176842002299
POME,Progress Free Survival (Months),R2,0.03116858993355809
UMAP,Progress Free Survival (Months),R2,-0.23403830377440782
POME,Progress Free Survival (Months),R2,0.003823005978429217
UMAP,Progress Free Survival (Months),R2,0.11367731065557629
POME,Progress Free Survival (Months),R2,0.018325705817126337
UMAP,Progress Free Survival (Months),R2,-0.37888100150318293
POME,Disease Free Status,AP,0.2944271453043383
UMAP,Disease Free Status,AP,0.4491711991711992
POME,Disease Free Status,AP,0.45389071712601126
UMAP,Disease Free Status,AP,0.4307425689778631
POME,Disease Free Status,AP,0.49857549857549854
UMAP,Disease Free Status,AP,0.4774328076082462
POME,Disease Free Status,AP,0.6314213564213564
UMAP,Disease Free Status,AP,0.6367724867724869
POME,Disease Free Status,AP,0.6532078487960842
UMAP,Disease Free Status,AP,0.48231481481481475
POME,Disease Free Status,AP,0.46326719576719577
UMAP,Disease Free Status,AP,0.5277611635099557
POME,Disease Free Status,AP,0.6955026455026456
UMAP,Disease Free Status,AP,0.4690598290598291
POME,Disease Free Status,AP,0.7266554433221102
UMAP,Disease Free Status,AP,0.6168952473777036
POME,Disease Free Status,AP,0.4479302456355596
UMAP,Disease Free Status,AP,0.3150055463780954
POME,Disease Free Status,AP,0.7085279304029304
UMAP,Disease Free Status,AP,0.6569482600732601
Naive,Disease Free Status,AP,0.29276315789473684
POME,Disease-specific Survival status,AP,0.5581942791033699
UMAP,Disease-specific Survival status,AP,0.5518274791002064
POME,Disease-specific Survival status,AP,0.6079408806681533
UMAP,Disease-specific Survival status,AP,0.5945987761495783
POME,Disease-specific Survival status,AP,0.3687279728703858
UMAP,Disease-specific Survival status,AP,0.3270941090677933
POME,Disease-specific Survival status,AP,0.5559109773013516
UMAP,Disease-specific Survival status,AP,0.6262629205811023
POME,Disease-specific Survival status,AP,0.5300247541201488
UMAP,Disease-specific Survival status,AP,0.7340511222090169
POME,Disease-specific Survival status,AP,0.4621225887335758
UMAP,Disease-specific Survival status,AP,0.7267280361757107
POME,Disease-specific Survival status,AP,0.3628942779049
UMAP,Disease-specific Survival status,AP,0.8321644237405107
POME,Disease-specific Survival status,AP,0.5015039560446433
UMAP,Disease-specific Survival status,AP,0.49705255848158664
POME,Disease-specific Survival status,AP,0.45314913844325605
UMAP,Disease-specific Survival status,AP,0.6780859806821511
POME,Disease-specific Survival status,AP,0.6150855919148602
UMAP,Disease-specific Survival status,AP,0.774187334828067
Naive,Disease-specific Survival status,AP,0.2384937238493724
POME,Progression Free Status,AP,0.430501432489315
UMAP,Progression Free Status,AP,0.5804381506648287
POME,Progression Free Status,AP,0.7340763520015035
UMAP,Progression Free Status,AP,0.7220992455090471
POME,Progression Free Status,AP,0.6317755273928332
UMAP,Progression Free Status,AP,0.6158179276320837
POME,Progression Free Status,AP,0.46377476292567527
UMAP,Progression Free Status,AP,0.7120940184451201
POME,Progression Free Status,AP,0.5689239229487144
UMAP,Progression Free Status,AP,0.6506170342616012
POME,Progression Free Status,AP,0.6428257465017494
UMAP,Progression Free Status,AP,0.6323702655879748
POME,Progression Free Status,AP,0.6022710298023581
UMAP,Progression Free Status,AP,0.7727785209089255
POME,Progression Free Status,AP,0.6067664281171383
UMAP,Progression Free Status,AP,0.52013330663539
POME,Progression Free Status,AP,0.6723385592402233
UMAP,Progression Free Status,AP,0.676178801284228
POME,Progression Free Status,AP,0.9073307374722679
UMAP,Progression Free Status,AP,0.6961308881911608
Naive,Progression Free Status,AP,0.4046692607003891
POME,Disease Free (Months),R2,-0.21880649099436567
UMAP,Disease Free (Months),R2,-0.09861476260970603
POME,Disease Free (Months),R2,-0.37782803518316266
UMAP,Disease Free (Months),R2,-0.0374514770082901
POME,Disease Free (Months),R2,-0.010136079703082723
UMAP,Disease Free (Months),R2,-0.618067101741268
POME,Disease Free (Months),R2,-0.08732044401735095
UMAP,Disease Free (Months),R2,0.365358409825131
POME,Disease Free (Months),R2,-4.430219573224485
UMAP,Disease Free (Months),R2,-3.59577322741049
POME,Disease Free (Months),R2,-0.1130480740851274
UMAP,Disease Free (Months),R2,0.07455404531881127
POME,Disease Free (Months),R2,-0.5938087451109655
UMAP,Disease Free (Months),R2,-0.4539141293294724
POME,Disease Free (Months),R2,-0.025215833706412782
UMAP,Disease Free (Months),R2,0.4294972001417502
POME,Disease Free (Months),R2,-0.35869649155788363
UMAP,Disease Free (Months),R2,-9.727868300325525
POME,Disease Free (Months),R2,-0.6227529857073402
UMAP,Disease Free (Months),R2,-0.309001183449491
POME,Months of disease-specific survival,R2,0.03652988210388919
UMAP,Months of disease-specific survival,R2,-0.08937564519588403
POME,Months of disease-specific survival,R2,-0.14467927229114097
UMAP,Months of disease-specific survival,R2,0.2526211312943948
POME,Months of disease-specific survival,R2,0.035890386214723735
UMAP,Months of disease-specific survival,R2,-0.14019922856209632
POME,Months of disease-specific survival,R2,0.048643176193041815
UMAP,Months of disease-specific survival,R2,-0.1581382169023262
POME,Months of disease-specific survival,R2,0.03647029240016031
UMAP,Months of disease-specific survival,R2,0.05425879321696392
POME,Months of disease-specific survival,R2,0.05624606207880789
UMAP,Months of disease-specific survival,R2,-0.18867462339796282
POME,Months of disease-specific survival,R2,-0.0016616642734439413
UMAP,Months of disease-specific survival,R2,0.0017358524624582206
POME,Months of disease-specific survival,R2,-0.41348069201245163
UMAP,Months of disease-specific survival,R2,-14.895851205565899
POME,Months of disease-specific survival,R2,0.10242008401739244
UMAP,Months of disease-specific survival,R2,0.21204881749503934
POME,Months of disease-specific survival,R2,-0.06780472450409869
UMAP,Months of disease-specific survival,R2,0.09243795686298217
POME,Progress Free Survival (Months),R2,-0.05506973921086855
UMAP,Progress Free Survival (Months),R2,-0.5569205660058376
POME,Progress Free Survival (Months),R2,-0.3025933673180441
UMAP,Progress Free Survival (Months),R2,0.17126104271299347
POME,Progress Free Survival (Months),R2,-0.00733783242759567
UMAP,Progress Free Survival (Months),R2,-0.13495759476659863
POME,Progress Free Survival (Months),R2,-0.30531296037084243
UMAP,Progress Free Survival (Months),R2,-0.5026520011001341
POME,Progress Free Survival (Months),R2,0.006790797190433406
UMAP,Progress Free Survival (Months),R2,-0.012596339702468429
POME,Progress Free Survival (Months),R2,-0.16143285685566156
UMAP,Progress Free Survival (Months),R2,-0.2696125716190183
POME,Progress Free Survival (Months),R2,-0.2889211860837346
UMAP,Progress Free Survival (Months),R2,-0.38587338234469604
POME,Progress Free Survival (Months),R2,-0.4656904838316085
UMAP,Progress Free Survival (Months),R2,-26.11581563989042
POME,Progress Free Survival (Months),R2,0.03444826552940061
UMAP,Progress Free Survival (Months),R2,0.06955113298153104
POME,Progress Free Survival (Months),R2,-0.07065313648476712
UMAP,Progress Free Survival (Months),R2,-0.35573488110573614
POME,Disease Free Status,AP,0.3835834535834536
UMAP,Disease Free Status,AP,0.34448051948051944
POME,Disease Free Status,AP,0.4508629052107313
UMAP,Disease Free Status,AP,0.4563031104697771
POME,Disease Free Status,AP,0.2638908748709111
UMAP,Disease Free Status,AP,0.4620123548646903
POME,Disease Free Status,AP,0.4487668286687895
UMAP,Disease Free Status,AP,0.6671703492938774
POME,Disease Free Status,AP,0.6920875420875421
UMAP,Disease Free Status,AP,0.43223316262531947
POME,Disease Free Status,AP,0.43627946127946127
UMAP,Disease Free Status,AP,0.4552186496630941
POME,Disease Free Status,AP,0.59609440267335
UMAP,Disease Free Status,AP,0.4689651479125163
POME,Disease Free Status,AP,0.5194444444444444
UMAP,Disease Free Status,AP,0.4613508748206106
POME,Disease Free Status,AP,0.3798408057179987
UMAP,Disease Free Status,AP,0.4174596219897099
POME,Disease Free Status,AP,0.6066673522555877
UMAP,Disease Free Status,AP,0.8005812434691746
Naive,Disease Free Status,AP,0.29276315789473684
POME,Disease-specific Survival status,AP,0.4722295529782161
UMAP,Disease-specific Survival status,AP,0.5235211194034723
POME,Disease-specific Survival status,AP,0.48046609749214547
UMAP,Disease-specific Survival status,AP,0.5720428658562533
POME,Disease-specific Survival status,AP,0.380310979915723
UMAP,Disease-specific Survival status,AP,0.32651492380424707
POME,Disease-specific Survival status,AP,0.3807571513453867
UMAP,Disease-specific Survival status,AP,0.5933507149416241
POME,Disease-specific Survival status,AP,0.48681209088817784
UMAP,Disease-specific Survival status,AP,0.7378818573940524
POME,Disease-specific Survival status,AP,0.6180632564030396
UMAP,Disease-specific Survival status,AP,0.6285103112592028
POME,Disease-specific Survival status,AP,0.6083327506710328
UMAP,Disease-specific Survival status,AP,0.8309579912840782
POME,Disease-specific Survival status,AP,0.5640344476984781
UMAP,Disease-specific Survival status,AP,0.5065570484751518
POME,Disease-specific Survival status,AP,0.41148997596366016
UMAP,Disease-specific Survival status,AP,0.7307359307359308
POME,Disease-specific Survival status,AP,0.5393939393939393
UMAP,Disease-specific Survival status,AP,0.7470524573465751
Naive,Disease-specific Survival status,AP,0.2384937238493724
POME,Progression Free Status,AP,0.49483865304870506
UMAP,Progression Free Status,AP,0.5604520718815393
POME,Progression Free Status,AP,0.585621421386739
