Method,Target,Type,Score
UMAP,Disease Free (Months),R2,-0.00939282277538167
POME,Disease Free (Months),R2,-0.03872961662400054
UMAP,Disease Free (Months),R2,-0.12562203797971971
POME,Disease Free (Months),R2,0.3382105680511247
UMAP,Disease Free (Months),R2,-0.010970103247411434
POME,Disease Free (Months),R2,-0.3258163277633579
UMAP,Disease Free (Months),R2,-0.031337007726862876
POME,Disease Free (Months),R2,-0.46003895541585815
UMAP,Disease Free (Months),R2,-0.258177556647037
POME,Months of disease-specific survival,R2,-0.03072655839391314
UMAP,Months of disease-specific survival,R2,-0.0050731473431702145
POME,Months of disease-specific survival,R2,-0.0016029493292133434
UMAP,Months of disease-specific survival,R2,-0.13200171561411222
POME,Months of disease-specific survival,R2,-0.2870681343009558
UMAP,Months of disease-specific survival,R2,-0.2145541076224038
POME,Months of disease-specific survival,R2,0.13497743270310125
UMAP,Months of disease-specific survival,R2,0.00653113883178047
POME,Months of disease-specific survival,R2,0.16358445342573025
UMAP,Months of disease-specific survival,R2,-0.03359325901674115
POME,Months of disease-specific survival,R2,0.23519093375547007
UMAP,Months of disease-specific survival,R2,-0.07765841053148748
POME,Months of disease-specific survival,R2,0.01601291033620711
UMAP,Months of disease-specific survival,R2,-0.04348409252894592
POME,Months of disease-specific survival,R2,-0.08892184071666631
UMAP,Months of disease-specific survival,R2,-0.11635298188967447
POME,Months of disease-specific survival,R2,0.09217812906024658
UMAP,Months of disease-specific survival,R2,-0.03993388351808069
POME,Months of disease-specific survival,R2,-0.1409668189903388
UMAP,Months of disease-specific survival,R2,-0.08586157444112552
POME,Progress Free Survival (Months),R2,-0.17538141435434884
UMAP,Progress Free Survival (Months),R2,-0.038752129561887116
POME,Progress Free Survival (Months),R2,0.02145788409199023
UMAP,Progress Free Survival (Months),R2,-0.14044471952328474
POME,Progress Free Survival (Months),R2,-0.2742072666556761
UMAP,Progress Free Survival (Months),R2,-0.28688575471410727
POME,Progress Free Survival (Months),R2,0.10166422124564367
UMAP,Progress Free Survival (Months),R2,-0.00032584837893789853
POME,Progress Free Survival (Months),R2,0.07977282450450685
UMAP,Progress Free Survival (Months),R2,-0.07489635963115204
POME,Progress Free Survival (Months),R2,0.09388554504071789
UMAP,Progress Free Survival (Months),R2,-0.04781166622423094
POME,Progress Free Survival (Months),R2,-0.29808004554338097
UMAP,Progress Free Survival (Months),R2,-0.15866282446067315
POME,Progress Free Survival (Months),R2,-0.07473496892147868
UMAP,Progress Free Survival (Months),R2,-0.04001371378303875
POME,Progress Free Survival (Months),R2,0.06087538850711527
UMAP,Progress Free Survival (Months),R2,-0.0435402824521407
POME,Progress Free Survival (Months),R2,0.020078059710587626
UMAP,Progress Free Survival (Months),R2,-0.01940610883124494
POME,Disease Free Status,AP,0.34114869495848366
UMAP,Disease Free Status,AP,0.4079658444360961
POME,Disease Free Status,AP,0.21525102239212784
UMAP,Disease Free Status,AP,0.2391642538047767
POME,Disease Free Status,AP,0.2780125454285085
UMAP,Disease Free Status,AP,0.3216775294755912
POME,Disease Free Status,AP,0.484818986420817
UMAP,Disease Free Status,AP,0.2878770854129277
POME,Disease Free Status,AP,0.33737834040516035
UMAP,Disease Free Status,AP,0.42630825964159297
POME,Disease Free Status,AP,0.33153894317687416
UMAP,Disease Free Status,AP,0.2612688992356511
POME,Disease Free Status,AP,0.26668479212249896
UMAP,Disease Free Status,AP,0.40715243786931626
POME,Disease Free Status,AP,0.3041646199692177
UMAP,Disease Free Status,AP,0.3053060466103944
POME,Disease Free Status,AP,0.3584210146387649
UMAP,Disease Free Status,AP,0.3172265763769032
POME,Disease Free Status,AP,0.4358716475095785
UMAP,Disease Free Status,AP,0.2851482082732083
Naive,Disease Free Status,AP,0.29276315789473684
POME,Disease-specific Survival status,AP,0.4201804230486321
UMAP,Disease-specific Survival status,AP,0.2873762827138113
POME,Disease-specific Survival status,AP,0.44463538074530706
UMAP,Disease-specific Survival status,AP,0.2701775640574139
POME,Disease-specific Survival status,AP,0.2428123051175794
UMAP,Disease-specific Survival status,AP,0.27642515479685414
POME,Disease-specific Survival status,AP,0.2872657025221192
UMAP,Disease-specific Survival status,AP,0.20883948196782423
POME,Disease-specific Survival status,AP,0.4683866233428974
UMAP,Disease-specific Survival status,AP,0.23568701821582833
POME,Disease-specific Survival status,AP,0.27424346479969364
UMAP,Disease-specific Survival status,AP,0.30365843679988413
POME,Disease-specific Survival status,AP,0.22886361419788842
UMAP,Disease-specific Survival status,AP,0.21981222759470992
POME,Disease-specific Survival status,AP,0.3882525154965547
UMAP,Disease-specific Survival status,AP,0.3137055804529166
POME,Disease-specific Survival status,AP,0.2857988040301189
UMAP,Disease-specific Survival status,AP,0.2681293005870585
POME,Disease-specific Survival status,AP,0.43924332011915157
UMAP,Disease-specific Survival status,AP,0.29454770855395696
Naive,Disease-specific Survival status,AP,0.2384937238493724
POME,Progression Free Status,AP,0.34551702891002295
UMAP,Progression Free Status,AP,0.31352810269495457
POME,Progression Free Status,AP,0.5215399382260986
UMAP,Progression Free Status,AP,0.6179424971436249
POME,Progression Free Status,AP,0.4499359487154407
UMAP,Progression Free Status,AP,0.44467829650943824
POME,Progression Free Status,AP,0.4010727246397626
UMAP,Progression Free Status,AP,0.3839901646172128
POME,Progression Free Status,AP,0.4929854793998826
UMAP,Progression Free Status,AP,0.3940345726559747
POME,Progression Free Status,AP,0.39289342763810925
UMAP,Progression Free Status,AP,0.4354186613352588
POME,Progression Free Status,AP,0.5302362961949377
UMAP,Progression Free Status,AP,0.48676528709183076
POME,Progression Free Status,AP,0.31537690121253525
UMAP,Progression Free Status,AP,0.39059560132818893
POME,Progression Free Status,AP,0.417403583242726
UMAP,Progression Free Status,AP,0.3744400231596899
POME,Progression Free Status,AP,0.3535630596228093
UMAP,Progression Free Status,AP,0.46970998717956114
Naive,Progression Free Status,AP,0.4046692607003891
POME,Disease Free (Months),R2,-0.4648884913005311
UMAP,Disease Free (Months),R2,-0.18349511829412912
POME,Disease Free (Months),R2,0.3515548239986368
UMAP,Disease Free (Months),R2,-0.16874578780406635
POME,Disease Free (Months),R2,0.13461013498324026
UMAP,Disease Free (Months),R2,0.040304954962901984
POME,Disease Free (Months),R2,0.2944086895799468
UMAP,Disease Free (Months),R2,-0.001833901261512727
POME,Disease Free (Months),R2,-2.658066859110841
UMAP,Disease Free (Months),R2,-1.4833896065473078
POME,Disease Free (Months),R2,0.24685576317778712
UMAP,Disease Free (Months),R2,-0.006869596641092102
POME,Disease Free (Months),R2,0.28563254088921797
UMAP,Disease Free (Months),R2,-0.15535128863546
POME,Disease Free (Months),R2,0.4227764252616706
UMAP,Disease Free (Months),R2,-0.1767797978990202
POME,Disease Free (Months),R2,-0.06275286894930243
UMAP,Disease Free (Months),R2,-0.06233400859710314
POME,Disease Free (Months),R2,0.030185525564052074
UMAP,Disease Free (Months),R2,0.024240351952859784
POME,Months of disease-specific survival,R2,-0.020067800328452012
UMAP,Months of disease-specific survival,R2,-0.00012340143396594172
POME,Months of disease-specific survival,R2,0.004808379060609713
UMAP,Months of disease-specific survival,R2,-0.1221653769749278
POME,Months of disease-specific survival,R2,-0.07664795932229307
UMAP,Months of disease-specific survival,R2,-0.001615817468893388
POME,Months of disease-specific survival,R2,0.06452066320527772
UMAP,Months of disease-specific survival,R2,-0.10335593573687163
POME,Months of disease-specific survival,R2,0.3034258219249224
UMAP,Months of disease-specific survival,R2,-0.06405686485268425
POME,Months of disease-specific survival,R2,0.17125113645888168
UMAP,Months of disease-specific survival,R2,-0.12296033883286217
POME,Months of disease-specific survival,R2,0.23062247106041578
UMAP,Months of disease-specific survival,R2,-0.13403479625206383
POME,Months of disease-specific survival,R2,-0.25394536251549504
UMAP,Months of disease-specific survival,R2,-0.05473849791140761
POME,Months of disease-specific survival,R2,0.14985784471377017
UMAP,Months of disease-specific survival,R2,-0.006289408967697696
POME,Months of disease-specific survival,R2,-0.04503059898256234
UMAP,Months of disease-specific survival,R2,-0.16039341445188282
POME,Progress Free Survival (Months),R2,0.0006877875989401705
UMAP,Progress Free Survival (Months),R2,-0.02204432133495171
POME,Progress Free Survival (Months),R2,0.12168949998594847
UMAP,Progress Free Survival (Months),R2,-0.12635089025547974
POME,Progress Free Survival (Months),R2,-0.012898013579599077
UMAP,Progress Free Survival (Months),R2,0.031466859565355776
POME,Progress Free Survival (Months),R2,0.13091257161861658
UMAP,Progress Free Survival (Months),R2,-0.018216556977493914
POME,Progress Free Survival (Months),R2,0.21301540518627038
UMAP,Progress Free Survival (Months),R2,-0.07990694099880402
POME,Progress Free Survival (Months),R2,0.01394027701785594
UMAP,Progress Free Survival (Months),R2,-0.1213640326328036
POME,Progress Free Survival (Months),R2,-0.26213488416604824
UMAP,Progress Free Survival (Months),R2,-0.12900174901927963
POME,Progress Free Survival (Months),R2,-0.21904961154429392
UMAP,Progress Free Survival (Months),R2,-0.004274313022817333
POME,Progress Free Survival (Months),R2,0.11672011092710521
UMAP,Progress Free Survival (Months),R2,-0.01346922179541754
POME,Progress Free Survival (Months),R2,-0.05512689498129486
UMAP,Progress Free Survival (Months),R2,-0.05243832473001042
POME,Disease Free Status,AP,0.4136853886853887
UMAP,Disease Free Status,AP,0.31201431284764614
POME,Disease Free Status,AP,0.3540627515985939
UMAP,Disease Free Status,AP,0.27210690544023874
POME,Disease Free Status,AP,0.42853430207294946
UMAP,Disease Free Status,AP,0.30224478680361033
POME,Disease Free Status,AP,0.407364240697574
UMAP,Disease Free Status,AP,0.31961131461131465
POME,Disease Free Status,AP,0.3693470712627801
UMAP,Disease Free Status,AP,0.3719427931395477
POME,Disease Free Status,AP,0.47082783117265875
UMAP,Disease Free Status,AP,0.27814226925338037
POME,Disease Free Status,AP,0.2705700529933266
UMAP,Disease Free Status,AP,0.3293286635391899
POME,Disease Free Status,AP,0.3733313465922161
UMAP,Disease Free Status,AP,0.2947606771594778
POME,Disease Free Status,AP,0.2535415292274479
UMAP,Disease Free Status,AP,0.3541993591013199
POME,Disease Free Status,AP,0.4127289949500627
UMAP,Disease Free Status,AP,0.2502012882447665
Naive,Disease Free Status,AP,0.29276315789473684
POME,Disease-specific Survival status,AP,0.26200444138810575
UMAP,Disease-specific Survival status,AP,0.3070294945294946
POME,Disease-specific Survival status,AP,0.37475559793741614
UMAP,Disease-specific Survival status,AP,0.2198906389321409
POME,Disease-specific Survival status,AP,0.2971160446319009
UMAP,Disease-specific Survival status,AP,0.242806244275933
POME,Disease-specific Survival status,AP,0.2378236571299038
UMAP,Disease-specific Survival status,AP,0.19543080428394316
POME,Disease-specific Survival status,AP,0.31274694092347766
UMAP,Disease-specific Survival status,AP,0.25393627026093235
POME,Disease-specific Survival status,AP,0.30417769928776306
UMAP,Disease-specific Survival status,AP,0.21257637440763777
POME,Disease-specific Survival status,AP,0.2032352423135963
UMAP,Disease-specific Survival status,AP,0.2011160229979715
POME,Disease-specific Survival status,AP,0.49532862130532707
UMAP,Disease-specific Survival status,AP,0.22814371998678967
POME,Disease-specific Survival status,AP,0.3144458057526408
UMAP,Disease-specific Survival status,AP,0.22871069668442018
POME,Disease-specific Survival status,AP,0.2732032597944471
UMAP,Disease-specific Survival status,AP,0.3462051759364189
Naive,Disease-specific Survival status,AP,0.2384937238493724
POME,Progression Free Status,AP,0.38588811569889586
UMAP,Progression Free Status,AP,0.3006345610502971
POME,Progression Free Status,AP,0.4740099389748451
UMAP,Progression Free Status,AP,0.4606666329186801
POME,Progression Free Status,AP,0.372557641716786
UMAP,Progression Free Status,AP,0.47969383979710767
POME,Progression Free Status,AP,0.4907648030509706
UMAP,Progression Free Status,AP,0.3931305711051714
POME,Progression Free Status,AP,0.42875636553195007
UMAP,Progression Free Status,AP,0.4260856769814257
POME,Progression Free Status,AP,0.39313314033985075
UMAP,Progression Free Status,AP,0.6241864321321665
POME,Progression Free Status,AP,0.4149726897706322
UMAP,Progression Free Status,AP,0.43729237899847684
POME,Progression Free Status,AP,0.37651204064274113
UMAP,Progression Free Status,AP,0.3998801148092383
POME,Progression Free Status,AP,0.4746964585940703
UMAP,Progression Free Status,AP,0.4026597557289359
POME,Progression Free Status,AP,0.46008271326364436
UMAP,Progression Free Status,AP,0.41698874614061904
Naive,Progression Free Status,AP,0.4046692607003891
POME,Disease Free (Months),R2,-0.43358773046972643
UMAP,Disease Free (Months),R2,-0.04886359671928764
POME,Disease Free (Months),R2,0.15681456235186675
UMAP,Disease Free (Months),R2,-0.1697904544224318
POME,Disease Free (Months),R2,0.08166118951454449
UMAP,Disease Free (Months),R2,-0.12888472929768202
POME,Disease Free (Months),R2,0.1485044028921536
UMAP,Disease Free (Months),R2,-0.06208522824353935
POME,Disease Free (Months),R2,-4.010196284103348
UMAP,Disease Free (Months),R2,-1.5101684798231956
POME,Disease Free (Months),R2,0.1298861081635203
UMAP,Disease Free (Months),R2,-0.041527283528029146
POME,Disease Free (Months),R2,0.1841675972771316
UMAP,Disease Free (Months),R2,-0.11992682363367368
POME,Disease Free (Months),R2,0.44982874532052963
UMAP,Disease Free (Months),R2,-0.21857753134956037
POME,Disease Free (Months),R2,-0.009368156698770669
UMAP,Disease Free (Months),R2,-0.03920229621714655
POME,Disease Free (Months),R2,-0.1384501055185734
UMAP,Disease Free (Months),R2,-0.1462866368873863
POME,Months of disease-specific survival,R2,0.10565005811763117
UMAP,Months of disease-specific survival,R2,-0.050804365953952546
POME,Months of disease-specific survival,R2,-0.06999383455863484
UMAP,Months of disease-specific survival,R2,-0.11293286154038551
POME,Months of disease-specific survival,R2,-0.05180681924517905
UMAP,Months of disease-specific survival,R2,-0.03417592492576205
POME,Months of disease-specific survival,R2,-0.044614807936899537
UMAP,Months of disease-specific survival,R2,0.0325793729983922
POME,Months of disease-specific survival,R2,0.10530983882271061
UMAP,Months of disease-specific survival,R2,-0.042655071658501686
POME,Months of disease-specific survival,R2,-0.0663499208990006
UMAP,Months of disease-specific survival,R2,-0.07145807915526858
POME,Months of disease-specific survival,R2,0.07374029974086815
UMAP,Months of disease-specific survival,R2,-0.16538216341012224
POME,Months of disease-specific survival,R2,-0.0184699920431457
UMAP,Months of disease-specific survival,R2,-0.14873398190877096
POME,Months of disease-specific survival,R2,0.10590755639913829
UMAP,Months of disease-specific survival,R2,-0.06502527871706998
POME,Months of disease-specific survival,R2,-0.12494153096526195
UMAP,Months of disease-specific survival,R2,-0.19226710886665677
POME,Progress Free Survival (Months),R2,0.15652715475758483
UMAP,Progress Free Survival (Months),R2,-0.09965765966890738
POME,Progress Free Survival (Months),R2,-0.031584943042543445
UMAP,Progress Free Survival (Months),R2,-0.10078104551747713
POME,Progress Free Survival (Months),R2,-0.016803725586818752
UMAP,Progress Free Survival (Months),R2,-0.055257481626861615
POME,Progress Free Survival (Months),R2,-0.10543440587684993
UMAP,Progress Free Survival (Months),R2,-0.0011045697550500222
POME,Progress Free Survival (Months),R2,0.014274654750414784
UMAP,Progress Free Survival (Months),R2,-0.06985222534655655
POME,Progress Free Survival (Months),R2,-0.11617454318093534
UMAP,Progress Free Survival (Months),R2,-0.0469224661584946
POME,Progress Free Survival (Months),R2,-0.09354470651221813
UMAP,Progress Free Survival (Months),R2,-0.18065392770098243
POME,Progress Free Survival (Months),R2,-0.11058621171768523
UMAP,Progress Free Survival (Months),R2,-0.18491946285257677
POME,Progress Free Survival (Months),R2,0.06397727749808424
UMAP,Progress Free Survival (Months),R2,-0.06525033032646688
POME,Progress Free Survival (Months),R2,-0.11641182043341591
UMAP,Progress Free Survival (Months),R2,-0.10890108021217082
POME,Disease Free Status,AP,0.31087493497510477
UMAP,Disease Free Status,AP,0.3097582972582973
POME,Disease Free Status,AP,0.48918070657201096
UMAP,Disease Free Status,AP,0.3666413618587532
POME,Disease Free Status,AP,0.45045150205333273
UMAP,Disease Free Status,AP,0.3989181237547251
POME,Disease Free Status,AP,0.626210343601648
UMAP,Disease Free Status,AP,0.3543777859567333
POME,Disease Free Status,AP,0.42394000335176807
UMAP,Disease Free Status,AP,0.4079439505270708
POME,Disease Free Status,AP,0.5142646269457863
UMAP,Disease Free Status,AP,0.37124982343136426
POME,Disease Free Status,AP,0.4554314422505327
UMAP,Disease Free Status,AP,0.3455949551537787
POME,Disease Free Status,AP,0.32011010432063064
UMAP,Disease Free Status,AP,0.2595381532430036
POME,Disease Free Status,AP,0.45702893597630434
UMAP,Disease Free Status,AP,0.48245149911816576
POME,Disease Free Status,AP,0.49781250000000005
UMAP,Disease Free Status,AP,0.29624793099057806
Naive,Disease Free Status,AP,0.29276315789473684
POME,Disease-specific Survival status,AP,0.4249415194009493
UMAP,Disease-specific Survival status,AP,0.3248348143084985
POME,Disease-specific Survival status,AP,0.2941880101322826
UMAP,Disease-specific Survival status,AP,0.2079360294951036
POME,Disease-specific Survival status,AP,0.38139373881988753
UMAP,Disease-specific Survival status,AP,0.5335296705316928
POME,Disease-specific Survival status,AP,0.40530484277948786
UMAP,Disease-specific Survival status,AP,0.3488432073041645
POME,Disease-specific Survival status,AP,0.492435127133403
UMAP,Disease-specific Survival status,AP,0.2710842054287176
POME,Disease-specific Survival status,AP,0.40327330086835383
UMAP,Disease-specific Survival status,AP,0.21335865880860005
POME,Disease-specific Survival status,AP,0.24026973232003068
UMAP,Disease-specific Survival status,AP,0.2383312700645763
POME,Disease-specific Survival status,AP,0.641835631543738
UMAP,Disease-specific Survival status,AP,0.3200513950717093
POME,Disease-specific Survival status,AP,0.39490518678075276
UMAP,Disease-specific Survival status,AP,0.38188226695355554
POME,Disease-specific Survival status,AP,0.2750011236040648
UMAP,Disease-specific Survival status,AP,0.3257344662896644
Naive,Disease-specific Survival status,AP,0.2384937238493724
POME,Progression Free Status,AP,0.4780043959723841
UMAP,Progression Free Status,AP,0.3350500210403955
POME,Progression Free Status,AP,0.4996216181215067
UMAP,Progression Free Status,AP,0.44164410239936214
POME,Progression Free Status,AP,0.5713935965981244
UMAP,Progression Free Status,AP,0.4271777241944907
POME,Progression Free Status,AP,0.585799379268632
UMAP,Progression Free Status,AP,0.45074781058161495
POME,Progression Free Status,AP,0.5396103831275322
UMAP,Progression Free Status,AP,0.5182990873500678
POME,Progression Free Status,AP,0.4396269165487816
UMAP,Progression Free Status,AP,0.5436471287640774
POME,Progression Free Status,AP,0.4514206908953689
UMAP,Progression Free Status,AP,0.5812216977035514
POME,Progression Free Status,AP,0.3732908908052933
UMAP,Progression Free Status,AP,0.41307735020564973
POME,Progression Free Status,AP,0.3898564038907369
UMAP,Progression Free Status,AP,0.46054688646075204
POME,Progression Free Status,AP,0.4077092756960139
UMAP,Progression Free Status,AP,0.49589648245704143
Naive,Progression Free Status,AP,0.4046692607003891
POME,Disease Free (Months),R2,-0.21063116681040883
UMAP,Disease Free (Months),R2,-0.07668582222280773
POME,Disease Free (Months),R2,0.07711263222479636
UMAP,Disease Free (Months),R2,-0.09419701864338959
POME,Disease Free (Months),R2,-0.5404447896684792
UMAP,Disease Free (Months),R2,-0.03689618101847425
POME,Disease Free (Months),R2,0.24084103329647533
UMAP,Disease Free (Months),R2,0.026095790093730864
POME,Disease Free (Months),R2,-2.3518179973064868
UMAP,Disease Free (Months),R2,-1.2124234488118777
POME,Disease Free (Months),R2,0.36221228503264935
UMAP,Disease Free (Months),R2,-0.057485774267327816
POME,Disease Free (Months),R2,-0.08978667590544753
UMAP,Disease Free (Months),R2,0.003354295103181415
POME,Disease Free (Months),R2,0.42517203296244477
UMAP,Disease Free (Months),R2,-0.21514817785710738
POME,Disease Free (Months),R2,0.14494466719876697
UMAP,Disease Free (Months),R2,-0.49016008642636133
POME,Disease Free (Months),R2,-0.21566520632540542
UMAP,Disease Free (Months),R2,-0.3667730216706784
POME,Months of disease-specific survival,R2,-0.15440375608869017
UMAP,Months of disease-specific survival,R2,-0.0008502746503846748
POME,Months of disease-specific survival,R2,-0.17953310491815433
UMAP,Months of disease-specific survival,R2,-0.021097064004894195
POME,Months of disease-specific survival,R2,-0.10201316114852532
UMAP,Months of disease-specific survival,R2,-0.08159593411642829
POME,Months of disease-specific survival,R2,-0.18638125140521944
UMAP,Months of disease-specific survival,R2,0.051284327106204786
POME,Months of disease-specific survival,R2,0.24095337661784888
UMAP,Months of disease-specific survival,R2,-0.030397201190960343
POME,Months of disease-specific survival,R2,0.1874535420372847
UMAP,Months of disease-specific survival,R2,-0.08286595838524424
POME,Months of disease-specific survival,R2,0.07441016261732836
UMAP,Months of disease-specific survival,R2,-0.15181446686337163
POME,Months of disease-specific survival,R2,0.06243308997210095
UMAP,Months of disease-specific survival,R2,-0.17055229794008486
POME,Months of disease-specific survival,R2,0.19807667960416886
UMAP,Months of disease-specific survival,R2,0.011004986582121568
POME,Months of disease-specific survival,R2,-0.17514871216661
UMAP,Months of disease-specific survival,R2,-0.1343478052092344
POME,Progress Free Survival (Months),R2,-0.45179302684660594
UMAP,Progress Free Survival (Months),R2,-0.12496526249092454
POME,Progress Free Survival (Months),R2,-0.18695182441192082
UMAP,Progress Free Survival (Months),R2,-0.0297670279099862
POME,Progress Free Survival (Months),R2,-0.15289826978902887
UMAP,Progress Free Survival (Months),R2,-0.13163142975679532
POME,Progress Free Survival (Months),R2,-0.18736973004554747
UMAP,Progress Free Survival (Months),R2,0.1130252643246028
POME,Progress Free Survival (Months),R2,0.1713972932319766
UMAP,Progress Free Survival (Months),R2,-0.07033785537907056
POME,Progress Free Survival (Months),R2,0.17906962048188235
UMAP,Progress Free Survival (Months),R2,-0.06017459902914868
POME,Progress Free Survival (Months),R2,-0.5704321315257912
UMAP,Progress Free Survival (Months),R2,-0.296261311266236
POME,Progress Free Survival (Months),R2,0.0018116259533632606
UMAP,Progress Free Survival (Months),R2,-0.07597088701294963
POME,Progress Free Survival (Months),R2,0.1782873462890786
UMAP,Progress Free Survival (Months),R2,0.0049444396306135285
POME,Progress Free Survival (Months),R2,-0.09383878824097525
UMAP,Progress Free Survival (Months),R2,-0.12153506263426306
POME,Disease Free Status,AP,0.5950884506440062
UMAP,Disease Free Status,AP,0.4848584966775872
POME,Disease Free Status,AP,0.2509175122040619
UMAP,Disease Free Status,AP,0.2724451034484614
POME,Disease Free Status,AP,0.3137450230845483
UMAP,Disease Free Status,AP,0.22515621883437975
POME,Disease Free Status,AP,0.3919842133088451
UMAP,Disease Free Status,AP,0.2996965895217038
POME,Disease Free Status,AP,0.2571048257829867
UMAP,Disease Free Status,AP,0.49340245954023043
POME,Disease Free Status,AP,0.30859738763727945
UMAP,Disease Free Status,AP,0.3433425202582291
POME,Disease Free Status,AP,0.27988932775998476
UMAP,Disease Free Status,AP,0.30738238985365424
POME,Disease Free Status,AP,0.27425265011582145
UMAP,Disease Free Status,AP,0.264041514041514
POME,Disease Free Status,AP,0.300670317336984
UMAP,Disease Free Status,AP,0.5542690058479531
POME,Disease Free Status,AP,0.36559117965367965
UMAP,Disease Free Status,AP,0.25632440476190477
Naive,Disease Free Status,AP,0.29276315789473684
POME,Disease-specific Survival status,AP,0.4436212320306349
UMAP,Disease-specific Survival status,AP,0.4614526507819191
POME,Disease-specific Survival status,AP,0.5506270812051746
UMAP,Disease-specific Survival status,AP,0.19733048337256232
POME,Disease-specific Survival status,AP,0.33633442199272917
UMAP,Disease-specific Survival status,AP,0.3232881817810047
POME,Disease-specific Survival status,AP,0.3602962374410874
UMAP,Disease-specific Survival status,AP,0.22478377198642002
POME,Disease-specific Survival status,AP,0.3819192593141737
UMAP,Disease-specific Survival status,AP,0.21637436930508425
POME,Disease-specific Survival status,AP,0.2247756507324027
UMAP,Disease-specific Survival status,AP,0.2278065051471777
POME,Disease-specific Survival status,AP,0.2472026702971825
UMAP,Disease-specific Survival status,AP,0.2578206476186501
POME,Disease-specific Survival status,AP,0.37099772129610153
UMAP,Disease-specific Survival status,AP,0.26036323211245815
POME,Disease-specific Survival status,AP,0.302573444169034
UMAP,Disease-specific Survival status,AP,0.1983409622244511
POME,Disease-specific Survival status,AP,0.2517055164308093
UMAP,Disease-specific Survival status,AP,0.30206923661331386
Naive,Disease-specific Survival status,AP,0.2384937238493724
POME,Progression Free Status,AP,0.4137883531131636
UMAP,Progression Free Status,AP,0.33380876122784664
